Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Active
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,31.6185,63.610027,195.1506
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,4.168203,19.521272,54.91090500000001
UG,FT,Active,Male,1,Other,0,Roommates,0,0,2,High,2.776623,26.813798,23.593725
Grad,FT,Transit,Female,0,Other,0,Family,0,0,2,Low,27.957140000000003,83.97255600000001,187.2723
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Low,5.769032,30.167623,51.040994999999995
UG,FT,Active,Female,1,Other,1,Other,1,0,2,Low,3.792585,18.826039,22.924049999999998
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,1.9141869999999999,23.859148,17.990325000000002
UG,PT,Active,Female,1,Other,1,Roommates,0,0,4,Low,1.464106,25.325449,14.598600000000001
UG,FT,Active,Female,1,Other,1,Roommates,0,0,3,Unknown,1.464106,25.325449,14.598600000000001
UG,FT,Transit,Female,1,PT,0,Family,2,4,5,Unknown,47.04602,101.05987,309.91634999999997
UG,FT,Active,Male,0,Other,0,Roommates,0,0,2,Low,3.4422599999999997,30.10613,27.606600000000004
UG,FT,Transit,Male,0,Other,0,Roommates,0,0,2,Unknown,80.65812,200.710192,532.7081999999999
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,Low,2.523888,24.493026999999998,28.469009999999997
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,15.6506,39.913033,81.81193499999999
UG,FT,Active,Male,1,Other,1,Other,0,0,1,Unknown,1.710853,20.776487,15.946485
UG,FT,Transit,Male,0,Other,0,Family,1,1,2,Unknown,36.7079,146.897144,429.69405
UG,FT,Transit,Female,1,Other,1,Other,2,0,4,Unknown,12.378589999999999,46.387816,71.57874000000001
Grad,FT,Active,Female,1,Other,0,Other,1,0,2,High,25.65204,62.004341,144.696315
UG,FT,Active,Female,1,Other,1,Other,0,0,2,Low,15.891110000000001,45.144366,87.02386499999999
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,3.26011,24.446958,27.480359999999997
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,3,Unknown,1.464106,25.325449,14.598600000000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,31.029740000000004,82.21681,200.97825
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,27.3389,67.817136,149.98436999999998
Grad,FT,Transit,Male,1,Other,0,Other,0,1,2,High,5.769032,30.167623,51.040994999999995
UG,PT,Active,Female,1,Other,0,Other,1,0,2,Unknown,3.6553769999999997,29.778864,31.674599999999998
UG,PT,Active,Female,0,FT,0,Other,0,0,1,Unknown,12.90346,47.048412,74.51466
Grad,FT,Transit,Male,1,Other,0,Other,0,0,1,Unknown,5.704483,36.318000000000005,56.28550500000001
Grad,FT,Transit,Male,1,Other,1,Family,2,1,4,Unknown,62.75181,175.81003800000005,518.26395
Grad,FT,Active,Female,1,Other,0,Other,1,0,2,Low,2.168042,23.855995999999998,19.46616
UG,FT,Transit,Female,0,PT,0,Family,1,2,6,Unknown,39.64245,95.77669499999999,245.6355
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,13.0839,43.443395,85.07454
Grad,FT,Active,Male,1,Other,0,Other,0,0,2,High,2.924953,24.128386,16.985265000000002
Grad,FT,Transit,Male,0,Other,0,Other,0,0,2,Unknown,28.904259999999997,82.310819,327.43485000000004
UG,FT,Active,Male,0,Other,0,Other,0,0,1,Low,0.0,0.0,0.0
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,53.51793000000001,144.04261,599.9775
UG,FT,Active,Male,0,Other,0,Family,0,0,3,Unknown,1.9141869999999999,23.859148,17.990325000000002
Grad,FT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,68.03411,224.678666,481.91175
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,1.117177,20.195869,11.101709999999999
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,1.710853,20.776487,15.946485
UG,FT,Transit,Female,1,Other,0,Roommates,1,1,2,Unknown,23.7902,98.9388,204.6681
Grad,FT,Transit,Male,1,Other,0,Family,2,0,4,Unknown,0.0,0.0,0.0
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Unknown,1.117177,20.195869,11.101709999999999
UG,PT,Transit,Female,1,Other,0,Family,1,2,4,Unknown,18.47246,77.165739,283.26014999999995
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,1,Unknown,2.014925,20.126511999999998,15.20709
Grad,FT,Active,Male,0,Other,0,Roommates,0,0,2,Low,2.0714900000000003,24.722109,19.031309999999998
UG,FT,Active,Male,1,Other,1,Roommates,0,1,1,Unknown,1.710853,20.776487,15.946485
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,35.022870000000005,66.209338,219.42225
Other,Other,Transit,Female,0,Other,0,Family,2,1,5,Low,86.00294,169.58339999999995,608.30745
Grad,FT,Active,Male,1,Other,1,Other,0,0,1,Unknown,3.235257,24.180734,34.47531
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,80.65812,200.710192,532.7081999999999
UG,FT,Active,Female,1,Other,1,Family,1,2,3,High,2.924953,24.128386,16.985265000000002
UG,FT,Transit,Male,0,Other,0,Family,2,2,6,Low,42.38941,90.175975,288.0975
UG,FT,Transit,Female,1,Other,0,Family,1,0,2,Unknown,35.03011,72.481783,239.9913
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,5.722836,35.40617,74.54616
UG,FT,Transit,Male,1,Other,1,Other,2,1,3,Unknown,40.009679999999996,96.542967,277.20570000000004
UG,FT,Transit,Female,0,Other,0,Family,0,1,1,Low,33.203720000000004,78.71752000000002,230.8803
Grad,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,39.94034,119.516938,277.43055
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,45.38048,97.942463,336.33315
Grad,FT,Transit,Male,1,PT,0,Other,1,0,2,Low,28.746740000000003,58.22035,160.44959999999998
UG,FT,Transit,Male,1,Other,1,Family,2,0,5,Unknown,52.65373,164.24973300000002,379.91775
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,High,53.388630000000006,136.14193999999998,556.51665
UG,PT,Transit,Female,1,Other,1,Family,1,0,3,Unknown,44.92523,118.853559,330.73515
Grad,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,72.61434,128.33955,522.88305
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,5.995709,26.360793,46.053975
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,2.634566,19.362205,21.82227
UG,FT,Active,Male,1,Other,1,Family,2,0,3,High,1.9141869999999999,23.859148,17.990325000000002
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,16.0968,53.408636,91.57806000000001
UG,FT,Transit,Male,1,Other,1,Family,2,1,3,Low,69.17574,182.056427,408.5622
Grad,FT,Transit,Female,0,PT,0,Family,1,0,4,Low,20.39484,82.01156499999998,180.41459999999998
UG,FT,Transit,Male,0,Other,0,Family,2,0,3,Unknown,31.237240000000003,50.903516,187.5885
Grad,FT,Transit,Male,1,Other,0,Other,2,0,2,Unknown,62.0708,147.663858,458.80425
Grad,FT,Active,Female,1,Other,0,Other,1,2,2,Unknown,2.168042,23.855995999999998,19.46616
UG,FT,Active,Female,1,Other,1,Roommates,0,0,3,Unknown,1.464106,25.325449,14.598600000000001
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,49.96219,137.55406499999998,346.73310000000004
UG,FT,Transit,Male,0,PT,0,Family,2,1,3,Low,15.470360000000001,76.005199,159.50790000000003
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Low,32.62277,68.7837,209.5965
Grad,FT,Transit,Female,1,Other,1,Other,0,0,2,Unknown,3.145816,20.714456,33.342495
UG,FT,Auto,Male,0,Other,0,Other,0,0,1,Low,9.900758999999999,45.887638,110.07012
UG,FT,Transit,Male,0,Other,0,Roommates,1,0,5,Unknown,30.607609999999998,56.359607,176.5335
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,1.117177,20.195869,11.101709999999999
UG,FT,Active,Female,1,Other,1,Roommates,0,0,3,Low,4.911077,31.749745,33.225285
UG,FT,Transit,Male,1,Other,0,Family,2,1,4,Unknown,75.16487,112.530072,533.0919
UG,FT,Active,Female,0,Other,0,Roommates,0,1,1,Low,1.710853,20.776487,15.946485
UG,FT,Transit,Female,1,Other,0,Roommates,1,0,2,Unknown,16.11125,57.86549,106.80390000000001
Grad,FT,Active,Male,1,Other,1,Other,0,0,1,Low,6.389748,42.44986899999999,57.007065
UG,FT,Transit,Female,1,PT,0,Family,2,1,4,Low,58.45073000000001,129.344132,397.50044999999994
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,High,32.172740000000005,110.024981,272.87475
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,75.81623,97.824736,524.0954999999999
UG,FT,Transit,Female,1,Other,1,Family,1,5,3,Low,33.12872,72.856184,204.84825
Other,Other,Active,Female,1,Other,1,Roommates,0,0,5,Unknown,2.924953,24.128386,16.985265000000002
Grad,FT,Transit,Male,0,Other,0,Other,0,0,2,Unknown,34.59683,68.733822,213.30015
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,High,65.86938,85.39017,478.0446
UG,PT,Transit,Male,1,Other,1,Family,1,0,4,Unknown,83.38956,119.093387,719.74815
Grad,FT,Active,Female,1,Other,0,Other,0,0,2,Unknown,2.924953,24.128386,16.985265000000002
UG,FT,Transit,Male,1,Other,1,Family,1,0,2,Unknown,39.35329,107.92850200000001,270.83790000000005
Grad,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,30.31007,84.17296400000001,349.84095
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,35.36173,84.665019,217.99814999999998
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,52.15059,121.930535,377.7876
UG,FT,Auto,Female,0,Other,0,Family,0,0,2,Unknown,5.499556,35.577191,46.45101000000001
UG,FT,Active,Female,1,PT,1,Other,2,0,2,Low,5.844977,40.805218,51.2364
UG,FT,Transit,Female,1,Other,0,Family,0,0,2,High,36.32675,74.72130600000001,228.24825
UG,FT,Transit,Female,0,Other,0,Family,2,3,4,Unknown,18.59695,89.885018,207.67245
UG,FT,Transit,Female,1,PT,0,Family,2,0,5,Unknown,42.725570000000005,113.692423,299.08815
Grad,FT,Active,Female,1,Other,1,Other,0,0,2,Unknown,3.26011,24.446958,27.480359999999997
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,High,16.0968,53.408636,91.57806000000001
Grad,FT,Transit,Female,0,Other,0,Family,1,0,2,Low,24.426679999999998,84.728938,313.84635
Other,Other,Active,Male,0,Other,0,Roommates,0,0,6,Unknown,2.924953,24.128386,16.985265000000002
UG,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,28.475309999999997,74.262186,181.46775
UG,FT,Auto,Male,1,Other,0,Family,2,2,4,Low,42.254529999999995,146.6895,346.51485
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,High,69.54733,147.990376,533.0697000000001
UG,FT,Auto,Female,1,Other,1,Family,2,0,4,Unknown,23.29514,110.827739,298.1988
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,31.31597,71.337069,196.4364
UG,FT,Auto,Female,1,Other,1,Family,2,0,4,Unknown,62.2486,155.22420000000002,429.006
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,3.320328,31.447038,28.74147
Grad,FT,Transit,Female,1,Other,0,Family,1,0,3,Low,46.72514,129.876339,334.8648
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,35.89163,103.57565799999999,312.52605
UG,FT,Transit,Female,1,PT,1,Family,2,0,4,Unknown,25.16722,54.063669,142.86569999999998
UG,FT,Auto,Female,1,Other,0,Family,2,0,4,Unknown,27.066940000000002,103.52829100000001,236.007
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,High,16.34346,58.225728,172.3128
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Unknown,33.29875,69.47245699999999,207.5892
UG,FT,Active,Male,1,Other,0,Roommates,1,0,2,Unknown,2.924953,24.128386,16.985265000000002
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,1,Low,3.5209309999999996,24.122092,29.256284999999995
UG,FT,Transit,Female,0,Other,0,Family,2,1,6,Low,61.27097,162.93847,453.5148
UG,FT,Transit,Male,0,Other,0,Family,1,0,2,Unknown,17.063570000000002,50.644287,91.32579
UG,FT,Active,Male,1,Other,1,Family,1,0,4,Low,31.14818,104.333294,304.41615
Grad,FT,Transit,Female,1,PT,1,Family,1,0,2,Unknown,20.04374,46.728209,121.15327500000001
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,16.63026,74.404197,204.2199
Grad,FT,Transit,Female,0,Other,0,Family,0,0,3,Unknown,4.168203,19.521272,54.91090500000001
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,3,Unknown,2.776623,26.813798,23.593725
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Unknown,62.625840000000004,168.90482,490.9734
Grad,FT,Active,Male,1,Other,0,Roommates,1,0,4,Unknown,9.638221000000001,34.536596,55.197585000000004
Grad,FT,Transit,Male,0,PT,0,Other,0,0,1,Unknown,32.11626,62.785047,199.4961
UG,PT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,1.710853,20.776487,15.946485
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,1,Low,3.320328,31.447038,28.74147
Grad,FT,Active,Female,0,Other,0,Other,2,3,5,Unknown,2.424763,17.100996000000002,26.824515
UG,FT,Active,Female,1,Other,0,Other,2,0,2,Unknown,3.156252,24.272578,32.93961
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,2.0714900000000003,24.722109,19.031309999999998
Grad,PT,Active,Female,1,Other,0,Other,1,0,1,Low,10.911489999999999,42.701539000000004,73.300215
Grad,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,4.289724,29.3483,30.6678
Grad,FT,Active,Female,1,Other,0,Other,0,1,2,Low,11.057360000000001,37.31815,63.98426999999999
UG,FT,Active,Male,1,Other,0,Roommates,1,0,3,Unknown,3.792585,18.826039,22.924049999999998
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,85.28256,107.98156000000002,606.6633
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,31.6185,63.610027,195.1506
UG,FT,Transit,Female,0,Other,0,Family,2,0,6,Unknown,28.05695,68.035251,157.33530000000002
UG,FT,Auto,Female,1,Other,1,Family,1,0,6,Unknown,25.26455,103.52582,225.0144
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,12.86316,69.282847,126.17731500000001
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Unknown,1.117177,20.195869,11.101709999999999
Grad,FT,Active,Male,1,Other,0,Other,0,0,2,Unknown,3.792585,18.826039,22.924049999999998
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Unknown,27.34455,68.96980199999999,163.21110000000002
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,46.48872,111.408811,288.59085
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,5.499556,35.577191,46.45101000000001
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,25.3056,57.812435,154.12965
UG,FT,Transit,Male,0,PT,0,Family,1,1,5,Low,45.13859,99.652433,286.6914
UG,FT,Auto,Male,1,Other,0,Family,2,0,4,Unknown,36.174859999999995,136.16069000000002,373.07205000000005
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Low,39.9832,100.459592,261.19469999999995
UG,FT,Transit,Female,1,Other,0,Family,2,1,4,Unknown,69.02234,118.05191699999999,542.1165
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,Low,2.776623,26.813798,23.593725
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,32.94658,70.909582,198.54584999999997
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,15.470360000000001,76.005199,159.50790000000003
Grad,FT,Active,Male,0,Other,0,Other,0,0,1,Low,3.068723,25.742024,23.927640000000004
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,66.44991,212.79339,516.1437
Other,Other,Transit,Male,1,FT,0,Family,2,0,4,Unknown,50.94216,131.16038,370.60335
UG,FT,Transit,Female,0,Other,0,Roommates,0,0,1,Low,7.019825999999999,31.444467,96.208185
UG,FT,Transit,Female,1,Other,1,Family,1,2,3,Low,21.00498,71.224941,260.23665
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,2.595157,27.40234,23.805030000000002
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,42.725570000000005,113.692423,299.08815
UG,FT,Transit,Female,0,Other,0,Family,1,2,4,Low,28.896340000000002,82.791315,241.07819999999998
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,45.03045,94.027575,281.47785
UG,FT,Auto,Female,1,Other,1,Family,2,0,5,Unknown,6.993628,41.961507,63.52813499999999
Grad,FT,Transit,Male,1,PT,1,Family,2,0,3,Low,30.607609999999998,56.359607,176.5335
UG,FT,Active,Female,1,Other,1,Family,0,0,2,Unknown,2.595157,27.40234,23.805030000000002
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,1.885362,20.435959,19.86384
UG,FT,Transit,Female,0,Other,0,Roommates,1,0,4,Unknown,7.717772999999999,37.877319,75.9915
UG,FT,Active,Female,1,Other,0,Roommates,1,0,4,Low,1.049121,16.675728,10.491209999999999
UG,FT,Active,Male,1,Other,1,Roommates,0,0,2,Unknown,3.320328,31.447038,28.74147
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,High,29.68266,56.56095,205.98915000000002
Grad,PT,Transit,Male,0,FT,0,Family,0,0,3,Unknown,13.53396,48.425969,81.98245499999999
Grad,FT,Active,Male,0,Other,0,Other,0,0,2,Low,3.792585,18.826039,22.924049999999998
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,36.86589,89.723727,226.9317
UG,PT,Transit,Female,0,Other,0,Roommates,0,0,2,Unknown,13.92199,41.453521,83.277195
UG,FT,Active,Female,1,Other,1,Roommates,1,0,3,Unknown,2.924953,24.128386,16.985265000000002
UG,FT,Active,Female,1,Other,0,Roommates,0,0,2,Unknown,2.634566,19.362205,21.82227
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Unknown,31.26612,61.16302200000001,183.7833
Grad,FT,Active,Female,1,Other,1,Roommates,1,0,2,Unknown,2.776623,26.813798,23.593725
Grad,FT,Transit,Male,1,Other,0,Other,1,0,2,Unknown,111.5933,135.02018,1004.9975999999999
UG,FT,Auto,Female,1,Other,0,Family,2,0,3,Unknown,10.10178,57.471728000000006,98.44960499999999
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,7.536639,42.556251,70.70659500000001
UG,FT,Auto,Male,1,Other,0,Roommates,2,0,2,High,35.84438,110.087666,356.65215
UG,FT,Transit,Female,1,Other,1,Other,0,0,1,Unknown,22.71402,49.173029,133.50422999999998
Grad,FT,Transit,Female,1,Other,1,Family,2,0,4,High,73.77691999999999,167.70800999999997,454.281
UG,FT,Active,Female,0,Other,0,Roommates,1,0,3,Low,1.15247,17.169234,11.262285
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Unknown,3.4422599999999997,30.10613,27.606600000000004
UG,PT,Transit,Female,0,PT,0,Family,0,0,3,Unknown,25.65204,62.004341,144.696315
UG,FT,Transit,Female,1,Other,0,Family,1,0,3,Low,25.43486,55.96229399999999,155.41545000000002
UG,FT,Active,Male,1,PT,0,Other,1,0,1,Low,2.845125,24.990155,27.043575
UG,FT,Active,Male,1,Other,1,Roommates,0,0,2,Unknown,2.595157,27.40234,23.805030000000002
UG,FT,Auto,Female,0,Other,0,Family,1,0,4,Low,5.269597,30.536956,53.99523000000001
UG,PT,Transit,Female,0,Other,0,Family,2,2,3,Unknown,65.85242,110.39502,424.72169999999994
Grad,FT,Transit,Male,1,Other,0,Family,1,1,5,High,42.60804,109.880137,288.16425
Grad,FT,Transit,Male,1,Other,1,Family,1,0,3,Low,50.92317,142.447829,379.75635
UG,FT,Active,Male,1,PT,0,Roommates,0,0,2,Low,2.924953,24.128386,16.985265000000002
Grad,FT,Transit,Female,1,Other,0,Other,2,1,2,Unknown,31.97659,75.758626,201.74415000000002
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,29.26424,58.554793999999994,168.21135
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,45.85244,117.24273799999999,316.2645
UG,PT,Auto,Female,1,Other,0,Other,2,0,2,High,55.52228,145.249696,391.83825
UG,FT,Active,Female,0,Other,0,Roommates,0,1,5,Unknown,2.649222,20.927781,23.086634999999998
UG,FT,Auto,Female,1,PT,0,Family,2,0,3,High,25.72439,80.094034,190.25310000000002
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,High,62.94679,175.18123,825.3027
UG,FT,Active,Female,1,Other,1,Roommates,0,1,3,Low,0.0,0.0,0.0
Grad,FT,Active,Male,1,Other,0,Other,0,0,2,Low,1.117177,20.195869,11.101709999999999
Grad,FT,Transit,Male,0,Other,0,Family,0,2,2,Low,28.746740000000003,58.22035,160.44959999999998
Grad,FT,Active,Female,1,Other,1,Family,1,0,3,Unknown,2.510406,26.944984,21.925545
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,78.98685,330.7138,665.6025
UG,PT,Transit,Male,0,Other,0,Other,0,0,1,Unknown,2.510406,26.944984,21.925545
UG,FT,Auto,Female,1,PT,1,Family,1,1,2,Low,5.226,32.9326,55.901955
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,High,13.44938,72.013536,241.6659
UG,FT,Transit,Female,1,Other,1,Family,1,0,3,High,36.44315,100.473908,308.15070000000003
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,15.61147,80.462867,143.55696
UG,FT,Transit,Male,1,Other,0,Family,1,3,2,Unknown,23.67318,62.43955,149.462775
UG,FT,Transit,Female,0,Other,0,Family,1,2,2,Low,22.31565,94.731283,205.39905000000002
UG,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,36.52668,108.64554,378.59939999999995
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,Low,1.464106,25.325449,14.598600000000001
UG,FT,Auto,Female,1,Other,1,Family,2,0,3,Unknown,66.32047,152.42185600000002,412.84095
UG,FT,Auto,Female,1,Other,0,Family,2,0,5,Unknown,18.20356,76.82068000000001,195.28920000000002
UG,FT,Transit,Male,1,PT,1,Family,1,0,2,High,48.446290000000005,100.523109,303.44084999999995
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,3,Unknown,6.7341690000000005,33.249521,44.98389
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,2.014925,20.126511999999998,15.20709
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Unknown,19.28823,78.94898500000002,245.643
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,42.99007,103.331714,339.79544999999996
UG,FT,Auto,Male,0,Other,0,Family,1,0,3,High,17.15022,75.79923500000002,262.30035
UG,PT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,50.20523,128.1818,363.2346
Grad,FT,Active,Female,0,Other,0,Roommates,1,0,3,Unknown,4.911077,31.749745,33.225285
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,2,Low,9.51093,33.826613,60.55161000000001
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,2.776623,26.813798,23.593725
Grad,FT,Active,Female,1,PT,0,Other,0,0,1,Low,28.985059999999997,79.94440300000002,308.9415
UG,FT,Transit,Male,0,Other,0,Family,1,2,2,Unknown,15.83976,76.38124,181.97295000000003
Grad,FT,Active,Male,1,Other,0,Roommates,0,0,2,Low,2.523888,24.493026999999998,28.469009999999997
Grad,FT,Auto,Female,1,Other,1,Family,2,0,5,Unknown,69.23696,94.482175,567.42525
UG,FT,Transit,Female,1,PT,1,Family,2,0,4,Unknown,54.46388,162.458723,601.8591000000001
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,Unknown,2.0714900000000003,24.722109,19.031309999999998
UG,FT,Auto,Female,1,Other,0,Other,1,0,1,Unknown,8.098761999999999,55.96202099999999,89.03286
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,55.32665,143.081202,392.2422
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,78.77708,189.50151499999998,495.05609999999996
UG,FT,Transit,Female,0,Other,0,Family,0,2,5,Low,13.2597,67.713571,207.17055000000002
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,63.4985,162.50848000000005,739.2981
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,34.01865,66.904765,230.0409
UG,FT,Active,Male,1,Other,0,Other,0,0,1,Low,4.372437000000001,25.162232,31.4544
Grad,FT,Active,Female,1,Other,0,Other,1,1,2,Unknown,5.913635,33.967256,43.78343999999999
UG,FT,Transit,Female,0,Other,0,Roommates,0,0,2,Unknown,7.238408,33.868265,48.907455
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Low,1.117177,20.195869,11.101709999999999
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Low,14.20018,62.123302,202.13639999999998
