Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist,Zone,Resid_SG,Resid_MI,Resid_OC,Resid_RY,Resid_SC,Resid_YG,Resid_YK
2102,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,YK,0.543344194,0.281779874,0.506220531,0.465204677,0.309833646,0.699311028,2.925968909,YK,0,3.121080264,1.24980544,0.887445847,0.166783756,0,2.500530844,YK,0,0.715224478,0.754114346,0.482791385,0.572508231,0.497339663,2.61957092,2102,0.217984848,0.038319902,0.020505853,-0.866201047,0.038927768,0.018526437,0.531936238
2103,,,,,,,,,,,,,,,,,,,,,,,YK,0.581659155,0.268722372,0.541917125,0.498009014,0.366524367,0.804813789,2.790378808,YK,0,3.121080264,1.24980544,0.887445847,0.166783756,0,2.500530844,YK,0.060264578,0.151609738,0.72796408,0.604568008,0.777927639,0.535878416,2.268142366,,,,,,,,
2104,YK,0,0.411571444,0,0,1.716242889,2.367392697,0,0,0.561254712,0,0,1.447569444,2.047642436,0,,,,,,,,YK,0.606404097,0.261301509,0.564971364,0.519195317,0.382117394,0.839052211,2.713324053,YK,0,3.121080264,1.24980544,0.887445847,0.166783756,0,2.500530844,YK,0,3.181758434,1.207543226,1.014740819,0.158300352,0,2.502683313,2104,0.086092693,0.034452885,0.02035015,-0.195638782,0.040600793,0.020177975,-0.006035715
2105,RY,0,0.493885733,0,0,2.059491466,1.893914158,0,0,0.673505654,0,0,1.737083333,1.638113949,0,,,,,,,,YK,0.543110112,0.280712481,0.506002416,0.465004258,0.313693813,0.708023656,2.924708358,YK,0,1.148683745,0.409632627,0.316925707,0.057596463,0,3.969403734,YK,0.013132552,0,0.549108438,0.407919191,0.193427499,0.232070572,3.689531929,2105,0.032917413,0.035826728,0.021910561,-0.254206213,0.044467651,0.021756509,0.097327349
2106,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,YK,0.599874716,0.26338908,0.558888119,0.513604946,0.359584416,0.789575043,2.744217884,YK,0,0,1.8128443,1.313560435,0.247851565,0,2.137644368,YK,0,0,1.607666451,1.277263748,0.311671351,0,2.216528764,2106,0.217476164,0.038230479,0.020458001,0.133486723,0.040724645,0.018928843,-0.469304856
2107,SG,0,0.92603575,0.984941365,0,0.965386625,1.775544523,0,0,1.554243818,0.957290471,0,0.668108974,1.260087653,0,0,0,0,0,2.258675079,3.955801105,0,YK,0.552043979,0.278151365,0.514325424,0.472652885,0.315221514,0.722759633,2.898026005,SG,0,0,1.230938064,0.041955471,1.305010647,0,1.086108015,SG,0.0309553,0.040343886,1.352460691,0.009767411,1.181979292,0,1.206177185,2107,-0.106602386,-0.034909805,0.017999382,-0.063120795,0.036436501,0.01874223,0.131454874
2108,YK,0.719703978,0.649849649,0.829424307,0,1.083942877,1.99359385,0,0.582669462,0.748339616,0.691376451,0,0.965046296,1.82012661,0,0,1.835897436,0,0,0,0,0,YK,0.637996308,0.249135024,0.594405037,0.546244662,0.369728095,0.838723289,2.631537364,SG,0,0,1.333132527,0,1.303280176,0,1.009974818,YK,0.093082651,0.046107299,1.171080318,0.131047864,0.380513739,0.559503921,2.789744868,2108,0.011365761,-0.018701321,0.019765715,-0.091809737,-0.01689945,0.01805538,0.078223653
2109,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,YK,0.545158757,0.275376289,0.50791065,0.466757848,0.278671905,0.678138669,2.935738093,RY,0,0,3.327856255,0,0.823113491,0,0.09627397,RY,0,0,3.189269642,0,0.802123347,0,0.263964286,2109,0.23017878,0.035918491,0.021652938,-0.85592045,0.047576168,0.021992894,0.498601179
2110,YK,0,0.569868154,0,0,1.584224205,2.185285566,0,0,0.841882068,0,0,1.085677083,2.047642436,0,0,0,0,0,6.776025237,0,0,YK,0.638747592,0.249428395,0.595104988,0.546887394,0.354063031,0.839710962,2.63463593,RY,0,0,3.60974915,0,0.729892559,0,0.015782618,YK,0.116376684,0,1.491893957,0.046617189,0.429231393,0.590639904,2.427062848,2110,0.035280941,0.031391276,0.019494686,-0.174437978,0.041953706,0.020115682,0.026201688
2111,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,YK,0.608064709,0.256950652,0.566518504,0.520617591,0.317362416,0.772290714,2.739305189,RY,0,0,4.864935645,0,0.11141827,0,0.047347854,RY,0.024882729,0,4.854076861,0,0.043539926,0,0.180004911,2111,0.2251642,0.03655375,0.02118123,0.140940789,0.047009549,0.02173098,-0.492580498
2112,SG,0,2.469428667,0,0,0,0,0,0,3.367528271,0,0,0,0,0,,,,,,,,YK,0.559855194,0.27146623,0.521602945,0.479340749,0.271750975,0.711635679,2.894053175,RY,0,0,4.505137583,0,0.061735717,0,0.473478539,YK,0.630362473,0,1.582631908,0.403773923,0.342089228,0.201469674,2.273247581,2112,-0.7770982,0.036861654,0.020968406,0.139524647,0.046537208,0.021512617,0.511693668
2113,,,,,,,,,,,,,,,,,,,,,,,YK,0.545858253,0.275729875,0.508562349,0.467356748,0.260513387,0.682207755,2.939506854,YK,0,0,1.518874956,0,0.061735717,0,3.219654068,YK,0.062741868,0.11476201,0.395557486,0.645745147,0.684578025,0.444953504,2.752707298,,,,,,,,
2114,,,,,,,,,,,,,,,,,,,,,,,YK,0.624299067,0.252831738,0.581643653,0.534516754,0.308120056,0.793550721,2.695395225,YK,0,0,1.518874956,0,0.03704143,0,3.267001922,YK,0.984941365,0,0.646164249,0.097429926,0.194585569,0.102142331,3.427155054,,,,,,,,
2115,,,,,,,,,,,,,,,,,,,,,,,YK,0.624531494,0.252925867,0.581860219,0.534715753,0.303144538,0.79384618,2.696398465,YK,0,0,0.46338558,0,0.006173572,0,4.296817745,YK,0.303508471,0.175045874,1.300256004,0.112610886,0.793669544,1.084843234,1.748176139,,,,,,,,
2116,YK,0,0,0,10.75836972,1.716242889,1.578261798,0,0,0,0,12.03174603,1.447569444,1.365094957,0,,,,,,,,YK,0.54662083,0.276115074,0.509273272,0.468010091,0.245579342,0.670529975,2.943614223,YK,0,0,0,0,0.146107863,0,4.454643925,YK,0.023893948,0.047859803,0.395708276,0.469867036,0.876475367,0.522258315,2.458944651,2116,0.245332461,0.032556427,-0.309980639,-0.164737156,0.04899791,0.026143589,0.121687407
2117,,,,,,,,,,,,,,,,,,,,,,,YK,0.546947068,0.276279614,0.509576755,0.468288977,0.237571887,0.670929542,2.945369157,YK,0,0,0,0,0.487712162,0,3.799665279,YK,0.051979835,0.258172991,0.359969808,0.527047279,0.378620425,0.925139543,3.345218097,,,,,,,,
2118,,,,,,,,,,,,,,,,,,,,,,,YK,0.559313046,0.27258829,0.52109784,0.47887657,0.245880821,0.694394924,2.906014398,YK,0,0,0,0,0.512406448,0,3.752317425,YK,0.03598361,0.063645959,0.171682966,0.415638747,0.194935037,0.217396769,4.016379809,,,,,,,,
2119,SG,0,2.469428667,0,0,0,0,0,0,3.367528271,0,0,0,0,0,,,,,,,,YK,0.643728499,0.248376131,0.599745567,0.551151983,0.288031058,0.799197853,2.6478935,YK,0,0,0,0,1.131939064,0,2.564449956,YK,0.002891571,0,0.081215065,0.024862501,1.165088047,0.024965947,2.414121377,2119,-0.751447185,0.031928455,0.02365925,0.170809253,0.05231969,0.02648678,0.446243756
2120,YK,0,0.548761926,0,0,1.716242889,2.104349064,0,0,0.841882068,0,0,1.628515625,1.535731827,0,0,0,0,0,0,5.933701657,0,YK,0.660967983,0.243292935,0.615807146,0.565912204,0.301024614,0.82060092,2.593702679,SG,0,0,0,0,2.136173389,0,0.638970562,SG,0.036353364,0.076377743,0.397670908,0.048284036,1.703930914,0.316733927,1.030117107,2120,0.034574547,0.030344534,0.019392549,-0.201206109,0.037871857,0.019726155,0.059296467
2121,YK,0,0.14526051,0,0,0.605732784,3.063684667,8.001804403,0,0,0,0,0.868541667,2.047642436,11.91142857,0,0.262271062,0,0,0,5.086029992,0,YK,0.677554844,0.234423798,0.631260727,0.59574923,0.361111365,0.963336048,2.499149516,SG,0,0,0.360411007,0,2.25952723,0,0.071021781,SG,0.010277649,0.18242453,0.227537013,0.023684376,1.913309494,0.210222489,0.797035359,2121,0.180389229,0.02416184,0.016880935,-0.002104778,0.032068003,-0.158351859,-0.09304337
2122,RY,0,0.435781529,0,0,2.422931137,1.671100727,0,0,0.673505654,0,0,2.316111111,1.092075966,0,0,0,0,0,0,5.933701657,0,YK,0.667899711,0.237238414,0.622265848,0.587260367,0.355965862,0.949608558,2.529157251,RY,0,0,3.660378315,0.006511607,0.702082088,0.021592171,0.018037278,RY,0,0.139858806,3.931051132,0.128814076,0.254696874,0.5387261,0.510060427,2122,0.081498929,0.028372495,0.019444438,-0.325648632,0.046495292,0.023443474,0.126394003
2123,YK,0,0.823142889,0,0,1.471065333,1.803727769,0,0,1.178634895,0,0,1.3028125,1.433349705,0,0,0,0,0,0,5.933701657,0,YK,0.654002108,0.240728889,0.609317235,0.573530252,0.3606268,0.962042532,2.566368862,RY,0,0,3.440331459,0.023604577,0.795273623,0.021592171,0.035792723,RY,0.010506041,0,3.090743119,0,0.938011672,0.174039246,0.072692882,2123,-0.050510408,0.027408537,0.017956448,-0.162378315,0.041863894,0.021051743,0.1046081
2124,YK,0,0,3.151812367,0,0,2.840871236,9.068711656,0,0,2.488955224,0,0,2.457170923,7.940952381,,,,,,,,YK,0.710758463,0.223937151,0.662195709,0.624943958,0.392954938,1.048284121,2.38735495,YK,0,0,0.664645856,0.844601915,0.436877983,2.05830613,2.778548261,YK,0,0,0.608961853,0.892429484,0.462294247,2.623496261,2.705445582,2124,0.240391598,-0.167208172,0.0228824,0.165200742,0.057126981,-0.17359208,-0.14480147
2125,YK,0,0,0,0,2.288323852,2.104349064,5.038173142,0,0,0,0,2.171354167,1.023821218,9.926190476,0,0,0,0,2.710410095,3.560220994,0,YK,0.715638756,0.222508844,0.66674253,0.629235022,0.395653084,1.055481957,2.372127861,YK,0,4.112046169,0.601231773,0,0.358057799,6.0760921,2.257657407,YK,0,4.360491205,0.637650242,0,0.276309442,5.158456381,2.440280616,2125,0.209200042,0.020579864,0.015829376,-0.329471236,0.034312306,-0.089843271,0.139392919
2126,SG,0,1.646285778,0,0,0,1.578261798,0,0,2.245018848,0,0,0,1.365094957,0,,,,,,,,YK,0.66368069,0.237498612,0.618334513,0.583550729,0.3737916,0.978849983,2.531930973,SG,0,0,1.54201091,0,1.018786849,2.220358539,1.131515604,SG,0,0,1.507221538,0,1.032496722,2.421927218,1.116173388,2126,-0.427351745,0.032945914,0.022779929,0.164460946,0.056871157,0.026289661,0.124004139
2127,RY,0,0.548761926,0,0,2.860404814,0.526087266,5.038173142,0,0.748339616,0,0,2.412615741,0.455031652,4.411640212,,,,,,,,YK,0.689321254,0.229691226,0.642223775,0.606095565,0.394529105,1.026739265,2.448696599,YK,0,0,0.504627628,0.621750739,0.726473589,0,2.662533834,YK,0,0,0.517583548,0.559851207,0.724599377,0,2.675645934,2127,0.017332843,0.032460117,0.019955495,-0.360570411,0.045760011,-0.103326108,0.348388054
2128,YK,0.854648474,0.617357167,0,0,0.643591083,1.775544523,8.501917178,0.655503145,0.841882068,0,0,0.542838542,1.535731827,7.444642857,,,,,,,,YK,0.63821127,0.249218973,0.594605304,0.546428199,0.366086035,0.836236739,2.632422541,RY,0,0,3.415028326,0.237094272,0.271286916,0,0.992066396,RY,0.202616509,0.069160948,3.834731559,0.023740235,0.14781612,0.100763463,0.835174989,2128,0.004486491,0.0321067,0.021544055,0.032476306,-0.009387658,-0.16266307,0.081437177
2129,YK,0,0.493885733,0,0,0,3.787828315,0,0,0,0,0,0,4.095284872,0,0,1.835897436,0,0,0,0,0,YK,0.63441696,0.247737306,0.591070244,0.551015356,0.393580472,0.933431336,2.616773901,RY,0,0,3.895458445,0,0.15885232,0,0.847933637,YK,0.486529984,0,1.089373065,0.012431251,0.400226213,1.132547882,2.696874409,2129,0.072635373,0.025581357,0.017122905,0.125212453,0.037653048,0.020337476,-0.298542611
2130,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,YK,0.679958645,0.23328166,0.633500297,0.597862804,0.427042777,1.012792811,2.464618329,YK,0,0,1.741286842,0,0.380597659,0,2.403750125,YK,0,0,1.663081018,0,0.449265944,0,2.344006552,2130,0.234614234,0.033618708,0.022332464,-0.83876955,0.05575404,0.025773273,0.466676831
2131,YK,0,1.234714333,0,0,0,2.367392697,0,0,1.683764136,0,0,0,2.047642436,0,,,,,,,,YK,0.698914469,0.227685034,0.651160946,0.614529965,0.438947825,1.041027338,2.404966264,YK,0,0,1.980708821,0,0.521655975,0,1.913117332,RY,0,0,2.144465921,0,0.540305113,0,1.726768718,2131,-0.122119021,0.023578674,0.014834285,0.118253617,0.03083391,0.016386103,-0.081767567
2132,,,,,,,,,,,,,,,,,,,,,,,YK,0.636691119,0.24862536,0.593189008,0.545126668,0.389513098,0.861660011,2.626153856,YK,0,0,0.13043446,0,0.045272859,0,4.528033098,YK,0.010506041,0,0,0,0.020578572,0,4.692172325,,,,,,,,
2133,SG,0,1.058326572,0,0,1.471065333,1.352795827,0,0,1.443226402,0,0,1.24077381,1.170081392,0,,,,,,,,YK,0.696493095,0.226896214,0.648905013,0.61240094,0.479883559,1.053726844,2.396634533,YK,0.992389742,0,0.89716163,0,0.920576699,0,1.846513536,YK,0.958375329,0,0.981012892,0,0.897743409,0,1.823402909,2133,-0.198014623,0.035463626,0.021688498,-0.139595966,0.050528214,0.023357544,0.206572706
2134,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,YK,0.637041047,0.248762007,0.5935156,0.545426777,0.386358583,0.848365733,2.627598415,YK,0.844809912,0,1.029593538,0.598500661,0.683045674,0,2.017269262,YK,0.906289967,0,1.079814826,0.715437002,0.654983448,0,1.965929957,2134,0.234059051,0.033698168,0.022279617,-0.83915108,0.055622106,0.025712284,0.467779855
2135,YK,0,0.493885733,0,0,1.029745733,2.840871236,0,0,0,0,0,1.085677083,3.071463654,0,0,1.835897436,0,0,0,0,0,YK,0.688811295,0.22881778,0.641748072,0.605646616,0.481822394,1.057984106,2.416931341,YK,0.844809912,0,1.029593538,0.598500661,0.683045674,0,2.017269262,YK,0.140941076,0,0.928228569,0.233591349,0.620882816,1.10429893,2.452189242,2135,0.118187551,0.024300516,0.015628107,-0.081482234,0.033922361,0.017792053,-0.128348354
2136,SG,0,2.469428667,0,0,0,0,0,0,3.367528271,0,0,0,0,0,,,,,,,,YK,0.695309886,0.226510764,0.647802656,0.611360588,0.493043751,1.082624929,2.39256311,YK,0,0,1.562702732,0,0.556644866,0,2.230430586,YK,0,0,1.409240118,0,0.624537448,0,2.241380672,2136,-0.759608406,0.032791828,0.022882399,0.165200739,0.05712698,0.026407938,0.455198522
2137,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,YK,0.66890533,0.234460706,0.623202762,0.588144568,0.474320741,1.041512967,2.476535774,YK,0,0,0.599538257,0,0.202495407,0,3.795191596,YK,0.026265103,0.041645302,0.499071354,0.100457298,0.276261645,0.041221417,3.693056117,2137,-0.47460682,0.011949016,0.008133487,0.088503797,0.009922684,0.008971912,0.347125923
2138,SC,13.67437558,0,0,0,0,0,0,10.48805031,0,0,0,0,0,0,,,,,,,,YK,0.659886593,0.237176118,0.614800228,0.580214718,0.46792555,1.027469478,2.505217854,SG,0,0,0.147906273,0,1.563522073,0,1.600934646,SG,0,0.052373402,0.19978459,0.271247557,2.016787931,0,0.58254973,2138,0.238978308,0.032994101,0.022747871,0.164229508,-0.943208837,0.026252683,0.458006367
2139,SG,1.953482225,1.411102095,0,0,0,1.352795827,0,1.748008386,1.683764136,0,0,0,1.365094957,0,0,1.835897436,0,0,0,0,0,YK,0.73509655,0.216054327,0.684870877,0.646343547,0.419739375,1.119737906,2.303317443,SG,0,0,0.147906273,0,1.563522073,0,1.600934646,YK,0,0.684638613,1.198602351,0.251757045,0.704902269,0.351873116,2.056644197,2139,-0.190765129,0.020997064,0.013630304,0.10519621,-0.117703007,0.014093262,0.154551297
2140,RY,0,0.823142889,0,0,1.716242889,1.578261798,0,0,1.683764136,0,0,1.085677083,1.023821218,0,0,0,0,0,3.388012618,2.966850829,0,YK,0.751337207,0.199504113,0.711315875,0.749885263,0.501646711,1.338241893,2.126877133,SG,0,3.793862237,0.670438026,0,1.516640773,0,0.653738583,YK,0,0.727397914,1.210397192,0.61548056,0.434750599,0.105221838,2.457318233,2140,-0.074305713,0.023971936,0.018792293,-0.191508689,0.044122816,0.023919191,0.155008166
2141,YK,0,0.493885733,0.630362473,0,1.441644026,2.272696989,0,0,0.801792446,0.592608387,0,1.447569444,1.560108523,0,0,0,0,0,0,5.933701657,0,YK,0.720968329,0.21511121,0.671707958,0.67273106,0.443895214,1.184177269,2.293261895,YK,0,10.50708494,1.476459239,0,0.123471433,0,1.598891934,YK,0,2.839487725,1.05819951,0.457558976,0.634906426,1.337217999,1.829698797,2141,0.086148478,-0.013542355,0.017259683,-0.156433506,0.037278494,0.019506665,0.009782542
2142,YK,0.804375034,0.726302549,0.927003637,0,0.302866392,2.506651091,0,0.699203354,1.122509424,0.829651741,0,0.289513889,1.91113294,0,0,0,0,0,0,5.933701657,0,YK,0.749924965,0.199940985,0.709978201,0.748475753,0.500703329,1.33572528,2.131535518,OC,0,10.50708494,1.476459239,0,0.172860007,0,1.504196226,YK,0,8.333125806,1.738308869,0,0.027781073,0,1.860488827,2142,-0.032825836,-0.035166094,0.019145271,0.081810141,-0.017052143,0.022839662,-0.038751
2143,RY,0,0.7408286,0,6.455021834,1.5446186,0.473478539,4.534355828,0,1.122509424,0,8.021164021,0.965046296,0.455031652,4.411640212,0,0,0,0,6.776025237,0,0,YK,0.715439863,0.21699541,0.666557238,0.664245939,0.444081911,1.169241282,2.313349383,OC,0,10.50708494,1.49542824,0,0.155963916,0,1.51914818,YK,0,1.28847778,1.202770535,0.657738537,0.657332266,1.495753241,1.795419959,2143,-0.036395965,0.030260474,-0.203530979,-0.090130681,0.041356662,-0.091077155,0.349517643
2144,SG,0,1.646285778,0,0,0,1.578261798,0,0,2.245018848,0,0,0,1.365094957,0,,,,,,,,YK,0.718391524,0.221161208,0.669307207,0.631655429,0.411166923,1.070038282,2.357760974,SG,0,2.970846954,0.575522051,0,1.711703976,0,0.487754095,YK,0.052530206,0.201719432,0.726808779,0.421612545,0.709681944,0.170038344,2.49657892,2144,-0.326539021,0.02577416,0.017964723,0.140117726,0.041228673,0.020590383,0.080863357
2145,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,YK,0.763109121,0.194672242,0.722460729,0.76163443,0.547173767,1.359209434,2.07536504,SG,0,0,0.646578965,0,1.868135868,0,0.558299323,SG,0,0.297176493,0.404533261,0.259352332,1.998723131,0.064776512,0.390340966,2145,0.229892659,0.035361469,0.021626022,-0.852389382,0.051044256,0.023596077,0.4908689
2201,,,,,,,,,,,,,,,,,,,,,,,YK,0.698549606,0.227566164,0.650821025,0.614209153,0.445856653,1.040483895,2.403710987,YK,0,0,1.78106695,0,0.5513168,0,2.039838059,YK,0,0,1.663305314,0,0.517242558,0,2.213464603,,,,,,,,
2202,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,YK,0.697835901,0.22733367,0.65015606,0.61358162,0.459371503,1.039420816,2.401255357,YK,0,0,0.667955574,0,0.148629328,7.796700861,3.021422135,YK,0,0,0.658050087,0,0.144979489,7.852193147,3.031734789,2202,-0.106582175,0.02189141,0.015710758,-0.370857339,0.034403596,0.017916851,0.387516898
2203,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,YK,0.696953325,0.211919968,0.659828846,0.695606475,0.589158174,1.293672893,2.259241297,RY,0,0,2.346705841,0,0.436397286,0,1.740017098,RY,0,0,2.530936753,0,0.390117124,0,1.659333593,2203,-0.262221599,0.03243534,0.022633639,-0.336595086,0.064429545,0.029067905,0.450250256
2204,,,,,,,,,,,,,,,,,,,,,,,YK,0.685113555,0.215657923,0.648619733,0.683789587,0.579149612,1.271696095,2.29909088,YK,0,0,1.394957627,0,0.869311158,0,1.785195408,YK,0,0,1.440359211,0,0.827990227,0,1.822671111,,,,,,,,
2205,RY,1.709296947,0.617357167,0,0,1.93077325,1.183696348,0,1.498292902,0.962150935,0,0,1.24077381,1.170081392,0,0,0,0,0,6.776025237,0,0,YK,0.732122177,0.202630868,0.693124365,0.730707366,0.618887593,1.35895143,2.140327167,YK,2.877000935,0,0.007355327,0,0.010583266,8.296169964,2.977050975,YK,3.326247899,0,0,0,0,7.822483543,2.918593798,2205,-0.004364289,0.029325301,0.020587309,-0.132604537,-0.08499017,0.026853104,0.145193283
2206,YK,0,0.411571444,0,0,0.858121444,3.156523596,0,0,0.561254712,0,0,0.723784722,2.730189915,0,,,,,,,,YK,0.684676718,0.223046811,0.637896005,0.64349819,0.545023991,1.196763099,2.355974345,YK,0,0,2.242171655,0,0,4.960229903,2.154929606,YK,0,0,2.096096797,0,0,5.029198524,2.282058737,2206,0.123047881,0.028945465,0.020343066,-0.014567934,0.054047974,0.025212416,-0.237028868
2207,YK,0,0.617357167,0,0,0.643591083,2.959240871,0,0,0.481075467,0,0,0.620386905,2.92520348,0,0,1.835897436,0,0,0,0,0,YK,0.727881151,0.203981814,0.68910989,0.726475209,0.615303075,1.351080559,2.154596721,SG,0,0,0.137981528,0,1.588989153,0.230593309,1.537153281,SG,0,0,0.024517756,0.034185939,1.55156555,0.050381731,1.720230204,2207,0.01304512,0.029115814,0.020787931,0.028575478,0.050736043,0.024431155,-0.16669154
2208,RY,2.279062596,0.411571444,0,0,3.432485777,0,0,2.097610063,0.673505654,0,0,2.605625,0,0,0,0,0,0,6.776025237,0,0,YK,0.68924668,0.224535554,0.642153705,0.625333233,0.5296388,1.162979246,2.371699595,RY,0,0,2.989067952,0,0.49405239,5.003397291,0.516297497,RY,0,0,3.047363488,0,0.457105322,5.073537872,0.526205517,2208,0.163563955,0.021547263,0.016755639,-0.533741822,-0.127483496,0.021532293,0.437826167
2209,RY,0,0,0,6.455021834,3.0892372,0.946957079,0,0,0,0,7.219047619,2.605625,0.819056974,0,,,,,,,,YK,0.712852092,0.208769606,0.674880731,0.711474522,0.602597939,1.323182662,2.205168751,YK,0,0,0.59522797,0.901591991,0.624542409,9.028267581,1.735026733,YK,0,0,0.671854285,0.94020915,0.640567903,8.025017109,1.725222681,2209,0.239026067,0.032605578,-0.227247583,-0.33573756,0.061151431,0.027588958,0.202613109
2210,YK,0,0,0,0,1.716242889,3.156523596,0,0,0,0,0,1.447569444,2.730189915,0,,,,,,,,YK,0.686073208,0.223501744,0.639197079,0.637947309,0.540322562,1.186439686,2.360779674,YK,0,0,0,0,0.504128695,0,3.768188863,YK,0,0,0,0,0.425480449,0,3.918985917,2210,0.240273153,0.032775671,0.022871125,-0.168213989,0.057591553,0.026394908,-0.211692422
2211,YK,0,0.987771467,0,0,1.029745733,1.893914158,0,0,1.683764136,0,0,1.085677083,1.023821218,0,0,0,0,0,0,5.933701657,0,YK,0.709336275,0.209889602,0.671552199,0.707965499,0.599625895,1.316657906,2.216998934,RY,0,0,2.93477534,0,0.210959763,0,1.631471767,RY,0,0.074481021,4.02080585,0.315493311,0.17276587,1.172219896,0.463416286,2211,-0.112448263,0.023710744,0.018441412,-0.058786907,0.043269201,0.023287556,0.062526255
2212,YK,0,0.411571444,0,0,0.858121444,3.156523596,0,0,0.673505654,0,0,0.868541667,2.457170923,0,0,0,0,0,0,5.933701657,0,YK,0.684557529,0.223007981,0.637784947,0.64397194,0.545425238,1.197644169,2.355564223,YK,0,0,0.46338558,0,1.066264021,0,2.264242015,YK,0,0,0.233658383,0.034185939,1.143315608,0.163740627,2.298829311,2212,0.108951953,0.024695694,0.01883327,-0.02067334,0.054973204,0.028688155,-0.215468935
2213,SG,1.139531298,1.028928611,1.313255153,0,0.858121444,0.789130899,3.778629857,0.953459119,1.530694669,1.131343284,0,0.394791667,0.74459725,3.60952381,0,0,0,0,6.776025237,0,0,YK,0.72668736,0.204362111,0.687979681,0.725283721,0.614293919,1.348864664,2.158613689,SG,0,0,0.20766539,0,1.199809155,0,2.243348835,YK,0.052530206,0.092214598,1.502462138,1.465156066,0.384556501,1.206315314,1.953195346,2213,-0.081951112,-0.059966476,0.017303264,-0.030553298,-0.039038857,-0.060243958,0.254450436
2214,SG,3.906964451,0.705551048,0,0,0.735532667,0.676397913,6.477651183,2.996585804,0.962150935,0,0,0.620386905,0.585040696,5.672108844,,,,,,,,YK,0.691097156,0.225138386,0.643877745,0.617977734,0.523408919,1.149300727,2.378067091,SG,0,0,1.591543098,0,1.029646703,0,1.296993787,SG,0,0,1.521113845,0,1.02898542,0,1.363028645,2214,-0.001547995,0.029682826,0.020837157,0.01206958,-0.235254236,-0.118870859,0.293083527
2215,RY,0,0,0,0,2.574364333,1.893914158,4.534355828,0,0,0,0,2.171354167,1.638113949,3.97047619,,,,,,,,YK,0.707143274,0.210588217,0.669476005,0.705776733,0.597772074,1.312587278,2.224378135,RY,0,0,4.759304982,0,0.11127128,0,0.144767942,RY,0.017510069,0,4.554765606,0.027348751,0.1138681,0,0.313153445,2215,0.240391594,0.032791828,0.022882399,-0.334799261,0.05712698,-0.073592062,0.055198522
2216,YK,0,0.823142889,1.75100687,0,0.572080963,2.104349064,0,0,1.262823102,1.555597015,0,0.542838542,1.535731827,0,0,0,0,0,0,5.933701657,0,YK,0.685840689,0.223426195,0.638980417,0.638871583,0.541105393,1.188157526,2.359979571,YK,0,0,1.080300602,0,0.477384569,0,2.82601952,YK,0,0,0.967192023,0,0.506305035,0,2.874583523,2216,-0.034644969,-0.085998495,0.018661485,0.031568329,0.048905658,0.025424621,-0.003916629
