Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist
11,,,,,,,,,,,,,,,,,,,,,,,SG,1.29978207533827,0.24056763524022343,1.5290575145175438,1.530624175106606,0.35363894096385545,0.7012840520625001,0.334416983984551,SG,0.0,0.26730504990546544,0.05318322457664608,3.706279252347738,1.7351855480934826,0.0,0.024590875981538834,SG,0.08897247661763853,0.9648854207714564,0.7734743038131529,1.578001391072874,1.6553116766667295,0.1756145833333333,0.10709679689668358
12,,,,,,,,,,,,,,,,,,,,,,,SG,1.2997820802726354,0.24056765162011173,1.5290575145175438,1.5306241802306886,0.3536389681371641,0.7012834565,0.334417017013196,SG,0.0,0.26730504990546544,0.05318322457664608,3.706279252347738,1.7351855480934826,0.0,0.024590875981538834,SG,0.04937926843322315,0.749320524139603,0.604421222903827,1.5731346300183187,1.7794780053206254,0.1374375,0.07396707551072856
13,,,,,,,,,,,,,,,,,,,,,,,SG,1.3037185369909123,0.24209853235754192,1.5336883384649125,1.5352597531911918,0.3236449613901761,0.6671664754375,0.33542968942388157,SC,0.0,0.9948738333179025,0.13026146999314223,9.087032234956059,0.6453076212935455,0.0,0.06254708693685995,SG,0.0,1.7143100214067972,0.37296591464611983,5.075820454783178,1.1138508271649956,0.0,0.23041752903460072
14,SC,13.586654309545876,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.321678321678323,0.0,0.0,0.0,0.0,0.0,0.0,SG,1.3011275880006734,0.2362435740558659,1.5306403765789474,1.532208649017826,0.34074083112140874,0.7121030404375,0.33476298263276477,SC,0.0,0.9948738333179025,0.13026146999314223,9.087032234956059,0.6453076212935455,0.0,0.06254708693685995,SC,0.0,0.8623293194563934,0.35971362508976673,9.70463597353809,0.4033908991309424,0.05090277777777779,0.11364574250837388
15,SG,1.235150391776898,1.5700253970196751,0.0,2.922647527910686,0.46582568078548503,0.42894344149574276,0.0,3.4787725935266915,2.2501359434475257,0.0,0.0,0.0,0.0,0.0,0.0,1.1432664756446993,0.0,3.515418502202643,0.8417721518987341,0.7388888888888889,0.0,SG,1.3033327929653316,0.23786687012290503,1.5337582628070177,1.5348054981544914,0.32654645935125115,0.682438667875,0.3352138330737045,SG,0.0,2.4670952856844783,0.40754636029296964,1.1249942002261253,1.6752806504252797,0.0,0.3864267930668452,SG,0.0,2.802957030188729,0.43548091844276343,1.3559322065841903,1.5789267982143402,0.0,0.4154833603718199
16,SG,0.0,1.233591383372602,0.0,3.2149122807017547,2.0496329954561343,0.0,0.0,,,,,,,,0.0,0.9146131805157593,0.0,2.8123348017621144,2.6936708860759495,0.0,0.0,SG,1.3026426602659038,0.23399305930726258,1.5283598785526316,1.533992798175463,0.33170239086190917,0.6932139053124999,0.33628989217251365,SG,0.0,3.1387909623271466,2.2067300046258453,0.0,1.1637927933262,0.0,0.0,SG,0.0,2.9365806407215076,2.1162651677320037,0.0,1.222868492586626,0.0,0.0
17,RY,0.543466172381835,0.7894984853584652,0.0,2.5719298245614035,2.4595595945473607,0.3774702285162536,0.0,0.0,0.8438009787928222,0.0,9.034934497816595,1.0815473078933613,1.0207202762703502,0.0,1.062937062937063,0.6097421203438396,0.0,1.3392070484581498,3.5274261603375527,0.2814814814814815,0.0,SG,1.3076442614641537,0.23216773369832402,1.47594761372807,1.5320981789234533,0.32682157551436514,0.6963855046874999,0.33805563656260057,RY,0.0,2.568047908802274,2.5363942294405324,0.5456636326677858,0.7599632799045157,0.0,0.3630104262361198,RY,0.0,2.3909485731692315,2.4879002788198346,0.5350414187035394,0.7960041359874835,0.0,0.36841921020680285
18,SG,1.40551596305647,1.1059784816444018,0.0,1.1085904416212946,1.7669249960828743,0.16270268470528174,1.5797413793103448,1.956809583858764,1.6876019575856445,0.0,0.0,1.0815473078933613,0.0,2.4630952380952382,0.0,0.703548600396738,0.0,2.163334462893934,3.1080817916260957,0.45470085470085475,0.0,SG,1.3216680613800067,0.2275528148379888,1.444238515964912,1.5016441477315625,0.3331393833549583,0.7098480575625,0.34168110599291923,SG,0.0,1.127525310942916,1.7201620643559208,1.457906884493749,1.1257563439620677,1.6085553080133312,0.14399786589382452,SG,0.0,1.1208362610352112,1.695710823267331,1.3981801757678338,1.140296672884481,1.552073536569044,0.16624629158832815
19,RY,1.6983317886932345,0.616795691686301,0.0,0.0,2.5620412443201674,0.5897972320566462,0.0,5.218158890290038,1.6876019575856445,0.0,0.0,0.0,0.0,0.0,0.0,0.3048710601719198,0.0,0.0,4.489451476793248,0.9851851851851852,0.0,SG,1.335579498391114,0.22433619789944131,1.3968310336842105,1.479253039678434,0.3175741317516219,0.696799329,0.35032814680399105,RY,0.0,0.0,2.6143597699506778,1.5085410128889927,0.6776649606325197,0.0,0.49112190189425625,RY,0.0,0.0,2.714196747366967,1.3336479800705934,0.6107544623557748,0.0,0.5878899002152942
20,SG,0.0,1.233591383372602,2.047486033519553,0.0,1.2810206221600837,0.5897972320566462,0.0,0.0,0.0,0.0,0.0,0.0,4.082881105081401,0.0,0.0,1.045272206303725,3.753086419753086,0.0,1.9240506329113922,0.0,0.0,SG,1.3415840143184112,0.2366088455642458,1.300775305877193,1.4432028647745543,0.33593377772011124,0.7621829290000001,0.3694930274991954,SG,2.1065929030621766,0.0,1.1125258141214096,0.0,1.2997490029137615,0.0,0.6014014876872936,SG,1.9819382988209795,0.0,1.3866780911232146,0.0,1.216612248824888,0.0,0.5438587773846864
21,SG,0.3809342329779218,1.1990047090724354,0.15308306792669554,0.9013772749631087,1.5803245058423463,0.5291638717517574,1.2844626168224298,0.9487561618709159,0.9205101586830787,0.0,0.0,1.573159720572162,0.9279275238821366,1.7913419913419915,0.26260798025503906,0.9899342659699983,0.30907770515613653,0.9925887535630992,1.9806403574087863,0.48679738562091507,1.3655614973262034,SG,1.3608828631672838,0.23261418393296085,1.3029008129824562,1.4299256291786089,0.29700369256719183,0.722510495125,0.36325522816865147,SG,0.14546506451189725,0.845490649908698,1.589265758254956,0.3648743773511325,1.2040201256805796,1.3717646551702505,0.5183211995254897,SG,0.15853477844219271,0.8825873865045112,1.5978580068018213,0.35536307829907826,1.1835268910130514,1.3862276448162192,0.5422057847964981
22,RY,0.3774070641540521,0.9937263921612627,0.0,2.6790935672514617,2.27736999495126,0.1310660515681436,0.6362847222222222,1.4909025400828677,1.9286879515264506,0.0,0.0,1.2360540661638413,0.0,0.0,0.34341043571812807,0.703548600396738,0.0,2.5960013554727213,3.1080817916260957,0.1818803418803419,0.8928671328671329,SG,1.3435536600740492,0.2247836800670391,1.3429187229385966,1.4899607477455434,0.27938438339202964,0.6820374878125,0.34778447873833285,RY,0.0,2.720094022563047,2.260808226085032,0.3992794027258049,0.9936263399072937,0.6088141888084768,0.13572386971128905,RY,0.0,2.6292137648746468,2.2403896960814924,0.41789515106595876,1.010012342042176,0.6845589737808878,0.12226022745521291
23,SG,0.7344137464619394,0.9335286144441313,0.4426996829231466,4.344476055002371,1.8003533068195774,0.1275237258500857,1.2381756756756757,3.4787725935266915,1.1250679717237628,4.231083844580777,0.0,0.0,0.0,0.0,0.6565199506375977,0.6994100792179336,0.0,4.13578647317958,2.574832464631422,0.17385620915032682,1.706951871657754,SG,1.3288141551093908,0.22884124046927373,1.452415838245614,1.5101465070604683,0.28207536973123265,0.6754074111875,0.3398947234180882,SG,0.39833052019802473,4.6837503734721615,1.7927159110415922,0.7515378996471611,0.9313522973886417,1.1799869789594157,0.10175191971672357,SG,0.43873499832079493,4.333702572640593,1.8321317209454382,0.7452535501960889,0.9275448916883685,1.1526116777927415,0.11747630697983041
24,RY,0.0,0.7508817116181056,0.0,2.795575896262395,2.45064814674103,0.6154405899721527,0.0,0.0,1.3500815660685155,0.0,0.0,1.730475692629378,0.8165762210162802,0.0,0.0,0.5081184336198663,0.0,3.1248164464023493,3.3670886075949364,0.6567901234567901,0.0,SG,1.3106784349040728,0.23361704259217878,1.4961444964035087,1.5416623659979027,0.2920321183688601,0.6661896613125,0.33525594931445124,RY,0.0,2.987114610231371,2.4223276512929157,0.0,0.7310668775269185,0.0,0.6513025236950469,RY,0.0,2.4282689797811017,2.4882470014974967,0.0,0.7664896248742586,0.0,0.6048771557555939
25,SG,0.4685053210188233,1.1910537494632019,0.0,0.0,2.120309995299449,0.32540536941056347,0.0,5.218158890290038,1.6876019575856445,0.0,0.0,0.0,0.0,0.0,0.0,0.8807386182744349,0.0,0.0,2.992967651195499,0.4378600823045268,0.0,SG,1.3091925691484347,0.2359185970726257,1.5409376120175438,1.5417059770639636,0.2878322117886933,0.65445373575,0.3334876428451883,SG,0.0,0.0,2.0954655384424625,0.5072050235076117,1.1951529080858,0.0,0.32700363511605324,SG,0.0,0.0,2.156655063793302,0.4745799910486899,1.1762581727989383,0.0,0.31812423217719027
26,SG,1.4301741378469344,0.9089620719587592,0.0,0.0,1.618131312202211,0.74500702996629,2.4111842105263155,1.7393862967633458,1.1250679717237628,0.0,0.0,2.1630946157867226,0.0,0.0,1.7170521785906403,0.703548600396738,0.0,0.0,1.5540408958130478,1.3641025641025644,4.464335664335665,SG,1.307885840599125,0.238507389273743,1.5385907582017544,1.5401671740999652,0.29737921410565343,0.6596200113749999,0.3331548131895719,SG,0.0,0.0,1.6563738885188208,1.4804808454662184,0.868077762782248,2.465625290820212,0.7649041883408461,SG,0.0,0.0,1.6282582686285008,1.2286813144203796,0.9143017616269727,2.449559670959994,0.7914920479239116
27,,,,,,,,,,,,,,,,,,,,,,,SG,1.3066752556950523,0.2427505174301676,1.5376916758333332,1.5387415877385529,0.3057552506209454,0.6590094681875,0.3328464436047634,SG,0.0,0.0,1.6563738885188208,1.4804808454662184,0.868077762782248,2.465625290820212,0.7649041883408461,SG,0.33190826227580117,2.1033882187605384,0.9129866459983002,0.9192364451089824,1.4702644580496744,0.1607255208333333,0.3257620156539404
28,,,,,,,,,,,,,,,,,,,,,,,SG,1.3088532969774487,0.24321655801117315,1.540538287763158,1.5413064523523243,0.28920939582947175,0.64067883325,0.3334011880077245,SG,0.0,0.0,1.6563738885188208,1.4804808454662184,0.868077762782248,2.465625290820212,0.7649041883408461,SG,0.032841881239411376,1.156078636569919,1.448441698352956,0.5368634346452008,1.4058510243264108,0.7729694785297446,0.2508047291174154
29,,,,,,,,,,,,,,,,,,,,,,,SG,1.3072206511174689,0.24291313696089384,1.5386166382456141,1.5393838453617614,0.300970941278962,0.6561515011875,0.3329852441261667,SG,0.0,0.0,1.6751511774893364,0.06713873036003663,1.6076746210303048,0.16657264254385962,0.060780156861416496,SG,0.33190826227580117,1.7773428832337788,1.0878973387555912,0.7631044046101534,1.4681664070838922,0.17817790178571427,0.2689887648183257
30,SG,0.0,1.644788511163469,0.0,0.0,1.708027496213445,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,0.9146131805157593,0.0,0.0,3.3670886075949364,0.0,0.0,SG,1.3347766425782566,0.25191016732960897,1.5655174489035086,1.492035698832576,0.27695013047265993,0.6080054040625,0.33064582520115865,SG,0.0,0.0,1.5754113613288725,0.0,1.708641550864708,0.0,0.0,SG,0.0,0.0,1.6334922528499565,0.024165985926069743,1.6541029039229396,0.039007019927536225,0.038410641871620584
31,,,,,,,,,,,,,,,,,,,,,,,SG,1.3097357268360823,0.24443866147486032,1.5415769294736843,1.542345600908773,0.28257069838739574,0.63030688325,0.3336259668104281,SG,0.0,0.0,1.5754113613288725,0.0,1.708641550864708,0.0,0.0,SG,0.03639975170701428,0.7874567303857987,1.3299296779532075,0.6732768930471309,1.3537511501872739,1.0522651560956433,0.4365089129645724
32,,,,,,,,,,,,,,,,,,,,,,,SG,1.330492616553349,0.25110154138547486,1.5604928625,1.5078744581405101,0.2647768142910102,0.58784932425,0.33152799199871263,SG,0.0,0.0,0.4647054809340722,0.0,2.2434327867801445,0.0,0.0,SG,0.0851612372729691,0.06407342657342659,2.1180901020488347,0.11592269956048105,1.1909054648440884,0.22445509442248576,0.39312550145380387
33,SG,0.0,2.467182766745204,0.0,0.0,0.0,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,,,,,,,,SG,1.3364906956008078,0.2517098740558659,1.5767537602192983,1.490850211604334,0.267058584189064,0.5957052975625,0.33156996196974575,SG,0.0,1.6018388917798747,0.09420366679305345,0.30917766878187747,2.191578439558497,0.0,0.09787028715198501,SG,0.10055431409062694,0.17146198830409357,0.679206185408524,0.03547914912987243,1.9856046402004244,0.36723903877674247,0.19129290614027045
34,SG,1.0451272545804522,1.5182663179970486,0.0,4.946018893387315,0.394160191433872,0.36295214280409005,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,2.0292434837889384,0.9977598332899192,0.0,5.113336003203845,0.6121979286536249,0.5373737373737374,0.0,SG,1.3213276691080444,0.24251515481564245,1.5588648630701754,1.527026034134918,0.26694108680259504,0.6049815500000001,0.3316165229224332,SG,0.0,5.1725718674647965,0.36704301329386135,1.0507290596325922,1.5126405097787041,0.0,0.36348587156539774,SG,0.0,4.190721825094219,0.4000976164542254,1.140681732775757,1.5460121859669642,0.0,0.3820893364662864
35,SG,0.0,2.114728085781603,0.0,0.0,0.7320117840914764,0.0,0.0,,,,,,,,0.0,1.5679083094555875,0.0,0.0,0.9620253164556961,0.0,0.0,SG,1.3223004249949513,0.2426597564692737,1.5605038896491226,1.5249430126179657,0.26490338756255793,0.6018692778125,0.3324202561248793,SG,0.0,0.0,0.7669589480774379,0.0,2.0979014556631523,0.0,0.0,SG,0.0,0.0,0.8164630223945147,0.0,2.07406585205811,0.0,0.0
36,SG,0.0,1.3706570926362245,0.0,0.0,1.708027496213445,0.5242642062725744,0.0,,,,,,,,0.0,1.0162368672397326,0.0,0.0,2.244725738396624,0.6567901234567901,0.0,SG,1.3271319830225514,0.23978721546368714,1.5662058259210527,1.5176267400349526,0.2562130509731233,0.5946228398125,0.3336720464885742,SG,0.0,0.0,1.6088919422648877,0.0,1.427620971533795,0.0,0.5066097007809268,SG,0.0,0.0,1.9323904630572386,0.0,1.250455588359345,0.0,0.5475454712462227
37,RY,0.0,0.8811367024090013,0.0,3.061821219715956,2.80604517235066,0.0,0.0,0.0,1.6876019575856445,0.0,0.0,2.1630946157867226,0.0,0.0,0.0,0.6257879656160459,0.0,2.960352422907489,3.7215189873417724,0.0,0.0,SG,1.317978540050488,0.23519142831284912,1.49647550377193,1.5520523399580566,0.2523204881000927,0.5977934771250001,0.3320607912262633,RY,0.0,3.0806450384083135,2.9540499561701066,0.0,0.8084296428615171,0.0,0.0,RY,0.0,3.177499169271594,2.7714346312756835,0.0,0.8889239142935755,0.0,0.0
38,RY,0.0,0.7172042926584895,0.0,2.429875560995512,3.1280736122513675,0.10972971759193419,0.0,0.0,1.446515963644838,0.0,5.162819713038053,1.854081099245762,0.0,0.0,0.0,0.5210523573847357,0.0,2.0453344012815378,4.162945914844649,0.14329966329966332,0.0,SG,1.3211877502389768,0.224925448,1.4251224224999999,1.5601337405382734,0.24682065119555147,0.6070344539375,0.3328693749211458,RY,0.0,2.448179661560082,3.1326910862729873,0.0,0.7156421018261588,0.0,0.10577904971050943,RY,0.0,2.5385219691986656,3.1116790346552072,0.0,0.7113955772778585,0.0,0.11998961818855228
39,RY,0.0,1.0158987863068485,0.0,1.891124871001032,2.7127495528095893,0.0,0.0,,,,,,,,0.0,0.75321085454239,0.0,1.654314589271832,3.565152643335815,0.0,0.0,SG,1.3570936947929992,0.2255322737206704,1.340746471008772,1.4663116108283818,0.26577929199258576,0.6548997204375,0.35128940776955264,RY,0.0,1.8535893576528042,2.6416516779138286,0.0,1.0530120838772896,0.0,0.0,RY,0.0,2.0069141158577883,2.7264852196077274,0.0,1.0003993520483232,0.0,0.0
40,SG,0.0,1.6880724193519816,0.0,0.5640196983687288,1.2585465761572752,0.16555711777028667,0.8037280701754386,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,1.1960326206744545,0.0,0.5408336157234835,1.8130477117818888,0.22735042735042738,1.1160839160839162,SG,1.3706789455705148,0.22790414706145248,1.3615615813157893,1.4450071464522893,0.2527967546802595,0.62290981375,0.3489910245767621,SG,0.0,0.5836181571441265,1.2961178549404195,0.0,1.6700891261484587,0.8174211473528881,0.16106616756699874,SG,0.0,0.6231897466871301,1.2362398791974318,0.0,1.6858840689521681,0.7792341456511978,0.18412137650616361
41,SG,0.24703007835537957,1.5700253970196751,0.29781615033011677,0.5845295055821371,1.117981633885164,0.42894344149574276,0.0,2.609079445145019,1.6876019575856445,0.0,9.034934497816595,0.0,0.0,0.0,0.0,1.1836170571380416,0.5151295085935609,0.0,1.5845122859270289,0.579520697167756,0.0,SG,1.3715123327701113,0.24350736654748603,1.3130774249122807,1.3926689839286963,0.2805564768860056,0.703558596875,0.38026590986160286,SG,0.3144940195683077,0.6574619907813782,1.121702504886452,0.2749192977218959,1.569768873812819,0.0,0.4008142091317081,SG,0.2755696806358081,0.5527444936489944,1.0907439440310724,0.2554126017839304,1.5745056944471596,0.0,0.45361834217065555
42,SG,0.30531807437181746,1.7741538996819441,0.0,1.08367829686576,0.9787573292908506,0.15904644459954506,0.0,0.0,2.025122349102773,0.0,7.227947598253276,0.865237846314689,0.0,0.0,0.5314685314685315,1.3283667621776505,0.0,0.6696035242290749,1.2827004219409281,0.2111111111111111,0.0,SG,1.3779876932581623,0.2428795254301676,1.319276868859649,1.3895782757217754,0.26507606035217796,0.657717876375,0.38009638326359835,SG,0.0,1.0041695597244022,0.9643822576231718,0.28298345995920937,1.7896671237547963,0.0,0.16204050178911747,SG,0.0,1.0782882699377958,0.9793584312341267,0.3314058586282515,1.7766954860928803,0.0,0.14536355884253524
43,SG,0.0,1.644788511163469,0.0,0.0,0.683210998485378,0.9436755712906341,0.0,0.0,0.0,0.0,0.0,0.0,4.082881105081401,0.0,0.0,1.3065902578796562,0.0,0.0,0.9620253164556961,0.8444444444444444,0.0,SG,1.3779634926624034,0.25189735825698323,1.3007335441666665,1.3700467951275777,0.2819754127154773,0.699649233,0.3880641144962987,SG,0.0,0.0,0.676146700576752,0.0,1.6712901203289434,0.0,0.8994973912633819,SG,0.0,0.0,0.7388529939423317,0.0,1.656663630682449,0.0,0.8697284489269002
44,SG,0.0,1.5419892292157524,0.0,2.0093201754385963,1.2810206221600837,0.2948986160283231,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,0.9849680405554331,0.0,2.163334462893934,2.0720545277507303,0.45470085470085475,0.0,SG,1.373811194459778,0.2666807479553073,1.2876754385087719,1.330443909367354,0.2667521915477294,0.73643044,0.43162897745735435,SG,0.0,2.006076669963239,1.2920980272258193,0.0,1.5543761096732287,0.0,0.2614849497667752,SG,0.0,2.090151116933902,1.3786637070836367,0.0,1.4833792774439942,0.0,0.30521228134523287
45,SG,0.4685053210188233,2.126881695470003,0.0,0.0,0.0,0.4881080541158452,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.8585260892953201,1.5478069208728236,0.0,0.0,0.0,0.6820512820512822,0.0,SG,1.3928871456815888,0.2546255596871508,1.3137129487719297,1.336305695763719,0.26349010378127896,0.6611444681249999,0.39828739548760866,SG,0.0,0.0,0.0,0.4995131399321619,2.1183825453801557,0.0,0.4935938968021605,SG,0.0,0.0,0.0,0.469154420122241,2.1245111157962677,0.0,0.49241626347817247
46,SG,0.21010290169400841,2.16196428013755,0.16886482750676726,0.16571712787122445,0.3169535559983713,0.1459292120552527,0.0,0.0,2.893031927289676,0.0,0.0,0.4635202748114405,0.14581718232433574,0.0,0.4034038250905721,1.6088376428349502,0.31652536070206755,0.16941775914229606,0.3651059935946317,0.178045515394913,0.0,SG,1.3928869359710536,0.24499700272625693,1.3335413382017545,1.3684083441314225,0.25730654567191846,0.6384398389375,0.3730762391374316,SG,0.1591657121370486,0.17514931822870847,0.32595050519058205,0.21683840739931762,2.1532365391274877,0.0,0.1534065162843268,SG,0.16458844434139655,0.19828434914944112,0.31335107585929123,0.19735165876400784,2.165707620895366,0.0,0.1429678557779988
47,SG,0.0,2.3728955272517567,0.0,0.409542965694491,0.06527493616102338,0.06010672428602765,0.0,0.0,2.2501359434475257,0.0,0.0,1.4420630771911482,0.0,0.0,0.0,1.7698358947642616,0.0,0.3652382859431318,0.04372842347525892,0.07676767676767678,0.0,SG,1.4125592225378663,0.2498336069944134,1.3167719699561402,1.3266143750786439,0.2544170854865616,0.6312703659375,0.37674853846797557,SG,0.0,0.37817458863494396,0.06390721227895474,0.0,2.3744943583672917,0.0,0.06291225485482142,SG,0.0,0.4019164233499853,0.060598575804073934,0.0,2.3774988552325502,0.0,0.05672848013683205
48,SG,0.0,2.2428934243138214,0.0,0.5845295055821371,0.186330272314194,0.17157737659829708,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,1.6425706099058535,0.0,0.5739458779106356,0.2748643761301989,0.24126984126984127,0.0,SG,1.384465967489061,0.2300810833519553,1.3719879597807016,1.4196781559524643,0.24353690630213162,0.6000928523125,0.3493559392018024,SG,0.0,0.5644767390032662,0.18814829757765977,0.0,2.2499154341150076,0.0,0.15941706409187292,SG,0.0,0.6055680886513457,0.21611056438765475,0.0,2.2240847292564534,0.0,0.17703803206310179
49,SG,0.0,2.467182766745204,0.0,0.0,0.0,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SG,1.4067845863648605,0.23379017801117316,1.3829962695175437,1.3732844722684376,0.23555371430954586,0.5804216978125,0.35150730717734147,SG,0.0,0.0,0.0,0.0,2.467182766745204,0.0,0.0,SG,0.0,0.0,0.0,0.0,2.467182766745204,0.0,0.0
50,SG,0.0,1.985781251282725,0.13316982331834493,1.568249893025246,0.4582512794718999,0.2301647734855205,0.0,0.0,2.5314029363784667,0.0,2.2587336244541487,0.0,0.7655402072027627,0.0,0.0,1.4873148916798329,0.24552901811468786,1.3141751410103337,0.6922985922157814,0.16573208722741434,0.0,SG,1.3517207233759678,0.23012360554189942,1.457520508114035,1.4900299484795525,0.2379152242817424,0.5862406183125001,0.338011675436112,SG,0.13159387995048166,1.623443584583425,0.4535072969548536,0.0,1.9878937956016822,0.0,0.22284644120413405,SG,0.14207013539804983,1.510183172185895,0.44809795251099366,0.0,1.9884110244942685,0.0,0.2404432419128038
51,SG,0.47672471261564475,2.1641954094256173,0.0,0.0,0.3595847360449358,0.08277855888514334,0.0,1.4909025400828677,2.893031927289676,0.0,0.0,0.0,0.0,0.0,0.44643356643356646,1.6097191977077365,0.0,0.0,0.5387341772151899,0.11822222222222223,0.0,SG,1.3935256205082465,0.2372407325139665,1.4961729483771928,1.3916081605033204,0.2308756118443003,0.568894494,0.3451990624654007,SG,0.0,0.0,0.3586865407913866,0.5175771206650529,2.159655708124309,0.0,0.07810037847557351,SG,0.0,0.0,0.3293243897070778,0.5152757909146004,2.173307895970542,0.0,0.07982775178443405
52,SG,0.0,1.9737462133961632,0.0,6.429824561403509,0.0,0.0,0.0,0.0,0.0,0.0,36.13973799126638,0.0,0.0,0.0,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SG,1.329147313601481,0.23743106681564244,1.511760193377193,1.5291482395106606,0.24732737905468027,0.5859639108125001,0.33185562200193114,SG,0.0,6.840943646996275,0.0049270023929234,0.009928708918514296,1.9370720304042415,0.0,0.00181476071402045,SG,0.0,7.6104349889876195,0.02049632995456134,0.0,1.8732752684317817,0.0,0.0
53,SG,0.12240229107698988,2.200460305475452,0.1475665609743822,0.0,0.41546614772759477,0.04250790861669523,0.0,2.087263556116015,1.3500815660685155,0.0,0.0,1.730475692629378,0.0,0.0,0.0,1.6739146888684653,0.24784532960633587,0.0,0.4447098160974444,0.055765199161425576,0.0,SG,1.3672051892426793,0.2442295885810056,1.610139788377193,1.4344822144075497,0.23159983486561633,0.5532242367500001,0.3386790899839073,SG,0.12138126789907532,0.0,0.4151150448125266,0.12306116480854261,2.2071546345197275,0.0,0.03734270578598206,SG,0.14386033715983826,0.0,0.41073579893060974,0.10629482037897882,2.2028385551327965,0.0,0.048976849602019056
54,,,,,,,,,,,,,,,,,,,,,,,SG,1.3334190629249412,0.2409230951955307,1.5736254576754385,1.5076486808178957,0.25013409651529195,0.5811180478125,0.3329221735693595,SG,0.12138126789907532,0.0,0.4151150448125266,0.12306116480854261,2.2071546345197275,0.0,0.03734270578598206,SG,0.0,0.8875735036053526,2.046846737749991,0.030334982892382303,1.1311876036770208,0.0,0.5294463398981318
55,SG,0.0,1.8503870750589029,0.0,8.037280701754385,0.0,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,0.0,1.2194842406876791,0.0,9.374449339207047,0.0,0.0,0.0,SG,1.356491366661057,0.24526830281564244,1.601923308464912,1.4561141076546664,0.24111507158480075,0.5612543891874999,0.3360248231412939,SG,0.0013881261244200358,7.978978522695623,0.02185696202781612,0.0023028227643298095,1.8432920163046838,0.0,0.0007997250604157914,SG,0.0038315528112646603,6.491940587946474,0.05250365223322783,0.0007945411876927413,1.9316727087830645,0.0,0.02162097121357197
56,RY,0.0,1.233591383372602,0.0,0.0,2.5620412443201674,0.0,0.0,,,,,,,,0.0,0.9146131805157593,0.0,0.0,3.3670886075949364,0.0,0.0,SG,1.3405054162908112,0.2462010064134078,1.5825561625,1.4872505795246418,0.25374316025949956,0.5750704313125,0.33469133878339236,SG,0.0,1.3272994987468671,2.193229307102079,0.0,1.2969744834992223,0.0,0.02359188928226585,RY,0.0,0.04018640350877193,2.8338738203425384,0.008491658943466172,1.0618754628071354,0.0,0.06924219504345028
57,RY,0.0,0.0,0.0,10.716374269005847,1.708027496213445,1.5727926188177233,0.0,0.0,0.0,0.0,36.13973799126638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3670886075949364,2.9555555555555557,0.0,SG,1.3561525583204308,0.24915179414525138,1.6015231804824561,1.453695407493883,0.24676179380908247,0.56065099275,0.3359411757386546,YK,0.0,10.57553049289891,1.6714269070088708,0.0,0.037007741501178054,0.0,1.5563906386500528,RY,0.0,9.529153091060984,1.942685760974821,0.0,0.06373555480758442,0.0,1.409065195256055
58,RY,0.0,0.0,0.0,0.0,5.124082488640335,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,6.734177215189873,0.0,0.0,SG,1.3454410746280714,0.2471836522905028,1.5888736580263156,1.4769871037888849,0.2541154345875811,0.575808058375,0.3332874562278726,RY,0.0,3.7668055555555555,3.8652662239310267,0.0,0.0,0.0,0.6063115545542322,RY,0.0,1.2189875730994153,4.1276843150635525,0.03207960045309443,0.322591979078179,0.0,0.11051863942658922
