,Campus,Mode,HomeZone,Income,Time.Auto,Time.Transit,Time.Active
11262,38,Transit,2248,Unknown,40.86432,108.4349,264.63554999999997
11263,38,Transit,153,"Less than $ 30,000",31.65069,83.01951799999998,180.04410000000001
11264,38,Transit,4120,Unknown,103.9787,150.97006100000002,912.26175
11265,38,Transit,383,Unknown,49.75692,122.572107,339.01259999999996
11266,38,Transit,293,I donâ€™t know,32.8415,73.494575,225.4575
11267,38,Active,38,"Less than $ 30,000",0.0,0.0,0.0
11268,38,Transit,16,Unknown,4.157106,29.545142,33.551445
11269,38,Transit,404,"$ 30,000 - 59,999",41.6985,106.46827900000001,260.96445
11270,38,Transit,554,"Less than $ 30,000",41.97025,96.131099,271.34639999999996
11271,38,Transit,4076,"$ 150,000 - 179,999",91.5416,110.19716000000001,758.05575
11272,38,Transit,247,Unknown,26.816159999999996,69.756151,162.88485
11273,38,Transit,175,"$ 120,000 - 149,999",21.53549,48.706014,112.12372500000001
11274,38,Transit,287,I donâ€™t know,29.70637,67.005871,181.7208
11275,38,Transit,163,Unknown,22.20945,65.21506600000001,127.888515
11276,38,Active,40,Unknown,1.360328,16.237123999999998,11.563034999999998
11277,38,Transit,2236,"Less than $ 30,000",73.65073000000001,221.3961,534.975
11278,38,Transit,570,Unknown,54.30285,119.286102,375.09
11279,38,Transit,3854,I donâ€™t know,66.97635,97.19233,521.9875499999999
11280,38,Transit,1060,I donâ€™t know,77.00522,131.45665,533.69445
11281,38,Transit,1097,"$ 30,000 - 59,999",85.48216,145.22983,644.99325
11282,38,Transit,95,Unknown,10.5257,44.08935099999999,71.00097
11283,38,Transit,2022,I donâ€™t know,66.77528000000001,187.397929,541.0119
11284,38,Transit,147,"$ 60,000 - 89,999",19.747320000000002,58.502916000000006,115.530225
11285,38,Active,23,"$ 60,000 - 89,999",1.80267,17.925469,16.677585
11286,38,Transit,2428,"$ 60,000 - 89,999",66.17406,206.04047,522.9987
11287,38,Transit,382,"$ 30,000 - 59,999",50.44737,126.325236,345.9171
11288,38,Transit,250,"$ 30,000 - 59,999",20.24051,55.64994400000001,130.394595
11289,38,Transit,89,Unknown,10.30215,59.701618999999994,77.34339
11290,38,Transit,165,I donâ€™t know,16.79412,58.22603599999999,97.26276000000001
11291,38,Transit,3457,Unknown,58.48013,87.093002,437.5536
11292,38,Transit,3369,"$ 60,000 - 89,999",65.09177,128.13599,488.64014999999995
11293,38,Transit,165,Unknown,16.79412,58.22603599999999,97.26276000000001
11294,38,Transit,3367,Unknown,72.32052,115.75961000000001,545.00325
11295,38,Transit,2454,Unknown,79.82567,122.49948,653.2030500000001
11296,38,Transit,3662,"Less than $ 30,000",50.52599,59.94328,378.55275
11297,38,Transit,2259,Unknown,44.4795,103.764397,292.4907
11298,38,Active,84,"$ 60,000 - 89,999",7.7354,33.823765,62.729699999999994
11299,38,Active,53,Unknown,1.9025490000000003,19.662430999999998,17.454375
11300,38,Transit,93,"Less than $ 30,000",6.813536,36.073146,48.531434999999995
11301,38,Transit,625,Unknown,56.35746999999999,154.24443200000002,413.97735000000006
11302,38,Auto,2447,Unknown,79.02333,115.31227,593.65365
11303,38,Transit,124,"$ 120,000 - 149,999",25.114,57.81519399999999,140.567025
11304,38,Transit,1039,Unknown,69.33157,117.698378,525.83325
11306,38,Transit,3367,Unknown,72.32052,115.75961000000001,545.00325
11307,38,Transit,3436,Unknown,76.91963,88.057702,546.8435999999999
11308,38,Transit,571,Unknown,55.3526,102.089414,387.369
11309,38,Transit,1060,Unknown,77.00522,131.45665,533.69445
11310,38,Transit,491,Unknown,43.01746,87.437184,304.54740000000004
11311,38,Transit,3714,I donâ€™t know,51.37231,147.452825,374.46
11312,38,Transit,3603,Unknown,45.53631,103.307343,326.83245
11313,38,Transit,3619,"$ 30,000 - 59,999",43.209540000000004,120.39322299999999,303.477
11314,38,Active,22,"Less than $ 30,000",1.3160399999999999,18.911142,12.88956
11315,38,Transit,538,Unknown,25.52355,60.323864,150.31815
11316,38,Transit,603,"Less than $ 30,000",43.994659999999996,95.005413,320.8047
11317,38,Auto,4080,"$ 210,000 - 239,999",97.259,197.4375,846.1425
11318,38,Transit,263,"Less than $ 30,000",14.93806,60.550124,91.63495499999999
11319,38,Transit,224,Unknown,22.313129999999997,74.366985,151.5375
11320,38,Transit,1173,Unknown,94.21783,132.34993,717.1971
11321,38,Transit,3720,Unknown,50.695890000000006,131.576371,365.7579
11322,38,Transit,515,"Less than $ 30,000",42.036970000000004,101.75595600000001,276.55995
11323,38,Transit,250,"$ 60,000 - 89,999",20.24051,55.64994400000001,130.394595
11324,38,Active,51,"Less than $ 30,000",1.908621,19.686801000000003,17.448165
11325,38,Transit,336,"$ 30,000 - 59,999",40.09047,94.175972,284.8233000000001
11326,38,Transit,213,"Less than $ 30,000",17.16423,50.874861,113.190135
11327,38,Transit,2363,Unknown,48.45467,134.92654299999998,369.62505
11328,38,Transit,258,Unknown,15.67101,55.943404,103.33484999999999
11329,38,Transit,126,Unknown,24.40044,64.589759,138.45387
11330,38,Transit,223,"$ 240,000 +",20.14604,72.23938100000002,135.64248
11331,38,Transit,613,Unknown,50.53774,129.420413,356.4195
11332,38,Transit,41,"$ 30,000 - 59,999",2.551053,26.932397,23.320065000000003
11333,38,Transit,335,Unknown,40.12743,101.780039,286.43805
11334,38,Active,39,"Less than $ 30,000",1.21066,19.928102000000006,11.835765000000002
11335,38,Transit,593,"Less than $ 30,000",41.82145,121.482054,301.58595
11336,38,Transit,597,Unknown,43.459990000000005,94.448846,318.38294999999994
11337,38,Transit,201,"$ 120,000 - 149,999",12.95165,44.117861,79.92323999999999
11338,38,Transit,4033,I donâ€™t know,89.76719,112.00653999999999,777.9639
11339,38,Transit,1060,Unknown,77.00522,131.45665,533.69445
11340,38,Transit,428,I donâ€™t know,33.67013,78.889864,227.09595
11341,38,Transit,533,Unknown,31.697490000000002,70.837347,203.1687
11342,38,Active,37,Unknown,0.8042355,15.527982000000002,8.042354999999999
11343,38,Transit,4029,Unknown,86.23008,109.27236,726.4626
11344,38,Transit,3665,Unknown,66.87221,86.51074399999999,488.42745
11345,38,Transit,495,"$ 60,000 - 89,999",46.14887,112.92792,313.89495
11346,38,Transit,2419,"$ 240,000 +",66.4193,176.26190400000004,491.33729999999997
11347,38,Transit,545,"Less than $ 30,000",33.52187,73.57524599999999,220.23495
11348,38,Transit,98,Unknown,9.084063,33.748057,58.315785000000005
11349,38,Transit,94,"Less than $ 30,000",9.083789,42.504307,62.467155
11350,38,Transit,315,"$ 120,000 - 149,999",30.834090000000003,61.26228499999999,175.51935
11351,38,Transit,570,I donâ€™t know,54.30285,119.286102,375.09
11353,38,Transit,3372,Unknown,87.19798,106.36501,664.32075
11354,38,Transit,559,Unknown,48.101490000000005,109.792241,311.57564999999994
11355,38,Transit,443,Unknown,31.006259999999997,61.059167,198.6333
11356,38,Transit,454,"$ 60,000 - 89,999",27.96084,56.024586000000006,175.29254999999998
11357,38,Transit,4119,"$ 30,000 - 59,999",97.28905,205.823591,845.1649500000001
11358,38,Transit,3673,"$ 150,000 - 179,999",49.783770000000004,133.247325,358.64565
11359,38,Transit,2388,Unknown,66.73611,213.68807999999999,507.18240000000003
11360,38,Auto,3337,Unknown,70.4369,142.99892,534.5697000000001
11361,38,Active,104,"$ 60,000 - 89,999",12.98596,49.400237,83.26324500000001
11362,38,Transit,3832,"$ 90,000 - 119,999",73.99847,80.063136,637.41825
11363,38,Transit,548,Unknown,36.63867,87.33896899999999,241.90365
11364,38,Active,326,"Less than $ 30,000",37.58085,91.015166,251.53590000000003
11365,38,Transit,608,Unknown,51.41198,117.552595,385.8855
11366,38,Transit,452,Unknown,29.278129999999997,55.93748600000001,183.09345
11367,38,Transit,250,I donâ€™t know,20.24051,55.64994400000001,130.394595
11368,38,Transit,249,"$ 30,000 - 59,999",25.27797,70.138775,147.203835
11369,38,Transit,2057,Unknown,49.834790000000005,131.395274,367.9443
11370,38,Transit,622,Unknown,55.02235,145.17054599999997,400.7865
11371,38,Transit,2246,I donâ€™t know,46.39549,150.29049700000004,356.84909999999996
11372,38,Transit,512,Unknown,41.54195,98.023494,285.93764999999996
11373,38,Transit,135,Unknown,38.4832,85.761623,240.53310000000002
11374,38,Transit,464,"$ 60,000 - 89,999",30.58055,62.69161700000001,202.65030000000002
11375,38,Active,81,"$ 60,000 - 89,999",6.9289380000000005,44.73430800000001,55.75764
11376,38,Transit,348,Unknown,39.62737,90.25805799999999,242.40945
11377,38,Transit,3654,Unknown,52.045559999999995,127.09108,395.2749
11378,38,Transit,464,"Less than $ 30,000",30.58055,62.69161700000001,202.65030000000002
11379,38,Transit,272,Unknown,8.044621000000001,33.439492,49.50084
11380,38,Transit,191,Unknown,18.38959,58.48876800000001,104.559795
11381,38,Transit,257,"Less than $ 30,000",13.21866,52.53408200000001,91.71936
11382,38,Transit,165,I donâ€™t know,16.79412,58.22603599999999,97.26276000000001
11383,38,Transit,209,"$ 30,000 - 59,999",10.34395,40.975651,72.4374
11384,38,Transit,3380,I donâ€™t know,78.8534,104.691076,603.8673
11385,38,Transit,3636,"Less than $ 30,000",54.6229,134.08536099999998,404.3763
11386,38,Transit,613,"$ 30,000 - 59,999",50.53774,129.420413,356.4195
11387,38,Transit,514,"Less than $ 30,000",45.13857,112.77160500000001,301.95764999999994
11388,38,Transit,5129,Unknown,108.5059,153.16903,953.2815
11389,38,Transit,3852,"$ 60,000 - 89,999",61.61611,82.97963,481.1796
11390,38,Transit,200,Unknown,15.539710000000001,48.583045,95.05464
11391,38,Active,59,"Less than $ 30,000",4.52948,19.105128,30.12846
11392,38,Transit,363,"Less than $ 30,000",43.52153,97.637897,287.7504
11393,38,Active,2708,Unknown,89.2553,155.5712,851.02365
11394,38,Transit,261,Unknown,24.89705,75.37999599999999,143.70952499999999
11395,38,Transit,4138,"$ 60,000 - 89,999",88.18805,120.110146,724.54905
11396,38,Transit,3622,Unknown,50.450520000000004,145.63696299999998,364.65645
11397,38,Active,22,"$ 30,000 - 59,999",1.3160399999999999,18.911142,12.88956
11398,38,Transit,116,"Less than $ 30,000",19.562160000000002,50.57623,106.48356000000001
11399,38,Transit,2352,Unknown,60.88308000000001,160.10795000000005,457.71105
11400,38,Transit,3629,"Less than $ 30,000",52.09319,129.259348,383.56064999999995
11401,38,Transit,269,Unknown,9.914093,41.05622200000001,65.07153
11402,38,Transit,8528,I donâ€™t know,0.0,0.0,0.0
11403,38,Active,94,"$ 30,000 - 59,999",9.083789,42.504307,62.467155
11404,38,Transit,1035,"$ 60,000 - 89,999",67.10338,97.133818,494.2479
11405,38,Active,50,I donâ€™t know,0.621459,15.787367000000001,6.21459
11406,38,Transit,2125,"$ 60,000 - 89,999",57.974680000000006,136.734364,356.90729999999996
11407,38,Transit,1197,Unknown,92.58383,116.52861,731.0523000000001
11408,38,Transit,4041,Unknown,95.63034,106.512723,871.9947000000001
11409,38,Transit,3369,"$ 30,000 - 59,999",65.09177,128.13599,488.64014999999995
11410,38,Transit,222,Unknown,16.76352,54.422743000000004,109.91897999999999
11411,38,Transit,184,I donâ€™t know,20.27264,46.294093,116.61462000000002
11412,38,Transit,2425,Unknown,66.08421,219.81117,479.37735000000004
11413,38,Transit,2426,I donâ€™t know,74.4134,334.4469200000001,496.39140000000003
11414,38,Transit,620,Unknown,51.82558,135.636423,375.72405
11415,38,Transit,258,Unknown,15.67101,55.943404,103.33484999999999
11416,38,Transit,3712,Unknown,51.96804,128.523753,380.1477
11417,38,Transit,565,Unknown,53.40413,126.72975300000002,362.56275
11418,38,Transit,555,Unknown,45.38609,102.626632,293.30955000000006
11420,38,Transit,454,"Less than $ 30,000",27.96084,56.024586000000006,175.29254999999998
11421,38,Transit,4039,"$ 60,000 - 89,999",93.58475,114.26087,804.384
11422,38,Transit,500,"$ 30,000 - 59,999",38.07648,84.54393,261.34725000000003
11423,38,Transit,401,Unknown,42.80853,107.031053,285.56745
11424,38,Transit,535,"$ 30,000 - 59,999",29.821070000000002,70.18956999999999,183.83355
11425,38,Transit,4029,"$ 30,000 - 59,999",86.23008,109.27236,726.4626
11426,38,Transit,4025,"$ 90,000 - 119,999",84.6361,104.963784,719.74335
11427,38,Transit,3812,Unknown,47.79225,127.587841,345.4446
11428,38,Transit,2440,Unknown,86.08225999999999,161.22675999999996,618.4993499999999
11429,38,Active,194,Unknown,24.73316,68.653346,148.66206
11430,38,Transit,541,"$ 60,000 - 89,999",27.023190000000003,67.70116,157.047
11431,38,Transit,3675,"$ 180,000 - 209,999",72.13372,115.65848,542.5755
11432,38,Transit,2426,Unknown,74.4134,334.4469200000001,496.39140000000003
11433,38,Transit,178,Unknown,25.8038,50.195107,140.813445
11434,38,Transit,313,"Less than $ 30,000",34.48887,67.022681,201.20505
11435,38,Active,18,"Less than $ 30,000",4.249206,22.282265,28.91922
11436,38,Active,38,Unknown,0.0,0.0,0.0
11437,38,Transit,109,Unknown,14.19382,54.891289,85.59525
11438,38,Transit,559,"$ 30,000 - 59,999",48.101490000000005,109.792241,311.57564999999994
11439,38,Transit,3686,Unknown,70.80639000000001,129.535079,548.7717
11440,38,Transit,271,Unknown,7.163255,29.815493,45.398355
11441,38,Transit,4033,I donâ€™t know,89.76719,112.00653999999999,777.9639
11442,38,Transit,1040,I donâ€™t know,78.30674,137.715619,583.9506
11443,38,Transit,497,"Less than $ 30,000",42.60838,104.018778,299.72580000000005
11444,38,Transit,528,"Less than $ 30,000",27.71745,63.837300000000006,173.328
11445,38,Transit,249,Unknown,25.27797,70.138775,147.203835
11446,38,Transit,126,Unknown,24.40044,64.589759,138.45387
11447,38,Active,46,"$ 60,000 - 89,999",2.632994,22.768929999999997,20.532674999999998
11448,38,Transit,65,I donâ€™t know,3.6963470000000003,23.779004999999998,33.706245
11449,38,Transit,3607,"$ 30,000 - 59,999",47.812129999999996,127.27416,342.552
11450,38,Transit,545,"$ 30,000 - 59,999",33.52187,73.57524599999999,220.23495
11451,38,Transit,1039,Unknown,69.33157,117.698378,525.83325
11452,38,Transit,2128,Unknown,60.86306999999999,156.600979,361.6671
11453,38,Transit,139,Unknown,33.3424,84.32119900000002,187.52505
11454,38,Transit,602,Unknown,45.792120000000004,122.589717,337.3587
11455,38,Transit,3723,Unknown,44.17775,107.573907,306.5772
11456,38,Transit,3654,I donâ€™t know,52.045559999999995,127.09108,395.2749
11457,38,Transit,454,Unknown,27.96084,56.024586000000006,175.29254999999998
11458,38,Transit,3684,"$ 150,000 - 179,999",67.16626,115.281025,542.06085
11459,38,Transit,584,Unknown,38.753209999999996,93.31349399999999,274.18575
11460,38,Active,38,Unknown,0.0,0.0,0.0
11461,38,Transit,506,Unknown,29.5208,77.862149,191.61270000000002
11462,38,Active,17,Unknown,4.251239,22.583321,29.09775
11463,38,Transit,99,I donâ€™t know,11.573,44.198042,70.26836999999999
11464,38,Transit,2611,Unknown,85.49566999999999,232.171569,765.7998
11465,38,Transit,3809,Unknown,43.78629,103.503632,304.16445
11466,38,Transit,3630,"$ 90,000 - 119,999",49.1605,140.58328799999998,350.64855
11467,38,Transit,555,I donâ€™t know,45.38609,102.626632,293.30955000000006
11468,38,Transit,170,Unknown,13.930579999999999,51.91242800000001,85.67856000000002
11469,38,Transit,209,"Less than $ 30,000",10.34395,40.975651,72.4374
11470,38,Transit,43,Unknown,3.2446490000000003,24.079081,26.607675
11471,38,Transit,3518,"$ 30,000 - 59,999",46.08505,68.067791,335.3403
11472,38,Transit,2383,Unknown,58.03162,129.15167,431.8437
11473,38,Transit,2447,Unknown,79.02333,115.31227,593.65365
11474,38,Transit,574,"$ 30,000 - 59,999",54.536069999999995,120.34003100000001,366.61245
11475,38,Transit,528,Unknown,27.71745,63.837300000000006,173.328
11476,38,Transit,2122,Unknown,52.6354,145.299141,324.8868
11477,38,Transit,594,"Less than $ 30,000",40.03372,96.46727800000001,285.9432
11478,38,Transit,4080,"Less than $ 30,000",97.259,197.4375,846.1425
11479,38,Active,22,"Less than $ 30,000",1.3160399999999999,18.911142,12.88956
11480,38,Auto,3670,Unknown,70.28139,108.284884,566.78805
11481,38,Transit,579,Unknown,46.12806,108.641208,332.91990000000004
11482,38,Transit,448,"$ 30,000 - 59,999",33.91288,64.483457,218.55944999999997
11483,38,Transit,173,"$ 60,000 - 89,999",13.6853,45.053975,83.29971
11484,38,Transit,107,Unknown,13.83755,47.490178,81.03960000000001
11485,38,Transit,281,I donâ€™t know,13.67019,52.977856,81.44665499999998
11486,38,Transit,262,Unknown,16.38645,60.031108999999994,100.94917499999998
11487,38,Active,21,Unknown,2.214657,28.156289,20.8431
11488,38,Transit,351,Unknown,40.31985,90.766757,260.50815
11489,38,Transit,275,I donâ€™t know,13.00682,42.921609,79.98583500000001
11490,38,Transit,3607,Unknown,47.812129999999996,127.27416,342.552
11491,38,Active,63,"Less than $ 30,000",3.7520599999999997,22.197995000000002,33.63918
11492,38,Transit,223,Unknown,20.14604,72.23938100000002,135.64248
11493,38,Transit,2205,I donâ€™t know,75.34215999999999,210.45692999999997,514.51695
11494,38,Transit,3617,"$ 90,000 - 119,999",46.47925,114.122413,336.46905
11495,38,Transit,402,"Less than $ 30,000",44.78164,112.25995799999998,292.70565
11496,38,Transit,305,"$ 120,000 - 149,999",29.80957,71.61322200000002,181.74135
11497,38,Transit,424,I donâ€™t know,28.71333,71.093376,175.08704999999998
11498,38,Transit,259,"$ 60,000 - 89,999",16.8578,60.537877,107.102445
11499,38,Transit,4070,"$ 30,000 - 59,999",91.15756999999999,121.328224,716.9596499999999
11500,38,Active,93,Unknown,6.813536,36.073146,48.531434999999995
11501,38,Transit,3616,Unknown,49.00979,130.079386,355.96169999999995
11502,38,Transit,368,Unknown,46.60617,121.932553,321.83625
11503,38,Transit,2427,"$ 30,000 - 59,999",64.00653,209.70513,506.01225
11504,38,Active,17,Unknown,4.251239,22.583321,29.09775
11505,38,Transit,507,Unknown,31.02105,73.731088,203.10465
11506,38,Transit,16,"$ 30,000 - 59,999",4.157106,29.545142,33.551445
11507,38,Transit,251,"$ 90,000 - 119,999",18.29127,50.249944,119.92112999999999
11508,38,Transit,269,I donâ€™t know,9.914093,41.05622200000001,65.07153
11509,38,Transit,2210,Unknown,70.93290999999999,183.489453,423.59175
11510,38,Transit,538,"$ 90,000 - 119,999",25.52355,60.323864,150.31815
11511,38,Active,37,Unknown,0.8042355,15.527982000000002,8.042354999999999
11512,38,Transit,107,Unknown,13.83755,47.490178,81.03960000000001
11513,38,Active,96,"Less than $ 30,000",8.576733,42.606738,56.43881999999999
11514,38,Transit,139,Unknown,33.3424,84.32119900000002,187.52505
11515,38,Transit,579,Unknown,46.12806,108.641208,332.91990000000004
11516,38,Transit,382,Unknown,50.44737,126.325236,345.9171
11517,38,Transit,2101,Unknown,49.43327,111.516498,308.26245
11518,38,Transit,2214,Unknown,65.02212,160.94667700000005,392.0355
11519,38,Active,38,Unknown,0.0,0.0,0.0
11520,38,Transit,1179,Unknown,94.60998000000001,114.47935,728.40525
11521,38,Transit,3685,Unknown,68.81675,96.309475,562.2105
11522,38,Transit,3337,Unknown,70.4369,142.99892,534.5697000000001
11523,38,Transit,1075,Unknown,72.09035,101.133529,522.9604499999999
11524,38,Transit,3810,Unknown,41.070240000000005,101.657658,285.86625
11525,38,Transit,3431,Unknown,80.8548,80.51478800000002,591.64575
11526,38,Transit,89,Unknown,10.30215,59.701618999999994,77.34339
11527,38,Transit,452,Unknown,29.278129999999997,55.93748600000001,183.09345
11528,38,Transit,126,Unknown,24.40044,64.589759,138.45387
11529,38,Transit,188,Unknown,8.723502,41.235118,60.194205000000004
11530,38,Transit,222,Unknown,16.76352,54.422743000000004,109.91897999999999
11531,38,Transit,602,Unknown,45.792120000000004,122.589717,337.3587
11532,38,Transit,131,Unknown,33.22063,77.010588,188.94584999999998
11533,38,Active,50,Unknown,0.621459,15.787367000000001,6.21459
11534,38,Transit,613,Unknown,50.53774,129.420413,356.4195
11535,38,Transit,452,Unknown,29.278129999999997,55.93748600000001,183.09345
11536,38,Transit,385,"Less than $ 30,000",49.23251,131.429281,328.8027
11537,38,Transit,439,Unknown,30.879140000000003,71.635689,201.7845
11538,38,Transit,559,Unknown,48.101490000000005,109.792241,311.57564999999994
11539,38,Transit,3688,Unknown,64.88086,117.325933,521.3440499999999
11540,38,Transit,271,Unknown,7.163255,29.815493,45.398355
11541,38,Active,21,Unknown,2.214657,28.156289,20.8431
11542,38,Auto,2417,Unknown,68.97466,103.602005,500.07450000000006
11543,38,Transit,535,Unknown,29.821070000000002,70.18956999999999,183.83355
11544,38,Transit,450,Unknown,31.15673,62.398617,200.27325
11545,38,Transit,107,Unknown,13.83755,47.490178,81.03960000000001
11546,38,Transit,21,Unknown,2.214657,28.156289,20.8431
11547,38,Transit,2215,Unknown,62.670519999999996,148.66626399999996,374.4615
11548,38,Active,22,Unknown,1.3160399999999999,18.911142,12.88956
11549,38,Transit,569,Unknown,53.096340000000005,128.16978899999998,358.07505
11550,38,Transit,8599,Unknown,0.0,0.0,0.0
11551,38,Transit,3871,Unknown,75.16356999999999,94.659526,642.0267
11552,38,Transit,119,Unknown,21.17325,51.002669,115.08270000000002
11553,38,Transit,3620,Unknown,40.1268,118.40123200000001,279.4953
11554,38,Transit,3489,Unknown,60.487759999999994,97.52583,486.55095
11555,38,Transit,574,Unknown,54.536069999999995,120.34003100000001,366.61245
11556,38,Transit,107,Unknown,13.83755,47.490178,81.03960000000001
11557,38,Transit,443,Unknown,31.006259999999997,61.059167,198.6333
11558,38,Active,24,Unknown,2.494198,18.939634,20.361300000000004
11559,38,Transit,132,Unknown,34.61444,54.266311,202.12485
11560,38,Transit,4067,Unknown,87.60793000000001,142.219814,712.0768499999999
11561,38,Active,46,Unknown,2.632994,22.768929999999997,20.532674999999998
11562,38,Transit,2248,Unknown,40.86432,108.4349,264.63554999999997
11563,38,Transit,3448,Unknown,61.39289,80.96050000000002,485.44575
11564,38,Active,74,"Less than $ 30,000",4.76811,21.273948,34.710119999999996
11565,38,Auto,3877,Unknown,74.06443,108.230881,581.1752999999999
11566,38,Active,25,Unknown,2.596013,25.225413,22.942349999999998
11567,38,Transit,608,Unknown,51.41198,117.552595,385.8855
11568,38,Transit,424,Unknown,28.71333,71.093376,175.08704999999998
11569,38,Transit,21,Unknown,2.214657,28.156289,20.8431
11570,38,Transit,313,Unknown,34.48887,67.022681,201.20505
11571,38,Transit,2419,Unknown,66.4193,176.26190400000004,491.33729999999997
11572,38,Transit,2427,Unknown,64.00653,209.70513,506.01225
11573,38,Active,40,Unknown,1.360328,16.237123999999998,11.563034999999998
11574,38,Transit,3602,Unknown,48.27309,102.439817,355.1988
11575,38,Transit,464,Unknown,30.58055,62.69161700000001,202.65030000000002
11576,38,Transit,265,Unknown,12.13969,45.296812,80.26637999999998
11577,38,Active,38,Unknown,0.0,0.0,0.0
11578,38,Active,24,Unknown,2.494198,18.939634,20.361300000000004
11579,38,Transit,3365,Unknown,70.84606,187.65665,547.72095
11580,38,Transit,531,Unknown,32.85922,62.997754,210.94575
11581,38,Transit,306,Unknown,32.33132,73.330063,194.90084999999996
11582,38,Transit,230,Unknown,27.9286,72.121095,185.93204999999998
11583,38,Transit,8855,Unknown,0.0,0.0,0.0
11584,38,Transit,195,Unknown,23.738039999999998,60.028154,150.16665000000003
11585,38,Transit,2258,Unknown,46.76034,117.52212099999998,308.2215
11586,38,Active,38,Unknown,0.0,0.0,0.0
11587,38,Transit,312,Unknown,35.06234,61.566579000000004,212.26004999999998
11588,38,Transit,3485,Unknown,73.76635,150.49369,569.92935
11589,38,Auto,2244,Unknown,50.91604,152.570102,393.3789
11590,38,Active,89,Unknown,10.30215,59.701618999999994,77.34339
11591,38,Transit,3602,Unknown,48.27309,102.439817,355.1988
11592,38,Transit,587,Unknown,39.69207,116.74814099999999,286.6515
11593,38,Active,51,Unknown,1.908621,19.686801000000003,17.448165
11594,38,Active,38,Unknown,0.0,0.0,0.0
11595,38,Active,68,Unknown,2.2499919999999998,17.489981,20.610945
11597,38,Transit,125,Unknown,23.32844,60.783997,129.92512499999998
11598,38,Transit,314,Unknown,32.36742,66.304965,186.81435000000002
11599,38,Transit,250,Unknown,20.24051,55.64994400000001,130.394595
11600,38,Transit,106,Unknown,17.962670000000003,57.228443000000006,106.95936
11601,38,Transit,2425,Unknown,66.08421,219.81117,479.37735000000004
11602,38,Transit,335,Unknown,40.12743,101.780039,286.43805
11603,38,Transit,196,Unknown,20.609939999999998,52.273371000000004,127.348785
11604,38,Active,22,"Less than $ 30,000",1.3160399999999999,18.911142,12.88956
11605,38,Active,38,Unknown,0.0,0.0,0.0
11606,38,Transit,2121,Unknown,56.80992,121.511696,346.66125
11607,38,Active,18,Unknown,4.249206,22.282265,28.91922
11608,38,Active,38,Unknown,0.0,0.0,0.0
11609,38,Transit,2419,Unknown,66.4193,176.26190400000004,491.33729999999997
11610,38,Transit,177,Unknown,24.089170000000003,51.525071000000004,125.18466000000001
11611,38,Transit,3358,Unknown,82.37284,109.19392,636.453
11612,38,Transit,223,Unknown,20.14604,72.23938100000002,135.64248
11613,38,Transit,3629,Unknown,52.09319,129.259348,383.56064999999995
11614,38,Transit,3692,Unknown,56.16718,151.714665,447.40080000000006
11615,38,Transit,483,Unknown,32.209920000000004,70.069197,229.73084999999998
11616,38,Transit,130,"$ 30,000 - 59,999",30.80381,79.477046,178.8459
11617,38,Transit,187,Unknown,8.307803,36.803835,60.328095000000005
11618,38,Transit,353,Unknown,40.42263,86.103646,259.81995
11619,38,Transit,2241,"$ 30,000 - 59,999",68.55105999999999,224.05425,507.4352999999999
11620,38,Transit,301,Unknown,30.46521,69.21785600000001,175.37834999999998
11621,38,Transit,268,Unknown,7.789766999999999,41.226511,52.958085000000004
11622,38,Transit,187,Unknown,8.307803,36.803835,60.328095000000005
11623,38,Active,21,Unknown,2.214657,28.156289,20.8431
11624,38,Transit,621,Unknown,53.31908000000001,137.013484,385.8057
11625,38,Transit,601,Unknown,47.76566,132.37221,353.10330000000005
11626,38,Transit,3468,Unknown,61.8036,125.17251000000002,453.58485
11627,38,Transit,2078,"$ 30,000 - 59,999",69.83139,100.41553,448.70264999999995
11628,38,Transit,529,Unknown,28.971690000000002,63.47426899999999,186.8133
11629,38,Transit,7254,Unknown,0.0,0.0,0.0
11630,391,Transit,3101,Unknown,20.971970000000002,129.350658,242.454
11631,225,Auto,2019,Unknown,51.05358,195.94783,422.1195
11632,225,Active,218,Unknown,2.844491,38.838778999999995,28.97367
11633,225,Transit,212,Unknown,10.34646,39.794201,85.99434
11634,391,Auto,8515,"Less than $ 30,000",0.0,0.0,0.0
11635,391,Transit,251,Unknown,42.9229,172.72862600000005,357.201
11636,391,Transit,3852,Unknown,59.83696,187.107768,583.8118499999999
11637,391,Transit,3014,Unknown,56.91968000000001,370.93481,587.44425
11638,391,Transit,21,"$ 60,000 - 89,999",30.142879999999998,154.212395,266.94
11639,391,Auto,2122,Unknown,20.6748,55.871168000000004,157.88295000000002
11640,391,Transit,351,"$ 120,000 - 149,999",20.46856,89.104517,197.6976
11641,225,Active,218,"$ 210,000 - 239,999",2.844491,38.838778999999995,28.97367
11642,391,Transit,407,Unknown,8.901649,52.77433600000001,101.71287
11643,391,Auto,2868,Unknown,42.117779999999996,207.30761,378.54015
11644,391,Transit,3373,"$ 90,000 - 119,999",56.80202,169.54381,536.1228
11645,391,Transit,3449,Unknown,36.19777,130.294094,364.1886
11646,391,Transit,3419,Unknown,37.509570000000004,165.55157,330.0378
11647,391,Transit,411,Unknown,7.508195,48.138369,83.428515
11648,225,Transit,233,Unknown,11.75121,49.973690999999995,90.28770000000002
11649,391,Transit,76,"$ 30,000 - 59,999",27.849559999999997,151.353994,267.44475
11650,391,Auto,2028,I donâ€™t know,24.4788,94.04208,172.96454999999997
