Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance,Family
46,29,2,1,3,2,0,1,2,0,0,1.297744,0
383,20,1,1,2,2,2,2,4,0,0,3.944377,1
176,38,2,1,1,2,0,2,2,2,0,12.28825,1
3517,17,2,0,1,2,2,0,3,1,1,16.54049,1
397,37,1,1,3,1,2,2,2,0,0,1.271585,0
2098,18,1,1,2,1,1,0,3,0,8,9.253344,1
2449,21,1,1,1,2,2,1,3,0,3,21.99648,1
575,21,1,1,2,2,3,2,3,0,0,28.67246,1
2352,22,1,0,2,2,1,2,4,0,0,8.705209,1
222,36,2,1,3,1,0,2,2,0,0,18.59949,0
588,20,1,1,1,2,2,2,3,0,1,15.79127,1
3686,20,1,1,1,2,2,0,3,0,1,28.1135,1
3375,26,2,1,3,1,1,1,2,0,0,31.39711,0
385,18,1,1,2,2,1,2,5,0,0,7.559203,1
398,25,1,1,1,2,1,1,2,0,10,1.773034,0
2252,18,2,1,1,2,2,2,3,0,8,14.12317,1
3677,22,2,1,2,2,2,2,5,0,3,34.55934,1
46,31,2,1,2,1,1,2,2,0,0,17.01215,0
3385,19,2,1,2,2,3,0,3,1,8,24.11573,1
2101,20,1,1,2,2,1,2,3,0,1,10.40348,1
3653,40,2,0,3,2,0,1,2,1,1,28.09782,1
3811,22,2,1,1,2,2,0,3,1,0,23.37122,1
2398,34,2,1,3,1,1,1,4,0,0,16.79657,0
2122,18,2,0,1,2,2,0,4,0,8,4.798428,1
2351,20,2,1,1,2,0,2,1,0,0,7.592839,0
434,19,2,1,1,2,2,2,3,0,8,6.606293,1
3636,18,2,1,1,2,1,2,4,0,1,35.84905,1
409,54,2,1,1,1,0,1,1,0,1,7.127491,0
2555,23,1,1,2,2,1,1,2,0,1,28.12854,1
390,23,2,1,2,2,1,2,3,0,10,3.485794,1
2422,22,1,1,1,2,1,2,4,0,1,21.727,1
76,30,2,1,2,2,1,0,8,3,1,17.82965,0
3380,18,1,1,2,2,4,0,5,1,1,25.93112,1
400,36,1,1,1,2,2,1,6,1,0,3.971725,1
2390,22,2,1,2,2,0,1,2,0,0,18.4257,0
3337,21,1,1,2,2,2,2,4,0,1,16.97054,1
3448,21,2,1,3,2,3,2,4,0,0,19.31239,1
398,23,1,0,1,2,0,2,2,0,1,1.773034,0
3379,24,2,1,1,2,2,2,4,2,0,26.739,1
422,24,1,0,1,2,2,2,4,0,0,6.948563,1
368,20,2,0,1,2,1,2,3,1,0,11.54389,1
1211,34,2,0,1,2,1,2,2,0,1,58.31618,0
134,25,1,1,2,2,2,1,3,0,0,9.5369,1
2101,19,1,1,1,2,2,2,3,1,3,10.40348,1
3369,20,2,1,2,2,2,0,3,1,0,29.30858,1
3712,17,1,1,2,2,1,1,4,2,8,2.428474,1
5098,20,2,1,2,2,3,2,4,1,3,79.08619,1
3376,19,1,1,1,2,2,1,4,0,1,30.38642,1
398,25,1,1,3,2,0,1,1,0,10,1.773034,0
443,23,1,1,1,2,0,0,2,0,0,7.787525,0
2101,19,2,1,2,2,2,2,2,1,0,10.40348,1
195,20,1,1,2,2,1,2,3,1,1,10.01913,1
2139,21,2,1,1,2,2,2,4,0,0,5.450828,1
2101,22,1,1,2,2,3,1,5,0,0,10.40348,1
3337,20,1,1,1,2,2,2,4,0,0,16.97054,1
3459,20,1,1,3,1,2,0,3,0,0,0,0
3864,32,2,1,2,2,1,0,3,0,3,28.29824,1
3712,30,1,1,2,1,2,2,4,0,3,15.95822,1
384,26,1,1,1,2,2,0,7,0,8,7.910512,1
105,20,1,1,3,1,1,2,3,0,0,14.59201,1
3417,23,1,1,2,2,2,2,4,0,0,26.44996,1
3358,22,1,1,1,2,2,2,2,0,1,20.31317,1
2709,21,2,1,2,2,1,2,3,0,5,42.79607,1
3368,18,1,1,2,2,4,2,3,0,3,14.75788,1
2218,30,2,1,2,1,2,0,2,0,0,18.00047,0
2388,21,1,1,1,2,2,1,2,0,0,18.64079,1
3153,19,1,0,1,2,1,1,2,0,0,29.04762,1
2057,19,1,0,1,2,2,2,3,0,0,9.520301,1
3430,21,1,1,2,2,4,0,6,2,0,31.70034,1
2078,23,1,1,2,2,2,1,3,0,1,12.09116,1
3418,21,1,1,1,2,2,2,3,3,0,25.57921,1
89,18,2,0,1,2,1,2,2,0,0,17.90474,1
2216,23,2,1,2,2,2,2,3,0,0,16.21866,1
3357,19,1,1,1,2,1,0,3,1,0,21.99098,1
2760,34,1,1,3,1,1,2,1,0,0,0,0
384,20,1,1,2,2,3,2,5,0,1,7.910512,1
426,22,1,1,2,2,1,2,2,0,0,6.04204,0
3418,21,2,1,1,2,2,1,6,0,0,25.57921,1
450,31,1,1,2,2,1,2,2,0,0,8.099936,0
3662,19,1,1,1,2,2,2,3,1,1,35.38577,1
211,19,2,0,1,2,1,2,4,0,1,14.00034,1
256,20,1,1,1,2,1,1,4,1,1,23.99175,1
446,21,1,1,1,2,0,0,4,0,0,6.956063,0
446,21,1,1,1,2,0,0,4,0,0,6.956063,0
482,20,2,1,1,2,1,2,3,0,1,15.91776,1
50,24,1,1,1,2,0,1,1,0,0,18.04351,0
185,26,1,1,2,2,0,1,2,0,0,12.71715,0
487,18,1,0,1,2,0,2,2,2,0,0,0
484,27,1,1,3,2,1,2,2,0,1,16.38731,0
590,20,1,1,2,2,2,0,4,0,1,15.00453,1
397,44,1,1,1,1,2,1,2,0,10,1.271585,0
2449,31,2,1,3,1,2,2,3,0,3,21.99648,1
3685,18,1,1,1,2,2,0,4,0,0,30.4507,1
3448,18,2,1,2,2,2,2,3,1,1,19.31239,1
400,20,2,1,2,2,1,2,3,1,1,3.971725,1
3518,21,1,1,2,1,2,2,5,2,0,15.98428,1
3429,19,1,1,1,2,1,1,3,2,1,28.69237,1
398,26,2,0,1,2,1,0,1,0,0,1.773034,0
2616,21,2,1,2,2,2,2,4,0,0,32.50876,1
2616,18,2,1,2,2,2,2,4,0,1,32.50876,1
397,37,1,1,3,1,1,2,2,0,0,0,0
2238,24,2,1,1,2,2,2,3,0,0,18.98891,1
3712,17,1,9,1,2,2,0,3,3,0,14.68147,1
420,23,1,1,2,2,2,1,5,0,0,4.780963,1
398,31,2,1,2,2,0,2,1,0,0,1.773034,0
2122,21,1,1,2,2,1,1,5,0,1,4.798428,1
84,36,2,1,1,2,0,1,1,0,1,19.19445,0
2107,19,1,0,2,1,1,2,3,1,0,8.103584,1
2054,27,1,1,1,2,1,2,4,0,8,11.53097,1
2107,22,2,1,2,2,2,2,4,0,0,8.103584,1
3354,23,1,1,2,2,4,2,5,0,0,28.74285,1
2014,18,1,0,1,2,2,2,3,1,0,17.87839,1
3517,26,2,0,1,2,2,1,4,1,1,16.54049,1
520,19,1,1,2,2,0,1,2,0,0,26.44204,1
2133,24,1,1,1,2,3,1,5,1,3,10.92759,1
617,21,2,1,1,2,1,2,4,0,1,23.79574,1
2107,20,2,1,1,2,4,2,5,0,0,8.103584,1
2219,18,1,1,1,2,3,2,4,0,3,19.13039,1
2367,22,2,1,2,2,2,2,3,0,8,13.23702,1
2042,20,2,1,1,2,5,2,5,1,3,9.0292,1
406,20,2,1,2,2,2,0,4,0,0,5.189062,1
2357,22,1,0,2,2,3,0,4,0,1,10.05441,1
593,20,1,0,1,2,1,2,3,0,1,20.59195,1
228,27,2,1,2,2,2,2,3,0,1,11.96288,1
3369,22,1,1,2,2,2,2,6,0,0,17.68002,1
249,53,2,1,3,1,2,2,3,1,0,29.53627,1
14,27,1,1,1,2,1,2,2,0,1,4.707007,0
3337,20,1,1,1,2,2,2,5,1,8,9.106768,1
257,19,2,0,2,2,1,2,3,4,2,7.789525,1
3604,20,2,1,1,2,2,2,3,0,10,30.0376,1
71,30,2,1,1,2,0,2,2,0,10,1.132351,0
48,18,1,0,1,2,0,0,1,0,10,1.199355,0
67,19,1,1,1,2,0,0,1,0,10,1.897934,0
42,28,1,1,3,1,0,2,2,0,0,22.20279,0
44,19,1,1,1,2,0,0,2,0,1,2.11164,0
101,22,1,1,2,2,0,2,1,0,1,3.679839,0
3368,51,1,9,3,1,2,2,5,0,0,0,0
2560,23,2,1,1,1,3,0,2,0,3,32.34696,0
204,28,1,0,1,2,0,2,2,0,1,3.617577,0
2251,36,1,1,3,1,1,1,1,1,3,22.79582,0
467,37,1,0,2,2,0,1,2,2,1,2.968285,0
2072,22,2,1,2,2,2,1,3,2,1,27.74717,1
1050,44,1,1,3,1,2,2,3,1,0,22.47904,1
3337,18,1,1,2,2,2,1,4,1,0,9.106768,1
74,20,2,1,1,2,1,2,4,2,0,0.699414,0
3814,18,1,1,2,2,1,2,3,2,8,27.08042,1
3809,20,2,1,2,2,2,0,3,0,1,26.56439,1
3506,38,1,1,3,1,1,2,1,0,0,9.196673,0
428,20,2,1,1,2,2,2,3,0,1,13.73261,1
373,23,1,0,1,2,0,1,5,0,10,2.359561,0
128,23,1,1,1,2,0,1,2,0,10,9.646421,0
2013,24,2,1,1,2,2,2,3,0,0,35.45065,1
1199,60,1,1,1,1,1,2,1,0,0,0,0
3654,21,1,1,2,2,3,2,3,1,3,18.49537,1
42,20,1,1,1,2,0,0,2,0,10,1.572915,0
3842,30,1,0,1,1,0,2,2,0,0,0.95218,0
582,20,2,1,2,2,1,2,3,0,1,20.5949,1
371,28,2,0,1,2,0,1,2,0,10,0,0
173,36,1,0,3,1,0,1,2,0,1,18.24229,0
267,33,1,1,1,1,1,0,2,1,0,6.11338,0
503,18,1,0,1,2,2,1,3,1,0,16.25491,1
89,29,1,1,1,2,3,2,4,0,1,4.696599,0
216,35,2,1,3,1,1,2,2,0,0,21.61084,0
60,25,2,0,1,2,0,1,3,0,1,3.376403,0
2073,19,2,1,2,2,2,2,3,2,8,17.15949,1
230,42,1,1,2,1,2,2,2,1,0,13.03885,0
2455,20,1,1,2,2,1,2,3,0,0,35.36309,1
96,20,2,0,1,2,0,0,2,0,0,2.111842,0
372,21,1,1,2,1,1,2,3,1,1,21.21674,1
42,20,2,0,1,2,0,2,2,0,10,1.572915,0
197,23,1,0,1,2,2,2,4,0,1,7.317653,1
239,20,1,1,1,2,1,0,4,1,1,14.4257,1
2108,22,1,0,2,2,1,2,4,0,1,23.32801,1
331,21,1,1,2,2,1,2,5,2,0,10.94901,1
2058,19,2,1,2,2,3,0,4,0,0,11.14276,1
406,20,2,1,1,2,1,1,3,0,1,9.767674,1
441,38,2,1,3,1,1,2,2,0,10,12.08477,0
129,23,2,1,2,2,1,1,5,0,1,9.064996,1
585,20,1,1,2,2,5,2,3,0,3,26.46198,1
201,22,2,1,1,2,2,2,4,0,0,4.92004,1
99,25,1,0,3,1,0,1,2,0,10,4.045104,0
201,25,2,1,2,2,0,1,2,0,1,4.92004,0
3867,29,2,1,1,2,1,2,2,2,3,2.763377,1
166,20,1,1,2,2,0,0,3,1,0,17.27223,1
573,31,2,1,3,1,2,2,3,0,0,28.52161,1
309,30,2,1,2,1,1,1,3,0,1,15.31332,1
463,60,1,1,1,1,2,2,2,0,0,11.49833,0
552,25,2,1,1,2,1,2,2,0,1,17.81049,0
5226,22,2,1,2,2,3,2,2,0,3,50.69191,0
249,28,2,1,1,2,0,0,2,1,0,6.498804,0
249,24,1,0,1,1,0,0,2,1,0,6.498804,1
3386,19,2,1,2,2,2,1,5,1,0,13.89886,1
2036,19,2,1,2,2,2,2,4,0,1,7.58182,1
227,58,1,1,3,1,3,2,3,0,3,4.943873,1
46,24,1,1,1,2,0,1,2,0,10,1.297744,0
46,22,1,1,1,2,0,1,2,0,10,1.297744,0
104,57,1,1,3,1,0,2,2,0,0,3.631853,0
3466,23,1,0,2,2,1,1,4,2,0,20.23616,1
188,24,1,1,1,2,1,2,4,0,1,3.070265,1
3192,26,1,1,3,1,2,2,2,0,1,40.43366,0
2217,26,2,1,2,1,3,2,4,0,3,29.21975,1
99,25,1,0,1,2,0,1,2,0,1,4.045104,0
385,24,1,1,3,1,0,1,3,0,0,20.40364,0
3719,31,2,1,1,2,1,2,2,2,3,36.01426,1
89,28,2,1,2,2,0,2,2,0,0,4.696599,0
101,22,1,0,2,2,0,1,1,0,0,3.679839,0
119,28,2,1,3,2,0,2,2,0,10,6.027405,0
341,23,2,1,1,2,2,2,3,0,1,11.62543,1
2028,18,2,1,1,2,2,2,3,1,1,25.78574,1
43,24,1,1,2,2,1,2,2,0,10,1.832024,0
97,29,1,0,2,2,0,2,1,0,10,2.707659,0
600,21,2,1,2,2,2,2,2,0,3,29.75281,1
491,53,2,1,1,2,1,2,4,0,1,16.98838,1
590,23,1,0,1,2,2,2,3,0,0,22.04901,1
3358,66,1,1,1,1,1,1,3,0,0,0,0
67,30,1,0,1,1,0,2,2,0,0,1.897934,0
191,21,2,0,1,2,0,2,4,0,1,5.659206,1
96,23,1,9,2,2,0,2,3,0,1,20.16138,0
520,27,2,1,2,1,1,1,3,0,1,12.66805,1
432,30,2,1,3,1,1,1,2,1,0,0,0
3643,21,1,0,1,2,1,0,2,0,1,18.22299,1
2552,20,1,1,1,2,2,2,3,1,5,36.6612,1
68,23,1,1,1,2,0,2,2,0,2,0.97324,0
3867,17,2,0,1,2,1,2,3,1,10,0,0
50,29,2,1,3,2,1,2,2,0,0,1.587002,0
3658,18,2,1,2,2,2,1,3,0,8,18.40648,1
1060,25,1,1,2,1,3,1,4,1,0,37.81023,1
50,21,1,1,1,2,1,0,2,0,10,1.587002,0
520,25,1,0,2,1,0,1,2,0,1,16.65826,1
480,17,2,9,2,2,2,0,2,2,0,19.30453,1
2625,20,1,1,2,2,3,2,4,0,0,46.41885,1
50,30,1,1,3,2,1,2,1,0,10,1.587002,0
46,25,2,1,1,2,0,2,2,0,10,1.297744,0
287,33,2,1,1,1,2,0,3,0,0,18.62722,1
601,24,1,1,3,1,1,2,3,0,0,24.21564,1
36,41,1,1,3,1,0,2,1,0,0,2.714894,0
1129,21,2,1,2,2,4,2,3,0,3,8.92357,1
451,24,2,9,1,2,2,0,3,0,1,13.83928,1
588,29,2,1,1,2,2,2,3,0,1,18.66694,1
122,24,1,0,1,2,1,2,3,0,0,8.184263,1
332,22,2,1,1,2,1,2,4,0,1,15.93349,1
46,31,2,1,2,2,0,2,2,2,5,1.297744,0
3645,22,2,1,1,2,3,2,3,1,5,27.48647,1
3668,36,1,1,1,2,1,0,2,2,3,18.63411,0
2248,21,1,1,1,2,2,2,3,0,0,22.02291,1
3447,20,1,0,1,2,2,2,5,0,0,14.30195,1
4160,22,1,1,1,2,3,0,4,0,3,28.94995,1
452,23,2,9,1,2,2,0,2,0,0,0,0
3629,17,2,1,2,2,2,2,4,2,0,14.32403,1
67,19,2,1,1,2,0,1,2,0,10,1.897934,0
326,20,2,1,2,1,3,2,3,0,0,11.72518,1
3855,20,1,0,1,2,2,2,3,1,1,17.51072,1
42,25,1,1,3,1,1,2,2,0,0,1.572915,0
119,27,1,0,1,2,0,1,1,0,2,6.027405,0
40,26,2,1,1,2,1,2,2,0,2,1.461703,0
122,22,2,1,1,2,1,2,3,0,1,8.184263,1
272,52,1,1,3,1,1,2,2,0,0,4.736918,0
25,38,2,1,3,1,0,2,2,0,0,3.41576,0
3649,23,2,1,3,1,2,2,5,0,0,19.26566,1
2363,24,1,1,1,2,2,0,4,0,3,19.85862,1
247,22,1,1,2,2,1,2,4,0,1,11.53441,1
4052,17,1,1,2,2,2,0,2,1,0,58.40705,1
3680,22,1,1,2,2,3,0,5,1,3,17.92,1
383,21,2,1,2,2,1,2,5,0,1,3.944377,1
3682,53,2,1,3,1,2,2,4,0,1,13.77478,1
385,20,2,1,1,2,2,2,3,0,1,5.017493,1
46,27,2,0,3,2,0,2,2,0,10,1.297744,0
587,19,2,1,2,2,2,2,7,0,1,19.78553,1
46,20,2,0,1,2,0,0,2,0,0,1.297744,0
406,22,2,1,1,2,3,2,5,0,1,16.40778,1
3419,28,2,1,3,1,2,0,4,0,0,14.15716,1
84,29,2,1,3,2,0,2,1,0,0,3.734753,0
65,22,1,1,1,2,1,2,5,0,1,2.628072,1
3369,24,2,9,1,2,1,0,3,0,0,36.93945,1
198,20,2,1,1,2,1,2,3,2,1,6.574628,1
5123,20,1,1,1,2,1,0,4,0,0,48.3637,1
3686,20,2,0,1,2,2,2,3,1,1,25.31365,1
331,20,1,0,2,2,1,2,5,2,0,10.94901,1
287,20,2,1,3,1,2,2,4,0,0,11.63691,1
3464,18,1,0,1,2,1,2,3,1,0,8.62022,1
591,32,2,1,1,2,3,2,4,0,3,23.61733,1
301,27,1,1,2,2,1,2,2,0,0,16.44697,0
483,25,2,1,1,2,0,2,3,1,1,15.99082,1
67,26,2,1,1,2,0,1,2,0,2,1.897934,0
3607,21,1,0,1,2,1,2,3,3,0,20.09028,1
2229,46,1,1,2,2,2,2,2,0,0,35.15407,0
328,37,2,1,1,2,1,1,1,0,3,10.78742,0
230,48,2,1,1,2,0,2,2,2,10,2.759163,1
21,31,1,1,3,2,2,2,1,0,0,2.04452,0
2417,33,2,1,2,2,2,2,4,0,0,33.14359,1
2210,19,2,1,1,2,3,1,5,1,8,26.32943,1
42,31,1,1,3,1,1,2,2,0,10,1.572915,0
2399,19,2,0,1,2,1,2,4,0,5,24.8513,1
72,20,1,9,1,2,1,2,4,0,0,1.595176,1
3716,22,2,1,1,2,2,2,3,0,3,24.45133,1
47,19,1,1,1,2,0,0,2,0,10,1.063099,0
3506,19,1,1,2,2,4,2,4,1,0,9.196673,1
487,23,2,1,1,2,1,2,4,1,0,18.84922,1
317,23,1,1,1,2,0,2,2,0,1,9.52438,0
450,20,2,1,1,2,1,1,3,0,8,13.40907,1
158,40,1,1,2,1,0,1,1,0,0,8.900282,0
64,23,1,1,1,2,1,2,2,0,10,2.764601,0
50,21,2,1,2,2,1,2,4,1,2,1.587002,1
3436,40,2,1,3,1,2,0,2,2,0,22.55438,1
3616,22,1,1,1,2,2,2,4,1,4,37.68912,1
452,19,1,1,1,2,1,2,3,1,10,12.26375,1
2108,26,1,0,1,2,2,0,4,0,5,23.32801,1
398,22,1,0,1,2,1,0,4,0,1,16.55089,1
37,31,2,1,3,1,2,2,2,0,0,2.422427,0
65,21,2,1,1,2,2,0,2,0,3,2.628072,0
46,22,1,1,3,2,1,2,1,0,0,1.297744,0
351,19,2,1,2,2,3,2,4,0,7,18.56948,1
5109,19,2,1,2,2,3,2,4,0,3,9.160751,1
21,21,2,1,2,2,0,1,2,0,10,2.04452,0
595,18,1,1,2,2,2,2,4,0,1,20.21778,1
72,46,1,1,2,1,1,2,2,0,0,1.595176,0
62,28,2,0,3,2,0,2,2,0,0,3.402733,0
18,30,2,1,3,2,2,2,2,0,0,3.427376,0
3199,27,2,1,1,2,3,2,3,0,3,31.77826,1
110,25,2,1,2,2,1,2,2,0,1,5.461931,0
2357,25,1,1,1,2,1,2,3,0,1,19.34901,1
2618,52,1,1,3,1,2,2,2,0,0,44.54545,0
1093,19,2,1,1,2,2,2,3,1,0,51.28021,1
104,22,2,1,1,2,1,2,2,0,2,3.631853,0
413,27,2,1,3,1,3,2,3,0,0,14.20978,1
65,25,1,0,3,1,1,2,5,0,8,2.628072,1
3637,22,2,1,1,2,2,2,2,0,3,25.21846,1
2608,37,1,1,3,2,2,2,2,2,0,47.31673,1
401,18,1,0,2,2,2,2,5,0,1,17.52129,1
1076,24,1,1,2,1,3,2,4,0,0,35.59761,1
46,26,1,1,1,2,0,2,2,0,10,1.297744,0
3615,21,1,1,2,1,5,2,5,0,3,25.65904,1
337,21,2,1,1,2,2,2,5,1,1,16.12024,1
3484,20,1,1,2,2,2,2,4,1,0,18.21588,1
195,67,1,1,1,1,0,1,1,0,0,10.06863,0
535,23,2,1,1,2,2,1,6,0,0,12.931,1
306,71,1,1,1,1,1,1,1,0,0,11.34862,0
3640,18,2,0,1,2,3,2,5,0,5,27.42865,1
106,17,2,0,2,2,1,2,2,1,1,16.75653,1
3326,18,2,0,1,2,2,2,3,0,8,0.873665,1
613,21,2,1,2,2,2,2,3,2,3,34.02899,1
37,30,1,1,3,1,1,2,2,0,0,0,0
591,20,2,1,2,2,1,1,3,0,1,23.61733,1
3434,22,2,1,1,2,1,2,4,1,1,23.14884,1
371,21,1,1,2,2,0,1,2,0,10,0,0
3690,19,2,1,1,2,1,1,3,0,0,17.66575,1
46,26,1,1,3,1,0,1,2,0,0,1.297744,0
71,24,1,1,1,2,0,2,1,0,2,1.132351,0
531,24,1,1,3,1,0,2,3,0,0,14.73847,0
50,25,1,1,1,2,0,1,2,0,0,1.587002,0
26,23,1,1,2,2,1,2,3,0,1,3.800471,0
42,19,1,1,1,2,0,0,2,0,0,1.572915,0
2211,20,1,1,2,2,3,2,4,0,0,24.84084,1
263,33,2,0,1,2,1,2,2,0,2,6.784424,0
169,29,1,1,3,1,0,1,1,0,0,3.410249,0
2203,22,2,1,1,2,4,0,6,0,1,21.71664,1
46,35,1,1,1,2,1,0,2,1,10,1.297744,0
3629,37,2,1,1,2,1,1,2,2,3,3.256571,0
66,19,2,1,1,2,1,2,2,0,0,2.298354,1
454,29,2,1,3,2,0,2,1,0,0,11.74369,0
50,23,1,1,1,2,0,0,1,0,0,1.587002,0
109,34,1,1,3,1,2,2,2,0,0,4.962823,0
233,20,2,1,1,2,1,2,4,0,0,15.91759,1
116,41,2,0,2,2,0,1,2,0,1,16.74995,0
2054,20,1,0,2,2,2,2,3,2,1,14.52883,1
491,18,2,1,2,2,2,1,2,0,0,20.97859,1
99,31,2,1,3,1,0,2,2,0,0,4.045104,0
101,31,1,1,2,2,1,2,2,0,0,3.679839,0
106,28,1,9,2,2,1,2,5,0,0,5.234421,0
46,26,1,1,2,2,0,1,2,0,0,1.297744,0
262,30,2,1,3,1,1,2,2,0,1,7.405372,0
162,20,1,0,1,2,1,0,3,0,1,7.566112,1
452,23,1,1,1,2,2,1,3,0,0,12.20623,1
327,47,1,1,2,2,1,1,4,3,1,16.60991,1
2419,58,1,1,2,1,2,2,2,0,0,30.69666,0
3610,21,1,1,1,2,2,2,3,0,3,50.71923,1
4090,19,1,1,2,2,2,2,3,2,0,16.79235,1
592,20,1,1,2,2,4,0,5,0,0,21.15807,1
495,38,1,1,1,2,1,1,2,2,1,6.663219,1
166,22,2,0,1,1,0,1,3,0,0,7.829605,1
3685,21,1,1,1,2,2,2,5,6,4,29.40904,1
3685,19,2,1,2,2,2,2,5,6,0,29.49984,1
2128,20,1,0,1,2,1,2,3,0,0,23.73954,1
139,20,1,1,1,2,2,1,4,0,1,12.50167,1
139,22,1,1,2,2,2,0,3,0,2,13.88277,1
1122,19,1,0,1,2,2,2,3,1,5,44.0899,1
343,20,1,0,1,2,1,2,3,0,1,15.17309,1
1187,48,1,1,2,1,2,2,2,0,0,51.42545,0
2055,27,1,1,3,1,4,1,4,0,0,29.45558,1
2257,40,1,1,1,1,1,2,1,1,0,26.47335,1
3809,22,1,1,1,2,3,1,5,0,3,41.68588,1
396,36,1,1,2,1,1,2,2,2,0,16.93478,0
2427,21,1,1,1,2,2,2,4,1,0,27.84087,1
251,19,2,9,1,2,0,2,5,1,1,7.955979,1
347,26,1,1,3,2,1,1,2,0,0,18.46037,0
5144,65,2,1,1,1,1,2,2,0,0,6.676619,0
2434,21,2,1,2,2,3,2,6,0,3,33.45132,1
173,37,1,1,2,1,2,2,3,2,0,6.93442,1
2208,26,1,1,2,2,2,2,3,0,3,26.31001,1
37,37,2,1,1,2,0,1,1,0,10,0.536157,0
4074,23,1,1,3,1,2,0,2,0,0,22.76146,0
217,29,2,1,1,2,1,1,2,0,6,7.612377,0
173,38,2,1,3,1,1,2,2,0,0,5.553314,0
211,33,2,1,2,2,1,2,2,0,3,7.283757,0
228,61,1,1,3,1,1,2,1,0,0,11.96288,0
504,19,2,0,1,2,2,2,4,1,1,15.17275,1
4108,34,1,1,1,2,2,2,2,3,0,48.97089,0
217,30,2,1,2,1,3,2,3,0,0,7.595644,1
25,34,1,0,1,2,0,2,1,0,10,0,0
71,28,2,1,1,2,0,1,2,0,0,4.174835,0
170,28,1,0,2,1,0,0,1,0,0,5.711904,0
48,18,2,1,1,2,1,2,2,0,1,3.985735,1
177,24,1,0,2,2,0,2,2,0,1,8.345644,0
601,23,1,1,3,1,2,0,4,1,0,23.64417,1
67,29,1,1,3,1,0,1,1,0,0,2.170648,0
21,39,2,1,3,1,1,1,2,2,1,1.38954,0
523,20,1,0,2,2,1,2,3,1,1,15.25818,1
93,25,2,1,2,2,0,2,3,0,2,3.235429,0
5133,21,1,0,1,2,1,2,4,1,1,8.835964,1
5166,18,1,1,1,2,0,1,5,0,0,2.120519,0
105,22,2,1,1,2,1,0,6,0,1,6.247913,1
5168,25,2,1,3,2,0,2,1,0,0,4.690215,0
5224,21,2,1,3,1,5,2,5,0,0,34.18617,1
2251,23,1,0,1,2,2,2,3,1,0,23.13788,1
68,20,2,0,1,2,1,0,5,0,0,2.346882,1
3646,22,2,1,1,2,3,0,3,0,5,25.50147,1
53,22,2,1,1,2,0,0,3,0,10,1.163625,0
192,33,1,1,1,2,1,2,3,2,1,8.458526,1
1097,20,1,1,1,2,1,1,3,2,0,59.38861,1
1060,28,1,0,1,2,2,2,5,0,5,36.87556,1
4103,21,1,1,1,2,3,2,4,0,0,34.36329,1
1117,20,1,1,2,2,2,2,4,1,0,46.90509,1
1123,35,1,9,1,2,2,0,2,1,5,45.15449,0
495,19,2,1,1,2,1,1,3,1,1,20.66708,1
373,18,2,0,1,2,1,0,4,3,1,22.04756,1
259,19,2,1,1,2,1,2,3,1,1,7.602242,1
1180,26,2,1,1,2,0,1,1,0,1,1.216822,0
209,29,2,0,1,2,0,1,2,0,0,18.55853,0
196,21,2,0,1,2,1,2,3,1,0,53.7477,1
1063,18,2,0,1,2,3,2,6,1,1,12.29799,1
3481,38,2,1,3,2,2,2,2,2,0,0,0
483,50,2,1,2,1,1,2,4,2,0,0,0
1173,20,1,1,1,2,2,2,3,1,0,1.913429,1
465,22,2,0,2,2,2,1,4,0,1,47.55528,1
3346,30,2,1,3,1,3,2,3,0,0,29.52522,1
1182,23,2,0,2,2,2,2,6,0,0,4.205792,1
1196,23,1,1,1,2,1,0,2,0,1,5.626981,0
3468,35,2,1,3,1,2,0,2,2,0,29.24149,1
1209,18,1,1,2,2,3,2,3,1,3,6.719004,1
79,23,1,1,2,2,1,2,1,0,3,12.72672,0
606,20,2,1,2,2,3,2,2,0,3,37.75069,1
2378,24,2,1,1,2,2,0,2,0,0,44.22432,1
166,22,1,0,2,2,2,2,3,0,1,12.44069,1
266,75,1,1,1,1,1,2,1,0,3,8.417738,0
3637,21,1,9,1,2,3,0,3,1,0,25.10501,1
607,20,2,1,2,1,6,2,3,0,0,36.33012,1
3670,35,1,1,1,1,2,2,2,2,0,0,0
400,22,1,0,1,2,2,2,3,1,1,20.68958,1
1032,19,1,1,1,2,2,2,8,3,0,21.71295,1
1142,46,1,1,3,1,2,2,2,0,0,12.31077,0
1136,21,2,1,1,2,3,2,4,1,3,6.365921,1
1030,51,1,1,1,1,3,2,2,3,0,25.25381,1
1106,21,1,1,2,2,3,2,4,0,1,7.349117,1
2408,25,2,0,1,2,4,2,4,0,1,40.26026,1
4110,46,1,0,1,1,1,1,3,4,0,45.02054,1
1317,26,2,1,1,2,3,2,4,0,1,33.97868,1
1215,21,1,1,2,2,4,0,5,1,3,8.597389,1
84,23,1,1,2,2,1,2,2,0,2,11.99488,0
3365,48,1,1,3,1,2,2,2,0,3,27.921,0
1173,27,2,1,3,1,4,2,3,0,0,1.913429,1
3687,33,2,0,2,2,4,2,5,0,1,14.16221,1
3468,19,1,1,2,2,2,1,5,1,1,29.24149,1
210,28,2,1,3,1,0,2,2,0,0,6.760079,0
2714,19,1,1,2,2,7,2,3,1,3,35.65352,1
72,28,1,1,1,2,1,2,2,0,3,13.90184,0
