HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime,Distance
2604,391,9092,25,M,Y,S,P,P,2,7,2,0,50.42,9,-1,32772.77
3366,391,9092,19,M,Y,O,O,S,2,4,4,2,59.41,B,700,26972.33
101,391,9092,65,M,Y,P,F,P,1,3,1,0,33.48,9,-1,15906.13
228,391,9092,21,M,Y,O,O,S,1,3,3,0,41.66,B,1400,11078.96
545,391,9092,19,F,Y,S,P,S,1,3,3,0,13.95,B,1100,28001.59
363,391,9092,33,F,Y,O,O,S,1,1,1,1,70.88,9,-1,11197.07
424,391,9092,22,M,Y,O,O,S,1,6,4,0,11.24,9,-1,7582.413
2141,391,C405,19,M,Y,O,O,S,1,4,2,1,11.13,B,900,6551.653
100,391,C405,18,F,N,O,O,S,1,4,4,1,7,B,1100,16569.32
3516,391,E0471,27,M,Y,P,P,S,6,5,5,0,24.52,D,700,18202.57
483,391,9092,23,F,Y,S,P,S,2,7,4,0,24.92,B,1300,14901.43
432,391,9092,22,F,Y,S,P,S,1,2,3,1,28.08,P,800,5472.102
3678,3632,5401,17,M,Y,O,O,S,1,7,2,1,30.65,B,740,5192.556
259,259,9998,40,F,Y,O,O,P,1,7,2,2,8.91,9,-1,0
1045,1045,9998,35,F,Y,O,O,S,2,2,2,1,31.17,9,-1,0
483,259,2120,17,M,Y,O,O,S,2,2,2,2,54.45,P,840,10862.93
398,391,9092,22,F,N,O,O,S,0,7,3,0,63.48,9,-1,1773.034
3377,391,9092,47,F,Y,P,F,P,2,4,3,0,18.49,9,-1,29194.91
239,391,C405,18,M,N,O,O,S,1,2,2,2,30.59,9,-1,18741.67
2553,391,9092,24,F,Y,S,P,S,3,6,3,0,41.05,9,-1,26291.86
2560,391,9092,19,F,Y,P,F,P,4,4,3,3,38.47,9,-1,30646.87
2056,397,9989,21,F,Y,O,O,P,5,7,6,0,16.1,D,800,11719.7
2055,391,9092,18,M,Y,O,O,S,2,4,3,0,35.04,B,1100,11453.99
4125,391,9092,20,F,Y,S,P,S,2,5,5,2,28.22,B,700,47192.01
580,532,1654,19,F,Y,S,P,P,1,1,2,3,20.17,9,-1,6793.203
403,391,9092,20,M,Y,S,P,S,2,7,4,0,22.31,9,-1,6219.447
3500,391,9092,23,M,Y,G,F,P,4,7,4,0,12.91,9,-1,23779.89
456,391,9092,46,F,Y,O,O,S,4,1,3,0,6.74,D,715,10361.74
2027,391,9092,20,F,Y,S,P,S,4,6,4,0,25.88,D,1000,11115.66
450,2374,503,57,F,Y,O,O,P,1,5,2,0,16.99,9,-1,12682.08
3386,387,A478,46,M,Y,P,P,P,2,3,2,1,28.49,9,-1,18232.99
204,204,9998,22,M,N,O,O,P,0,2,3,0,35.15,9,-1,0
454,455,715,18,F,N,O,O,P,0,7,2,0,16.29,9,-1,1172.902
2653,378,C238,22,M,Y,O,O,S,2,4,2,0,27.03,P,815,32452.11
400,455,1231,18,F,N,O,O,S,1,4,3,0,17.93,9,-1,10449.9
2702,2702,9998,21,F,Y,S,P,P,4,7,4,0,28.08,9,-1,0
261,506,A428,20,M,Y,S,P,P,3,4,4,0,18.23,9,-1,4700.095
259,259,9998,47,M,Y,P,F,P,2,7,5,3,25.03,9,-1,0
445,445,9998,40,F,Y,S,P,S,2,7,2,0,15.86,9,-1,0
35,38,9031,74,M,Y,O,O,P,1,6,2,0,13.11,9,-1,1364.572
166,38,9031,38,M,Y,P,F,P,1,5,2,0,7.82,9,-1,6448.499
233,231,9022,27,F,Y,P,F,P,1,7,3,0,6.3,9,-1,2761.69
5175,5198,9011,19,F,Y,O,O,S,0,1,6,0,22.88,C,1000,731.925
5204,5198,9011,18,M,Y,S,P,S,1,3,3,0,9.67,C,815,3842.938
104,38,9031,22,F,Y,O,O,S,1,3,3,0,10.29,9,-1,5550.883
5175,5198,9011,22,M,Y,S,P,S,4,4,6,0,48.83,9,-1,731.925
2098,2667,9290,19,F,Y,O,O,S,2,4,3,0,12,B,1320,15987.83
106,25,9244,37,M,Y,S,P,S,0,7,2,0,4.74,W,1130,8261.479
5175,5198,9011,26,M,9,P,P,S,0,3,3,1,31.93,B,600,731.925
46,2667,9290,25,F,N,O,O,S,1,1,2,0,17.57,9,-1,36247.31
62,25,9244,29,M,Y,S,H,P,1,3,2,0,14.9,W,1715,2369.173
3689,25,9244,21,M,N,O,O,S,1,3,2,1,14.67,J,820,27975.14
120,38,9031,19,M,N,P,P,S,1,3,2,0,18.18,B,715,8580.473
2238,38,9031,21,F,Y,O,O,S,2,7,3,0,32.21,9,-1,28659.52
3434,25,9244,21,F,Y,S,P,S,1,4,3,2,26.85,J,800,43120.22
211,38,C201,19,F,N,O,O,S,0,4,2,0,30.96,9,-1,5902.651
294,25,9244,18,F,Y,P,P,S,1,4,2,0,27.41,G,700,15960.62
2602,25,9244,20,M,Y,S,P,S,2,6,3,0,9.84,G,640,44148.23
4089,38,9031,20,F,Y,S,P,S,4,4,4,0,19.94,9,-1,53625.6
453,25,9244,58,F,Y,O,O,P,3,7,3,0,30.76,9,-1,14326.23
253,25,9244,25,F,Y,O,O,S,1,6,2,0,7.13,T,530,7124.016
514,25,9244,51,M,Y,S,P,S,2,3,3,1,13.46,9,-1,19871.26
2214,38,9031,19,F,Y,S,P,S,4,5,6,0,20.29,B,655,28367
249,38,9031,21,M,Y,O,O,P,1,3,3,1,14.4,B,720,9813.589
460,25,9244,22,F,N,S,P,S,2,5,4,0,10.78,9,-1,18074.64
3872,391,9092,20,M,Y,S,P,S,1,4,5,0,46.79,9,-1,27662.24
2028,391,9092,22,M,Y,S,P,S,5,6,4,1,45.68,B,1000,12210.49
606,391,9092,29,M,N,P,J,S,2,6,4,0,13.24,B,705,20133.71
404,391,9092,20,M,Y,M,J,S,1,2,3,0,9.86,9,-1,8574.692
513,452,2704,17,M,N,O,O,S,2,6,4,1,16.19,P,700,17736.97
214,391,9092,67,M,Y,P,F,P,2,7,2,0,9.53,9,-1,12088.96
2659,391,9092,19,M,Y,O,O,S,3,4,3,0,17.73,9,-1,25106.72
164,391,9092,24,M,Y,S,J,S,3,7,4,0,38.43,9,-1,12575.46
2365,391,9092,20,F,Y,O,O,S,3,4,4,0,48.71,B,1000,11654.86
2072,391,9092,23,M,Y,O,O,S,4,5,4,0,15.87,9,-1,11262.12
1121,391,C405,20,M,Y,P,P,P,2,3,2,1,12.87,9,-1,46393.36
3689,391,9092,19,F,Y,S,P,S,2,4,5,0,35.97,B,1000,27931.77
2054,391,9092,18,F,Y,S,P,S,3,5,3,1,54.41,D,800,11530.97
2255,391,S118,19,F,Y,O,O,S,3,6,4,0,23.74,9,-1,15264.55
173,391,E0471,30,F,Y,O,O,S,1,3,1,0,20.86,B,730,13536.66
2561,391,9092,19,F,N,G,P,S,2,7,4,0,21.09,B,800,28088.51
4110,391,C405,23,F,Y,O,O,S,2,4,3,0,26.98,B,740,44749.66
2133,2374,503,20,M,N,O,O,S,1,4,4,0,22.6,9,-1,10561.64
3371,2374,503,20,F,N,S,P,P,3,6,4,3,68.91,9,-1,39138.9
435,445,1285,18,M,N,O,O,S,2,3,3,0,16.63,9,-1,1842.979
2353,2374,503,23,F,N,S,P,S,2,3,3,0,17.37,9,-1,8854.754
444,2374,503,18,F,N,S,P,S,0,3,6,0,101.25,B,1000,12186.9
407,407,9998,58,F,Y,S,F,P,1,2,4,0,17.23,9,-1,0
26,76,S568,17,M,N,O,O,S,0,2,3,1,21.94,B,1000,3240.442
188,204,E0377,54,M,Y,P,F,P,0,4,1,0,23.23,9,-1,1171.28
3627,3419,E0395,24,F,Y,M,P,P,1,2,3,0,89.96,9,-1,9714.736
251,259,2120,18,M,Y,O,O,S,1,7,3,3,48.65,9,-1,2530.306
3482,3703,A042,22,M,Y,O,O,P,2,5,3,0,27.7,9,-1,16463.92
179,445,1124,17,F,N,O,O,S,2,4,2,1,52,B,805,10392.82
2445,2445,9998,26,M,Y,O,O,P,3,6,3,0,10.07,9,-1,0
2619,2374,503,24,F,Y,P,F,P,4,6,5,0,53.77,P,1900,25990.36
249,63,A176,40,F,N,O,O,S,0,2,3,1,17.02,B,700,11181.68
3449,5198,9011,20,M,Y,O,O,S,2,5,4,0,19.17,9,-1,69932.55
3375,25,9244,20,M,Y,O,O,S,2,6,3,0,16.94,9,-1,41676.43
2402,38,9031,18,F,Y,S,P,S,2,4,3,2,54.77,9,-1,25440.3
3691,25,9244,20,F,N,O,O,S,2,6,3,1,12.23,J,1200,31675.81
223,25,9244,21,M,Y,G,P,S,2,7,4,1,39.65,9,-1,9529.053
237,38,9031,20,M,Y,O,O,S,2,7,3,2,30.78,9,-1,11629.43
5123,5168,9272,36,M,Y,S,P,P,1,2,2,0,42.08,9,-1,10435.96
4059,25,9244,32,M,N,M,F,P,0,7,2,0,22.27,G,1600,53089.29
4127,4127,9998,23,M,Y,O,O,S,2,3,5,0,27.26,9,-1,0
2555,38,9031,21,F,N,S,P,S,1,5,5,0,48.5,J,700,40289.3
2447,38,9031,21,F,Y,O,O,S,2,4,5,1,19.06,B,1015,32225.8
531,38,9031,28,M,Y,S,H,P,2,5,4,0,23.78,9,-1,14063.05
517,25,9244,18,M,Y,O,O,S,2,5,3,2,30.6,J,730,17258.21
113,38,9031,21,F,Y,S,P,S,4,6,4,0,70.96,B,830,6737.841
507,38,9031,21,M,Y,O,O,S,3,7,4,0,20.61,B,2300,13540.31
2353,38,9031,41,F,Y,P,P,S,0,2,2,1,79.76,B,900,17365.41
5071,5198,9011,20,M,Y,O,O,S,2,4,4,0,32.23,B,830,18667.3
5075,5119,9270,43,M,Y,O,O,S,3,7,4,4,24.34,D,700,17887.08
79,25,9243,35,F,Y,M,P,S,0,4,2,0,13.58,B,600,3686.243
3647,25,9244,33,M,Y,S,P,P,3,7,3,0,23.3,9,-1,23403.47
4083,5151,471,40,F,Y,P,P,S,2,2,2,0,22.77,D,1350,17979.69
3690,67,9021,19,M,Y,S,P,P,2,7,3,1,26.59,9,-1,25185.9
4004,67,9021,28,F,Y,S,P,S,3,7,3,0,5.64,J,1000,41360.96
172,67,9021,19,F,N,O,O,S,0,3,2,0,29.59,9,-1,6257.652
463,67,9021,20,F,Y,O,O,S,0,7,4,0,51.89,B,2145,15296.86
2710,67,9021,19,F,N,O,O,S,2,4,4,0,71.3,9,-1,44918.59
532,597,1627,21,F,N,O,O,S,0,2,2,0,14.43,B,830,7487.146
430,67,9021,19,F,Y,S,P,S,2,3,4,1,28.35,9,-1,17346.73
3811,67,9021,22,F,Y,O,O,S,2,2,4,0,29.31,D,1000,33213
3631,4069,E0328,27,F,Y,O,O,S,5,7,4,0,28.89,B,1735,25037
562,67,9021,23,M,N,O,O,S,2,2,4,0,31.8,B,1000,24556.56
350,343,2317,18,M,Y,O,O,S,1,1,3,3,67.12,9,-1,2141.373
607,597,1627,21,M,Y,O,O,S,1,4,3,0,24.66,B,900,3661.905
134,2385,A098,56,F,Y,P,P,P,2,5,3,0,11.97,9,-1,25777.2
3419,391,9092,19,M,Y,O,O,S,2,3,5,1,34.08,B,700,23405.9
2144,391,9092,23,M,Y,O,O,S,3,7,3,0,21.22,D,1030,7960.158
3685,391,9092,20,F,N,O,O,S,2,7,3,1,22.91,9,-1,30450.7
2425,391,9092,24,F,Y,G,P,S,2,5,3,0,55.34,B,930,18188.57
3616,391,9092,20,M,Y,O,O,S,1,7,2,0,33.01,B,900,35431.28
3447,391,9092,24,M,Y,P,F,P,4,6,7,1,20.69,9,-1,23550.69
3355,391,9092,18,M,Y,G,F,P,2,6,3,0,43.48,9,-1,22408.64
211,391,9092,31,F,Y,P,J,S,1,6,2,0,30.51,9,-1,14000.34
71,391,9092,28,F,Y,O,O,S,0,3,2,0,29.28,9,-1,15879.06
169,391,E0471,29,F,Y,O,O,S,0,4,2,0,20.11,B,730,14084.01
1117,391,9092,45,M,Y,P,F,P,2,7,2,2,8.6,B,1700,48189.61
153,391,9092,21,M,Y,S,P,S,0,3,2,0,34.67,B,1200,8375.458
3418,391,9092,23,M,9,M,P,S,3,4,7,0,33.84,9,-1,25579.21
2607,391,9092,24,M,Y,O,O,S,3,6,3,1,11.8,D,700,34363.62
376,391,9092,22,M,Y,P,F,S,1,6,3,2,45.15,B,800,9324.434
3496,391,9092,20,F,N,O,O,S,1,4,3,1,6.69,B,800,24665.73
446,391,9092,21,F,Y,O,O,S,1,4,3,0,27.52,9,-1,6956.063
170,391,C405,28,M,N,M,P,P,0,1,2,0,60.56,B,1100,14072.44
389,391,9092,25,M,N,S,P,P,1,1,2,0,54.27,9,-1,3427.374
3506,391,9092,23,M,Y,G,J,S,2,4,3,0,9.39,G,1205,18798.43
411,391,9092,19,M,Y,G,P,S,3,3,3,0,41.82,9,-1,5561.901
5206,391,9092,31,F,Y,O,O,S,1,2,2,0,27.98,9,-1,75059.73
176,391,9092,20,M,N,O,O,S,0,3,3,0,14.83,B,1005,12288.25
2232,2616,A419,76,M,N,O,O,P,2,4,4,2,18.91,9,-1,11115.7
103,391,9092,34,F,Y,S,P,S,0,5,2,0,26.41,9,-1,15282.13
2026,391,9092,26,M,Y,O,O,S,2,1,2,1,21.64,9,-1,10962.51
563,500,9205,21,M,N,O,O,S,2,4,4,0,24.63,B,830,7711.614
2053,391,9092,21,F,Y,O,O,S,1,4,4,0,16.93,B,800,13127.15
239,391,9092,18,M,Y,O,O,S,2,7,4,1,29.93,B,900,18741.67
396,391,9092,31,M,Y,S,P,P,2,2,3,0,11.95,D,1120,2095.78
3337,391,9092,25,M,Y,G,P,S,2,4,5,0,40.36,9,-1,16970.54
4020,391,9092,30,M,Y,O,O,S,3,6,3,0,16.17,G,715,41132.61
3429,391,9092,20,F,N,S,P,S,3,7,4,0,15.32,9,-1,28692.37
250,391,9092,23,F,N,G,P,S,1,7,6,0,7.03,B,715,23169.68
2058,391,9092,19,F,Y,O,O,S,2,6,3,1,19.37,9,-1,8632.058
3467,391,9092,21,M,Y,O,O,S,4,6,5,1,50.9,P,700,28420.25
1074,391,9092,19,F,Y,O,O,S,3,6,3,1,7.03,D,900,40322.57
424,391,9092,24,M,Y,O,O,S,1,6,4,0,11.24,9,-1,7582.413
536,391,9092,21,F,N,S,P,S,2,5,4,1,65.34,B,720,25583.31
2022,391,9092,21,F,Y,O,O,S,2,6,3,0,33.44,9,-1,14538.84
120,391,9092,32,F,Y,P,J,S,0,2,1,0,27.93,9,-1,15551.9
223,71,A122,41,F,N,O,O,S,0,2,2,1,34.33,9,-1,9472.345
2854,476,9291,19,M,Y,S,P,P,3,6,3,1,29.72,9,-1,51758.2
499,476,9291,19,M,N,S,P,S,0,7,6,0,28,B,1000,10173.96
2426,476,9291,24,M,Y,O,O,S,1,1,5,0,21.32,9,-1,9140.555
3459,3672,996,22,F,N,O,O,P,2,5,3,1,13.82,9,-1,22839.82
452,476,9291,25,F,Y,G,F,P,0,4,2,0,19.33,B,1715,7151.61
591,476,9291,24,M,9,O,O,S,1,7,3,0,6.56,B,1530,5267.234
2377,476,9291,20,F,Y,O,O,S,2,7,2,1,26.6,D,900,12049.59
2710,2710,9998,41,M,Y,P,F,P,2,6,3,3,19.52,9,-1,0
249,71,S455,23,M,Y,O,O,S,3,5,3,0,18.98,B,1000,10243.1
2619,476,9291,22,M,Y,S,P,P,3,6,3,0,18.9,D,1200,30807.43
3614,476,9291,20,F,N,O,O,S,1,7,3,0,16.4,9,-1,46475.82
2238,476,9291,25,F,Y,G,F,P,2,2,2,0,30.95,9,-1,15236.21
448,476,9291,25,M,Y,S,F,P,1,4,4,0,35.83,D,1730,5463.972
2411,476,9291,22,F,Y,O,O,S,1,7,3,0,32.28,9,-1,11343.63
107,67,9021,25,F,Y,S,P,S,0,1,1,0,29.21,B,825,4453.308
481,481,9998,36,F,Y,G,F,P,1,4,2,1,4.05,9,-1,0
313,35,816,28,F,N,S,F,P,1,2,2,1,7.86,9,-1,14003.13
232,481,1309,19,F,N,O,O,S,0,3,2,1,49.35,B,800,2250.927
67,67,9021,19,M,Y,O,O,S,0,1,1,0,25.94,W,1820,0
2435,597,1627,18,F,N,O,O,S,2,4,4,1,10.75,P,845,14393.17
346,73,2071,19,M,Y,O,O,S,1,7,3,1,83.33,B,700,15736.78
17,67,9021,38,M,Y,P,F,P,0,2,1,0,30.77,9,-1,2978.937
5122,4069,E0328,39,F,Y,G,P,S,3,4,2,0,36.64,D,820,24174.58
276,276,9998,19,F,Y,O,O,S,2,6,3,1,27.5,9,-1,0
266,67,9021,27,F,Y,S,F,P,0,4,2,0,56.72,9,-1,6263.947
4196,67,9021,57,F,Y,O,O,S,2,4,2,0,6.3,9,-1,57938.59
2078,2078,9998,55,M,Y,O,O,P,2,6,3,0,32.26,9,-1,0
2448,67,9021,21,F,Y,S,P,S,2,4,4,0,55.7,9,-1,31355.66
478,478,9998,41,M,Y,O,O,S,1,2,2,1,20.48,9,-1,0
110,67,A436,30,M,Y,P,F,P,1,3,1,0,28.13,B,1700,4237.933
325,67,9021,22,F,Y,S,F,S,3,7,4,0,21.82,B,700,16446.95
1062,1062,9998,48,M,Y,S,F,P,2,4,2,1,18.17,9,-1,0
227,481,551,50,F,Y,O,O,P,2,5,3,1,54.34,9,-1,7378.031
3420,391,9092,18,F,N,O,O,S,2,5,5,0,43.55,B,700,22216.75
2078,391,9092,20,M,Y,O,O,S,1,7,5,1,45.8,B,830,12091.16
232,391,9092,28,M,N,M,F,P,0,3,2,0,20.55,9,-1,16225.56
2122,391,9092,20,F,Y,O,O,S,2,3,3,0,24.85,D,1000,4798.428
2120,391,9092,18,F,N,O,O,S,1,3,4,0,18.68,9,-1,4116.511
182,391,9092,21,M,Y,O,O,S,0,1,1,0,105.03,9,-1,9256.995
457,391,9092,22,M,Y,O,O,S,2,7,5,0,31.18,D,1215,9249.94
463,391,9092,20,F,Y,O,O,S,2,4,4,0,68.33,B,930,11277.74
2120,391,9092,20,M,Y,S,P,S,2,3,3,1,31.43,B,1520,4116.511
1062,391,9092,19,M,Y,O,O,S,3,7,4,0,76.81,B,1700,40390.05
3811,391,9092,52,M,Y,P,F,P,2,6,3,1,31.42,9,-1,36273.29
165,391,9092,20,M,N,O,O,S,1,6,3,0,19.57,B,900,13591.13
383,391,9092,48,M,Y,O,O,P,1,2,2,3,39.49,9,-1,8888.864
508,532,1654,28,F,Y,O,O,S,1,7,2,1,56.96,D,805,4128.669
285,391,E0471,31,F,Y,P,F,P,1,4,1,0,29.22,9,-1,18266.93
110,391,9092,24,F,Y,O,O,S,1,2,2,0,49.33,B,635,17500.71
617,391,9092,28,F,N,O,O,S,2,7,3,0,6.4,B,630,23795.74
178,391,9092,18,F,Y,S,P,S,1,6,3,1,18.51,B,1200,9934.987
546,157,C090,24,F,Y,P,J,P,4,5,4,0,17.96,D,900,21537.64
1097,1097,9998,27,M,Y,P,F,P,2,5,2,0,41.28,9,-1,0
134,157,9524,20,M,Y,O,O,S,2,7,5,2,15.26,B,1245,5239.539
2105,4069,E0328,28,F,Y,P,F,P,2,6,2,0,9.46,9,-1,65762.94
163,157,9524,20,M,N,S,P,P,0,4,5,0,55.2,9,-1,3645.508
104,157,C090,42,F,Y,P,P,P,1,4,2,0,4.91,9,-1,6819.213
3419,67,9021,21,F,Y,S,P,S,1,7,5,0,21.24,J,830,34781.75
1061,67,9021,18,F,Y,S,P,S,3,5,3,0,16.19,B,1430,38528.09
93,73,2071,54,F,Y,G,F,P,0,5,2,1,6.21,W,1815,915.005
366,67,9021,22,F,Y,O,O,S,3,6,4,0,17.86,9,-1,18645.49
97,73,2071,17,M,Y,O,O,S,2,4,2,2,39.1,D,925,2381.727
3603,67,9021,21,F,Y,O,O,S,1,7,3,0,47.12,B,930,30301.21
3719,67,9021,19,F,N,S,P,S,2,2,4,0,35.88,B,1300,35644.44
467,597,1627,19,M,Y,O,O,P,1,4,6,0,22.67,9,-1,7281.011
66,4069,E0328,32,F,Y,P,F,P,1,4,1,0,28.62,9,-1,47305.85
5114,4069,E0328,22,M,Y,O,O,S,3,6,3,1,45.31,P,800,24236.39
2255,2255,9998,52,F,Y,O,O,P,1,7,3,0,20.58,9,-1,0
77,4069,E0328,33,M,Y,P,F,P,1,6,2,0,17.81,9,-1,46716.66
5199,4069,E0328,32,M,Y,P,F,S,1,6,2,0,50.07,D,1840,18111.96
3378,67,9021,18,F,Y,S,P,S,1,4,2,1,7.94,G,1245,37551.5
2120,391,9092,24,M,Y,O,O,P,2,5,4,0,18.68,9,-1,4116.511
3629,3629,9998,28,F,Y,P,F,P,1,3,1,0,35.68,9,-1,0
2219,391,E0471,25,F,Y,O,O,P,2,7,3,1,24.61,D,1845,19130.39
483,391,9092,19,M,Y,S,P,P,2,3,4,1,48.11,9,-1,14901.43
412,391,9092,37,F,Y,P,P,S,1,2,1,0,5.44,9,-1,3219.461
398,391,9092,29,F,Y,P,J,S,1,3,1,0,10.35,9,-1,1773.034
38,391,9092,31,F,Y,O,O,S,0,4,2,0,13.13,9,-1,18291.41
2054,391,9092,31,F,Y,O,O,S,3,5,6,1,22.73,9,-1,11530.97
2099,391,9092,19,M,Y,S,P,S,4,6,7,0,24.34,D,730,8084.522
3689,391,9092,22,F,Y,S,P,S,2,3,5,1,34.24,9,-1,27931.77
365,391,E0471,18,M,N,O,O,S,0,7,3,0,36.14,B,1030,10524.29
2248,391,9092,18,M,Y,O,O,S,2,7,5,1,21.3,B,830,11947.61
200,391,9092,34,F,N,O,O,S,0,1,1,1,29.13,9,-1,13059.72
1176,1206,3218,20,F,Y,O,O,S,3,7,3,0,13.04,D,1000,11763.86
2072,391,9092,33,M,Y,P,F,S,2,5,3,1,26.59,9,-1,11262.12
391,391,9092,24,F,N,P,P,S,0,3,2,0,20.28,9,-1,0
346,391,9092,23,M,9,S,P,S,2,7,4,0,19.42,B,900,15548.4
370,391,9092,23,F,Y,S,P,S,2,5,4,0,4.43,D,700,13256.09
230,391,C405,19,M,Y,O,O,S,2,2,4,1,20,9,-1,13782.44
2080,391,9092,21,F,Y,G,P,S,2,3,3,1,37.76,D,1100,9146.525
1074,391,9092,24,M,Y,O,O,S,0,2,2,0,12.28,9,-1,40322.57
1043,391,9092,49,M,Y,O,O,S,1,3,2,3,53.38,D,1200,37834.06
2061,391,9092,27,M,Y,S,F,P,3,7,3,0,16.67,9,-1,6807.588
3334,391,9092,23,F,Y,O,O,S,2,3,4,0,32.53,B,1100,21888.72
2110,391,C405,19,M,Y,O,O,S,2,5,3,0,26.18,9,-1,8369.716
2014,391,9092,20,M,Y,O,O,S,5,6,5,0,33.6,D,830,17878.39
3360,391,9092,19,F,N,S,P,S,1,3,4,1,8.31,9,-1,26319.06
2054,391,9092,40,F,Y,M,F,P,1,4,1,2,7.77,9,-1,11530.97
2248,391,9092,66,F,Y,O,O,P,1,7,1,0,22.12,B,1000,11947.61
435,391,9092,24,M,9,M,P,S,2,7,4,0,22.16,B,920,6177.973
427,391,9092,21,F,Y,O,O,S,0,4,3,0,67.22,B,800,5723.487
2561,391,9092,21,M,N,S,P,S,2,7,4,0,21.09,9,-1,28088.51
3481,391,E0471,18,F,Y,S,P,S,2,2,4,0,24.54,D,1200,29813.77
3607,391,9092,20,M,Y,O,O,S,2,5,5,1,40.92,B,700,29249.98
313,67,9021,32,F,Y,P,F,P,1,4,1,0,19.48,9,-1,12135.82
65,67,9021,22,F,Y,O,O,S,0,1,3,0,22.8,W,745,1034.087
532,67,9021,21,F,N,O,O,S,1,2,3,1,11.33,9,-1,16108.02
150,67,9021,32,F,Y,P,F,P,3,6,2,0,10.48,9,-1,9163.972
574,67,9021,21,F,Y,O,O,S,3,7,4,0,12.52,B,1000,25834.85
281,67,9021,22,F,Y,O,O,P,1,6,3,0,16.9,B,1050,7090.873
4001,4069,E0328,21,F,Y,O,O,S,4,6,4,0,24,D,730,6188.555
342,343,2317,17,M,Y,O,O,S,2,2,3,1,32.16,W,830,1068.982
438,67,9021,45,F,Y,O,O,P,2,4,3,2,10.3,9,-1,15394.58
3683,4069,E0328,26,M,Y,O,O,S,3,7,4,0,31.59,D,1100,25401.15
3494,391,9092,22,F,9,O,O,S,2,7,3,0,20.15,P,630,25875.62
464,391,9092,20,F,N,O,O,S,1,2,4,0,43.99,9,-1,11409.39
175,391,9092,18,M,Y,O,O,S,0,2,3,0,67.47,B,800,11691.02
2053,391,9092,21,F,Y,S,P,S,1,2,6,1,14.98,B,840,13127.15
2427,391,9092,25,M,Y,O,O,S,2,3,2,0,5.39,D,1000,20693.52
3325,391,9092,22,M,Y,O,O,S,1,4,3,1,5.13,B,830,25412.52
3629,391,9092,25,F,Y,O,O,S,2,4,3,0,9.99,D,1315,14324.03
353,391,9092,20,M,Y,O,O,S,0,2,3,0,22.96,B,1200,12710.25
313,391,9092,39,F,Y,O,O,S,1,1,1,1,21.99,D,1325,17499.22
401,391,9092,21,F,Y,O,O,S,2,3,6,0,22.81,P,1010,4081.137
440,391,9092,19,M,Y,O,O,S,2,6,4,0,21.5,B,800,8177.156
523,391,9092,19,F,N,O,O,S,1,3,3,2,89.91,9,-1,25214.53
2057,391,9092,21,F,Y,S,P,S,3,5,4,2,25.17,9,-1,9520.301
371,391,9092,20,M,Y,S,P,S,1,7,3,1,27.79,B,1030,11694.96
401,391,9092,29,M,Y,O,O,P,1,3,3,0,63.43,D,800,4081.137
3511,391,9092,28,F,Y,G,F,P,3,3,4,0,13.6,9,-1,19530.68
3442,391,E0471,19,M,Y,O,O,S,3,6,6,0,14.48,9,-1,25245.44
2027,391,9092,25,M,N,S,P,P,2,7,5,0,32.97,B,1330,11115.66
3630,391,9092,20,M,Y,S,P,S,2,6,5,0,15.15,B,815,14394.71
390,391,9092,22,M,N,O,O,S,1,1,2,0,20.64,9,-1,3485.794
3602,391,9092,25,M,Y,O,O,S,4,5,4,0,37.49,D,905,35029.63
298,391,9092,21,F,Y,S,P,S,2,4,3,1,19.85,9,-1,22933.94
1069,391,E0471,32,F,Y,P,F,P,2,4,2,3,82.67,9,-1,41749.99
153,391,9092,29,F,Y,P,F,P,2,7,4,0,17.15,9,-1,8375.458
3810,391,9092,38,M,Y,O,O,P,3,2,2,2,16.69,9,-1,37383.4
3495,391,9092,21,M,N,O,O,S,3,5,4,0,5.32,B,1030,25733.63
2072,391,9092,19,F,Y,S,P,P,2,4,3,0,44.54,9,-1,11262.12
2229,391,9092,26,F,Y,O,O,S,4,6,3,0,17.52,D,640,25078.77
2110,391,9092,21,F,Y,O,O,S,2,7,4,0,34.84,P,1030,8369.716
2110,391,9092,22,F,Y,O,O,S,1,3,4,0,45.76,B,1600,8369.716
2108,391,9092,18,M,Y,O,O,S,2,4,3,1,15.63,D,1030,9534.495
258,391,9092,47,M,Y,O,O,S,1,2,2,5,36.56,D,855,22099.04
2058,391,9092,32,F,Y,P,P,P,4,5,4,0,6.86,D,800,8632.058
3334,391,C405,21,M,Y,S,P,S,2,4,4,0,42.43,B,800,21888.72
3688,391,9092,24,F,Y,O,O,S,2,6,4,1,40.68,9,-1,30662.85
2782,391,9092,21,F,Y,O,O,S,3,7,5,1,31.34,9,-1,49166.52
620,391,9092,20,M,Y,O,O,S,0,1,3,1,28.64,B,910,25248.74
515,2374,503,43,M,Y,P,F,P,1,4,2,0,18.92,9,-1,20862.7
2133,2374,503,21,M,Y,P,P,S,1,4,3,2,15.15,9,-1,10561.64
2417,2374,503,20,F,N,S,P,P,2,7,6,0,24.65,P,1115,8573.452
3864,3693,721,40,F,Y,O,O,S,2,1,3,2,45.21,D,800,5737.399
3348,3632,C151,24,M,Y,P,P,P,4,6,4,0,8.09,9,-1,17570.61
506,506,9998,55,M,Y,S,H,P,1,5,2,0,9.88,9,-1,0
