Code,Name
5478,HEALTH CARE PROFESSIONALS INTERNATIONAL  --
5479,HILLCREST PUBLIC SCHOOL  --
548,UNIVERSITY SETTLEMENT RECREATION CENTRE  --
5480,HILLSIDE SENIOR PUBLIC SCHOOL  --
5481,HOLY CROSS SCHOOL  --
5482,HOLY NAME OF MARY SECONDARY SCHOOL - MISSISSAUGA  --
5483,HOMELANDS SENIOR PUBLIC SCHOOL  --
5484,HUNTINGTON RIDGE PUBLIC SCHOOL  --
5485,PEEL ALTERNATIVE SCHOOL NORTH  --
5486,INSTITUTE FOR COMPUTER STUDIES - MISSISSAUGA  --
5487,INTERNATIONAL INSTITUTE OF TRAVEL - MISSISSAUGA  --
5489,IONA SECONDARY SCHOOL  --
549,YMCA-GROVE ST  --
5490,ITI INFORMATION TECHNOLOGY INSTITUTE - MISSISSAUGA  --
5491,JOHN CABOT CATHOLIC SECONDARY SCHOOL  --
5492,JOHN FRASER SECONDARY SCHOOL  --
5493,JOHN XXIII SEPARATE SCHOOL  --
5494,KENOLLIE PUBLIC SCHOOL  --
5495,KINGS MASTING PUBLIC SCHOOL  --
5496,LAKEVIEW PARK PUBLIC SCHOOL
5497,LANCASTER JUNIOR PUBLIC SCHOOL  --
5498,LENESTER HOUSE  --
5499,LIAISON COLLEGE - MISSISSAUGA  --
55,BRISDALE PUBLIC SCHOOL  --
550,CANADIAN COLLEGE OF NATUROPATHIC MEDICINE  --
5500,LINCOLN M ALEXENDER SECONDARY SCHOOL  --
5501,LISGAR PUBLIC SCHOOL  --
5502,LORNE PARK PUBLIC SCHOOL  --
5503,LORNE PARK SECONDARY SCHOOL  --
5504,LOYOLA CATHOLIC SECONDARY SCHOOL (2011)  --
5505,JANET I MCDOUGALD PUBLIC SCHOOL  --
5506,MALTON TRAINING & EMPLOYMENT CENTRE  --
5507,MAPLE WOOD PUBLIC SCHOOL  --
5508,MARVIN HEIGHTS PUBLIC SCHOOL  --
5509,MARY FIX CATHOLIC SCHOOL  --
551,FAIRVIEW MALL LIBRARY  --
5510,MCBRIDE AVENUE PUBLIC SCHOOL  --
5511,MEADOWVALE SECONDARY SCHOOL  --
5512,MEADOWVALE VILLAGE PUBLIC SCHOOL  --
5513,METROPOLITAN ANDREI CATHOLIC SCHOOL  --
5515,MIDDLEBURY PUBLIC SCHOOL  --
5516,MILLERS GROVE SCHOOL  --
5517,MINEOLA PUBLIC SCHOOL  --
5518,MORNING STAR MIDDLE SCHOOL  --
5519,MOTHER TERESA SEPARATE SCHOOL  --
552,ESL AT DON MILLS CENTRE  --
5520,MST COMPUTER TRAINING CENTER  --
5521,MUNDEN PARK PUBLIC SCHOOL  --
5522,NAHANI WAY PUBLIC SCHOOL  --
5523,NATIONAL ACADEMY OF HEALTH & BUSINESS  --
5524,NEIL C MATHESON PUBLIC SCHOOL  --
5525,OAKRIDGE PUBLIC SCHOOL  --
5526,OUR LADY OF GOOD VOYAGE CATHOLIC SCHOOL  --
5528,OUR LADY OF MOUNT CARMEL SECONDARY SCHOOL  --
5529,OUR LADY OF THE AIRWAYS SEPARATE SCHOOL  --
553,JOINT TRAINING AND APPRENTICESHIP COMMITEE (JTAC)  --
5530,OWENWOOD PUBLIC SCHOOL  --
5531,PEEL CHILDRENS CENTRE - MISSISSAUGA (HAVENWOOD)
5533,PEEL CHILDRENS CENTRE - MISSISSAUGA  --
5535,PHILIP POCOCK CATHOLIC SECONDARY SCHOOL  --
5536,PLOWMANS PARK PUBLIC SCHOOL  --
5537,PLUM TREE PARK PUBLIC SCHOOL  --
5538,PORT CREDIT SECONDARY SCHOOL  --
554,ST JULIA BILLART CATHOLIC ELEMENTARY SCHOOL  --
5540,QUEEN ELIZABETH SENIOR PUBLIC SCHOOL  --
5541,QUEEN OF HEAVEN SEPARATE SCHOOL  --
5542,QUEENSTON DRIVE PUBLIC SCHOOL  --
5543,RAY UNDERHILL PUBLIC SCHOOL  --
5544,ADS DRIVING SCHOOL  --
5545,RICK HANSEN SECONDARY SCHOOL  --
5546,RIDGEWOOD PUBLIC SCHOOL  --
5547,RIVERSIDE PUBLIC SCHOOL  --
5548,RUSSELL LANGMAID SCHOOL  --
5549,SAN LORENZO RUIZ ELEMENTARY SCHOOL  --
555,THE DRAGON ACADEMY  --
5550,SAWMILL VALLEY PUBLIC SCHOOL  --
5552,SETTLERS GREEN PUBLIC SCHOOL  --
5553,SHELTER BAY PUBLIC SCHOOL  --
5554,SHERIDAN PARK PUBLIC SCHOOL  --
5555,SILVER CREEK PUBLIC SCHOOL  --
5556,SILVERTHORN PUBLIC SCHOOL  --
5557,SPRINGFIELD PUBLIC SCHOOL  --
5558,ST ALBERT OF JERUSALEM ELEMENTARY SCHOOL  --
5559,ST ALFRED SEPARATE SCHOOL  --
556,MOUNT JOY PUBLIC SCHOOL  --
5560,ST BASIL SCHOOL  --
5561,ST BERNADETTE ELEMENTARY SCHOOL  --
5562,ST CATHERINE OF SIENA SEPARATE SCHOOL  --
5563,ST CHARLES GARNIER CATHOLIC SCHOOL  --
5564,ST CHRISTOPHER CATHOLIC SCHOOL  --
5565,ST CLARE SEPARATE SCHOOL  --
5566,ST DAVID OF WALES SEPARATE SCHOOL  --
5567,ST DOMINIC SEPARATE SCHOOL  --
5568,ST DUNSTAN ELEMENTARY SCHOOL  --
5569,ST EDITH STEIN ELEMENTARY SCHOOL  --
557,BRITISH INSTITUTE OF HOMEOPATHY  --
5570,ST EDMUND SEPARATE SCHOOL  --
5571,ST ELIZABETH SETON SEPARATE SCHOOL  --
5572,ST FRANCIS OF ASSISI SEPARATE SCHOOL  --
5573,ST FRANCIS XAVIER SECONDARY SCHOOL  --
5574,ST GABRIEL SEPARATE SCHOOL  --
5575,ST GERARD SEPARATE SCHOOL  --
5576,ST GERTRUDE SEPARATE SCHOOL  --
5577,ST GREGORY CATHOLIC SCHOOL  --
5578,ST HELEN SEPARATE SCHOOL  --
5579,ST HERBERT CATHOLIC SCHOOL  --
558,OUR LADY OF HOPE CATHOLIC SCHOOL  --
5580,ST HILARY ELEMENTARY SCHOOL  --
5581,ST JAMES SEPARATE SCHOOL  --
5582,ST JEROME SEPARATE SCHOOL  --
5583,ST JOHN OF THE CROSS CATHOLIC SCHOOL  --
5584,ST JOSEPH SECONDARY SCHOOL  --
5585,ST JOSEPH ELEMENTARY SCHOOL  --
5586,ST JUDE CATHOLIC SCHOOL  --
5587,ST LOUIS SEPARATE SCHOOL  --
5588,ST LUKE SEPARATE SCHOOL  --
5589,ST MARGARET OF SCOTLAND SCHOOL  --
559,ROTHERGLEN PRIVATE SCHOOL - ELEMENTARY CAMPUS  --
5590,ST MARK SEPARATE SCHOOL  --
5593,ST MATTHEW SEPARATE SCHOOL  --
5595,ST PAUL SECONDARY SCHOOL  --
5596,ST PHILIP ELEMENTARY SCHOOL  --
5597,ST RAPHAEL SEPARATE SCHOOL  --
5598,ST RICHARD SCHOOL  --
5599,ST ROSE OF LIMA SEPARATE SCHOOL  --
56,BROOKLIN VILLAGE PUBLIC SCHOOL  --
560,ADVOCIS  --
5600,ST SOFIA SCHOOL  --
5601,ST TERESA OF AVILA SEPARATE SCHOOL  --
5602,ST THERESE OF THE CHILD JESUS ELEM SCHOOL  --
5603,ST THOMAS MORE SEPARATE SCHOOL  --
5604,ST TIMOTHY SCHOOL  --
5605,ST VINCENT DE PAUL SEPARATE SCHOOL  --
5606,STREETSVILLE SECONDARY SCHOOL  --
5607,ST MARTHA & ST MARY SEPARATE SCHOOL  --
5608,ST PETER & ST PAUL SEPARATE SCHOOL  --
5609,TECUMSEH PUBLIC SCHOOL  --
561,ACADEMY OF REALIST ART  --
5610,VALLEYS SENIOR PUBLIC SCHOOL  --
5611,WOODLANDS ELEMENTARY SCHOOL  --
5612,WOODLANDS SECONDARY SCHOOL  --
5613,THOMAS L KENNEDY SECONDARY SCHOOL  --
5614,THOMAS STREET MIDDLE SCHOOL  --
5615,THORN LODGE PUBLIC SCHOOL  --
5616,THORNWOOD PUBLIC SCHOOL  --
5617,TOMKEN ROAD SENIOR PUBLIC SCHOOL  --
5618,TORONTO SCHOOL OF BUSINESS - MISSISSAUGA  --
5619,TRANSPORT EDUCATION CENTRE  --
5620,ROTHERGLEN PRIVATE SCHOOL  --
5623,TRELAWNY PUBLIC SCHOOL  --
5624,TRIOS COLLEGE - MISSISSAUGA (KITIMAT)  --
5625,TRIOS COLLEGE - MISSISSAUGA (MISSISSAUGA  --
5626,VISTA HEIGHTS PUBLIC SCHOOL  --
5627,WEST CREDIT SECONDARY SCHOOL  --
5628,WESTACRES PUBLIC SCHOOL  --
5629,WHITEOAKS PUBLIC SCHOOL  --
563,DON MILLS CENTRE  --
5630,WILLOW GLEN PUBLIC SCHOOL  --
5631,WILLOW WAY ELEMENTARY SCHOOL  --
5633,CASTLEBRIDGE PUBLIC SCHOOL  --
5634,ECOLE INTERMEDIAIRE JEUNES SANS FRONTIERES  --
5635,JEUNES SANS FRONTIERS SECONDARY SCHOOL  --
5636,KINDREE PUBLIC SCHOOL  --
5637,ABC MONTESSORI LEARNING CENTRE  --
5638,MISSISSAUGA PRIVATE SCHOOL  --
5639,MISSISSAUGA CHRISTIAN ACADEMY  --
564,ECOLE CATHOLIQUE MARGUERITE BOURGEOIS  --
5642,ST ALOYSIUS GONZAGA CATHOLIC SCHOOL  --
565,HORNER AVENUE COMMUNITY CENTRE  --
566,LINC - KENNEDY RD  --
567,METROPOLITIAN SCHOOL OF THE ARTS  --
569,TERRY FOX PUBLIC SCHOOL  --
5699,ISLAND LAKE PUBLIC SCHOOL  --
57,BRUCE T LINDLEY ELEMENTARY SCHOOL  --
570,TORONTO INDEPENDANT HIGH SCHOOL  --
5700,MONTGOMERY VILLAGE  --
5702,CREDIT MEADOWS ELEMENTARY SCHOOL  --
5703,LAURELWOODS ELEMENTARY SCHOOL  --
5704,MONO-AMARANTH PUBLIC SCHOOL
5705,ORANGEVILLE DISTRICT SECONDARY SCHOOL  --
5706,PARKINSON CENTENNIAL PUBLIC SCHOOL  --
5707,PRINCESS ELIZABETH PUBLIC SCHOOL  --
5708,PRINCESS MARGARET PUBLIC SCHOOL  --
5709,SPRINGBROOK ELEMENTARY SCHOOL  --
571,WEST OAK PUBLIC SCHOOL  --
5710,ST ANDREW ELEMENTARY SCHOOL  --
5711,ST BENEDICT ELEMENTARY SCHOOL
5712,ST PETER SEPARATE SCHOOL  --
5713,ORANGEVILLE CHRISTIAN SCHOOL  --
5714,WESTSIDE SECONDARY SCHOOL  --
5715,DUFFERIN AREA CHRISTIAN SCHOOL  --
5716,MAPLES INDEPENDENT COUNTRY SCHOOL
572,SIR WILFRID LARIER UNIVERSITY-BUSINESS CMA
573,NOTTINGHAM PUBLIC SCHOOL  --
5731,PALGRAVE PUBLIC SCHOOL
5732,KW MONTESSORI SCHOOL  --
5733,BRIGHTON PUBLIC SCHOOL  --
5734,PRESTON PUBLIC SCHOOL  --
574,PARK ROYAL BIBLE CHURCH  --
575,BARBARINO HAIRSTYLING SCHOOL  --
576,CHURCH OF LATTER DAY SAINTS ESL - OSSINGTON  --
577,GREENWOOD COLLEGE SCHOOL  --
578,INDUSTRAIN COLLEGE  --
579,INTERIOR FINISHING SYSTEMS TRAINING CENTRE  --
58,BUCHANAN PARK SCHOOL  --
580,KEREN HATARBUT HEBREW LANGUAGE COURSES  --
581,LEROUX FROEBEL BILINGUAL SCHOOL  --
582,MINDTECH MONTESSORI SCHOOL - EAST CAMPUS  --
583,QUEEN STREET PUBLIC SCHOOL  --
584,RICHARDS TRUCK DRIVING SCHOOL  --
585,THORNHILL NURSERY AND KINDERGARTEN  --
586,UNIONVILLE MONTESSORI SCHOOL  --
588,ART INSTITUTE OF TORONTO  --
589,LINC - DANFORTH  --
592,ST GABRIEL ADULT LEARNING CENTRE  --
593,TERRY FOX PUBLIC SCHOOL  --
596,ADULT EDUCATION (HARWOOD AVE)  --
597,ALEXANDERS PUBLIC SCHOOL  --
598,CANADIAN ACADEMY OF DENTAL HYGIENE  --
599,CHEALSEA INSTITUTE  --
6,GRAND VIEW PUBLIC SCHOOL  --
60,BURNT ELM PUBLIC SCHOOL  --
6001,ROBERT LITTLE PUBLIC SCHOOL  --
6003,ST JOSEPHS SEPARATE SCHOOL  --
6004,ACTON DISTRICT HIGH SCHOOL  --
6005,MCKENZIE-SMITH BENNETT ELEMENTARY SCHOOL  --
6011,BROOKVILLE PUBLIC SCHOOL  --
603,GORD AND IRENE RISK COMMUNITY CENTRE  --
605,JAYS PROFESSIONAL TRUCK TRAINING  --
606,KINARK KING GEORGE AIM  --
609,LIAISON COLLEGE DOWNTOWN  --
61,C D FARQUHARSON JUNIOR PUBLIC SCHOOL  --
610,LING FU INSTITUTE (PENTECOSTAL CHURCH)
6102,ALDERSHOT HIGH SCHOOL  --
6103,ASCENSION CATHOLIC ELEMENTARY SCHOOL
6104,ASSUMPTION ROMAN CATHOLIC SECONDARY SCHOOL  --
6105,BRANT HILLS PUBLIC SCHOOL  --
6107,BURLINGTON CENTRAL HIGH SCHOOL  --
6108,BUSINESS SKILLS LEARNING CENTRE - BURLINGTON  --
6109,BURLINGTON CHRISTIAN ACADEMY  --
611,MACKENZIE GLEN PUBLIC SCHOOL  --
6110,CANADIAN MARTYRS SEPARATE SCHOOL - BURLINGTON  --
6111,CANADIAN TRUCK TRAINING CENTRE  --
6112,CASATTA YOUTH CENTRE - WEST  --
6113,CENTRAL PUBLIC SCHOOL - BURLINGTON  --
6114,MM ROBINSON HIGH SCHOOL  --
6115,CLARKSDALE PUBLIC SCHOOL  --
6117,ECOLE RENAISSANCE  --
6118,ECOLE SEPAREE SAINT PHILIPPE  --
612,MONTESSORI LEARNING CENTRE OF PICKERING  --
6120,FRONTENAC PUBLIC SCHOOL  --
6123,GLENVIEW PUBLIC SCHOOL  --
6124,HALTON ADOLESCENT SUPPORT SERVICES - DAY  --
6125,HALTON BUSINESS INSTITUTE  --
6126,HALTON EDUCATION CENTRE ADULT LEARNING - BROCK  --
6127,HOLY ROSARY SEPARATE SCHOOL  --
6128,JOHN T TUCK PUBLIC SCHOOL  --
6129,KINGS ROAD PUBLIC SCHOOL
613,OSCAR PETERSON PUBLIC SCHOOL  --
6130,LAKESHORE PUBLIC SCHOOL  --
6131,LESTER B PEARSON HIGH SCHOOL  --
6132,LORD ELGIN UNIT ELEMENTARY SCHOOL  --
6133,LORD ELGIN HIGH SCHOOL  --
6134,LUBAMERA SCHOOL OF ESTHETICS & COSMETOLOGY
6135,M M ROBINSON HIGH SCHOOL  --
6136,MAPLEHURST PUBLIC SCHOOL  --
6137,MOHAWK GARDENS PUBLIC SCHOOL  --
6138,MOUNTAIN GARDENS PUBLIC SCHOOL  --
6139,NELSON HIGH SCHOOL  --
614,RICHMOND HILL MONTESSORI SCHOOL (MAIN CAMPUS)  --
6140,NOTRE DAME ROMAN CATHOLIC SECONDARY SCHOOL  --
6141,PAUL A FISHER PUBLIC SCHOOL  --
6142,PAULINE JOHNSON PUBLIC SCHOOL  --
6143,ST TIMOTHY SEPARATE SCHOOL  --
6144,PINELAND PUBLIC SCHOOL  --
6145,ROLLING MEADOWS PUBLIC SCHOOL  --
6146,RYERSON PUBLIC SCHOOL  --
6147,SACRED HEART OF JESUS CATHOLIC SCHOOL  --
6148,SECONDARY TEEN EDUCATION PROGRAM  --
6150,SIR ERNEST MACMILLAN PUBLIC SCHOOL  --
6151,ST GABRIEL SEPARATE SCHOOL  --
6152,ST JOHNS SEPARATE SCHOOL  --
6153,ST MARKS SEPARATE SCHOOL  --
6154,ST PATRICKS SEPARATE SCHOOL  --
6155,ST PAULS SCHOOL  --
6156,ST RAPHAELS SEPARATE SCHOOL  --
6158,SYMS TRAVEL SCHOOL  --
6159,TECUMSEH PUBLIC SCHOOL  --
6161,TOM THOMSON PUBLIC SCHOOL  --
6163,WOODVIEW CHILDRENS CENTRE  --
6164,C H NORTON PUBIC SCHOOL  --
6165,HALTON WALDORF SCHOOL  --
62,CAMH - ARF  --
620,STEPHEN LEWIS SECONDARY SCHOOL  --
6201,ADULT LEARNER PROGRAM - GEORGETOWN HIGH SCHOOL
6202,CENTENNIAL MIDDLE SCHOOL  --
6203,ECOLE SEPAREE SACRE COEUR - GEORGETOWN  --
6204,GEORGE KENNEDY PUBLIC SCHOOL  --
6205,GEORGETOWN DISTRICT HIGH SCHOOL  --
6207,HOLY CROSS CATHOLIC SCHOOL  --
6208,JOSEPH GIBBONS PUBLIC SCHOOL  --
6209,PARK PUBLIC SCHOOL  --
621,YMCA ACADEMY  --
6210,PINEVIEW PUBLIC SCHOOL  --
6211,ST BRIGID CATHOLIC SCHOOL  --
6212,ST FRANCIS OF ASSISI SEPARATE SCHOOL  --
6214,HARRISON PUBLIC SCHOOL  --
6221,GLEN WILLIAMS PUBLIC SCHOOL  --
623,CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS ESL - DON MILLS
624,ESL - HUMBER SUMMIT MIDDLE SCHOOL
6241,KILBRIDE PUBLIC SCHOOL  --
6246,LIMEHOUSE PUBLIC SCHOOL  --
625,STRATFORD CHEF SCHOOL  --
6251,BISHOP PAUL FRANCIS REDING SECONDARY SCHOOL  --
6255,E W FOSTER SCHOOL  --
6259,HOLY ROSARY SEPARATE SCHOOL  --
626,AVOLA COLLEGE OF HAIRDRESSING & ESTHETICS  --
6260,J M DENYES PUBLIC SCHOOL  --
6261,MAPLEHURST CORRECTIONAL CENTRE  --
6262,MARTIN STREET JUNIOR PUBLIC SCHOOL  --
6263,MILTON DISTRICT HIGH SCHOOL  --
6264,OUR LADY OF VICTORY SCHOOL  --
6265,ROBERT BALDWIN PUBLIC SCHOOL  --
6266,SAM SHERRATT PUBLIC SCHOOL  --
6269,ST PETERS SCHOOL  --
627,ADULT EDUCATION (COMMERCIAL AVE)  --
6271,W I DICK PUBLIC SCHOOL  --
6273,MACMILLAN CENTRE  --
628,HAMILTON BURLINGTON & DISTRICT REAL ESTATE BOARD  --
63,CANADIAN MARTYS SCHOOL - HAMILTON  --
630,HUDSON COLLEGE  --
6301,ABBEY LANE PUBLIC SCHOOL  --
6303,ADULT LEARNING CENTRE - TRAFALGAR  --
6305,BROOKDALE PUBLIC SCHOOL  --
6308,E J JAMES MIDDLE SCHOOL  --
6309,EASTVIEW PUBLIC SCHOOL  --
631,CANADIAN GEMMOLOGICAL ASSOCIATION  --
6310,ECOLE ELEMENTAIRE PATRICIA PICKNELL  --
6311,SAINTE-MARIE CATHOLIQUE ELEMENTAIRE ECOLE-OAKVILLE  --
6312,FALGARWOOD PUBLIC SCHOOL  --
6313,GLADYS SPEERS PUBLIC SCHOOL  --
6315,HERITAGE GLEN PUBLIC SCHOOL  --
6316,HOLY FAMILY SCHOOL  --
6317,IROQUOIS RIDGE HIGH SCHOOL  --
6318,ST MILDREDS LIGHTBOURNE SCHOOL  --
6319,LINBROOK PUBLIC SCHOOL  --
6320,MAPLE GROVE PUBLIC SCHOOL  --
6321,MONTCLAIR SENIOR PUBLIC SCHOOL  --
6322,MOTHER TERESA CATHOLIC ELEMENTARY SCHOOL  --
6323,MUNNS PUBLIC SCHOOL
6324,NEW CENTRAL PUBLIC SCHOOL  --
6325,OAKVILLE TRAFALGAR HIGH SCHOOL  --
6326,OAKWOOD PUBLIC SCHOOL  --
6327,OUR LADY OF PEACE SCHOOL  --
6328,PILGRIM WOOD PUBLIC SCHOOL  --
6329,PINE GROVE PUBLIC SCHOOL  --
633,ARBOR COLLEGE OF CANADA
6333,RIVER OAKS PUBLIC SCHOOL  --
6335,SHERIDAN SCHOOL  --
6336,ST ANDREW CATHOLIC SCHOOL  --
6337,ST BERNADETTE SEPARATE SCHOOL  --
6338,ST DOMINICS SEPARATE SCHOOL  --
6339,ST IGNATIUS OF LOYOLA SECONDARY SCHOOL  --
6340,ST JAMES SEPARATE SCHOOL  --
6341,ST JOHNS SEPARATE SCHOOL  --
6342,ST JOSEPHS SEPARATE SCHOOL  --
6343,ST LUKE ELEMENTARY SCHOOL  --
6344,ST MARGUERITE DYOUVILLE ELEMENTARY SCHOOL  --
6345,ST MATTHEWS CATHOLIC SCHOOL  --
6346,ST MICHAELS SEPARATE SCHOOL  --
6347,ST THOMAS AQUINAS CATHOLIC SECONDARY SCHOOL  --
6348,ST VINCENTS SEPARATE SCHOOL  --
6349,SUNNINGDALE PUBLIC SCHOOL  --
635,RICHMOND HILL CHRISTIAN ACADEMY - BAYVIEW CAMPUS  --
6350,SYL APPS SCHOOL  --
6351,THOMAS A BLAKELOCK HIGH SCHOOL  --
6352,W H MORDEN PUBLIC SCHOOL  --
6353,WHITE OAKS ELEMENTARY SCHOOL  --
6354,WHITE OAKS SECONDARY SCHOOL  --
6355,AL FALAH ISLAMIC SCHOOL  --
6356,APPLEBY COLLEGE  --
6357,BURL-OAK CHRISTIAN ACADEMY  --
6358,GLENBURNIE SCHOOL  --
6359,POSTS CORNERS PUBLIC SCHOOL  --
636,CLAIREVILLE SCHOOL  --
6360,JOHN KNOX CHRISTIAN SCHOOL  --
637,COLON THERAPY - HEALTH & EDUCATION CENTRE  --
638,DURHAM ELEMENTARY PRIVATE SCHOOL  --
64,CANTERBURY ELEMENTARY ALTER ED SCHOOL  --
641,MAPLE CHILDRENS MONTESSORI CENTRE  --
642,MARIYAH ISLAMIC SCHOOL - MCLEVIN AVE  --
643,MARKHAM ALTERNATE EDUCATION PROGRAM
644,MARVALE LIBRARY ESL  --
645,MASSEY CENTRE  --
647,REDSTONE PUBLIC SCHOOL  --
649,SUREX COMMUNITY SERVICES - MIDLAND  --
65,CAPTAIN R WILSON PUBLIC SCHOOL  --
653,SIR WILLIAM STEPHENSON PUBLIC SCHOOL  --
654,AROMATICA CENTRE FOR NATURAL THERAPY  --
655,CAF-LINC  --
656,CARPENTERS LOCAL 27 TRAINING CENTRE  --
657,ELDER MILLS PUBLIC SCHOOL  --
658,EPIPHANY OF OUR LORD CATHOLIC ACADEMY  --
659,FIELDS INSTITUTE  --
66,CARLETON VILLAGE JUNIOR & SENIOR PUBLIC SCHOOL  --
660,GOLDEN MILE  --
662,METALWORKS INSTITUTE  --
663,MOUNT ROYAL PUBLIC SCHOOL  --
664,PATTISON COLLEGE OF BUSINESS  --
665,PURCHASING MANAGEMENT ASSOCIATION OF CANADA  --
666,ROWNTREE PUBLIC SCHOOL  --
668,SHERWOOD MILLS PUBLIC SCHOOL  --
669,ST MARGUERITE DYOUVILLE ELEMENTARY SCHOOL  --
67,CARRUTHERS CREEK PUBLIC SCHOOL  --
670,ST STEPHENS COMMUNITY HOUSE - AUGUSTA  --
671,SYDNEY LEDSON INSTITUTE  --
672,THORNHILL WOODS PUBLIC SCHOOL  --
673,UNIVERSITY OF TORONTO - CONTINUING EDUCATION - MARKHAM  --
674,WESTDALE CHILDRENS SCHOOL  --
676,OXFORD COLLEGE  --
677,GLOBAL CARE ACADEMY  --
678,AFGHAN WOMEN COUNSELLING  AND INTEGRATION SUPPORT
679,AVEDA INSTITUTE  --
68,CASATTA - REXDALE  --
680,CECIL B STIRLING PUBLIC SCHOOL  --
681,FOREST GROVE MONTESSORI  --
682,FROEBEL EDUCATION CENTRE  --
683,GREGORY SCHOOL FOR EXCEPTIONAL LEARNING  --
684,LAKE AVENUE SCHOOL  --
685,MAPLE LEAF MONTESSORI SCHOOL  --
686,OLIVET CHURCH ELEMENTARY SCHOOL  --
689,RAY LEWIS ELEMENTARY SCHOOL  --
69,CASATTA - WARRENDALE  --
690,SABOUHI ACADEMY OF ART & DESIGN  --
691,SCARBOROUGH ADP (UTSC)  --
692,SHERWOOD HEIGHTS SCHOOL-ERIN MILLS CAMPUS  --
693,SHERWOOD HEIGHTS SCHOOL-KENNEDY CAMPUS  --
694,ST JOSEPH WOMENS IMMIGRANT CENTRE  --
695,THE LEARNING CENTRE  --
696,TRILLIUM MONTESSORI SCHOOL  --
697,WATERFRONT MONTESSORI CHILDRENS CENTRE  --
699,CATHOLIC CROSS CULTURAL SERVICE-BIRCHMOUNT RD  --
7,KITCHENER-WATERLOO COLLEGIATE & VOCATIONAL SCHOOL  --
700,CATHOLIC CROSS CULTURAL SERVICE-MARKHAM RD  --
7001,ANCASTER HIGH SCHOOL  --
7002,ANCASTER SENIOR PUBLIC SCHOOL  --
7003,C H BRAY PUBLIC SCHOOL  --
7006,HOLY NAME OF MARY CATHOLIC SCHOOL  --
7007,ROUSSEAU PUBLIC SCHOOL  --
7008,ST ANNS ANCASTER SCHOOL  --
7009,ST JOACHIM SEPARATE SCHOOL  --
701,LITERACY COUNCIL  --
7010,HAMILTON DISTRICT CHRISTIAN HIGH SCHOOL  --
702,NELSON MANDELA PARK PUBLIC SCHOOL  --
703,ARS DAY SCHOOL  --
704,BRUCE TRAIL ELEMENTARY PUBLIC SCHOOL  --
705,CATHOLIC COMMUNITY SERVICE OF YORK REGION  --
706,CENTRAL MONTESSORI - COLDWATER  --
709,FORWARD MOTION ACADEMICS  --
71,CAVAN YOUTH SERVICES  --
710,HATCH HOUSE MONTESSORI SCHOOL  --
7101,SPENCER VALLEY & GREENSVILLE PUBLIC SCHOOL  --
711,MARKEL TRUCK DRIVING SCHOOL  --
7111,BALACLAVA PUBLIC SCHOOL  --
712,MASARYK-COWAN COMMUNITY RESOURCE CENTRE  --
7121,QUEENS RANGERS PUBLIC SCHOOL  --
7131,CENTRAL PARK SCHOOL - DUNDAS  --
7132,DUNDAS CENTRAL PUBLIC SCHOOL  --
7134,HATTS OFF PGRM II SCHOOL - SPECIALIZED S  --
7135,HIGHLAND SECONDARY SCHOOL
7137,PARKSIDE HIGH SCHOOL  --
7138,DUNDANA & PLEASANT VALLEY PUBLIC SCHOOL  --
7139,ST AUGUSTINES SEPARATE SCHOOL  --
7140,ST BERNADETTE SEPARATE SCHOOL  --
7141,YORKVIEW SCHOOL  --
7144,DUNDAS VALLEY SCHOOL OF ART  --
715,ONTARIO COLLEGE OF TRADITIONAL CHINESE MEDICINE  --
716,REDWILLOW PUBLIC SCHOOL  --
717,RICHMOND HILL MONTESSORI SCHOOL & ELEMENTARY PRIVATE SCHOOL  --
718,ST JOHN CHRYSOSTOM SCHOOL  --
719,ST MARKS CATHOLIC  --
720,STREETSVILLE ACADEMY  --
7201,A M CUNNINGHAM JUNIOR PUBLIC SCHOOL  --
7202,ECOLE ACADEMIE CATHOLIQUE MERE TERESA  --
7203,ACADEMY OF LEARNING - HAMILTON (MAIN)  --
7205,ACADEMY OF PRIVATE INVESTIGATION & SECUR  --
7206,ADELAIDE HOODLESS ALTERED HIGH SCHOOL  --
7207,ADVANCED WELDING TECHNIQUES - HAMILTON  --
721,THE CULINARY ARTS SCHOOL OF ONTARIO  --
7210,ARRELL YOUTH CENTRE  --
7211,NORA FRANCES HENDERSON SECONDARY SCHOOL
7212,BENNETTO SENIOR PUBLIC SCHOOL  --
7213,BERNHARDT HOUSE  --
7215,BLESSED KATERI TEKAKWITHA  --
7216,BLESSED SACRAMENT SEPARATE SCHOOL  --
7217,SIR JOHN A MACDONALD SECONDARY SCHOOL  --
722,TRINITY UNITED CHURCH - ESL  --
7220,CALVERT HOUSE SECONDARY SCHOOL  --
7222,CARDINAL HEIGHTS MIDDLE SCHOOL  --
7223,ST. DAVID SCHOOL  --
7224,CAREER CANADA COLLEGE - HAMILTON  --
7225,CATHEDRAL HIGH SCHOOL  --
7228,CENTENNIAL JUNIOR PUBLIC SCHOOL  --
7229,CENTRAL HEALTH INSTITUTE INC  --
723,TLI MANDARIN SCHOOL  --
7230,CENTRAL JUNIOR PUBLIC SCHOOL  --
7231,CHEDOKE PUBLIC SCHOOL  --
7232,CHRIST THE KING SEPARATE SCHOOL - HAMILTON  --
7233,CORNERSTONE YOUTH SERVICES  --
7234,CORPUS CHRISTI SEPARATE SCHOOL - HAMILTON  --
