,HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime,Dist,PD
7040,2383,566,9102,29,M,Y,O,O,S,3,7,3,0,16.11,D,1200,21.80446,31
7041,1082,566,9102,18,M,N,O,O,S,1,7,3,0,11.34,9,-1,12.68354,21
7042,2397,566,9102,21,F,9,P,P,S,2,3,4,2,106.45,9,-1,15.192540000000001,31
7043,545,566,9102,23,M,Y,O,O,S,2,4,3,1,7.94,9,-1,8.828965,14
7044,485,566,691,20,F,Y,O,O,S,1,2,3,1,11.71,P,730,10.48533,13
7045,2232,52,870,27,M,Y,O,O,S,2,7,4,0,36.17,9,-1,33.335910000000005,29
7046,2072,52,870,26,F,Y,P,F,P,2,5,2,0,27.07,9,-1,29.447869999999998,33
7047,1065,566,9102,19,F,N,O,O,S,2,4,4,0,17.48,B,700,17.439349999999997,21
7050,620,52,870,20,F,Y,O,O,S,1,2,4,1,90.19,B,630,25.35228,16
7051,2427,566,9102,19,M,Y,O,O,S,2,7,4,0,87.35,9,-1,11.50853,31
7053,385,52,870,19,F,Y,S,P,S,2,4,6,0,18.91,B,930,21.87285,10
7055,2098,52,870,18,F,Y,S,P,S,2,6,5,0,35.59,9,-1,27.88494,33
7057,5148,391,9092,18,F,Y,O,O,S,0,2,2,0,51.17,B,800,72.59038000000001,46
7058,2078,391,9092,17,F,N,O,O,S,0,7,2,1,29.68,B,720,12.09116,33
7059,409,391,9092,18,F,Y,O,O,S,0,1,2,0,32.04,9,-1,7.127491,10
7060,2072,391,9092,19,M,Y,O,O,S,3,7,4,0,19.83,9,-1,11.262120000000001,33
7061,117,391,9092,22,F,Y,S,P,S,1,4,3,1,39.05,B,1300,13.216809999999999,2
7062,346,391,9092,55,M,Y,O,O,S,1,1,2,0,18.67,B,1120,15.548399999999999,8
7064,591,566,9102,20,F,Y,S,P,S,1,6,4,2,21.11,B,1000,13.93639,16
7065,483,566,9102,19,M,Y,S,P,S,2,7,4,0,23.55,P,1000,14.36875,12
7066,2449,566,9102,18,F,Y,O,O,S,2,4,2,2,28.18,B,1330,9.562073,31
7067,569,52,870,20,M,Y,O,O,S,3,6,3,0,10.39,G,830,24.17568,15
7068,490,566,9102,23,M,N,O,O,S,0,7,1,0,37.1,B,820,6.413879,13
7069,2380,566,9102,19,F,Y,O,O,S,3,2,3,0,19.53,B,1000,24.04241,31
7070,597,566,9102,21,F,N,O,O,S,2,5,4,0,11.51,P,1035,9.649124,16
7071,17,566,9102,18,M,N,O,O,S,0,7,3,1,82.54,B,930,21.35868,1
7072,582,566,691,22,M,9,O,O,S,1,7,2,0,64.13,B,1200,9.35592,16
7073,515,566,9102,20,M,N,O,O,S,1,2,3,0,29.13,B,1030,4.722613,13
7074,537,52,870,19,M,N,S,P,S,2,4,4,0,29.21,B,1630,11.13042,13
7076,2440,566,9102,18,F,Y,S,P,S,2,4,3,3,29.12,P,1230,17.16034,31
7077,406,52,2164,42,M,Y,P,F,S,1,2,2,4,60.84,9,-1,18.10848,10
7078,48,566,9102,19,F,Y,S,P,S,0,4,2,0,21.96,B,730,22.58058,1
7080,512,566,691,19,F,9,S,P,S,2,4,5,0,47.58,B,800,5.867625,13
7081,80,52,870,38,F,Y,P,F,P,1,6,2,0,13.58,9,-1,3.009005,1
7082,1121,566,9102,19,M,Y,O,O,S,3,3,4,1,27.44,B,950,21.437810000000002,22
7083,305,97,2365,24,M,Y,O,O,S,2,5,3,0,13.1,9,-1,8.755951,8
7084,523,566,9102,21,F,Y,G,P,S,1,2,3,0,48.42,B,1900,8.137587,13
7085,596,566,9102,26,F,Y,O,O,S,3,3,4,0,25.0,9,-1,10.90479,16
7087,2710,52,870,33,M,Y,P,F,P,2,4,2,0,23.16,9,-1,43.82857,30
7090,176,52,870,20,M,Y,O,O,S,2,7,4,0,28.89,B,650,7.96404,3
7091,2362,566,9102,19,M,Y,O,O,S,2,4,3,1,17.65,9,-1,22.67838,31
7092,2120,52,870,19,F,Y,O,O,S,2,5,4,0,18.68,9,-1,19.32936,33
7093,547,566,691,43,M,Y,P,F,P,1,7,1,0,26.66,9,-1,7.994908000000001,14
7094,2427,566,9102,20,M,N,O,O,S,3,6,4,3,25.36,B,730,11.50853,31
7095,524,566,9102,27,F,Y,G,P,S,4,7,6,1,14.56,9,-1,9.370948,13
7096,424,52,870,23,M,N,O,O,S,2,5,3,0,70.97,B,800,12.1491,11
7099,2220,566,9102,19,M,N,O,O,S,2,4,3,1,19.88,9,-1,36.66827,29
7100,552,566,9102,18,F,N,O,O,S,1,4,4,2,17.65,B,1710,5.706925999999999,14
7102,137,52,870,21,M,Y,S,P,P,2,2,4,4,34.13,B,1000,14.082709999999999,3
7103,3714,52,870,46,F,Y,S,F,P,3,7,4,0,17.36,9,-1,33.304730000000006,36
7106,2440,52,870,22,F,Y,O,O,S,2,7,4,0,13.04,G,640,35.80169,31
7107,521,566,9102,20,F,Y,O,O,S,1,3,4,0,19.23,9,-1,7.582325,13
7111,4078,5142,9273,19,M,9,S,P,S,2,7,4,0,21.79,9,-1,23.07456,40
7112,552,509,1706,37,F,N,O,O,P,1,2,2,4,53.01,9,-1,5.204556999999999,14
7113,515,493,9206,41,F,Y,G,F,P,0,3,1,0,18.91,9,-1,3.684692,13
7114,5139,5142,9273,24,F,Y,S,P,S,3,5,3,0,26.15,D,1000,3.558366,46
7115,441,493,9206,23,M,N,S,H,P,3,6,5,0,37.06,9,-1,16.47765,11
7116,5181,5142,9273,20,M,N,O,O,S,1,3,4,0,98.02,B,730,3.576673,46
7117,4012,4029,9301,30,F,Y,O,O,S,1,3,1,0,108.54,9,-1,4.45533,39
7118,520,493,9206,19,M,Y,O,O,S,1,2,3,0,45.79,P,1510,5.695493000000001,13
7120,5110,5142,9273,60,F,Y,O,O,S,4,5,5,1,91.55,9,-1,3.256844,46
7121,2128,4029,9301,21,F,Y,O,O,S,3,2,5,0,39.1,9,-1,50.081300000000006,33
7122,3812,4029,9301,20,M,Y,S,P,S,4,6,4,0,56.95,9,-1,8.177679,36
7123,1061,38,9031,21,M,Y,O,O,S,2,6,3,0,18.79,G,815,37.13406,21
7124,487,38,9031,19,M,Y,O,O,S,1,2,4,1,53.3,B,900,18.17379,13
7125,427,25,9244,22,F,Y,G,J,S,3,5,4,0,28.29,9,-1,15.229049999999999,11
7126,1095,25,9244,25,F,Y,S,F,P,1,7,5,0,56.81,9,-1,36.161300000000004,21
7127,205,25,9243,59,F,Y,P,F,P,2,6,3,0,13.18,9,-1,3.263165,4
7128,304,52,870,32,M,Y,O,O,S,1,3,1,0,27.96,B,805,10.11391,8
7129,247,566,9102,21,F,Y,G,P,S,1,4,4,1,56.4,9,-1,12.128530000000001,5
7131,2258,566,9102,22,M,Y,O,O,P,3,4,4,0,41.19,D,900,27.64246,29
7134,490,566,9102,19,F,Y,O,O,S,0,1,2,0,51.49,B,1225,6.413879,13
7135,1129,52,870,23,M,Y,G,P,S,4,6,5,0,51.43,9,-1,41.154230000000005,22
7137,2440,566,9102,19,M,Y,O,O,S,2,7,3,1,9.79,D,725,17.16034,31
7138,3694,5188,735,25,M,Y,S,P,S,2,3,3,0,20.26,9,-1,49.65302,36
7140,407,566,9102,18,F,N,S,P,S,3,5,6,0,5.91,9,-1,28.25628,10
7141,177,566,691,21,F,Y,S,P,S,1,1,2,0,32.72,9,-1,23.81125,3
7142,232,566,9102,22,F,N,O,O,S,0,2,5,2,55.27,B,910,13.81137,5
7143,536,566,9102,20,M,Y,O,O,S,2,3,3,1,30.25,B,800,11.374870000000001,13
7144,245,566,691,22,M,Y,G,F,P,0,2,3,0,129.32,9,-1,12.55887,5
7146,3494,3357,E0453,20,F,N,O,O,S,3,2,3,0,15.74,B,800,7.989191,35
7147,590,566,9102,20,F,Y,O,O,S,2,3,3,3,31.66,P,1500,14.94201,16
7149,3379,16,9247,23,M,Y,G,F,P,3,4,4,0,21.86,9,-1,39.79675,35
7150,497,52,870,18,F,Y,S,P,S,1,2,4,0,80.11,B,630,20.28573,13
7151,438,566,9102,24,F,Y,O,O,S,2,2,3,0,8.28,D,800,21.9719,11
7153,2426,566,9102,19,F,Y,S,P,S,3,7,4,0,11.04,D,830,12.24468,31
7154,3386,52,870,17,F,N,S,P,S,2,4,3,1,8.77,G,700,35.883129999999994,35
7155,467,566,691,20,F,N,S,P,S,1,4,6,0,22.67,9,-1,15.46483,12
7156,466,52,870,35,M,Y,P,F,P,2,1,2,2,18.64,9,-1,16.53251,12
7157,601,566,9102,20,M,N,S,P,S,2,5,4,0,16.14,B,810,9.679071,16
7158,448,566,9102,20,F,N,O,O,S,1,3,2,0,11.34,9,-1,21.36072,11
7159,1037,566,9102,18,F,Y,O,O,S,2,4,3,2,21.7,9,-1,9.654521,20
7160,19,566,9102,18,F,N,O,O,S,0,4,2,0,3.22,9,-1,21.124599999999997,1
7161,336,97,2365,46,F,Y,O,O,S,2,6,2,1,18.22,D,745,15.59773,8
7162,3381,3357,E0453,26,M,N,S,P,S,3,7,6,1,20.6,B,700,10.755870000000002,35
7163,106,16,9247,27,F,N,S,P,P,2,5,5,0,15.58,9,-1,8.968752,2
7164,2398,566,9102,21,M,Y,S,P,S,2,2,2,0,11.93,9,-1,14.473040000000001,31
7165,2257,566,9102,20,M,Y,O,O,P,2,4,3,0,25.69,D,1000,27.2822,29
7166,537,566,9102,19,M,N,O,O,S,2,4,5,0,25.41,B,715,12.922540000000001,13
7167,592,566,691,19,M,N,O,O,S,1,3,3,0,22.99,B,1030,12.276299999999999,16
7168,306,52,870,42,M,Y,P,F,P,2,6,2,3,22.65,9,-1,12.254610000000001,8
7169,485,566,9102,19,M,N,O,O,S,1,4,5,2,25.15,B,745,10.48533,13
7170,565,566,9102,21,M,Y,P,P,S,0,3,4,0,64.16,9,-1,1.5391089999999998,15
7171,1038,566,9102,21,F,Y,P,P,S,4,6,4,0,36.25,9,-1,9.115163,20
7172,239,566,9102,20,F,N,S,P,S,2,6,3,1,14.8,P,1000,12.64465,5
7173,3694,52,870,18,F,Y,O,O,S,2,7,4,2,45.54,J,620,30.86083,36
7174,496,566,9102,18,F,N,O,O,S,1,4,4,0,107.17,B,900,3.958446,13
7175,3649,52,870,21,M,Y,O,O,S,4,6,4,0,26.6,D,1800,18.96577,36
7176,515,52,870,19,M,Y,G,P,S,2,3,6,2,28.9,B,800,18.74134,13
7178,3669,52,870,19,F,N,O,O,S,1,2,2,1,34.44,B,1200,19.454099999999997,36
7179,4018,566,9102,23,F,Y,O,O,S,3,6,3,0,15.98,J,1100,56.03568,39
7180,3812,52,870,19,F,Y,O,O,S,3,4,5,0,35.11,J,630,32.13508,36
7181,2448,52,870,21,M,Y,S,P,S,3,7,4,0,24.39,B,900,30.26565,31
7182,2434,566,9102,22,M,Y,S,P,S,2,2,3,0,29.99,D,1400,16.49843,31
7183,2060,52,870,44,M,Y,P,F,P,1,5,2,0,7.5,9,-1,26.077150000000003,33
7184,515,52,870,20,M,Y,O,O,S,1,2,3,2,32.3,B,600,18.74134,13
7185,404,52,870,21,F,Y,P,F,P,4,7,4,0,4.55,9,-1,17.35029,10
7186,2440,566,9102,21,F,Y,O,O,S,3,7,5,1,51.37,D,1000,17.16034,31
7187,5069,5142,9273,22,M,Y,S,P,S,4,3,4,0,56.41,D,900,4.178282,46
7188,5076,5142,9273,37,F,Y,S,F,P,2,4,2,1,85.39,9,-1,15.62,45
7189,1213,566,9102,20,F,Y,S,P,S,3,7,6,0,6.19,P,1000,26.138450000000002,23
7190,560,509,1706,18,M,N,O,O,P,1,6,3,2,23.19,P,1815,7.706996,15
7191,2362,2131,4501,51,F,Y,G,J,S,1,3,1,1,3.35,9,-1,7.370535,31
7192,2213,2225,E0251,20,F,N,S,P,S,0,7,2,0,32.56,B,825,7.506016,29
7194,5110,5142,9273,42,F,Y,G,F,P,2,5,3,0,54.03,9,-1,3.256844,46
7195,234,493,9206,42,M,Y,G,F,P,1,3,2,3,27.73,9,-1,8.754268,5
7196,517,493,9206,20,F,N,O,O,S,2,4,4,0,7.15,B,745,4.249604000000001,13
7197,4012,4029,9301,23,F,Y,S,P,S,2,4,3,0,37.87,D,1000,4.45533,39
7198,5059,5142,9273,20,M,Y,S,P,S,3,7,4,0,71.43,9,-1,10.91005,43
7200,496,493,9206,38,F,N,O,O,S,1,3,4,2,21.05,9,-1,1.636599,13
7201,318,287,S082,50,F,N,O,O,S,1,2,2,1,19.79,B,830,6.519576,8
7202,412,493,9206,36,F,Y,P,P,S,1,3,3,1,27.8,D,1215,23.66873,10
7203,4039,4029,9301,20,F,Y,O,O,S,2,2,3,0,22.1,P,630,5.8841149999999995,39
7204,531,493,9206,21,F,Y,S,P,S,1,4,3,1,10.75,9,-1,8.010069999999999,13
7205,4057,5142,9273,22,F,Y,P,P,S,3,4,3,0,40.08,D,830,15.48944,40
7207,456,493,9206,22,M,Y,S,P,S,4,7,5,0,21.9,D,1200,14.408850000000001,11
7208,5232,4029,9301,26,F,Y,S,P,P,3,5,6,0,79.51,9,-1,25.67466,41
7209,3645,4029,9301,19,M,N,O,O,S,1,5,2,0,6.82,J,1000,9.583236,36
7210,4183,4029,9301,21,F,N,O,O,S,2,6,3,0,18.75,P,1845,6.061681999999999,39
7211,4064,4026,6335,22,F,Y,O,O,S,2,3,5,0,32.99,D,700,20.285490000000003,40
7212,5075,5142,9273,20,M,Y,O,O,S,2,4,4,1,52.14,B,830,3.3231979999999997,46
7213,4026,4029,9301,23,F,Y,S,F,P,4,4,4,0,30.88,9,-1,2.494048,39
7215,2256,493,9206,19,M,Y,O,O,S,3,7,5,2,22.7,9,-1,21.880959999999998,29
7216,2244,2225,E0251,42,F,N,O,O,S,0,2,2,2,18.81,B,810,9.869555,29
7217,613,493,9206,30,M,Y,O,O,S,1,2,2,1,64.25,D,1015,2.357431,16
7219,546,493,9206,18,M,Y,S,P,S,3,6,3,1,28.14,9,-1,8.357806,14
7220,2440,493,9206,20,M,Y,O,O,S,2,6,3,1,24.64,B,1220,14.46251,31
7221,211,59,E0508,25,F,Y,P,F,P,1,6,2,0,26.68,9,-1,7.586816,4
7222,3691,4029,9301,23,F,Y,S,P,S,4,7,4,0,20.65,D,1500,17.79711,36
7223,263,493,9206,25,F,N,O,O,S,2,7,4,0,31.7,B,640,15.653799999999999,6
7224,2455,493,9206,22,M,Y,O,O,S,2,4,5,0,26.61,B,645,13.6525,31
7225,5086,5142,9273,42,F,Y,P,F,P,2,4,2,2,32.19,9,-1,13.566690000000001,45
7226,5235,4029,9301,23,F,Y,O,O,S,4,6,5,0,47.57,9,-1,22.12325,41
7227,5057,5142,9273,19,M,Y,O,O,S,2,3,4,0,48.34,B,800,6.843128000000001,46
7229,454,65,E0372,26,F,Y,S,P,S,1,4,2,0,18.95,9,-1,13.546040000000001,11
7230,265,226,332,40,F,N,9,F,P,1,6,2,0,14.28,P,1635,10.27194,6
7231,3812,3670,A086,23,F,N,O,O,S,0,1,2,0,68.87,B,800,15.47172,36
7232,3337,290,S397,21,F,Y,O,O,S,3,7,5,0,15.56,D,800,27.07625,35
7235,1254,1179,C507,19,F,Y,O,O,S,4,6,4,0,28.9,D,800,18.67856,24
7236,494,290,S397,24,F,Y,S,P,S,1,7,2,0,46.41,9,-1,34.87871,13
7237,618,1179,9231,26,M,Y,O,O,S,3,6,6,0,69.04,B,800,33.40623,16
7238,294,290,S397,18,F,Y,S,P,S,0,1,2,0,56.69,9,-1,1.43085,7
7241,1095,1179,9231,23,M,Y,S,P,S,3,6,3,0,70.28,D,830,20.016330000000004,21
7242,440,290,S397,24,F,Y,G,P,P,2,4,4,0,26.87,B,740,22.2367,11
7243,3482,290,S397,23,M,Y,S,P,S,4,4,4,0,23.3,D,1200,31.70518,35
7244,1173,1179,9231,22,F,N,O,O,P,2,4,4,0,16.54,9,-1,1.9134289999999998,23
7245,1044,1179,9231,30,M,Y,P,P,S,1,3,2,0,16.53,9,-1,22.312540000000002,20
7246,1182,1179,9231,21,M,Y,O,O,S,1,4,3,1,15.22,B,930,4.205792000000001,23
7247,398,390,S040,30,F,N,O,O,P,1,2,2,2,16.48,9,-1,1.8904679999999998,10
7248,1202,1179,9231,31,M,Y,M,P,S,3,4,3,0,12.42,D,845,6.7157659999999995,23
7249,286,290,S397,21,F,Y,S,P,S,2,6,3,1,14.33,B,1015,3.104429,7
7250,544,1179,9231,25,M,N,O,O,S,0,6,4,0,5.8,J,625,43.255300000000005,14
7251,125,290,S397,18,M,Y,O,O,S,1,6,3,1,16.23,B,1205,9.067578000000001,2
7252,3466,290,S397,21,M,N,M,P,S,1,3,4,2,29.29,9,-1,31.31107,35
7253,1241,1179,9231,20,M,Y,S,P,S,4,6,4,0,65.18,9,-1,10.86215,24
7254,1178,1179,9231,19,F,Y,S,P,S,2,6,4,0,17.59,9,-1,2.422414,23
7255,3419,38,9031,21,M,Y,S,P,S,1,3,5,0,21.7,J,1000,35.84863,35
7256,2245,231,9022,56,F,Y,O,O,P,2,7,2,0,33.4,9,-1,15.93776,29
7257,456,25,9244,19,F,N,O,O,S,2,4,3,0,23.41,B,1335,14.36518,11
7258,2376,38,9031,21,F,Y,O,O,S,2,4,3,0,22.63,B,745,27.539330000000003,31
7260,452,25,9244,35,F,N,G,F,P,0,3,1,0,18.38,B,1730,13.57995,11
7261,469,566,9102,38,M,9,S,F,P,2,4,5,0,23.37,9,-1,18.16311,12
7263,531,566,9102,19,F,N,S,P,S,0,7,5,1,27.57,9,-1,9.248096,13
7264,372,373,2423,17,M,Y,O,O,S,4,4,4,1,15.25,W,820,1.3363099999999999,9
7265,262,52,S211,47,M,Y,P,F,P,2,6,2,2,17.55,9,-1,7.401968000000001,6
7266,2425,566,9102,20,F,Y,G,P,S,2,7,4,0,62.9,B,1230,13.17996,31
7268,3379,3357,S085,78,M,N,O,O,S,2,4,4,2,7.5,B,1100,5.925865,35
7270,307,52,870,24,F,Y,S,P,S,1,7,2,0,100.47,B,1215,13.33296,8
7271,583,566,691,21,M,Y,O,O,S,1,4,3,1,47.11,B,820,10.05192,16
7272,2072,52,870,19,F,Y,P,F,S,2,7,5,0,48.61,B,635,29.447869999999998,33
7273,591,566,691,19,F,Y,S,P,S,2,3,3,1,39.52,B,945,13.93639,16
7275,514,566,9102,21,M,Y,O,O,S,0,1,1,0,44.05,B,800,4.303617999999999,13
7276,606,566,9102,18,F,N,S,P,S,1,7,4,1,16.29,9,-1,8.68651,16
7277,139,3611,5624,53,F,Y,O,O,S,1,3,3,0,32.76,9,-1,25.78198,3
7278,2618,52,870,20,F,Y,O,O,S,2,7,3,1,34.5,P,700,44.924879999999995,27
7281,515,52,870,21,F,Y,O,O,S,1,2,4,1,126.67,B,1200,18.74134,13
7282,494,566,9102,22,F,Y,O,O,S,1,3,4,1,40.07,9,-1,3.6607270000000005,13
7283,538,566,9102,19,F,N,O,O,S,1,3,3,1,21.74,9,-1,12.79832,13
7284,562,566,9102,21,M,Y,O,O,S,1,3,2,0,45.35,W,1355,1.272666,15
7285,223,566,9102,20,M,Y,O,O,S,0,2,4,0,28.31,9,-1,15.05815,5
7287,334,566,9102,23,M,Y,S,P,S,1,5,3,0,38.96,B,1800,38.35423,8
7288,490,566,9102,21,F,N,O,O,S,0,7,3,0,31.36,B,830,6.413879,13
7289,3641,52,870,22,F,9,O,O,S,2,7,3,2,20.32,9,-1,23.528380000000002,36
7290,410,566,9102,18,F,Y,O,O,S,1,3,3,0,55.54,B,600,26.47586,10
7293,249,566,9102,19,F,Y,S,P,S,2,6,3,2,26.43,9,-1,13.61466,6
7295,4011,5188,735,28,M,Y,S,P,S,2,6,3,0,25.68,D,900,30.02447,39
7296,2101,52,870,25,F,N,S,P,S,2,4,3,1,27.4,B,1030,29.03508,33
7297,570,566,9102,25,M,N,O,O,S,1,4,5,0,44.0,B,900,4.100781,15
7299,2422,566,9102,23,M,N,S,P,P,3,4,5,0,43.33,9,-1,15.25926,31
7300,405,566,9102,24,F,Y,S,P,S,1,4,3,2,21.85,B,1100,29.53091,10
7303,1060,52,870,18,F,Y,O,O,S,1,4,2,3,17.76,J,700,37.43882,21
7305,1060,566,9102,20,F,Y,9,P,S,2,5,4,1,89.73,P,830,15.72333,21
7306,270,566,9102,20,F,N,O,O,S,1,5,5,0,23.96,B,1300,19.5344,6
7307,405,52,870,20,M,N,O,O,S,0,4,4,1,13.74,9,-1,17.50854,10
7308,538,566,9102,19,F,Y,S,P,S,1,3,4,2,85.96,B,700,12.79832,13
7309,601,566,9102,23,M,N,O,O,S,1,2,4,0,39.69,B,1700,9.679071,16
7310,1032,566,9102,22,F,Y,O,O,S,2,7,4,1,46.84,9,-1,13.65592,20
7311,601,566,9102,20,F,Y,O,O,S,1,4,3,0,9.38,B,1200,9.679071,16
7312,3500,566,9102,20,F,Y,S,P,S,4,3,4,0,20.22,9,-1,49.0208,35
7313,4029,4029,9301,20,F,Y,S,P,S,0,7,5,0,69.07,W,500,0.0,39
7314,241,493,9206,28,F,Y,G,F,P,1,3,2,0,10.19,9,-1,12.836870000000001,5
7315,531,531,A505,54,F,Y,P,F,P,1,3,1,0,20.47,9,-1,0.0,13
7317,241,493,9206,17,F,N,O,O,S,1,7,1,1,26.18,9,-1,12.836870000000001,5
7318,3691,4029,9301,20,M,N,O,O,S,2,6,4,1,11.35,P,735,17.79711,36
7319,139,210,9535,38,F,N,S,P,P,2,3,3,3,32.34,B,1800,8.732741,3
7321,67,69,9103,25,M,Y,P,P,S,0,3,2,0,19.01,9,-1,1.897934,1
7322,16,69,9103,33,F,Y,P,P,P,1,6,2,0,12.31,9,-1,4.1230329999999995,1
7324,3868,371,9261,48,M,Y,O,O,S,1,2,3,0,31.68,D,905,26.20001,36
7325,332,69,9103,22,F,Y,O,O,S,1,6,1,0,34.85,B,730,15.933489999999999,8
7326,18,25,9244,23,M,9,O,O,S,1,7,2,0,21.07,B,1600,1.6998429999999998,1
7327,53,25,9244,37,F,Y,O,O,S,0,2,1,0,12.18,W,725,1.5435940000000001,1
7328,21,44,9406,43,F,Y,O,O,P,0,7,2,2,38.26,B,1800,1.8422979999999998,1
7329,301,25,9244,21,F,Y,S,P,S,2,5,4,0,21.88,9,-1,11.782680000000001,8
7330,84,22,817,37,F,Y,P,F,P,1,4,1,0,16.7,B,1730,5.022722,1
7331,537,38,9031,19,F,Y,O,O,S,1,2,3,1,40.46,B,815,10.76647,13
7332,35,38,9031,69,F,Y,O,O,P,1,6,2,0,13.11,B,1145,1.3645720000000001,1
7333,2608,231,9022,36,F,Y,O,O,S,2,3,2,1,11.66,9,-1,39.93658,27
7334,2248,231,9022,45,M,Y,S,F,P,2,3,2,2,13.45,9,-1,14.538350000000001,29
7335,2107,2667,9290,25,M,Y,M,P,P,2,7,4,0,56.26,D,900,14.93435,33
7336,478,38,9031,22,M,Y,O,O,S,1,3,4,0,22.04,B,705,17.44882,12
7337,2618,5198,9011,19,F,Y,G,P,S,3,4,4,0,59.61,9,-1,108.07289999999999,27
7338,212,25,9243,27,M,Y,M,F,S,1,4,3,0,16.83,9,-1,7.552340999999999,4
7339,401,5198,7290,20,F,Y,S,P,P,1,2,3,0,12.7,9,-1,70.60988,10
7340,5081,5119,9270,23,M,Y,O,O,S,3,6,4,0,26.23,9,-1,2.552733,45
7341,250,25,9244,20,M,N,S,P,S,2,3,5,0,16.66,B,730,8.49494,6
7342,158,25,9244,22,F,Y,O,O,S,2,5,3,0,10.7,B,700,11.797930000000001,3
7343,94,38,9031,43,F,Y,P,F,P,1,3,1,0,32.84,9,-1,4.164477,2
7344,4113,38,9031,25,M,Y,S,P,S,4,5,4,0,35.6,9,-1,38.60005,38
7345,4084,5198,9011,23,M,Y,O,O,S,3,7,3,0,16.29,B,800,19.62823,40
7346,595,38,9031,21,M,Y,O,O,S,0,7,4,1,39.14,B,630,19.542360000000002,16
7347,2362,5198,9011,32,M,Y,G,P,P,1,4,2,1,33.5,9,-1,85.71887,31
7348,1036,25,9244,18,F,Y,S,P,S,3,3,4,0,17.44,G,900,28.824450000000002,20
7349,4035,5198,9011,20,F,Y,P,P,S,1,2,3,0,17.7,B,1940,33.67335,39
7350,327,25,9244,42,F,N,O,O,S,0,7,1,2,6.53,9,-1,17.60121,8
7351,5192,5198,9011,26,M,Y,P,P,S,1,7,3,0,50.77,9,-1,2.8604970000000005,46
7352,3380,38,9031,21,M,Y,O,O,S,2,3,4,1,12.69,J,905,37.47277,35
7353,3683,25,9244,23,F,Y,O,O,S,3,6,4,1,18.49,W,1000,33.094699999999996,36
7354,3607,25,9244,19,M,Y,O,O,S,2,7,5,0,18.61,J,800,30.104380000000003,36
7356,222,38,9031,20,M,Y,O,O,S,2,3,4,1,121.55,B,900,7.327932,4
7357,2072,25,9244,18,M,Y,M,F,P,2,5,3,3,23.66,G,1900,30.64482,33
7358,164,38,9031,21,M,Y,O,O,S,1,2,3,0,34.84,B,1330,7.643489000000001,3
7359,4105,38,9031,19,F,Y,O,O,S,2,7,3,3,30.27,9,-1,50.18232,38
7360,1141,38,9031,29,M,Y,P,F,P,0,7,2,0,62.05,D,1730,41.954860000000004,22
7361,212,38,9031,52,F,Y,O,O,S,2,6,3,3,13.67,D,800,6.5530919999999995,4
7362,583,38,9031,17,F,N,S,P,S,1,4,1,1,65.61,9,-1,19.052,16
7363,424,430,S441,25,M,Y,O,O,P,3,6,4,0,10.93,C,845,6.407488,11
7364,2409,38,9031,33,F,Y,P,P,S,2,7,3,0,14.99,9,-1,28.78958,31
7365,53,38,9031,22,M,9,P,J,S,0,7,3,0,39.96,9,-1,1.163625,1
7366,4012,5198,9011,18,F,Y,O,O,S,1,4,3,1,18.34,9,-1,32.0137,39
7367,470,25,9244,22,M,Y,O,O,S,3,6,3,0,38.27,B,1030,19.30934,12
7368,17,38,9031,19,F,N,O,O,S,2,7,5,0,81.75,W,730,1.9398499999999999,1
7369,38,38,172,19,F,Y,S,P,P,0,1,2,0,18.85,W,1205,0.0,1
7370,483,38,9031,18,F,N,O,O,S,1,4,3,0,14.65,B,700,15.315389999999999,12
7371,5160,5198,9011,60,M,Y,M,F,P,1,6,3,0,22.12,9,-1,2.457096,46
7372,5100,5198,9011,19,F,Y,S,P,S,3,7,3,1,19.12,9,-1,25.64336,45
7373,2057,38,9031,28,M,Y,O,O,S,5,2,4,0,24.86,9,-1,27.7025,33
7375,587,5198,9011,48,M,Y,O,O,S,2,3,2,0,4.06,9,-1,85.74604,16
7376,90,25,9244,19,M,9,O,O,S,1,4,3,0,9.34,B,1300,3.493251,1
7377,3385,5119,9270,44,M,Y,O,O,S,2,3,3,2,30.13,D,550,74.14903,35
7378,90,38,9031,34,F,Y,S,F,P,0,5,2,0,20.33,9,-1,3.574542,1
7380,99,25,9244,25,F,N,O,O,S,0,7,1,0,4.74,9,-1,5.0602219999999996,2
7381,167,38,9031,34,M,N,O,O,S,0,2,2,0,19.38,B,900,5.334446999999999,3
7382,624,38,9031,20,F,Y,S,P,S,1,5,5,0,25.79,B,700,26.142139999999998,16
7383,3810,5198,9011,22,M,9,O,O,P,2,7,5,0,37.52,9,-1,40.20556,36
7384,177,25,9244,18,F,Y,O,O,S,1,4,3,0,15.5,B,715,9.72675,3
7385,3714,25,9244,23,F,Y,O,O,S,2,3,4,0,17.99,B,910,34.173230000000004,36
7386,230,25,9244,18,F,N,O,O,S,2,6,4,0,31.53,B,700,13.09675,5
7387,404,25,9244,18,M,Y,S,P,S,2,5,5,0,8.28,B,700,18.59989,10
7388,189,25,9244,20,F,N,O,O,S,1,7,2,1,14.92,B,1000,6.307941999999999,4
7389,431,38,9031,23,F,Y,S,P,P,1,5,2,0,7.19,B,1215,16.44023,11
