Family?,Home Zone,Cars,Children,Adults,Income,Gender,Age,Status,License,Distance,Employment,Mode
0,107,0,1,2,2,1,41,2,1,3.75,0,2
1,3714,1,1,3,1,1,22,2,0,29.0,0,7
0,93,1,0,3,0,2,25,2,1,1.25,1,10
1,3376,1,0,2,0,1,22,2,1,34.0,0,5
1,453,2,1,3,0,1,18,2,0,11.75,0,1
1,249,2,0,6,0,1,18,2,0,9.25,0,1
1,2417,1,0,6,0,1,21,2,1,15.75,0,3
1,3602,1,0,3,0,1,22,2,0,5.75,0,1
0,70,0,0,1,0,1,20,2,1,0.25,1,10
0,93,0,0,2,0,2,22,2,1,1.25,0,2
0,286,0,0,1,0,1,30,2,1,9.5,0,1
1,2101,2,0,3,0,1,25,2,1,25.0,0,1
0,90,0,0,1,2,1,32,2,1,2.25,0,1
1,440,3,0,5,0,1,24,2,1,9.25,0,1
1,515,1,1,5,2,2,22,2,0,17.75,2,1
1,3363,2,0,4,0,2,19,2,1,21.0,0,8
1,3810,2,1,3,2,1,21,2,1,29.25,0,5
1,3670,3,1,4,0,1,22,2,1,16.25,0,1
0,42,0,0,2,1,1,21,2,1,1.25,0,10
1,544,1,0,3,0,1,18,2,0,11.75,1,1
1,3659,1,1,4,0,1,22,2,0,5.25,0,1
0,72,0,0,1,1,2,32,2,0,1.0,0,10
1,2427,2,0,3,0,1,23,2,0,21.75,0,1
1,3654,4,0,4,0,2,60,0,1,17.25,3,1
0,490,0,0,1,1,1,21,2,0,6.0,0,1
1,264,1,2,3,1,1,19,2,1,16.5,1,1
0,50,0,0,2,1,1,23,2,0,1.0,0,10
1,368,1,0,4,0,1,18,2,0,16.75,0,1
1,1069,1,2,4,1,1,21,2,0,16.25,0,1
1,554,2,1,3,0,1,19,2,0,18.0,0,1
1,3814,2,0,5,0,1,21,2,1,1.25,0,8
1,313,2,0,3,2,2,28,2,1,10.75,2,1
1,50,0,0,2,0,1,20,2,1,1.0,0,10
1,3809,1,1,4,0,1,19,2,0,7.0,0,1
0,3663,1,0,4,0,1,23,2,0,1.5,0,1
0,74,1,0,4,1,1,21,2,1,0.75,0,10
0,38,0,0,2,0,2,21,2,1,1.75,0,10
1,428,2,0,3,2,1,20,2,0,12.5,0,1
1,171,0,0,3,0,2,23,1,0,4.75,3,1
0,93,0,0,2,1,2,24,2,0,1.25,0,10
1,431,2,0,4,0,1,24,2,1,13.75,0,1
0,273,0,0,2,0,1,21,1,0,4.5,0,1
0,71,1,0,3,0,1,22,2,1,0.75,1,10
0,45,0,0,2,0,1,20,2,1,0.75,0,10
1,321,1,0,4,0,1,20,2,1,11.5,0,1
0,42,1,0,2,0,1,24,2,1,1.25,1,10
0,5155,1,0,2,0,2,32,2,1,58.75,0,1
1,3607,2,0,3,0,1,20,2,1,6.75,0,8
1,3673,2,1,3,0,1,26,2,1,6.5,0,1
0,196,2,0,2,2,2,26,2,1,28.25,0,3
0,158,0,0,1,0,1,26,2,1,7.25,1,1
1,2139,2,0,4,2,1,25,2,1,15.25,0,1
0,567,1,0,3,1,1,19,2,0,22.25,0,10
0,41,0,0,1,0,2,19,2,0,1.5,0,1
1,128,0,0,3,0,1,24,1,0,8.5,2,1
1,424,1,0,3,1,1,20,2,1,9.0,0,1
0,53,1,0,1,1,2,34,2,1,1.25,2,2
0,50,0,0,2,0,2,22,2,1,1.25,0,10
1,568,1,0,4,1,1,19,2,0,2.0,0,8
1,2078,2,2,3,0,1,20,1,0,24.75,0,1
1,3610,1,1,5,2,2,62,2,1,18.5,0,1
1,2363,1,0,3,2,2,23,2,1,17.5,1,1
0,71,0,0,2,1,2,21,2,1,0.75,2,10
0,506,2,1,2,0,1,30,2,1,10.75,0,1
1,301,2,0,4,0,1,23,2,1,9.0,0,1
1,383,1,0,4,0,1,18,2,0,18.75,0,1
0,615,2,0,2,2,1,58,1,1,22.5,0,3
0,565,0,1,5,0,1,18,2,0,0.5,0,10
1,1065,3,0,3,2,1,21,2,1,18.5,2,3
1,2708,2,0,4,2,1,18,2,0,22.0,0,1
0,566,0,1,3,1,1,17,2,1,0.0,0,10
0,70,0,0,2,1,2,26,2,1,0.75,0,10
1,538,0,2,2,1,2,41,2,0,9.25,0,1
1,40,1,0,3,0,1,21,2,1,1.25,0,10
1,2433,2,0,5,0,1,18,2,0,26.5,0,1
0,40,0,0,1,0,2,22,1,0,1.25,0,1
1,624,1,1,2,1,1,21,2,1,2.75,2,8
0,465,1,0,2,2,1,21,2,1,15.0,0,1
1,1124,1,0,3,2,1,21,2,1,25.25,0,1
1,3644,1,1,4,0,1,21,2,0,4.5,0,1
1,252,1,3,2,0,2,39,2,1,9.0,0,1
1,3506,1,2,2,1,1,19,2,0,19.25,0,1
0,3840,1,0,2,1,1,20,2,1,2.0,0,1
0,68,0,0,2,1,1,25,2,1,0.75,1,10
1,2213,2,0,3,0,1,22,2,1,24.75,0,3
1,1038,4,0,5,0,1,18,2,1,8.5,0,3
1,555,1,0,2,2,2,30,2,1,19.25,2,1
0,19,0,0,3,0,1,26,2,1,2.25,0,2
0,73,0,0,1,0,1,23,2,0,1.0,0,10
1,254,0,0,2,0,1,20,2,0,14.75,0,1
1,2043,3,0,4,0,1,21,2,1,21.75,0,1
1,464,1,0,3,2,2,18,2,0,16.25,1,9
1,601,1,0,3,0,2,21,1,1,19.0,0,1
0,94,1,0,3,0,1,30,2,0,2.25,0,10
0,173,0,0,2,1,1,24,2,1,4.75,0,2
0,42,0,0,2,0,1,19,2,1,1.0,0,10
1,3694,2,0,4,0,2,19,2,1,25.5,0,7
0,46,0,0,1,1,1,35,2,1,1.0,2,10
0,53,0,1,1,0,2,17,2,0,1.25,0,7
1,353,1,2,2,0,2,17,2,0,18.75,0,1
0,67,0,0,2,1,2,29,2,1,1.25,0,10
1,3841,2,0,5,0,1,24,2,1,21.75,0,3
1,579,2,0,4,0,1,21,2,1,18.5,2,1
0,51,0,0,2,0,1,26,2,1,1.0,0,10
0,309,1,0,1,0,1,30,2,1,10.75,0,3
1,619,1,1,3,0,1,18,2,0,21.0,0,1
1,2144,3,0,5,0,1,20,2,1,18.0,0,1
1,232,0,2,5,1,1,21,2,0,13.0,0,1
1,2560,2,0,3,0,1,23,2,0,32.25,0,1
0,396,1,0,2,1,1,28,2,1,13.0,0,1
0,22,0,0,1,1,2,26,2,1,1.75,1,10
0,205,1,1,2,0,1,36,2,1,1.75,0,10
0,98,0,0,2,0,1,20,2,0,2.5,0,1
0,70,0,0,1,1,1,20,2,0,0.5,0,10
1,588,2,0,4,2,2,23,2,1,11.0,0,1
1,211,0,0,2,0,2,22,2,0,5.0,2,1
1,1036,2,0,3,0,1,21,2,1,28.0,0,8
1,2426,1,0,3,2,1,24,2,1,21.75,0,1
1,71,1,0,3,2,2,20,2,1,1.25,2,10
0,567,0,0,1,1,1,23,2,1,1.0,0,10
0,41,0,0,1,1,1,22,2,1,1.25,0,1
1,249,1,0,3,0,1,20,2,0,33.25,0,1
0,34,0,0,2,0,2,33,2,1,2.5,0,10
0,73,0,0,3,0,1,20,2,1,0.75,0,10
1,3690,1,0,4,1,2,19,2,0,7.5,0,1
1,2351,0,0,2,1,1,25,2,0,15.5,0,1
1,1072,1,0,4,0,1,18,2,1,18.0,0,8
0,202,1,0,2,2,1,24,2,1,3.75,2,1
0,45,0,0,1,2,1,20,2,0,1.0,0,10
1,2211,2,0,3,0,1,18,2,0,23.5,0,1
1,3683,2,0,5,0,1,20,2,1,3.75,0,1
0,42,0,0,2,1,3,22,2,0,1.0,0,1
1,4002,2,2,4,0,2,45,2,0,41.25,0,5
0,71,0,0,5,0,1,23,2,1,1.5,1,10
1,110,1,0,3,0,1,21,1,0,21.25,0,1
1,3459,2,2,4,1,2,18,2,0,35.75,0,5
1,554,1,0,5,1,2,21,2,0,4.0,0,1
1,51,1,0,3,1,1,25,2,1,0.75,0,2
1,601,2,1,4,0,2,17,2,0,8.25,0,8
0,282,1,0,2,0,2,24,2,1,4.75,1,1
0,443,0,0,2,1,2,25,1,1,12.25,0,1
1,312,1,0,2,2,1,21,2,0,11.75,0,1
0,537,0,0,1,0,2,31,2,0,10.0,0,1
0,3367,2,2,2,0,1,36,1,1,28.0,0,1
1,241,1,0,3,0,1,20,2,0,9.25,0,1
1,3671,1,0,5,0,1,21,2,1,22.0,0,1
0,270,1,0,2,0,1,49,2,1,4.25,1,2
1,2440,2,0,5,0,1,19,2,0,15.5,0,1
1,2101,1,1,6,1,1,19,2,0,25.0,0,1
1,252,1,0,4,1,1,22,2,1,14.25,0,3
1,596,2,0,3,0,2,30,1,1,8.75,0,3
1,2454,2,0,3,0,1,30,1,1,29.25,3,3
1,602,2,0,3,2,2,20,2,0,8.0,0,1
0,73,0,0,3,0,1,24,2,1,0.5,0,10
1,232,1,0,3,0,1,18,2,0,11.5,0,1
1,5105,4,0,4,2,1,21,2,1,67.25,0,1
0,46,0,0,2,1,1,24,2,1,0.75,0,10
1,65,0,0,2,0,1,20,2,1,2.0,0,1
0,564,3,0,6,0,1,22,2,1,0.5,2,10
1,3601,2,0,4,0,2,19,2,1,4.5,0,8
0,71,0,0,6,0,2,18,2,1,1.5,0,10
1,601,1,0,5,0,2,20,2,1,7.25,0,1
1,223,1,0,5,0,1,18,2,0,14.5,1,1
1,3685,2,1,5,0,1,20,2,1,4.0,0,1
0,258,1,1,5,0,1,22,2,1,15.75,2,1
0,326,1,1,2,0,1,26,2,1,12.5,0,3
0,79,0,0,2,1,1,21,2,1,2.75,0,10
1,277,1,0,4,2,2,24,2,1,3.75,0,1
0,70,2,0,1,1,1,22,2,1,0.5,0,10
1,4003,1,2,4,0,1,23,2,1,39.5,2,5
0,483,1,0,2,0,2,21,1,0,12.75,0,1
0,47,0,0,1,0,1,21,2,0,0.75,0,10
0,91,0,0,3,0,2,23,2,1,2.0,0,10
1,222,2,0,4,0,2,22,2,0,6.5,0,1
1,567,2,1,3,0,1,19,2,0,0.75,0,8
1,154,2,0,4,0,1,19,2,1,9.0,0,1
1,249,0,0,3,2,2,19,2,0,13.25,0,1
1,187,2,0,3,0,1,25,2,0,1.75,0,10
0,47,2,0,4,0,1,18,2,0,0.5,0,10
1,342,2,0,4,2,1,20,2,0,10.75,2,1
0,1128,2,0,2,2,1,40,2,1,42.5,0,5
1,4023,2,1,3,0,2,21,2,1,28.25,0,5
0,107,0,0,2,0,1,22,2,0,3.75,0,1
0,68,0,0,4,0,1,22,2,1,0.75,0,10
1,3867,1,1,4,0,1,20,2,0,20.75,0,1
0,442,1,0,1,0,1,31,2,1,11.25,0,1
0,71,0,0,1,0,1,26,2,0,0.75,1,10
0,170,0,0,3,0,1,26,2,1,3.5,0,1
1,3194,2,1,3,2,1,18,2,1,37.0,0,3
1,569,2,0,2,0,1,35,1,1,23.25,0,1
1,3369,3,0,4,0,2,21,2,1,32.5,0,1
1,104,0,0,2,0,2,25,2,1,3.25,1,1
1,431,2,0,3,0,1,23,2,0,13.75,0,1
1,591,2,0,3,0,1,19,2,1,11.5,0,8
1,2703,3,0,5,0,1,21,2,1,33.0,0,3
0,491,1,0,2,0,2,23,2,1,5.5,1,3
1,459,2,0,5,0,1,20,2,0,15.25,0,1
0,91,1,0,5,0,1,25,2,1,1.75,1,2
0,75,0,1,2,0,2,17,2,1,1.0,0,10
0,173,0,0,1,1,2,44,1,1,3.5,0,1
1,3857,1,2,4,0,1,20,2,0,10.0,0,1
1,3656,4,0,3,0,2,21,1,1,3.5,0,6
0,566,1,0,6,0,1,20,2,0,0.25,0,10
1,8855,2,3,2,0,1,38,2,1,105.0,3,4
1,188,1,0,2,0,1,21,2,1,2.5,0,1
0,164,0,0,2,0,1,24,2,0,4.25,0,1
1,3448,3,1,4,0,1,20,2,1,28.0,0,1
1,2143,3,0,4,0,1,22,2,1,17.25,0,1
1,2426,1,4,5,0,1,17,2,0,9.75,0,1
1,547,2,0,4,2,2,22,2,0,7.75,2,1
0,72,0,0,2,1,1,25,2,0,1.25,0,10
0,187,0,0,4,0,2,20,2,1,2.0,0,2
1,7158,1,2,3,1,1,20,2,1,88.75,2,5
1,3856,1,0,2,0,2,21,2,1,17.75,0,1
0,70,0,0,1,0,1,18,2,1,0.25,0,10
1,1047,2,0,4,0,2,19,2,0,5.0,0,1
0,42,0,0,2,0,1,26,2,0,1.0,0,10
0,69,0,0,1,0,1,18,2,0,0.25,0,10
1,2554,4,1,4,2,2,19,2,1,35.75,0,3
0,48,0,0,2,0,1,20,2,0,1.0,0,10
1,2212,2,0,3,0,1,21,2,1,24.75,2,1
1,250,1,0,3,0,2,19,2,0,14.25,0,1
1,4017,4,0,4,2,1,22,2,1,9.75,0,3
0,69,0,1,0,1,1,17,2,0,0.25,0,10
0,204,0,0,2,0,2,40,2,1,2.5,0,1
0,4189,1,0,1,1,2,40,2,0,43.75,0,5
0,67,0,0,2,0,2,24,2,1,1.25,1,2
0,562,1,0,3,1,2,26,2,1,0.75,2,10
1,536,1,0,4,0,1,23,2,1,10.75,0,1
0,178,0,0,3,0,2,21,2,1,6.25,0,2
1,578,1,0,3,0,2,25,1,0,3.75,1,3
0,67,1,0,2,2,1,31,2,0,1.25,0,10
1,2428,1,1,3,1,2,20,2,1,8.5,0,1
1,2107,2,0,4,0,1,49,1,1,21.5,0,5
0,96,0,0,3,0,1,27,2,1,2.0,1,2
0,71,1,0,2,1,1,26,2,1,1.5,0,10
0,3631,0,2,0,0,1,17,2,0,0.25,0,10
0,53,0,0,1,0,2,18,2,0,1.25,0,10
0,566,0,0,5,0,1,18,2,1,0.0,0,10
0,42,1,0,1,0,1,75,1,1,1.0,0,10
0,173,0,0,3,1,2,21,2,0,3.5,0,1
1,3675,2,0,3,0,1,24,1,1,16.25,0,1
1,341,2,1,3,2,2,19,2,0,10.75,0,1
0,71,1,0,1,1,2,27,0,0,1.0,2,2
1,3386,2,3,4,2,2,21,2,1,44.5,2,1
1,1038,2,1,3,2,1,18,2,1,8.0,0,1
1,407,1,1,3,0,1,20,2,0,12.5,0,1
0,21,0,0,2,1,1,28,2,1,1.75,0,2
1,3678,2,1,3,0,1,23,2,1,24.5,1,5
1,6225,2,0,4,2,2,20,0,1,67.25,0,3
0,3631,0,0,2,0,1,18,2,0,0.25,0,1
1,202,0,1,2,0,1,17,2,0,2.75,0,1
0,63,0,0,2,0,2,22,1,0,2.5,0,1
0,266,1,2,2,0,1,35,2,1,5.75,1,1
1,217,1,1,4,0,2,20,1,0,6.0,0,1
1,436,0,0,2,2,1,21,2,0,13.0,0,1
0,46,0,0,3,0,1,19,2,0,1.0,0,10
1,413,1,1,3,0,1,20,2,1,11.0,0,1
1,1046,2,2,3,0,1,19,2,1,6.0,0,8
1,203,1,0,4,2,1,20,2,0,2.5,0,1
1,520,1,2,3,1,1,20,2,1,6.5,2,1
0,53,0,0,2,1,2,28,2,1,1.25,2,10
1,459,2,1,2,2,2,20,2,1,17.25,0,3
1,2625,3,0,4,0,1,19,2,1,42.25,0,5
0,41,0,0,2,0,1,19,2,0,1.5,0,10
1,3376,1,0,2,1,1,19,2,1,20.75,0,1
0,2356,1,0,3,0,1,22,2,1,17.75,0,1
0,264,0,0,2,1,1,22,2,1,5.75,1,2
1,1094,2,3,2,0,1,41,2,1,14.75,0,3
1,2614,2,0,3,0,1,23,2,1,43.0,0,5
0,43,0,0,3,1,1,21,2,0,1.75,0,1
1,4017,3,0,3,0,2,21,2,1,31.5,2,5
1,249,1,1,3,1,1,19,2,0,13.0,0,1
0,595,0,0,2,1,2,28,2,0,15.5,0,1
0,185,0,0,2,1,1,28,2,1,3.25,0,2
0,89,1,0,2,0,1,26,2,1,3.0,0,2
0,68,0,0,2,0,2,26,2,1,0.5,1,10
1,614,2,0,3,2,1,23,1,1,21.0,0,5
1,1029,2,0,4,0,1,20,2,0,13.0,0,1
1,587,2,1,3,2,1,23,2,0,15.5,0,1
1,3620,2,1,4,0,1,21,2,1,11.5,0,1
0,211,3,0,2,1,1,24,2,1,5.5,0,10
0,55,0,0,1,0,1,23,2,0,1.75,2,10
0,3675,0,0,2,0,1,24,2,1,16.0,0,1
1,3681,2,0,4,0,1,22,2,1,18.5,2,1
0,69,0,0,1,1,1,18,2,0,0.5,0,10
1,1130,2,0,4,2,2,25,2,1,44.0,0,5
0,47,0,0,2,1,1,18,2,0,0.5,0,10
0,46,1,0,2,0,1,22,2,1,0.75,0,10
0,73,0,0,1,2,2,19,2,1,0.75,2,10
1,2251,2,1,3,0,1,19,2,1,20.25,0,1
1,263,3,0,5,0,1,19,2,0,5.75,0,1
0,174,0,0,3,0,2,23,2,1,4.5,0,1
0,69,0,0,1,0,2,18,2,0,0.25,0,10
0,73,0,0,6,0,3,25,2,0,1.25,0,10
1,3603,3,0,5,0,2,21,1,1,3.75,1,8
1,2073,2,0,4,0,1,18,2,1,25.75,0,1
0,207,1,0,2,2,1,28,2,1,3.0,0,2
1,2398,1,0,5,0,1,22,2,1,11.0,0,1
0,63,0,0,3,2,2,26,2,0,2.5,3,10
0,279,0,0,2,2,1,25,2,0,3.75,0,1
0,70,0,0,5,0,1,24,2,1,0.5,0,10
0,97,0,0,3,0,2,25,2,0,2.0,0,2
0,26,0,0,3,0,1,21,1,0,2.75,0,2
0,100,1,0,3,1,1,20,2,0,3.25,1,1
1,2060,2,1,3,2,1,19,2,0,19.75,0,1
0,71,0,0,2,0,1,18,2,1,0.75,0,10
1,483,1,0,2,2,1,29,2,0,12.25,0,1
0,47,0,0,1,2,1,19,2,0,0.75,0,10
1,3694,2,1,4,0,2,19,2,1,8.25,0,1
0,538,0,0,4,1,2,20,2,1,9.5,0,1
1,18,1,1,2,0,2,19,2,1,19.75,0,1
0,450,0,0,2,0,2,30,1,1,12.75,0,1
1,1128,1,0,3,0,1,22,2,1,20.5,2,1
1,1122,1,0,4,0,1,23,2,0,23.0,0,1
0,93,0,0,1,0,3,24,2,0,1.25,0,10
0,74,0,0,1,2,2,43,2,1,0.75,0,10
0,47,0,0,2,1,1,18,2,0,0.5,0,10
0,37,0,0,2,0,1,25,2,1,1.5,1,10
0,75,0,0,3,2,2,20,2,1,1.0,0,1
1,2418,3,0,5,0,1,18,2,0,25.75,0,5
0,177,0,0,2,1,1,36,2,1,5.75,0,1
1,3417,3,0,5,0,1,23,1,1,30.0,0,1
1,120,1,0,2,1,1,18,2,1,7.0,0,1
1,233,1,1,3,2,1,20,2,0,11.5,0,1
0,40,0,0,1,0,1,19,2,0,1.0,0,10
0,92,1,0,1,0,2,28,2,1,1.75,1,2
0,42,0,0,1,2,1,21,2,1,1.25,0,10
1,50,2,1,3,1,2,21,2,1,1.0,0,10
1,23,3,0,4,1,2,25,2,0,26.75,0,3
0,104,0,0,2,1,1,23,2,1,2.75,0,1
0,103,0,0,2,1,1,22,2,0,2.5,2,1
0,90,0,0,3,0,2,25,2,1,2.5,0,1
1,365,1,2,4,0,1,21,1,0,31.0,0,1
1,3690,2,0,4,0,1,18,2,1,8.0,2,1
0,68,0,0,3,1,1,46,2,0,0.75,0,10
1,305,1,1,2,0,1,21,2,1,9.0,0,1
0,490,0,0,1,0,1,21,2,0,5.75,0,1
0,72,2,0,2,2,1,25,1,1,1.5,0,2
1,211,1,0,2,0,2,18,2,0,5.5,0,1
0,165,0,0,2,0,1,25,2,0,4.5,2,2
0,490,0,0,1,0,1,20,2,0,5.75,0,1
0,603,1,1,4,1,2,27,2,0,17.5,0,1
1,106,0,1,2,1,1,18,2,0,4.25,0,1
0,74,1,0,2,1,1,30,2,0,0.75,0,10
0,15,1,1,2,0,1,45,2,1,3.0,0,1
0,70,0,1,0,2,1,17,2,0,0.25,0,10
1,490,1,0,3,0,2,24,2,0,6.0,2,3
0,203,1,0,1,2,1,56,1,1,2.25,0,10
1,1047,3,0,4,0,1,19,2,1,5.5,0,8
1,94,2,0,5,0,1,22,2,1,2.0,0,2
1,2426,2,0,3,0,1,29,2,1,22.25,2,1
1,412,2,1,3,0,1,19,2,0,12.5,0,1
1,2022,3,0,5,0,1,23,2,1,24.75,0,1
0,110,0,0,1,0,2,26,2,1,4.5,0,2
0,94,0,0,1,2,2,23,2,1,2.0,0,2
0,322,0,0,1,0,1,31,2,1,11.5,2,1
0,1123,1,0,3,0,1,31,2,1,44.75,0,3
0,101,0,0,1,0,1,22,2,1,2.75,0,1
1,3634,2,0,3,2,2,21,2,1,29.75,0,1
1,3685,2,0,2,0,2,22,2,1,25.5,0,5
1,592,1,0,4,0,1,25,1,1,9.25,3,1
0,72,0,0,1,1,2,26,2,0,1.0,0,10
0,71,0,0,1,1,1,24,2,0,1.25,0,2
1,619,1,2,3,1,2,17,2,1,4.25,0,1
0,94,0,0,1,1,1,27,2,1,1.75,0,10
0,7403,2,0,2,0,2,36,2,1,81.0,0,5
0,69,0,0,1,0,1,22,2,0,0.5,1,10
0,2405,1,0,2,1,2,22,2,1,21.5,0,3
0,71,0,0,1,0,1,29,2,0,1.0,0,10
1,3809,3,0,4,0,1,19,2,1,7.25,0,8
1,120,1,1,4,0,1,19,2,0,5.75,0,1
1,3381,2,0,3,0,1,18,2,0,24.25,1,8
1,143,0,0,2,0,1,18,2,0,8.0,0,1
1,538,1,0,4,0,1,18,2,0,9.5,0,1
0,72,0,0,6,0,2,20,2,0,1.25,0,10
0,102,0,0,2,1,1,25,2,1,2.5,0,2
0,50,0,0,3,0,2,24,2,1,1.0,0,10
0,43,0,0,1,0,2,20,2,0,1.0,0,10
0,21,0,0,2,1,1,26,2,0,1.5,0,10
1,535,3,0,5,2,1,25,1,1,12.0,3,1
1,620,1,0,3,1,2,23,2,1,3.5,0,1
1,2229,2,2,3,0,1,18,2,0,28.0,0,3
0,71,0,0,1,0,2,32,2,1,0.75,0,10
0,110,0,0,2,1,1,24,2,1,4.75,0,2
1,94,0,2,2,2,1,43,1,1,1.5,2,10
0,107,0,0,2,0,1,18,2,1,3.5,0,1
1,2061,1,0,4,0,2,21,2,1,19.25,0,1
1,596,1,0,3,0,1,23,2,1,17.25,0,1
0,71,0,0,4,0,1,19,2,0,0.75,0,10
1,3486,2,1,5,0,1,19,2,0,31.75,0,5
1,122,4,0,4,0,1,23,2,1,7.25,1,1
1,3347,3,0,3,1,1,24,2,1,30.25,0,1
0,105,0,0,1,0,1,30,2,0,4.0,0,2
0,270,0,0,4,0,1,26,2,0,4.5,0,2
1,2402,2,2,3,2,2,18,2,1,11.75,0,3
0,211,0,0,2,1,2,23,2,1,5.25,1,1
1,2242,1,0,4,2,2,21,2,0,25.0,0,1
1,2423,2,2,4,1,1,19,2,1,12.0,0,3
1,601,2,3,2,0,2,28,2,0,19.0,0,1
1,2123,1,0,4,1,1,21,2,0,16.5,0,1
0,197,0,0,1,0,2,21,2,1,6.5,0,10
0,69,0,0,3,0,1,22,2,1,0.5,2,10
0,414,0,0,1,0,2,23,2,0,10.5,0,1
1,470,2,0,4,2,1,21,2,1,15.0,0,1
1,4186,2,1,3,0,1,22,2,1,15.5,0,1
0,186,0,0,2,0,1,29,2,1,2.75,2,2
1,135,1,0,4,0,2,22,2,0,12.5,0,1
1,230,3,0,3,0,1,22,2,1,11.25,0,1
1,532,0,0,4,1,1,26,1,0,13.5,2,1
1,212,0,0,3,0,1,22,2,1,18.0,0,1
1,71,1,0,2,0,2,20,2,1,1.0,0,10
0,97,0,0,2,0,1,22,2,0,2.0,0,10
0,76,0,0,2,1,2,28,2,1,1.5,0,2
1,51,1,0,3,0,2,19,2,1,1.0,1,10
1,3614,1,1,3,2,2,19,2,1,5.25,0,1
1,528,1,1,5,0,1,20,2,0,12.0,0,1
0,3631,0,0,2,2,1,18,2,1,0.5,0,10
0,193,0,0,1,0,2,31,2,0,7.25,0,1
0,187,0,0,2,0,1,20,2,0,2.0,0,10
1,3610,0,1,3,1,2,21,2,0,18.75,2,1
0,46,0,0,2,1,2,29,2,0,0.75,0,10
1,2416,2,0,4,1,1,22,2,1,16.25,0,1
1,230,3,0,5,0,2,22,2,1,11.75,0,3
1,624,2,0,4,2,2,19,2,0,23.75,0,1
0,114,0,0,2,0,1,22,2,1,4.5,0,1
1,515,2,1,4,0,1,19,2,0,4.75,0,8
1,3146,2,1,4,0,1,20,2,1,26.75,2,3
1,3877,1,0,2,0,1,19,2,0,6.0,1,8
0,69,0,0,1,0,2,19,2,0,0.5,0,10
1,424,2,1,3,0,1,20,2,0,21.0,0,1
1,1028,2,0,4,0,1,19,2,1,12.25,0,1
1,2231,2,0,4,2,1,20,2,0,32.5,0,8
1,403,1,0,4,0,1,18,2,0,16.5,0,1
0,3614,1,0,2,2,2,31,1,1,26.25,0,4
1,606,1,3,4,2,1,34,2,0,19.25,2,1
1,4001,2,1,3,0,1,20,2,1,41.5,0,5
0,206,0,0,1,0,1,20,2,0,3.0,0,10
1,2127,2,2,2,0,2,42,2,1,17.5,0,1
0,168,0,0,1,1,1,24,2,1,2.5,0,1
1,1064,4,0,4,0,1,21,2,1,17.5,0,3
0,52,0,0,2,1,1,21,1,0,1.5,0,2
1,2255,2,1,3,2,2,18,2,1,22.5,0,5
0,72,1,0,2,0,1,26,2,1,1.0,2,10
0,170,0,0,1,0,1,24,2,0,3.75,0,2
0,74,0,0,1,0,2,30,2,1,1.0,2,10
1,223,1,2,3,1,1,19,2,1,14.5,0,1
1,3431,2,1,3,0,1,19,2,1,18.0,0,3
1,164,2,0,4,0,1,21,2,0,4.75,0,1
0,448,0,0,2,1,1,20,2,0,13.25,1,1
0,595,0,0,1,1,1,27,2,0,9.0,0,1
1,212,1,1,3,0,1,18,2,0,5.5,0,1
1,2138,2,1,3,0,2,19,2,1,28.0,0,1
1,2408,1,1,3,2,2,20,2,1,14.25,0,1
0,451,1,0,1,0,2,25,2,1,12.25,0,1
0,50,0,0,2,1,2,29,2,1,1.0,1,2
0,84,1,0,2,0,1,18,2,0,3.0,0,1
1,137,1,0,3,1,1,20,2,0,9.25,0,1
0,92,0,0,2,1,2,23,2,0,1.5,0,10
1,3681,2,0,4,0,2,18,2,1,9.5,0,1
0,98,0,0,3,0,1,24,2,1,2.75,2,2
1,65,1,0,2,1,1,24,2,0,2.25,0,1
0,456,2,0,2,1,2,23,2,1,11.5,0,1
0,71,1,0,6,0,1,20,2,1,0.75,0,10
0,68,0,0,5,0,1,22,2,1,1.0,2,2
1,515,2,1,3,2,1,19,2,0,17.25,0,1
0,46,0,0,3,0,1,20,2,1,0.75,0,10
1,3337,2,1,3,2,1,18,2,1,38.75,0,3
1,230,2,0,6,0,2,23,2,1,10.5,0,1
0,70,0,0,4,0,2,21,2,0,0.5,1,10
1,1075,2,0,5,1,1,20,2,0,61.0,0,5
0,69,0,0,1,0,1,20,2,0,0.5,0,10
0,66,0,0,2,0,1,18,2,0,1.5,0,1
0,21,0,0,3,0,3,20,2,1,1.75,0,10
1,2426,1,1,3,0,2,19,2,0,10.75,0,1
0,46,0,0,2,0,2,26,2,1,1.0,1,10
1,2440,2,0,3,0,1,20,2,1,29.25,0,1
1,2353,3,0,4,2,1,30,2,1,16.5,0,1
1,2061,1,0,3,0,1,18,2,0,19.25,0,1
1,3373,2,1,2,2,1,39,1,1,29.75,0,3
1,322,2,0,3,0,2,18,2,1,15.25,0,1
0,3842,0,0,1,0,1,22,2,1,4.75,1,1
0,3842,0,0,1,0,2,19,2,1,4.75,0,1
0,43,1,0,2,2,1,27,1,0,1.75,0,1
0,574,0,0,6,0,2,20,2,1,1.75,0,10
1,565,1,1,4,1,2,18,2,1,1.25,1,2
0,115,0,0,2,0,1,23,2,0,5.25,2,2
1,53,0,2,2,0,2,36,2,0,1.25,1,10
1,183,1,0,3,2,2,24,1,1,6.25,0,1
1,238,1,0,3,2,1,23,1,0,9.5,0,1
0,53,0,0,2,2,2,18,2,0,1.25,1,10
0,49,1,0,1,0,1,23,2,1,0.75,0,10
