,School_Type,PD,Age,Closest_Type,Income_High,Income_Low,Family_True,Family_False,Cars2+,Cars1,Cars0,Licence_True,Licence_False
6073,University,2,30.0,1,0,0,0,1,0,0,1,1,0
11842,University,1,22.0,1,0,0,0,0,0,0,0,0,0
38,College,3,33.0,0,0,0,0,0,0,0,0,0,1
1479,College,20,46.0,0,0,0,0,0,0,0,0,1,0
16152,University,33,21.0,1,0,0,1,0,1,0,0,1,0
6235,University,1,22.0,1,0,1,1,0,0,1,0,1,0
376,College,13,24.0,0,0,0,0,0,0,0,0,0,1
8269,University,1,18.0,1,0,0,0,0,0,0,0,0,0
65,College,35,18.0,0,0,1,1,0,1,0,0,0,1
16581,University,36,23.0,1,0,1,1,0,0,0,1,0,1
15336,University,29,20.0,1,0,0,1,0,1,0,0,0,1
5531,University,3,19.0,0,0,0,0,0,0,0,0,0,1
6585,University,1,18.0,1,0,0,0,0,0,0,0,1,0
12106,University,1,18.0,1,1,0,1,0,1,0,0,1,0
5767,University,16,20.0,0,0,0,1,0,1,0,0,1,0
16011,University,3,24.0,0,0,0,0,1,0,0,1,0,1
13771,University,1,19.0,0,0,0,0,1,0,0,1,1,0
444,College,22,19.0,0,0,1,1,0,1,0,0,1,0
11358,University,6,25.0,0,0,0,0,1,0,0,1,1,0
7792,University,33,23.0,1,0,1,1,0,1,0,0,1,0
8603,University,1,26.0,1,0,0,0,1,0,0,1,1,0
2854,University,36,29.0,0,0,1,0,1,0,1,0,0,1
14120,University,5,21.0,1,1,0,1,0,1,0,0,1,0
2901,University,39,20.0,0,0,0,0,0,0,0,0,1,0
1797,College,24,20.0,0,0,0,1,0,1,0,0,0,1
10467,University,13,21.0,0,0,0,1,0,0,0,0,0,1
7390,University,16,20.0,0,0,0,0,0,0,0,0,1,0
16055,University,10,20.0,1,0,0,0,0,0,0,0,0,1
1536,College,23,30.0,0,0,0,0,1,0,0,1,1,0
3697,College,46,19.0,0,0,0,0,1,0,0,1,0,1
2499,University,35,20.0,1,1,0,1,0,1,0,0,1,0
7413,University,6,22.0,0,0,1,0,1,0,0,1,1,0
1693,College,23,33.0,0,0,0,0,0,0,0,0,0,1
6174,University,20,24.0,0,0,0,0,0,0,0,0,1,0
5262,University,35,26.0,0,1,0,1,0,1,0,0,1,0
10829,University,4,25.0,0,0,0,0,1,0,0,1,1,0
14085,University,2,31.0,1,0,0,0,0,0,0,0,1,0
6654,University,33,21.0,1,0,0,0,0,0,0,0,1,0
13735,University,3,25.0,1,0,0,0,1,0,0,1,1,0
4835,University,23,24.0,0,0,1,0,1,0,0,1,0,1
13299,University,29,21.0,1,0,1,1,0,1,0,0,1,0
529,College,4,23.0,0,0,0,0,0,0,0,0,0,1
11163,University,16,21.0,0,1,0,1,0,0,1,0,1,0
3926,College,46,2.0,0,0,0,0,0,0,0,0,1,0
6023,University,11,18.0,0,0,0,0,0,0,0,0,0,1
4523,University,29,21.0,1,0,0,1,0,1,0,0,0,1
5524,University,14,37.0,0,0,0,0,0,0,0,0,1,0
10832,University,8,21.0,1,1,0,1,0,0,0,1,1,0
14530,University,1,19.0,1,0,0,0,0,0,0,0,1,0
11621,University,36,23.0,1,0,0,0,1,1,0,0,1,0
667,College,13,27.0,0,0,0,0,1,0,0,1,0,1
12223,University,33,19.0,1,0,1,1,0,0,1,0,0,1
12227,University,10,18.0,1,0,0,1,0,0,1,0,0,1
6333,University,36,20.0,1,0,0,0,0,0,0,0,1,0
6130,University,7,21.0,1,0,1,1,0,0,0,1,0,1
11120,University,3,26.0,0,0,0,0,0,0,0,0,1,0
10904,University,35,18.0,0,0,1,1,0,0,1,0,0,1
15864,University,23,23.0,0,0,0,0,0,0,0,0,0,0
12399,University,36,18.0,1,0,0,0,0,0,0,0,1,0
2959,University,46,70.0,0,0,1,0,1,1,0,0,1,0
11692,University,10,21.0,1,0,0,0,0,0,0,0,0,1
4610,University,23,18.0,0,0,0,0,0,0,0,0,1,0
9305,College,35,22.0,0,0,0,1,0,0,1,0,0,1
4406,University,1,69.0,1,0,0,0,1,0,0,1,1,0
3185,University,41,22.0,1,0,0,0,0,0,0,0,1,0
7332,University,3,22.0,0,0,0,1,0,0,1,0,0,1
13108,University,36,22.0,1,0,0,0,0,0,0,0,1,0
7622,University,11,20.0,1,0,0,0,0,0,0,0,1,0
10497,University,31,19.0,1,0,0,1,0,0,1,0,1,0
5059,University,23,18.0,0,1,0,0,1,1,0,0,0,1
11747,University,4,29.0,1,0,0,0,1,0,0,1,1,0
15487,University,10,26.0,1,0,0,0,0,0,0,0,1,0
15023,University,33,19.0,1,0,0,0,0,0,0,0,1,0
5459,University,6,29.0,0,0,0,0,1,0,1,0,1,0
8081,University,4,25.0,0,0,0,0,1,0,0,1,1,0
16570,University,6,26.0,0,0,0,0,1,1,0,0,1,0
895,College,25,25.0,0,0,0,0,0,0,0,0,1,0
4926,University,26,19.0,0,0,0,1,0,1,0,0,0,1
13275,University,1,23.0,1,0,0,0,0,0,0,0,1,0
2849,University,46,20.0,0,0,0,0,0,0,0,0,1,0
12326,University,36,19.0,1,0,0,0,0,0,0,0,1,0
14898,University,33,19.0,1,0,0,0,0,0,0,0,0,1
6741,University,35,20.0,0,0,0,1,0,0,0,0,1,0
9320,College,35,23.0,0,1,0,0,1,0,1,0,1,0
11844,University,1,29.0,0,0,0,0,1,0,0,1,1,0
14767,University,3,20.0,0,0,0,0,1,0,1,0,1,0
5805,University,6,21.0,0,0,0,0,0,0,0,0,1,0
6586,University,31,18.0,0,0,1,1,0,0,1,0,0,1
5922,University,11,19.0,0,0,1,1,0,1,0,0,0,1
16226,University,37,23.0,0,0,0,1,0,1,0,0,0,1
7579,University,6,19.0,0,0,0,0,0,0,0,0,1,0
7224,University,1,24.0,1,0,0,1,0,0,1,0,1,0
10515,University,1,20.0,1,0,1,1,0,0,1,0,0,1
8999,College,35,21.0,0,0,1,0,1,0,1,0,0,1
825,College,20,22.0,1,0,1,1,0,0,1,0,0,1
4991,University,20,19.0,0,0,0,0,0,0,0,0,0,1
16700,University,10,19.0,1,0,0,0,1,0,0,1,0,1
6771,University,13,23.0,0,0,1,1,0,0,0,1,1,0
1141,College,23,20.0,0,0,0,0,1,1,0,0,1,0
3987,College,46,19.0,0,0,0,0,0,0,0,0,1,0
5920,University,1,17.0,1,0,0,0,1,0,0,1,1,0
14652,University,29,38.0,1,1,0,1,0,0,1,0,1,0
1850,College,22,18.0,0,0,1,1,0,1,0,0,1,0
8523,University,35,20.0,0,0,0,1,0,1,0,0,0,1
14091,University,39,43.0,0,0,1,0,1,0,1,0,1,0
13505,University,36,25.0,1,0,1,0,1,0,0,1,0,1
4165,University,36,20.0,0,0,1,1,0,1,0,0,0,1
5289,University,35,20.0,0,0,1,1,0,1,0,0,1,0
15018,University,13,35.0,0,0,0,1,0,1,0,0,1,0
11682,University,7,54.0,1,0,1,0,1,1,0,0,1,0
7813,University,1,2.0,1,0,0,0,1,1,0,0,1,0
9840,University,1,23.0,1,0,0,0,1,0,0,1,0,1
9870,University,1,18.0,1,0,0,0,0,0,0,0,0,1
9865,University,1,21.0,1,0,0,0,1,0,0,1,1,0
2059,University,46,26.0,0,0,1,0,1,0,0,1,1,0
5501,University,8,20.0,1,1,0,1,0,1,0,0,1,0
13401,University,1,22.0,1,0,1,0,1,0,0,1,1,0
8833,College,35,20.0,0,0,1,0,1,0,0,1,0,1
5225,University,39,21.0,0,0,0,0,0,0,0,0,1,0
16033,University,10,18.0,1,0,1,1,0,0,0,1,0,1
10597,University,1,20.0,1,1,0,0,1,0,0,1,1,0
15377,University,35,18.0,0,0,0,1,0,1,0,0,1,0
921,College,13,21.0,0,0,1,1,0,0,0,1,0,1
878,College,35,30.0,0,0,0,1,0,0,1,0,0,1
1482,College,13,24.0,0,0,0,0,0,0,0,0,1,0
1123,College,23,18.0,0,0,1,0,1,0,0,1,1,0
1374,College,36,22.0,0,0,1,0,1,0,0,1,1,0
12481,University,1,24.0,1,0,1,0,1,0,1,0,1,0
3465,University,43,20.0,0,1,0,1,0,1,0,0,1,0
87,College,35,35.0,0,0,0,0,0,0,0,0,0,1
6001,University,35,19.0,0,0,0,0,0,0,0,0,0,0
9934,University,1,28.0,1,0,0,0,1,0,0,1,1,0
9704,College,35,20.0,0,0,1,0,1,0,0,1,1,0
1469,College,24,20.0,1,0,0,0,0,0,0,0,1,0
16526,University,10,29.0,1,0,0,0,1,0,0,1,1,0
1944,College,22,30.0,0,0,0,0,0,0,0,0,1,0
9688,College,36,18.0,1,0,0,0,0,0,0,0,0,1
16870,University,30,37.0,1,0,0,0,0,0,0,0,1,0
13021,University,39,21.0,0,1,0,1,0,0,1,0,1,0
143,College,22,23.0,0,0,0,1,0,0,1,0,0,1
7964,University,36,23.0,1,0,0,0,0,0,0,0,1,0
5586,University,6,24.0,0,0,0,0,1,0,1,0,1,0
10158,University,13,21.0,0,0,0,0,0,0,0,0,0,1
10272,University,15,21.0,1,1,0,1,0,1,0,0,1,0
13019,University,33,21.0,1,0,0,1,0,1,0,0,1,0
14987,University,8,24.0,1,0,0,1,0,1,0,0,1,0
8041,University,12,20.0,1,0,1,1,0,1,0,0,0,1
12128,University,11,19.0,1,0,1,0,1,0,0,1,1,0
7241,University,4,36.0,0,0,0,0,1,0,1,0,1,0
6044,University,1,21.0,1,0,0,0,0,0,0,0,0,1
16335,University,9,18.0,1,0,1,1,0,0,1,0,0,1
6712,University,6,40.0,0,0,0,0,0,0,0,0,0,1
935,College,6,48.0,0,0,0,0,0,0,0,0,1,0
15602,University,11,21.0,1,0,1,1,0,0,0,1,0,1
13113,University,10,24.0,1,0,1,0,1,0,0,1,0,1
2435,University,46,23.0,0,0,0,0,1,1,0,0,1,0
9829,University,3,20.0,0,0,0,1,0,0,1,0,1,0
1044,College,23,23.0,0,0,0,0,1,0,0,1,1,0
738,College,3,27.0,0,0,0,0,0,0,0,0,0,1
10584,University,1,26.0,1,0,0,0,1,0,0,1,1,0
8132,University,9,18.0,1,1,0,1,0,1,0,0,0,1
5837,University,36,21.0,0,0,0,0,0,0,0,0,1,0
13947,University,7,22.0,1,0,0,0,0,0,0,0,0,1
12422,University,33,18.0,1,0,0,1,0,1,0,0,1,0
8498,University,33,20.0,1,0,0,1,0,1,0,0,1,0
7183,University,15,26.0,0,0,1,0,1,1,0,0,0,1
9336,College,39,20.0,0,0,0,0,0,0,0,0,1,0
8684,University,36,22.0,1,1,0,1,0,1,0,0,1,0
6950,University,1,29.0,1,0,0,0,0,0,0,0,0,0
7541,University,1,19.0,1,1,0,0,1,0,0,1,1,0
3664,College,42,29.0,0,0,0,0,0,0,0,0,1,0
12621,University,1,34.0,1,0,0,0,0,0,0,0,1,0
14243,University,1,22.0,1,0,0,0,1,0,0,1,0,1
16042,University,36,19.0,0,0,0,0,0,0,0,0,1,0
6456,University,1,17.0,1,0,0,0,0,0,0,0,1,0
7671,University,6,18.0,0,1,0,1,0,0,1,0,1,0
12976,University,13,21.0,0,0,1,1,0,1,0,0,1,0
11382,University,1,26.0,1,0,0,0,1,0,0,1,1,0
14359,University,36,19.0,0,0,0,0,0,0,0,0,0,1
6072,University,1,21.0,1,0,1,0,1,0,0,1,1,0
5382,University,1,20.0,1,1,0,0,1,0,0,1,1,0
14110,University,46,31.0,0,0,0,0,1,1,0,0,1,0
13748,University,36,25.0,1,0,0,1,0,0,1,0,1,0
8441,University,29,37.0,1,0,0,0,1,0,0,1,1,0
10925,University,40,21.0,0,0,0,1,0,0,1,0,0,1
12770,University,14,25.0,1,0,1,1,0,0,1,0,1,0
9457,College,35,20.0,0,0,0,0,0,0,0,0,0,1
13512,University,1,20.0,1,0,0,0,0,0,0,0,1,0
5427,University,35,23.0,1,0,1,1,0,0,1,0,0,1
9243,College,35,19.0,0,0,0,0,1,1,0,0,0,1
357,College,5,31.0,1,0,0,1,0,1,0,0,1,0
15375,University,3,43.0,0,0,0,0,0,0,0,0,1,0
11901,University,35,18.0,0,0,0,0,0,0,0,0,1,0
16057,University,11,20.0,0,0,0,0,0,0,0,0,0,1
15045,University,10,35.0,1,0,0,0,1,0,0,1,1,0
4075,University,33,23.0,1,0,0,1,0,0,0,0,1,0
10330,University,36,19.0,1,0,0,0,0,0,0,0,1,0
11670,University,4,27.0,0,1,0,1,0,0,1,0,1,0
13204,University,1,18.0,1,0,1,0,1,0,0,1,0,1
12025,University,21,19.0,0,0,1,1,0,0,1,0,0,1
16373,University,28,19.0,1,1,0,1,0,1,0,0,0,1
2940,University,36,24.0,0,0,0,1,0,0,1,0,1,0
16092,University,27,21.0,1,0,0,1,0,1,0,0,1,0
7501,University,4,40.0,1,0,0,0,0,0,0,0,1,0
4580,University,23,18.0,0,0,0,0,1,0,0,1,1,0
5365,University,1,34.0,1,0,0,0,1,0,1,0,1,0
13780,University,13,25.0,0,0,0,1,0,0,1,0,1,0
6605,University,7,20.0,1,0,0,0,0,0,0,0,0,1
3203,University,35,20.0,0,0,1,1,0,1,0,0,1,0
627,College,4,29.0,0,0,0,0,0,0,0,0,1,0
16635,University,1,26.0,1,0,0,0,0,0,0,0,1,0
11397,University,15,22.0,1,0,0,0,1,0,0,1,1,0
8668,University,40,20.0,1,0,0,0,0,0,0,0,1,0
7824,University,1,20.0,1,0,0,0,0,0,0,0,0,1
14997,University,36,20.0,0,0,0,0,0,0,0,0,1,0
831,College,15,33.0,1,0,0,0,1,0,0,1,1,0
4405,University,10,24.0,0,0,0,1,0,1,0,0,0,1
13481,University,1,29.0,0,0,0,0,1,0,0,1,1,0
14540,University,5,30.0,1,0,0,1,0,1,0,0,1,0
16304,University,10,20.0,1,0,0,0,0,0,0,0,0,1
8029,University,33,25.0,1,0,1,0,1,0,1,0,0,1
2280,University,4,18.0,0,0,0,0,0,0,0,0,0,0
3977,College,36,18.0,1,0,0,0,0,0,0,0,0,0
11725,University,35,18.0,0,0,0,0,0,0,0,0,0,1
13446,University,22,40.0,0,0,0,1,0,0,1,0,1,0
12207,University,33,21.0,1,1,0,1,0,1,0,0,0,1
9756,College,34,22.0,1,0,0,0,0,0,0,0,1,0
5006,University,24,19.0,1,0,1,1,0,1,0,0,0,1
12979,University,36,21.0,1,0,0,0,0,0,0,0,1,0
9785,University,1,19.0,1,0,1,0,1,0,0,1,0,1
12537,University,20,20.0,0,0,0,0,0,0,0,0,0,1
317,College,15,20.0,1,0,1,1,0,1,0,0,0,1
2454,University,46,23.0,0,0,0,0,0,0,0,0,0,1
137,College,15,23.0,0,0,0,0,0,0,0,0,1,0
11564,University,7,20.0,1,0,0,0,0,0,0,0,1,0
3324,University,39,21.0,0,1,0,1,0,1,0,0,1,0
11144,University,8,17.0,1,0,0,1,0,1,0,0,0,1
3297,University,46,20.0,0,1,0,0,1,0,1,0,1,0
5985,University,31,18.0,0,0,0,1,0,1,0,0,0,1
15629,University,33,20.0,1,0,0,1,0,1,0,0,1,0
10139,University,13,40.0,0,0,0,0,0,0,0,0,1,0
1065,College,23,41.0,0,0,0,0,1,1,0,0,1,0
12163,University,1,20.0,1,0,0,0,0,0,0,0,0,1
16348,University,35,22.0,0,0,1,1,0,1,0,0,1,0
6971,University,13,21.0,0,1,0,1,0,1,0,0,1,0
11137,University,4,18.0,0,1,0,1,0,0,1,0,0,1
6938,University,8,24.0,1,0,0,0,0,0,0,0,0,1
10555,University,1,19.0,1,1,0,0,1,0,0,1,1,0
10837,University,36,20.0,1,0,0,1,0,1,0,0,1,0
11718,University,2,24.0,1,0,0,0,0,0,0,0,1,0
3115,University,46,40.0,0,0,0,0,0,0,0,0,1,0
14751,University,10,21.0,1,0,0,0,0,0,0,0,0,0
388,College,13,23.0,0,0,0,0,1,0,0,1,1,0
5434,University,29,21.0,1,0,0,0,0,0,0,0,1,0
12142,University,1,2.0,1,0,0,0,0,0,0,0,1,0
8436,University,35,21.0,1,0,0,0,0,0,0,0,1,0
8525,University,35,21.0,0,0,0,0,0,0,0,0,1,0
15075,University,35,28.0,0,0,0,1,0,1,0,0,1,0
866,College,12,19.0,1,0,0,1,0,0,1,0,1,0
5910,University,1,24.0,1,0,0,0,0,0,0,0,1,0
12775,University,36,21.0,1,1,0,1,0,1,0,0,0,1
11856,University,1,29.0,1,0,0,0,1,0,0,1,1,0
4531,University,20,21.0,0,0,1,1,0,0,1,0,1,0
10772,University,11,19.0,0,0,0,0,0,0,0,0,0,1
1084,College,21,21.0,0,1,0,1,0,1,0,0,1,0
8074,University,1,19.0,1,1,0,0,1,0,0,1,0,1
5695,University,1,18.0,1,0,0,0,0,0,0,0,1,0
8667,University,1,31.0,1,0,0,0,0,0,0,0,1,0
6202,University,15,18.0,1,0,0,1,0,1,0,0,1,0
13628,University,6,20.0,0,0,0,0,0,0,0,0,0,1
11657,University,8,23.0,1,0,0,0,0,0,0,0,1,0
6885,University,36,18.0,0,0,0,1,0,1,0,0,0,1
12654,University,1,18.0,1,1,0,0,1,0,0,1,1,0
15917,University,35,17.0,0,0,1,1,0,1,0,0,0,1
2294,University,38,20.0,0,0,1,1,0,1,0,0,1,0
12226,University,2,19.0,1,0,1,0,1,0,0,1,1,0
3845,College,46,28.0,0,0,0,0,1,0,0,1,1,0
13644,University,16,21.0,0,0,0,1,0,0,1,0,1,0
16631,University,4,30.0,1,0,0,0,0,0,0,0,1,0
9554,College,38,28.0,0,0,0,1,0,0,0,1,0,1
6989,University,3,18.0,1,1,0,1,0,0,0,1,1,0
13273,University,2,21.0,1,0,0,0,0,0,0,0,1,0
12110,University,2,39.0,1,0,0,0,1,0,1,0,1,0
13781,University,1,26.0,1,1,0,1,0,0,0,1,1,0
11906,University,38,20.0,1,0,1,1,0,1,0,0,0,1
14248,University,1,21.0,1,0,0,0,0,0,0,0,1,0
3692,College,46,35.0,0,0,0,0,1,0,0,1,0,1
4018,College,46,23.0,0,0,0,0,0,0,0,0,1,0
7470,University,1,23.0,1,0,0,0,0,0,0,0,0,0
4495,University,27,24.0,1,0,0,0,0,0,0,0,1,0
975,College,13,20.0,0,0,0,0,0,0,0,0,0,1
14171,University,2,20.0,1,0,0,0,1,0,0,1,0,1
3843,College,42,40.0,1,0,1,1,0,1,0,0,1,0
2831,University,46,21.0,0,0,0,0,1,0,0,1,1,0
2900,University,46,22.0,0,1,0,0,1,1,0,0,1,0
2609,University,41,20.0,0,0,1,1,0,0,1,0,0,1
2428,University,39,21.0,0,0,0,0,1,0,1,0,1,0
10177,University,35,20.0,0,0,0,0,0,0,0,0,1,0
9203,College,35,17.0,0,0,0,0,0,0,0,0,0,1
1768,College,23,18.0,0,0,0,0,0,0,0,0,0,0
6463,University,29,20.0,1,0,0,1,0,0,1,0,0,1
2508,University,46,23.0,0,0,0,0,0,0,0,0,0,0
4627,University,21,20.0,0,0,1,1,0,0,1,0,0,1
7341,University,31,28.0,0,0,0,0,1,0,1,0,1,0
3727,College,46,29.0,0,0,0,0,0,0,0,0,1,0
10128,University,5,22.0,1,0,0,0,0,0,0,0,1,0
5933,University,13,18.0,0,0,0,0,1,0,1,0,0,1
9697,College,35,24.0,0,0,1,0,1,0,0,1,0,1
7118,University,35,21.0,0,0,0,1,0,0,1,0,1,0
1112,College,23,20.0,0,0,0,0,1,0,1,0,1,0
13370,University,1,22.0,0,0,0,0,1,0,0,1,0,1
428,College,31,27.0,1,0,0,1,0,1,0,0,1,0
4303,University,35,21.0,0,0,0,0,0,0,0,0,1,0
13977,University,34,17.0,0,1,0,1,0,1,0,0,1,0
185,College,2,23.0,1,0,0,0,1,0,0,1,0,1
5263,University,1,21.0,1,0,1,0,1,0,0,1,1,0
5737,University,32,21.0,0,0,0,1,0,1,0,0,1,0
1733,College,23,24.0,0,0,0,0,0,0,0,0,1,0
14310,University,16,48.0,0,0,0,1,0,1,0,0,1,0
7111,University,4,18.0,0,0,0,0,0,0,0,0,1,0
5353,University,33,20.0,1,0,0,1,0,1,0,0,1,0
7828,University,37,21.0,0,0,1,1,0,1,0,0,1,0
2906,University,46,23.0,0,0,0,0,0,0,0,0,1,0
2056,University,46,18.0,0,0,0,0,0,0,0,0,1,0
14930,University,4,33.0,0,0,0,0,1,0,0,1,1,0
14813,University,15,24.0,1,0,0,1,0,1,0,0,0,1
15850,University,35,21.0,0,0,0,0,0,0,0,0,1,0
9228,College,36,20.0,1,0,1,1,0,1,0,0,1,0
10620,University,13,23.0,0,0,1,1,0,1,0,0,1,0
5729,University,4,24.0,0,0,0,1,0,0,1,0,0,1
6184,University,1,17.0,1,0,0,0,1,0,0,1,0,1
7642,University,36,18.0,1,0,0,1,0,1,0,0,0,1
6247,University,13,19.0,0,0,1,1,0,0,1,0,0,1
3066,University,42,30.0,0,0,0,0,0,0,0,0,1,0
6807,University,34,21.0,0,0,0,0,0,0,0,0,1,0
2925,University,36,19.0,0,1,0,1,0,0,1,0,0,1
553,College,3,25.0,0,0,0,0,0,0,0,0,1,0
2262,University,46,20.0,0,0,1,1,0,1,0,0,0,1
2186,University,46,24.0,0,0,0,0,1,0,0,1,0,1
13078,University,1,22.0,1,0,0,0,0,0,0,0,1,0
16344,University,10,18.0,1,0,0,0,0,0,0,0,0,1
15946,University,33,20.0,1,0,1,1,0,1,0,0,1,0
16019,University,3,34.0,1,0,0,0,0,0,0,0,1,0
2707,University,39,19.0,0,0,0,0,0,0,0,0,1,0
14610,University,36,26.0,1,0,1,0,1,1,0,0,1,0
12097,University,29,18.0,1,0,1,1,0,1,0,0,1,0
13692,University,36,19.0,1,0,1,1,0,1,0,0,0,1
14301,University,36,17.0,0,0,1,1,0,0,1,0,0,1
8103,University,15,18.0,1,1,0,1,0,1,0,0,0,1
13489,University,3,18.0,0,0,0,0,1,0,0,1,1,0
5846,University,29,21.0,1,0,0,0,0,0,0,0,1,0
16540,University,39,19.0,0,0,0,0,1,0,1,0,0,1
13513,University,31,19.0,0,0,0,1,0,0,1,0,0,1
1917,College,22,20.0,0,0,0,0,0,0,0,0,1,0
7100,University,11,21.0,1,0,0,1,0,1,0,0,0,1
3995,College,46,20.0,0,1,0,0,1,0,0,1,1,0
12619,University,31,19.0,0,0,0,0,0,0,0,0,1,0
4182,University,16,20.0,0,0,0,0,0,0,0,0,0,1
6767,University,1,19.0,1,0,0,0,0,0,0,0,1,0
16297,University,16,20.0,0,0,0,0,0,0,0,0,0,1
7095,University,5,25.0,1,0,0,0,1,0,1,0,1,0
15957,University,4,57.0,0,1,0,1,0,1,0,0,1,0
1714,College,31,47.0,1,0,0,0,1,1,0,0,1,0
2852,University,45,22.0,0,0,0,0,0,0,0,0,1,0
1517,College,31,19.0,1,0,0,0,0,0,0,0,1,0
14094,University,11,19.0,0,0,0,1,0,1,0,0,1,0
5580,University,35,21.0,1,0,1,1,0,1,0,0,1,0
11385,University,8,26.0,1,0,0,1,0,1,0,0,1,0
867,College,5,38.0,0,0,0,0,1,0,0,1,0,1
147,College,13,19.0,0,0,0,0,0,0,0,0,0,1
16557,University,33,21.0,1,0,0,1,0,0,1,0,1,0
9920,University,39,22.0,0,0,1,1,0,1,0,0,1,0
14952,University,3,35.0,0,0,0,0,0,0,0,0,0,0
4034,University,1,29.0,1,0,1,1,0,0,0,1,0,1
9265,College,35,20.0,0,0,0,0,1,0,0,1,0,1
11502,University,1,53.0,1,0,0,0,0,0,0,0,0,1
1116,College,21,23.0,0,0,0,0,0,0,0,0,0,1
9985,University,31,18.0,0,0,0,0,0,0,0,0,0,1
4045,University,2,22.0,1,0,0,0,0,0,0,0,1,0
13210,University,21,17.0,0,0,1,1,0,1,0,0,1,0
5404,University,1,21.0,1,1,0,0,1,0,0,1,1,0
4236,University,1,19.0,1,0,0,0,0,0,0,0,1,0
697,College,11,38.0,0,0,1,1,0,0,0,1,0,1
4950,University,20,20.0,1,0,1,1,0,1,0,0,1,0
13349,University,35,17.0,0,0,0,1,0,1,0,0,0,1
12170,University,1,20.0,1,0,0,0,0,0,0,0,0,1
6872,University,14,18.0,0,0,0,0,0,0,0,0,1,0
12158,University,35,18.0,0,0,1,1,0,1,0,0,0,1
896,College,31,26.0,0,0,0,0,0,0,0,0,1,0
12434,University,6,25.0,0,0,1,0,1,0,0,1,1,0
2841,University,46,31.0,0,0,1,1,0,0,0,1,1,0
4111,University,3,20.0,0,0,0,0,0,0,0,0,0,1
3087,University,42,36.0,0,0,0,0,1,1,0,0,1,0
15254,University,33,20.0,1,0,1,1,0,1,0,0,1,0
15456,University,1,24.0,1,0,0,0,1,0,0,1,1,0
1715,College,24,55.0,1,0,0,0,0,0,0,0,1,0
8294,University,31,19.0,0,0,1,1,0,0,1,0,0,1
14805,University,39,22.0,0,0,0,0,0,0,0,0,1,0
16364,University,13,18.0,0,0,0,0,0,0,0,0,0,1
14247,University,1,27.0,1,0,0,0,1,0,0,1,1,0
12447,University,1,19.0,1,1,0,0,1,0,0,1,0,1
9373,College,36,19.0,0,0,0,0,0,0,0,0,1,0
1249,College,23,20.0,0,0,0,0,0,0,0,0,0,1
10882,University,1,33.0,1,0,0,0,1,0,0,1,1,0
7063,University,33,21.0,1,0,0,0,0,0,0,0,0,0
10278,University,1,21.0,1,0,0,0,1,0,0,1,0,1
4812,University,11,20.0,0,1,0,1,0,0,1,0,1,0
6783,University,27,20.0,1,0,0,1,0,1,0,0,1,0
12990,University,3,22.0,0,0,0,0,1,0,0,1,0,1
5498,University,4,24.0,0,0,0,0,0,0,0,0,0,0
14757,University,10,21.0,1,0,0,0,0,0,0,0,1,0
1571,College,23,23.0,0,1,0,1,0,1,0,0,0,1
1936,College,13,20.0,0,0,0,0,0,0,0,0,1,0
5791,University,3,19.0,0,0,0,0,0,0,0,0,1,0
14422,University,31,18.0,1,0,1,1,0,0,1,0,0,1
12523,University,31,19.0,1,0,0,0,0,0,0,0,1,0
14774,University,36,22.0,1,0,0,0,0,0,0,0,1,0
16363,University,8,18.0,1,0,0,0,0,0,0,0,0,1
4448,University,5,24.0,0,0,0,0,0,0,0,0,0,1
14532,University,29,18.0,1,1,0,1,0,0,1,0,0,1
8028,University,8,22.0,0,0,0,1,0,1,0,0,1,0
8270,University,35,21.0,1,0,0,0,0,0,0,0,1,0
4810,University,23,26.0,0,0,0,1,0,1,0,0,1,0
11364,University,9,22.0,1,0,1,0,1,1,0,0,0,1
12916,University,1,24.0,0,0,0,0,0,0,0,0,0,1
6230,University,15,19.0,0,0,0,1,0,1,0,0,0,1
10002,University,1,20.0,1,0,0,0,0,0,0,0,1,0
525,College,35,19.0,0,0,1,0,1,0,1,0,0,1
6162,University,1,21.0,1,0,0,0,1,0,0,1,1,0
3724,College,46,43.0,0,0,0,1,0,1,0,0,1,0
10338,University,11,60.0,1,0,1,1,0,0,1,0,1,0
9179,College,36,19.0,1,0,1,0,1,1,0,0,0,1
4922,University,21,19.0,0,0,1,1,0,0,1,0,0,1
10050,University,22,20.0,0,0,0,0,0,0,0,0,0,1
7267,University,33,18.0,1,1,0,1,0,1,0,0,1,0
16448,University,1,32.0,1,0,0,0,1,0,0,1,0,1
6070,University,35,20.0,1,1,0,1,0,0,1,0,0,1
9939,University,2,22.0,1,0,1,0,1,0,0,1,1,0
1986,College,22,18.0,0,0,0,0,0,0,0,0,0,1
16634,University,35,20.0,0,0,0,1,0,1,0,0,0,1
10747,University,35,19.0,0,0,1,1,0,1,0,0,1,0
9263,College,35,24.0,0,0,0,0,1,0,1,0,0,1
11658,University,6,43.0,0,0,0,0,1,0,0,1,1,0
1037,College,23,53.0,0,0,0,0,1,0,1,0,1,0
3761,College,39,21.0,0,0,0,1,0,1,0,0,1,0
7727,University,35,18.0,0,0,1,1,0,1,0,0,0,1
10817,University,1,19.0,1,0,1,0,1,0,0,1,0,1
2679,University,46,17.0,0,1,0,1,0,1,0,0,1,0
10300,University,31,18.0,0,0,1,1,0,1,0,0,0,1
9192,College,36,20.0,1,0,1,0,1,1,0,0,1,0
