Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance
42,20,2,0,1,2,0,2,2,0,10,1.572915
596,27,2,1,3,1,3,0,4,1,0,8.562054
368,17,1,0,1,2,1,1,3,1,1,2.420402
3429,22,1,1,2,2,3,2,4,0,0,19.0003
350,48,1,1,3,1,5,2,2,0,0,14.8759
3711,25,1,1,2,2,2,2,3,0,0,3.9879140000000004
322,28,2,1,1,2,2,2,3,0,1,13.094370000000001
263,22,1,1,2,2,2,1,3,0,0,6.784424
588,47,1,1,3,1,2,2,2,2,0,16.994919999999997
2570,49,1,1,1,2,1,2,2,0,3,44.31304
586,23,1,0,1,2,1,2,4,0,0,18.297729999999998
337,19,1,0,1,2,2,2,5,1,1,16.12024
579,19,2,1,2,2,1,2,5,0,1,32.093779999999995
3193,45,2,1,2,1,2,2,2,2,0,22.22068
3682,23,1,0,1,2,1,2,3,0,1,17.69596
413,27,1,0,1,1,2,2,6,0,0,14.20978
3643,36,2,1,2,1,1,2,2,1,0,18.27911
370,19,2,1,1,2,1,2,4,0,1,22.42221
460,25,1,0,1,2,1,0,4,0,0,17.732590000000002
3668,74,2,1,1,1,2,0,2,0,0,20.85479
3714,20,2,0,1,2,1,1,4,2,1,33.03563
1068,26,1,1,1,1,1,2,6,0,0,0.0
3151,21,1,1,2,2,6,2,6,0,3,36.34271
336,18,1,1,2,2,3,0,3,1,1,17.34345
3677,20,1,1,2,2,2,2,3,1,1,29.13553
442,33,2,1,3,1,1,1,2,0,1,12.28819
3863,35,1,1,1,2,1,2,2,2,0,1.345355
347,19,1,1,2,2,2,2,3,0,1,15.74405
313,51,2,1,3,1,1,2,3,1,1,11.7689
110,21,2,1,2,2,1,2,4,0,1,5.461931
38,23,2,1,2,2,1,1,2,0,10,1.9160979999999999
450,25,1,1,2,2,1,1,2,0,1,13.40907
2435,43,1,1,2,1,2,0,2,3,3,34.85887
210,19,1,1,2,2,1,2,4,0,1,5.6716359999999995
3716,39,1,1,3,1,1,1,2,2,0,0.0
3864,31,2,1,3,1,2,2,2,1,3,22.70418
2022,20,2,1,1,2,2,2,3,1,0,11.96176
3719,21,2,0,1,2,1,2,3,0,1,22.52363
1197,25,1,1,2,2,1,2,2,1,1,50.514160000000004
443,30,2,1,1,2,1,2,2,0,0,13.29974
71,18,1,0,1,2,0,1,1,0,10,1.132351
72,29,1,1,2,2,1,2,2,0,0,1.5951760000000001
46,29,2,1,3,2,0,1,2,0,0,1.297744
383,20,1,1,2,2,2,2,4,0,0,3.944377
176,38,2,1,1,2,0,2,2,2,0,12.28825
3517,17,2,0,1,2,2,0,3,1,1,16.540490000000002
397,37,1,1,3,1,2,2,2,0,0,1.271585
2098,18,1,1,2,1,1,0,3,0,8,9.253344
2449,21,1,1,1,2,2,1,3,0,3,21.99648
575,21,1,1,2,2,3,2,3,0,0,28.672459999999997
2352,22,1,0,2,2,1,2,4,0,0,8.705209
222,36,2,1,3,1,0,2,2,0,0,18.599490000000003
588,20,1,1,1,2,2,2,3,0,1,15.79127
3686,20,1,1,1,2,2,0,3,0,1,28.1135
3375,26,2,1,3,1,1,1,2,0,0,31.39711
385,18,1,1,2,2,1,2,5,0,0,7.559203
398,25,1,1,1,2,1,1,2,0,10,1.7730339999999998
2252,18,2,1,1,2,2,2,3,0,8,14.12317
3677,22,2,1,2,2,2,2,5,0,3,34.55934
46,31,2,1,2,1,1,2,2,0,0,17.012150000000002
3385,19,2,1,2,2,3,0,3,1,8,24.11573
2101,20,1,1,2,2,1,2,3,0,1,10.40348
3653,40,2,0,3,2,0,1,2,1,1,28.09782
3811,22,2,1,1,2,2,0,3,1,0,23.37122
2398,34,2,1,3,1,1,1,4,0,0,16.79657
2122,18,2,0,1,2,2,0,4,0,8,4.7984279999999995
2351,20,2,1,1,2,0,2,1,0,0,7.592839
434,19,2,1,1,2,2,2,3,0,8,6.606293000000001
3636,18,2,1,1,2,1,2,4,0,1,35.849050000000005
409,54,2,1,1,1,0,1,1,0,1,7.127491
2555,23,1,1,2,2,1,1,2,0,1,28.12854
390,23,2,1,2,2,1,2,3,0,10,3.4857940000000003
2422,22,1,1,1,2,1,2,4,0,1,21.727
76,30,2,1,2,2,1,0,8,3,1,17.82965
3380,18,1,1,2,2,4,0,5,1,1,25.93112
400,36,1,1,1,2,2,1,6,1,0,3.9717249999999997
2390,22,2,1,2,2,0,1,2,0,0,18.4257
3337,21,1,1,2,2,2,2,4,0,1,16.97054
3448,21,2,1,3,2,3,2,4,0,0,19.31239
398,23,1,0,1,2,0,2,2,0,1,1.7730339999999998
3379,24,2,1,1,2,2,2,4,2,0,26.739
422,24,1,0,1,2,2,2,4,0,0,6.948563
368,20,2,0,1,2,1,2,3,1,0,11.54389
1211,34,2,0,1,2,1,2,2,0,1,58.31618
134,25,1,1,2,2,2,1,3,0,0,9.5369
2101,19,1,1,1,2,2,2,3,1,3,10.40348
3369,20,2,1,2,2,2,0,3,1,0,29.308580000000003
3712,17,1,1,2,2,1,1,4,2,8,2.428474
5098,20,2,1,2,2,3,2,4,1,3,79.08619
3376,19,1,1,1,2,2,1,4,0,1,30.386419999999998
398,25,1,1,3,2,0,1,1,0,10,1.7730339999999998
443,23,1,1,1,2,0,0,2,0,0,7.787525
2101,19,2,1,2,2,2,2,2,1,0,10.40348
195,20,1,1,2,2,1,2,3,1,1,10.019129999999999
2139,21,2,1,1,2,2,2,4,0,0,5.4508280000000005
2101,22,1,1,2,2,3,1,5,0,0,10.40348
3337,20,1,1,1,2,2,2,4,0,0,16.97054
3459,20,1,1,3,1,2,0,3,0,0,0.0
3864,32,2,1,2,2,1,0,3,0,3,28.29824
3712,30,1,1,2,1,2,2,4,0,3,15.958219999999999
384,26,1,1,1,2,2,0,7,0,8,7.910512
105,20,1,1,3,1,1,2,3,0,0,14.59201
3417,23,1,1,2,2,2,2,4,0,0,26.44996
3358,22,1,1,1,2,2,2,2,0,1,20.31317
2709,21,2,1,2,2,1,2,3,0,5,42.79607
3368,18,1,1,2,2,4,2,3,0,3,14.757879999999998
2218,30,2,1,2,1,2,0,2,0,0,18.00047
2388,21,1,1,1,2,2,1,2,0,0,18.640790000000003
3153,19,1,0,1,2,1,1,2,0,0,29.04762
2057,19,1,0,1,2,2,2,3,0,0,9.520301
3430,21,1,1,2,2,4,0,6,2,0,31.70034
2078,23,1,1,2,2,2,1,3,0,1,12.09116
3418,21,1,1,1,2,2,2,3,3,0,25.57921
89,18,2,0,1,2,1,2,2,0,0,17.90474
2216,23,2,1,2,2,2,2,3,0,0,16.21866
3357,19,1,1,1,2,1,0,3,1,0,21.99098
2760,34,1,1,3,1,1,2,1,0,0,0.0
384,20,1,1,2,2,3,2,5,0,1,7.910512
426,22,1,1,2,2,1,2,2,0,0,6.04204
3418,21,2,1,1,2,2,1,6,0,0,25.57921
450,31,1,1,2,2,1,2,2,0,0,8.099936
3662,19,1,1,1,2,2,2,3,1,1,35.385769999999994
211,19,2,0,1,2,1,2,4,0,1,14.00034
256,20,1,1,1,2,1,1,4,1,1,23.99175
446,21,1,1,1,2,0,0,4,0,0,6.956063
446,21,1,1,1,2,0,0,4,0,0,6.956063
482,20,2,1,1,2,1,2,3,0,1,15.91776
50,24,1,1,1,2,0,1,1,0,0,18.043509999999998
185,26,1,1,2,2,0,1,2,0,0,12.71715
487,18,1,0,1,2,0,2,2,2,0,0.0
484,27,1,1,3,2,1,2,2,0,1,16.387310000000003
590,20,1,1,2,2,2,0,4,0,1,15.00453
397,44,1,1,1,1,2,1,2,0,10,1.271585
2449,31,2,1,3,1,2,2,3,0,3,21.99648
3685,18,1,1,1,2,2,0,4,0,0,30.4507
3448,18,2,1,2,2,2,2,3,1,1,19.31239
400,20,2,1,2,2,1,2,3,1,1,3.9717249999999997
3518,21,1,1,2,1,2,2,5,2,0,15.98428
3429,19,1,1,1,2,1,1,3,2,1,28.69237
398,26,2,0,1,2,1,0,1,0,0,1.7730339999999998
2616,21,2,1,2,2,2,2,4,0,0,32.508759999999995
2616,18,2,1,2,2,2,2,4,0,1,32.508759999999995
397,37,1,1,3,1,1,2,2,0,0,0.0
2238,24,2,1,1,2,2,2,3,0,0,18.98891
3712,17,1,9,1,2,2,0,3,3,0,14.68147
420,23,1,1,2,2,2,1,5,0,0,4.780963
398,31,2,1,2,2,0,2,1,0,0,1.7730339999999998
2122,21,1,1,2,2,1,1,5,0,1,4.7984279999999995
84,36,2,1,1,2,0,1,1,0,1,19.19445
2107,19,1,0,2,1,1,2,3,1,0,8.103584
2054,27,1,1,1,2,1,2,4,0,8,11.53097
2107,22,2,1,2,2,2,2,4,0,0,8.103584
3354,23,1,1,2,2,4,2,5,0,0,28.742849999999997
2014,18,1,0,1,2,2,2,3,1,0,17.87839
3517,26,2,0,1,2,2,1,4,1,1,16.540490000000002
520,19,1,1,2,2,0,1,2,0,0,26.442040000000002
2133,24,1,1,1,2,3,1,5,1,3,10.92759
617,21,2,1,1,2,1,2,4,0,1,23.795740000000002
2107,20,2,1,1,2,4,2,5,0,0,8.103584
2219,18,1,1,1,2,3,2,4,0,3,19.13039
2367,22,2,1,2,2,2,2,3,0,8,13.237020000000001
2042,20,2,1,1,2,5,2,5,1,3,9.029200000000001
406,20,2,1,2,2,2,0,4,0,0,5.189062
2357,22,1,0,2,2,3,0,4,0,1,10.05441
593,20,1,0,1,2,1,2,3,0,1,20.59195
228,27,2,1,2,2,2,2,3,0,1,11.962879999999998
3369,22,1,1,2,2,2,2,6,0,0,17.68002
249,53,2,1,3,1,2,2,3,1,0,29.536270000000002
14,27,1,1,1,2,1,2,2,0,1,4.707007000000001
3337,20,1,1,1,2,2,2,5,1,8,9.106768
257,19,2,0,2,2,1,2,3,4,2,7.789524999999999
3604,20,2,1,1,2,2,2,3,0,10,30.037599999999998
71,30,2,1,1,2,0,2,2,0,10,1.132351
48,18,1,0,1,2,0,0,1,0,10,1.199355
67,19,1,1,1,2,0,0,1,0,10,1.897934
42,28,1,1,3,1,0,2,2,0,0,22.20279
44,19,1,1,1,2,0,0,2,0,1,2.11164
101,22,1,1,2,2,0,2,1,0,1,3.6798390000000003
3368,51,1,9,3,1,2,2,5,0,0,0.0
2560,23,2,1,1,1,3,0,2,0,3,32.346959999999996
204,28,1,0,1,2,0,2,2,0,1,3.6175770000000003
2251,36,1,1,3,1,1,1,1,1,3,22.79582
467,37,1,0,2,2,0,1,2,2,1,2.968285
2072,22,2,1,2,2,2,1,3,2,1,27.747169999999997
1050,44,1,1,3,1,2,2,3,1,0,22.47904
3337,18,1,1,2,2,2,1,4,1,0,9.106768
74,20,2,1,1,2,1,2,4,2,0,0.699414
3814,18,1,1,2,2,1,2,3,2,8,27.080419999999997
3809,20,2,1,2,2,2,0,3,0,1,26.56439
3506,38,1,1,3,1,1,2,1,0,0,9.196673
428,20,2,1,1,2,2,2,3,0,1,13.732610000000001
373,23,1,0,1,2,0,1,5,0,10,2.3595610000000002
128,23,1,1,1,2,0,1,2,0,10,9.646421
2013,24,2,1,1,2,2,2,3,0,0,35.45065
1199,60,1,1,1,1,1,2,1,0,0,0.0
3654,21,1,1,2,2,3,2,3,1,3,18.495369999999998
42,20,1,1,1,2,0,0,2,0,10,1.572915
3842,30,1,0,1,1,0,2,2,0,0,0.9521799999999999
582,20,2,1,2,2,1,2,3,0,1,20.594900000000003
371,28,2,0,1,2,0,1,2,0,10,0.0
173,36,1,0,3,1,0,1,2,0,1,18.24229
267,33,1,1,1,1,1,0,2,1,0,6.11338
503,18,1,0,1,2,2,1,3,1,0,16.25491
89,29,1,1,1,2,3,2,4,0,1,4.696599
216,35,2,1,3,1,1,2,2,0,0,21.61084
60,25,2,0,1,2,0,1,3,0,1,3.376403
2073,19,2,1,2,2,2,2,3,2,8,17.15949
230,42,1,1,2,1,2,2,2,1,0,13.03885
2455,20,1,1,2,2,1,2,3,0,0,35.36309
96,20,2,0,1,2,0,0,2,0,0,2.111842
372,21,1,1,2,1,1,2,3,1,1,21.21674
42,20,2,0,1,2,0,2,2,0,10,1.572915
197,23,1,0,1,2,2,2,4,0,1,7.317653
239,20,1,1,1,2,1,0,4,1,1,14.4257
2108,22,1,0,2,2,1,2,4,0,1,23.32801
331,21,1,1,2,2,1,2,5,2,0,10.94901
2058,19,2,1,2,2,3,0,4,0,0,11.14276
406,20,2,1,1,2,1,1,3,0,1,9.767674000000001
441,38,2,1,3,1,1,2,2,0,10,12.08477
129,23,2,1,2,2,1,1,5,0,1,9.064995999999999
585,20,1,1,2,2,5,2,3,0,3,26.46198
201,22,2,1,1,2,2,2,4,0,0,4.92004
99,25,1,0,3,1,0,1,2,0,10,4.045104
201,25,2,1,2,2,0,1,2,0,1,4.92004
3867,29,2,1,1,2,1,2,2,2,3,2.7633769999999998
166,20,1,1,2,2,0,0,3,1,0,17.27223
573,31,2,1,3,1,2,2,3,0,0,28.52161
309,30,2,1,2,1,1,1,3,0,1,15.31332
463,60,1,1,1,1,2,2,2,0,0,11.49833
552,25,2,1,1,2,1,2,2,0,1,17.81049
5226,22,2,1,2,2,3,2,2,0,3,50.69191
249,28,2,1,1,2,0,0,2,1,0,6.498804
249,24,1,0,1,1,0,0,2,1,0,6.498804
3386,19,2,1,2,2,2,1,5,1,0,13.89886
2036,19,2,1,2,2,2,2,4,0,1,7.58182
227,58,1,1,3,1,3,2,3,0,3,4.943873
46,24,1,1,1,2,0,1,2,0,10,1.297744
46,22,1,1,1,2,0,1,2,0,10,1.297744
104,57,1,1,3,1,0,2,2,0,0,3.631853
3466,23,1,0,2,2,1,1,4,2,0,20.236159999999998
188,24,1,1,1,2,1,2,4,0,1,3.070265
3192,26,1,1,3,1,2,2,2,0,1,40.43366
2217,26,2,1,2,1,3,2,4,0,3,29.21975
99,25,1,0,1,2,0,1,2,0,1,4.045104
385,24,1,1,3,1,0,1,3,0,0,20.40364
3719,31,2,1,1,2,1,2,2,2,3,36.01426
89,28,2,1,2,2,0,2,2,0,0,4.696599
101,22,1,0,2,2,0,1,1,0,0,3.6798390000000003
119,28,2,1,3,2,0,2,2,0,10,6.027405
341,23,2,1,1,2,2,2,3,0,1,11.62543
2028,18,2,1,1,2,2,2,3,1,1,25.78574
43,24,1,1,2,2,1,2,2,0,10,1.8320239999999999
97,29,1,0,2,2,0,2,1,0,10,2.707659
600,21,2,1,2,2,2,2,2,0,3,29.75281
491,53,2,1,1,2,1,2,4,0,1,16.98838
590,23,1,0,1,2,2,2,3,0,0,22.04901
3358,66,1,1,1,1,1,1,3,0,0,0.0
67,30,1,0,1,1,0,2,2,0,0,1.897934
191,21,2,0,1,2,0,2,4,0,1,5.659206
96,23,1,9,2,2,0,2,3,0,1,20.16138
520,27,2,1,2,1,1,1,3,0,1,12.66805
432,30,2,1,3,1,1,1,2,1,0,0.0
3643,21,1,0,1,2,1,0,2,0,1,18.222990000000003
2552,20,1,1,1,2,2,2,3,1,5,36.661199999999994
68,23,1,1,1,2,0,2,2,0,2,0.97324
3867,17,2,0,1,2,1,2,3,1,10,0.0
50,29,2,1,3,2,1,2,2,0,0,1.5870020000000002
3658,18,2,1,2,2,2,1,3,0,8,18.40648
1060,25,1,1,2,1,3,1,4,1,0,37.810230000000004
50,21,1,1,1,2,1,0,2,0,10,1.5870020000000002
520,25,1,0,2,1,0,1,2,0,1,16.65826
480,17,2,9,2,2,2,0,2,2,0,19.30453
2625,20,1,1,2,2,3,2,4,0,0,46.41885
50,30,1,1,3,2,1,2,1,0,10,1.5870020000000002
46,25,2,1,1,2,0,2,2,0,10,1.297744
287,33,2,1,1,1,2,0,3,0,0,18.62722
601,24,1,1,3,1,1,2,3,0,0,24.21564
36,41,1,1,3,1,0,2,1,0,0,2.714894
1129,21,2,1,2,2,4,2,3,0,3,8.92357
451,24,2,9,1,2,2,0,3,0,1,13.83928
588,29,2,1,1,2,2,2,3,0,1,18.66694
122,24,1,0,1,2,1,2,3,0,0,8.184263000000001
332,22,2,1,1,2,1,2,4,0,1,15.933489999999999
46,31,2,1,2,2,0,2,2,2,5,1.297744
3645,22,2,1,1,2,3,2,3,1,5,27.48647
3668,36,1,1,1,2,1,0,2,2,3,18.63411
2248,21,1,1,1,2,2,2,3,0,0,22.02291
3447,20,1,0,1,2,2,2,5,0,0,14.301950000000001
4160,22,1,1,1,2,3,0,4,0,3,28.94995
452,23,2,9,1,2,2,0,2,0,0,0.0
3629,17,2,1,2,2,2,2,4,2,0,14.32403
67,19,2,1,1,2,0,1,2,0,10,1.897934
326,20,2,1,2,1,3,2,3,0,0,11.72518
3855,20,1,0,1,2,2,2,3,1,1,17.510720000000003
42,25,1,1,3,1,1,2,2,0,0,1.572915
119,27,1,0,1,2,0,1,1,0,2,6.027405
40,26,2,1,1,2,1,2,2,0,2,1.461703
122,22,2,1,1,2,1,2,3,0,1,8.184263000000001
272,52,1,1,3,1,1,2,2,0,0,4.736917999999999
25,38,2,1,3,1,0,2,2,0,0,3.41576
3649,23,2,1,3,1,2,2,5,0,0,19.26566
2363,24,1,1,1,2,2,0,4,0,3,19.85862
247,22,1,1,2,2,1,2,4,0,1,11.53441
4052,17,1,1,2,2,2,0,2,1,0,58.407050000000005
3680,22,1,1,2,2,3,0,5,1,3,17.92
383,21,2,1,2,2,1,2,5,0,1,3.944377
3682,53,2,1,3,1,2,2,4,0,1,13.77478
385,20,2,1,1,2,2,2,3,0,1,5.017492999999999
46,27,2,0,3,2,0,2,2,0,10,1.297744
587,19,2,1,2,2,2,2,7,0,1,19.785529999999998
46,20,2,0,1,2,0,0,2,0,0,1.297744
406,22,2,1,1,2,3,2,5,0,1,16.40778
3419,28,2,1,3,1,2,0,4,0,0,14.15716
84,29,2,1,3,2,0,2,1,0,0,3.7347529999999995
65,22,1,1,1,2,1,2,5,0,1,2.628072
3369,24,2,9,1,2,1,0,3,0,0,36.939449999999994
198,20,2,1,1,2,1,2,3,2,1,6.574628000000001
5123,20,1,1,1,2,1,0,4,0,0,48.363699999999994
3686,20,2,0,1,2,2,2,3,1,1,25.313650000000003
331,20,1,0,2,2,1,2,5,2,0,10.94901
287,20,2,1,3,1,2,2,4,0,0,11.63691
3464,18,1,0,1,2,1,2,3,1,0,8.62022
591,32,2,1,1,2,3,2,4,0,3,23.617330000000003
301,27,1,1,2,2,1,2,2,0,0,16.44697
483,25,2,1,1,2,0,2,3,1,1,15.99082
67,26,2,1,1,2,0,1,2,0,2,1.897934
3607,21,1,0,1,2,1,2,3,3,0,20.09028
2229,46,1,1,2,2,2,2,2,0,0,35.15407
328,37,2,1,1,2,1,1,1,0,3,10.787420000000001
230,48,2,1,1,2,0,2,2,2,10,2.759163
21,31,1,1,3,2,2,2,1,0,0,2.04452
2417,33,2,1,2,2,2,2,4,0,0,33.143589999999996
2210,19,2,1,1,2,3,1,5,1,8,26.32943
42,31,1,1,3,1,1,2,2,0,10,1.572915
2399,19,2,0,1,2,1,2,4,0,5,24.8513
72,20,1,9,1,2,1,2,4,0,0,1.5951760000000001
3716,22,2,1,1,2,2,2,3,0,3,24.451330000000002
47,19,1,1,1,2,0,0,2,0,10,1.063099
3506,19,1,1,2,2,4,2,4,1,0,9.196673
487,23,2,1,1,2,1,2,4,1,0,18.849220000000003
317,23,1,1,1,2,0,2,2,0,1,9.524379999999999
450,20,2,1,1,2,1,1,3,0,8,13.40907
158,40,1,1,2,1,0,1,1,0,0,8.900281999999999
64,23,1,1,1,2,1,2,2,0,10,2.764601
50,21,2,1,2,2,1,2,4,1,2,1.5870020000000002
3436,40,2,1,3,1,2,0,2,2,0,22.554380000000002
3616,22,1,1,1,2,2,2,4,1,4,37.68912
452,19,1,1,1,2,1,2,3,1,10,12.26375
2108,26,1,0,1,2,2,0,4,0,5,23.32801
398,22,1,0,1,2,1,0,4,0,1,16.55089
37,31,2,1,3,1,2,2,2,0,0,2.4224270000000003
65,21,2,1,1,2,2,0,2,0,3,2.628072
46,22,1,1,3,2,1,2,1,0,0,1.297744
351,19,2,1,2,2,3,2,4,0,7,18.56948
5109,19,2,1,2,2,3,2,4,0,3,9.160751
21,21,2,1,2,2,0,1,2,0,10,2.04452
595,18,1,1,2,2,2,2,4,0,1,20.217779999999998
72,46,1,1,2,1,1,2,2,0,0,1.5951760000000001
62,28,2,0,3,2,0,2,2,0,0,3.4027329999999996
18,30,2,1,3,2,2,2,2,0,0,3.4273759999999998
3199,27,2,1,1,2,3,2,3,0,3,31.77826
110,25,2,1,2,2,1,2,2,0,1,5.461931
2357,25,1,1,1,2,1,2,3,0,1,19.34901
2618,52,1,1,3,1,2,2,2,0,0,44.545449999999995
1093,19,2,1,1,2,2,2,3,1,0,51.28021
104,22,2,1,1,2,1,2,2,0,2,3.631853
413,27,2,1,3,1,3,2,3,0,0,14.20978
65,25,1,0,3,1,1,2,5,0,8,2.628072
3637,22,2,1,1,2,2,2,2,0,3,25.21846
2608,37,1,1,3,2,2,2,2,2,0,47.31673
401,18,1,0,2,2,2,2,5,0,1,17.52129
1076,24,1,1,2,1,3,2,4,0,0,35.59761
46,26,1,1,1,2,0,2,2,0,10,1.297744
3615,21,1,1,2,1,5,2,5,0,3,25.65904
337,21,2,1,1,2,2,2,5,1,1,16.12024
3484,20,1,1,2,2,2,2,4,1,0,18.215880000000002
195,67,1,1,1,1,0,1,1,0,0,10.068629999999999
535,23,2,1,1,2,2,1,6,0,0,12.931
306,71,1,1,1,1,1,1,1,0,0,11.34862
3640,18,2,0,1,2,3,2,5,0,5,27.42865
106,17,2,0,2,2,1,2,2,1,1,16.756529999999998
3326,18,2,0,1,2,2,2,3,0,8,0.8736649999999999
613,21,2,1,2,2,2,2,3,2,3,34.02899
37,30,1,1,3,1,1,2,2,0,0,0.0
591,20,2,1,2,2,1,1,3,0,1,23.617330000000003
3434,22,2,1,1,2,1,2,4,1,1,23.14884
371,21,1,1,2,2,0,1,2,0,10,0.0
3690,19,2,1,1,2,1,1,3,0,0,17.66575
46,26,1,1,3,1,0,1,2,0,0,1.297744
71,24,1,1,1,2,0,2,1,0,2,1.132351
531,24,1,1,3,1,0,2,3,0,0,14.73847
50,25,1,1,1,2,0,1,2,0,0,1.5870020000000002
26,23,1,1,2,2,1,2,3,0,1,3.8004709999999995
42,19,1,1,1,2,0,0,2,0,0,1.572915
2211,20,1,1,2,2,3,2,4,0,0,24.84084
263,33,2,0,1,2,1,2,2,0,2,6.784424
169,29,1,1,3,1,0,1,1,0,0,3.4102490000000003
2203,22,2,1,1,2,4,0,6,0,1,21.716639999999998
46,35,1,1,1,2,1,0,2,1,10,1.297744
3629,37,2,1,1,2,1,1,2,2,3,3.256571
66,19,2,1,1,2,1,2,2,0,0,2.298354
454,29,2,1,3,2,0,2,1,0,0,11.74369
50,23,1,1,1,2,0,0,1,0,0,1.5870020000000002
109,34,1,1,3,1,2,2,2,0,0,4.962823
233,20,2,1,1,2,1,2,4,0,0,15.91759
116,41,2,0,2,2,0,1,2,0,1,16.749950000000002
2054,20,1,0,2,2,2,2,3,2,1,14.52883
491,18,2,1,2,2,2,1,2,0,0,20.97859
99,31,2,1,3,1,0,2,2,0,0,4.045104
101,31,1,1,2,2,1,2,2,0,0,3.6798390000000003
106,28,1,9,2,2,1,2,5,0,0,5.234420999999999
46,26,1,1,2,2,0,1,2,0,0,1.297744
262,30,2,1,3,1,1,2,2,0,1,7.405371999999999
162,20,1,0,1,2,1,0,3,0,1,7.5661119999999995
452,23,1,1,1,2,2,1,3,0,0,12.20623
327,47,1,1,2,2,1,1,4,3,1,16.60991
2419,58,1,1,2,1,2,2,2,0,0,30.69666
3610,21,1,1,1,2,2,2,3,0,3,50.71923
4090,19,1,1,2,2,2,2,3,2,0,16.79235
592,20,1,1,2,2,4,0,5,0,0,21.15807
495,38,1,1,1,2,1,1,2,2,1,6.663219
166,22,2,0,1,1,0,1,3,0,0,7.829605
3685,21,1,1,1,2,2,2,5,6,4,29.40904
3685,19,2,1,2,2,2,2,5,6,0,29.49984
2128,20,1,0,1,2,1,2,3,0,0,23.73954
139,20,1,1,1,2,2,1,4,0,1,12.50167
139,22,1,1,2,2,2,0,3,0,2,13.88277
1122,19,1,0,1,2,2,2,3,1,5,44.0899
343,20,1,0,1,2,1,2,3,0,1,15.17309
1187,48,1,1,2,1,2,2,2,0,0,51.42545
2055,27,1,1,3,1,4,1,4,0,0,29.45558
2257,40,1,1,1,1,1,2,1,1,0,26.47335
3809,22,1,1,1,2,3,1,5,0,3,41.68588
396,36,1,1,2,1,1,2,2,2,0,16.93478
2427,21,1,1,1,2,2,2,4,1,0,27.84087
251,19,2,9,1,2,0,2,5,1,1,7.955979
347,26,1,1,3,2,1,1,2,0,0,18.460369999999998
5144,65,2,1,1,1,1,2,2,0,0,6.6766190000000005
2434,21,2,1,2,2,3,2,6,0,3,33.45132
173,37,1,1,2,1,2,2,3,2,0,6.93442
2208,26,1,1,2,2,2,2,3,0,3,26.31001
37,37,2,1,1,2,0,1,1,0,10,0.5361569999999999
4074,23,1,1,3,1,2,0,2,0,0,22.76146
217,29,2,1,1,2,1,1,2,0,6,7.6123769999999995
173,38,2,1,3,1,1,2,2,0,0,5.553314
211,33,2,1,2,2,1,2,2,0,3,7.283757
228,61,1,1,3,1,1,2,1,0,0,11.962879999999998
504,19,2,0,1,2,2,2,4,1,1,15.17275
4108,34,1,1,1,2,2,2,2,3,0,48.97089
217,30,2,1,2,1,3,2,3,0,0,7.595644
25,34,1,0,1,2,0,2,1,0,10,0.0
71,28,2,1,1,2,0,1,2,0,0,4.174835
170,28,1,0,2,1,0,0,1,0,0,5.7119040000000005
48,18,2,1,1,2,1,2,2,0,1,3.985735
177,24,1,0,2,2,0,2,2,0,1,8.345644
601,23,1,1,3,1,2,0,4,1,0,23.64417
67,29,1,1,3,1,0,1,1,0,0,2.1706479999999995
21,39,2,1,3,1,1,1,2,2,1,1.38954
523,20,1,0,2,2,1,2,3,1,1,15.25818
93,25,2,1,2,2,0,2,3,0,2,3.235429
5133,21,1,0,1,2,1,2,4,1,1,8.835964
5166,18,1,1,1,2,0,1,5,0,0,2.120519
105,22,2,1,1,2,1,0,6,0,1,6.2479130000000005
5168,25,2,1,3,2,0,2,1,0,0,4.690215
5224,21,2,1,3,1,5,2,5,0,0,34.18617
2251,23,1,0,1,2,2,2,3,1,0,23.137880000000003
68,20,2,0,1,2,1,0,5,0,0,2.346882
3646,22,2,1,1,2,3,0,3,0,5,25.50147
53,22,2,1,1,2,0,0,3,0,10,1.163625
192,33,1,1,1,2,1,2,3,2,1,8.458525999999999
1097,20,1,1,1,2,1,1,3,2,0,59.38861
1060,28,1,0,1,2,2,2,5,0,5,36.87556
4103,21,1,1,1,2,3,2,4,0,0,34.36329
1117,20,1,1,2,2,2,2,4,1,0,46.905089999999994
1123,35,1,9,1,2,2,0,2,1,5,45.154489999999996
495,19,2,1,1,2,1,1,3,1,1,20.667080000000002
373,18,2,0,1,2,1,0,4,3,1,22.04756
259,19,2,1,1,2,1,2,3,1,1,7.6022419999999995
1180,26,2,1,1,2,0,1,1,0,1,1.2168219999999998
209,29,2,0,1,2,0,1,2,0,0,18.558529999999998
196,21,2,0,1,2,1,2,3,1,0,53.747699999999995
1063,18,2,0,1,2,3,2,6,1,1,12.29799
3481,38,2,1,3,2,2,2,2,2,0,0.0
483,50,2,1,2,1,1,2,4,2,0,0.0
1173,20,1,1,1,2,2,2,3,1,0,1.9134289999999998
465,22,2,0,2,2,2,1,4,0,1,47.555279999999996
3346,30,2,1,3,1,3,2,3,0,0,29.52522
1182,23,2,0,2,2,2,2,6,0,0,4.205792000000001
1196,23,1,1,1,2,1,0,2,0,1,5.626981
3468,35,2,1,3,1,2,0,2,2,0,29.241490000000002
1209,18,1,1,2,2,3,2,3,1,3,6.719004
79,23,1,1,2,2,1,2,1,0,3,12.726719999999998
