Unnamed: 0,HomeZone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Dist,Distance
11398,46,21,2,1,1,2,0,0,1,0,0,1.297744,1.297744
11399,2208,20,1,1,1,2,1,0,2,2,1,23.96354,23.96354
11400,119,24,1,0,1,2,0,1,2,0,1,6.027405,6.027405
11401,4033,18,2,1,1,2,2,2,3,0,0,33.61939,33.61939
11402,202,19,1,1,2,2,1,1,2,1,7,3.692771,3.692771
11403,3853,38,2,1,3,1,2,2,2,2,0,0.925847,0.925847
11404,3675,18,1,1,1,2,3,2,3,2,3,17.15427,17.15427
11406,437,18,2,1,1,2,3,2,3,1,0,13.62305,13.62305
11407,2449,52,1,1,1,2,1,1,2,0,1,12.926919999999999,12.926919999999999
11408,383,20,2,1,1,2,1,2,4,0,0,3.944377,3.944377
11409,71,28,2,1,2,2,1,2,2,0,0,1.132351,1.132351
11410,38,38,2,0,1,2,0,2,2,0,10,1.916098,1.916098
11411,3719,25,1,1,2,2,3,2,4,0,3,22.523629999999997,22.523629999999997
11413,1173,31,2,1,3,1,2,2,4,0,0,1.913429,1.913429
11414,1264,20,1,0,2,1,2,1,3,0,0,20.73546,20.73546
11415,1140,51,1,1,3,1,1,2,3,0,0,12.59903,12.59903
11416,1144,20,2,1,1,2,2,2,3,0,1,11.40493,11.40493
11417,3374,40,1,1,2,2,1,0,1,1,0,11.45632,11.45632
11418,3877,27,1,1,3,1,2,2,2,0,0,8.194528,8.194528
11419,1179,18,2,1,2,2,0,0,2,0,10,0.0,0.0
11420,1179,19,2,9,1,2,0,0,2,0,0,0.0,0.0
11421,1046,18,2,1,2,2,2,0,3,1,1,27.317809999999998,27.317809999999998
11423,621,23,2,1,1,2,2,2,3,1,0,34.161229999999996,34.161229999999996
11424,3360,19,2,1,2,2,1,2,3,0,1,27.64247,27.64247
11425,1096,19,2,1,2,2,2,2,5,0,1,21.76952,21.76952
11426,1032,19,2,1,1,2,4,0,4,1,3,21.71295,21.71295
11427,1032,17,1,1,1,2,4,0,4,1,3,21.71295,21.71295
11428,1063,20,2,1,1,2,1,1,3,0,1,12.297989999999999,12.297989999999999
11429,3488,18,1,1,2,2,3,0,3,0,0,27.00136,27.00136
11430,140,20,2,0,2,2,2,2,5,2,0,12.629480000000001,12.629480000000001
11431,177,23,1,1,1,2,1,2,4,0,0,16.17108,16.17108
11432,339,20,2,9,2,2,2,0,3,0,0,65.77911999999999,65.77911999999999
11433,205,22,1,0,1,2,1,0,2,0,1,16.718619999999998,16.718619999999998
11434,329,20,1,1,1,2,3,2,3,1,3,7.2215,7.2215
11435,3010,45,2,1,3,1,2,0,4,0,0,31.05984,31.05984
11436,3640,18,2,1,2,2,1,2,2,0,5,13.46747,13.46747
11437,1179,20,2,0,1,2,1,1,3,0,10,0.0,0.0
11438,2072,55,2,1,2,1,2,2,4,0,0,29.26405,29.26405
11441,117,20,2,0,2,2,1,2,3,0,1,10.41435,10.41435
11442,1144,19,2,1,1,2,3,2,4,0,0,11.40493,11.40493
11444,1259,17,2,1,1,2,4,2,3,2,3,20.22853,20.22853
11445,3604,23,1,1,2,2,3,0,4,0,3,48.54043,48.54043
11446,1215,42,1,1,2,2,0,2,1,1,1,8.597389000000002,8.597389000000002
11447,3688,19,2,1,1,2,3,2,4,0,0,80.6523,80.6523
11450,3691,18,1,1,2,2,2,2,4,0,3,6.985564,6.985564
11451,4035,21,2,1,3,1,2,2,4,0,0,9.857439,9.857439
11453,3682,26,1,1,2,1,3,2,5,0,0,12.40859,12.40859
11454,4037,18,1,9,1,2,2,0,3,1,1,11.652660000000001,11.652660000000001
11455,3719,18,2,1,1,2,2,0,3,1,8,10.457540000000002,10.457540000000002
11456,4186,47,1,1,1,1,2,2,2,2,0,16.44538,16.44538
11457,2616,22,2,0,1,2,2,0,3,0,5,41.07945,41.07945
11458,249,19,2,0,1,2,0,2,3,1,1,11.31397,11.31397
11460,262,21,2,1,2,2,1,1,3,0,0,8.230326,8.230326
11461,110,29,1,1,1,2,0,2,2,0,0,6.6972369999999986,6.6972369999999986
11462,294,22,2,1,1,2,2,2,3,0,1,16.10653,16.10653
11463,404,19,2,1,2,2,2,2,5,0,0,13.879560000000001,13.879560000000001
11466,602,22,1,1,1,2,2,1,3,0,1,23.46296,23.46296
11467,4110,18,1,1,2,2,2,2,4,2,0,19.31544,19.31544
11470,186,72,2,1,1,1,1,2,2,0,1,1.9015330000000001,1.9015330000000001
11471,17,48,2,1,3,1,1,2,2,0,2,5.3705919999999985,5.3705919999999985
11472,3664,22,1,1,2,1,2,2,4,0,0,4.087808,4.087808
11473,287,42,1,1,1,1,1,0,2,0,3,12.351410000000001,12.351410000000001
11474,4120,39,1,1,3,1,2,2,2,3,0,44.474509999999995,44.474509999999995
11475,3852,21,2,1,1,2,2,0,2,0,0,6.4647489999999985,6.4647489999999985
11476,3810,18,2,1,1,2,2,2,3,1,8,8.172212,8.172212
11477,452,29,1,1,3,1,1,1,3,0,0,36.721140000000005,36.721140000000005
11478,3610,26,1,0,2,1,2,2,3,0,1,20.10313,20.10313
11479,61,40,2,1,1,2,2,2,2,1,6,5.748048000000002,5.748048000000002
11480,319,23,2,1,1,1,1,2,2,0,3,18.63959,18.63959
11481,4032,19,1,1,1,2,1,0,2,2,1,10.04963,10.04963
11482,3623,18,2,0,1,2,2,2,5,0,1,5.401307,5.401307
11483,3664,23,1,0,1,2,3,1,3,1,8,4.087808,4.087808
11484,3443,19,1,1,2,2,2,2,3,1,1,36.729820000000004,36.729820000000004
11485,3686,18,1,0,1,2,1,2,3,1,1,6.640639999999999,6.640639999999999
11489,398,46,2,1,3,1,1,1,1,0,3,7.676,7.676
11490,5172,29,1,0,3,1,0,2,2,0,0,65.85472,65.85472
11491,3636,20,1,1,1,2,2,2,3,2,3,5.99046,5.99046
11492,4011,19,1,0,1,2,1,2,3,0,8,15.50125,15.50125
11493,3810,21,1,0,1,2,1,2,5,0,0,8.172212,8.172212
11494,336,20,1,1,1,2,2,2,4,1,3,16.55144,16.55144
11495,3419,58,2,1,1,1,1,2,1,0,0,29.28312,29.28312
11496,182,21,2,1,1,2,3,0,3,0,0,5.943665,5.943665
11497,62,22,1,9,1,2,1,0,2,0,0,5.411544,5.411544
11498,3662,21,2,1,1,2,1,1,3,0,10,3.421196,3.421196
11499,3655,23,2,1,1,2,3,2,3,0,0,4.080238,4.080238
11500,3607,18,2,1,1,2,2,2,5,0,0,7.754017,7.754017
11501,21,25,2,0,1,2,0,2,2,0,1,3.52647,3.52647
11502,4042,20,1,1,2,2,2,2,3,0,3,17.737920000000003,17.737920000000003
11505,271,24,2,1,1,2,1,1,3,0,0,6.378789,6.378789
11506,3418,19,2,1,2,2,3,2,4,0,3,28.02472,28.02472
11507,162,20,2,1,1,2,3,0,4,0,1,5.564587,5.564587
11508,3690,22,2,1,1,2,2,2,3,0,8,9.85036,9.85036
11510,4062,22,1,1,1,2,4,2,3,0,3,14.574710000000001,14.574710000000001
11511,2434,45,2,1,1,2,2,1,2,2,1,14.372459999999998,14.372459999999998
11512,3877,19,1,1,1,2,0,0,4,0,1,8.807132000000001,8.807132000000001
11513,441,42,1,0,1,1,1,0,2,1,0,10.47737,10.47737
11514,3102,19,1,1,2,2,3,2,3,1,1,41.97159,41.97159
11515,3465,28,1,1,2,2,3,2,4,0,3,37.88421,37.88421
11516,482,47,1,1,1,1,1,1,4,1,1,17.87793,17.87793
11518,443,31,1,1,3,1,1,2,2,0,0,11.69234,11.69234
11521,3868,18,2,1,2,2,1,2,3,0,1,2.564849,2.564849
11522,2222,42,1,1,2,2,1,2,1,2,3,10.66365,10.66365
11523,410,41,1,9,2,1,0,2,3,0,0,12.08038,12.08038
11525,3640,43,1,1,2,2,2,2,2,0,8,7.358891000000001,7.358891000000001
11527,163,25,2,0,3,1,2,2,4,0,0,5.007835999999998,5.007835999999998
11528,5238,21,1,1,2,2,3,2,4,0,3,47.54106,47.54106
11529,120,28,2,1,2,1,1,2,4,1,1,7.118028000000002,7.118028000000002
11531,135,24,2,1,3,1,1,2,3,0,0,12.51747,12.51747
11533,2383,21,2,1,2,2,2,0,3,0,1,27.345830000000007,27.345830000000007
11534,4026,23,1,1,2,2,1,1,2,0,0,9.287405,9.287405
11535,2447,18,2,1,2,2,3,0,4,0,1,32.44936,32.44936
11536,250,18,2,1,2,2,2,2,3,0,10,10.19335,10.19335
11537,3616,22,2,1,2,2,2,2,4,0,1,12.632040000000002,12.632040000000002
11538,4127,20,1,0,1,2,2,2,5,0,5,37.63909,37.63909
11539,84,22,1,0,2,2,0,1,1,0,0,3.734753,3.734753
11540,2605,21,1,1,2,1,2,1,3,0,0,44.30607,44.30607
11541,44,33,1,1,2,2,0,2,1,0,0,2.11164,2.11164
11542,3193,29,1,1,1,1,4,2,4,0,3,42.82263,42.82263
11543,23,37,1,1,1,2,1,1,1,3,0,1.016642,1.016642
11544,3615,18,1,0,1,2,2,2,3,2,1,10.8173,10.8173
11545,4079,22,1,1,1,2,2,1,3,0,3,21.27628,21.27628
11546,3604,23,1,1,1,1,2,2,4,0,8,6.463058999999999,6.463058999999999
11547,3688,23,2,1,1,2,2,0,3,0,3,5.941493,5.941493
11548,3469,21,2,1,2,2,4,2,3,1,0,32.76505,32.76505
11549,3602,20,2,1,1,2,2,2,4,0,1,5.5906080000000005,5.5906080000000005
11550,2025,28,1,0,1,2,3,2,4,0,1,25.99951,25.99951
11551,3616,19,1,0,1,2,2,1,3,1,1,12.632040000000002,12.632040000000002
11552,3854,40,2,1,3,1,1,2,3,2,0,6.904400999999999,6.904400999999999
11553,3602,20,1,0,1,2,1,2,2,1,0,5.5906080000000005,5.5906080000000005
11554,3617,22,2,1,1,2,2,0,3,0,1,12.99335,12.99335
11555,3864,20,1,9,1,2,2,0,2,0,8,6.473039000000001,6.473039000000001
11556,618,21,2,1,2,2,4,2,5,0,3,33.66486,33.66486
11557,59,20,2,1,1,2,0,2,2,0,1,3.157046,3.157046
11558,49,20,1,0,2,2,0,2,2,0,10,0.8810959999999999,0.8810959999999999
11559,227,19,1,0,1,2,2,2,3,1,0,9.823588,9.823588
11561,523,22,2,0,1,2,2,2,3,1,8,15.93005,15.93005
11562,3655,23,1,0,2,1,2,2,3,3,0,5.385821,5.385821
11563,3680,21,1,0,1,2,2,2,5,0,1,21.73179,21.73179
11564,2056,22,1,1,1,2,4,2,4,0,1,27.48566,27.48566
11565,1099,24,2,1,1,2,4,2,4,1,0,20.515880000000006,20.515880000000006
11566,3685,21,2,1,1,2,2,2,3,1,1,4.513649999999998,4.513649999999998
11568,3460,25,1,0,1,2,3,2,3,0,0,38.74128,38.74128
11569,3857,76,2,1,1,1,2,2,2,0,0,5.350423999999999,5.350423999999999
11570,214,51,1,1,3,1,1,2,2,1,0,8.423377,8.423377
11571,290,20,2,1,1,2,5,2,7,0,8,14.077520000000002,14.077520000000002
11572,172,23,2,1,2,2,1,2,3,1,1,4.945424,4.945424
11573,63,34,1,1,3,1,1,1,2,0,1,2.662761,2.662761
11574,481,26,1,0,1,2,2,0,4,0,8,2.029721,2.029721
11575,197,34,1,0,2,1,1,2,2,1,0,19.2954,19.2954
11576,273,29,2,0,1,2,0,2,3,0,2,5.551813,5.551813
11577,3691,20,1,0,1,2,1,1,5,1,1,21.63294,21.63294
11578,3517,18,1,1,1,2,1,0,5,2,1,28.814320000000002,28.814320000000002
11579,181,20,2,1,1,2,2,0,5,1,1,16.841910000000002,16.841910000000002
11580,2555,31,2,1,2,2,1,2,5,0,0,39.96448,39.96448
11581,3719,18,1,1,2,2,3,2,4,0,8,22.523629999999997,22.523629999999997
11582,3469,20,2,1,1,2,3,2,5,1,8,13.12614,13.12614
11583,413,23,1,1,2,2,1,1,3,0,8,12.10829,12.10829
11584,405,21,1,1,1,2,1,2,3,1,1,15.80785,15.80785
11585,448,20,2,0,1,2,0,2,2,0,1,14.62815,14.62815
11586,40,19,1,1,1,2,0,1,2,0,10,1.461703,1.461703
11587,523,23,1,0,2,2,1,2,4,0,0,15.93005,15.93005
11588,328,19,2,1,2,2,2,2,6,0,1,10.78742,10.78742
11590,1140,31,1,1,2,2,1,2,2,1,0,6.5067200000000005,6.5067200000000005
11591,538,34,1,0,2,2,1,2,2,0,0,10.1597,10.1597
11594,5087,21,1,1,1,1,2,2,3,0,1,71.83787,71.83787
11595,460,23,1,0,1,1,3,2,8,0,0,6.806615,6.806615
11597,2248,28,2,1,3,1,1,2,1,0,1,23.04627,23.04627
11598,1200,18,1,1,2,2,3,2,3,2,0,5.457686,5.457686
11600,436,19,1,0,1,2,1,2,4,1,1,16.85437,16.85437
11601,2251,23,2,0,1,2,1,1,4,0,0,5.983503000000002,5.983503000000002
11602,1189,23,2,1,1,2,3,0,3,0,3,8.021769,8.021769
11604,1140,26,1,1,2,2,2,2,3,0,3,6.5067200000000005,6.5067200000000005
11605,1190,22,1,0,1,2,2,2,4,0,1,2.284664,2.284664
11606,2427,21,2,1,2,2,2,0,3,0,1,11.22617,11.22617
11608,1241,27,1,1,2,2,3,0,2,0,0,7.921939,7.921939
11610,3714,20,1,0,1,2,1,2,3,2,8,6.943656,6.943656
11611,2368,38,2,1,3,1,2,2,2,0,0,21.91245,21.91245
11612,3607,25,1,1,1,2,3,1,4,0,0,7.754017,7.754017
11614,2360,34,1,1,2,1,1,2,2,0,0,19.71651,19.71651
11615,3854,27,1,1,1,2,1,2,2,2,0,6.904400999999999,6.904400999999999
11616,3685,19,1,1,2,2,2,1,4,0,1,4.336323,4.336323
11618,3809,21,2,1,1,2,2,0,5,0,1,8.993708,8.993708
11620,353,26,1,0,1,1,1,2,4,0,1,21.722520000000003,21.722520000000003
11621,3192,20,2,1,1,2,4,2,3,0,3,38.432140000000004,38.432140000000004
11622,3675,21,2,1,1,2,1,2,3,2,1,11.494060000000001,11.494060000000001
11624,3659,20,2,1,2,2,2,2,4,0,0,8.061563,8.061563
11625,3809,21,2,1,1,2,2,0,4,0,0,34.91235,34.91235
11627,3447,19,2,1,1,2,4,2,7,1,3,32.27762,32.27762
11628,3664,18,1,1,1,2,1,1,4,1,0,4.087808,4.087808
11631,5053,22,1,1,1,2,2,2,2,0,3,49.235209999999995,49.235209999999995
11633,366,21,1,1,2,1,3,2,4,1,0,25.078380000000006,25.078380000000006
11634,2251,20,2,1,1,2,2,2,3,1,1,21.18843,21.18843
11636,3615,21,2,1,1,2,3,0,3,0,3,10.8173,10.8173
11637,3606,25,1,1,1,2,2,2,3,0,0,7.763864999999999,7.763864999999999
11638,297,18,1,1,1,2,3,0,4,1,8,15.11241,15.11241
11639,4039,54,1,1,2,1,2,2,3,2,3,15.172189999999999,15.172189999999999
11640,4027,20,2,1,1,2,3,2,3,1,10,11.27362,11.27362
11641,1122,19,2,1,2,2,2,1,4,0,0,45.55793,45.55793
11643,154,21,2,1,1,2,2,0,3,0,0,9.352966,9.352966
11644,3500,25,1,1,2,2,4,0,4,0,3,30.50897,30.50897
11646,90,36,2,1,3,1,1,2,2,0,0,3.0967340000000005,3.0967340000000005
11647,383,23,2,1,2,1,1,2,4,0,0,3.944377,3.944377
11648,68,21,2,9,1,2,0,1,2,0,0,0.97324,0.97324
11649,454,31,1,1,3,1,0,2,2,0,0,11.743689999999999,11.743689999999999
11650,2072,21,2,0,1,2,2,2,4,0,0,27.74717,27.74717
11651,451,20,2,0,2,2,2,2,3,1,1,13.839279999999999,13.839279999999999
11652,3628,22,2,1,3,2,2,2,3,0,0,24.98484,24.98484
11653,211,23,1,1,1,2,1,1,2,0,1,5.960171999999999,5.960171999999999
11654,1124,24,1,1,3,1,2,2,2,0,0,46.68184,46.68184
11655,22,19,1,1,1,2,1,0,4,0,1,23.41314,23.41314
11656,17,28,1,1,3,1,2,2,2,0,0,3.771376,3.771376
11657,2027,25,2,1,2,1,4,0,5,0,0,8.16493,8.16493
11658,384,30,1,1,3,1,1,0,2,2,3,5.303446,5.303446
11660,375,19,2,1,1,2,1,0,3,0,0,4.989452999999999,4.989452999999999
11661,2448,25,1,1,1,2,2,2,4,0,0,30.63707,30.63707
11662,2715,58,1,1,2,1,2,2,2,0,0,51.79978,51.79978
11663,381,27,1,1,1,2,3,2,3,2,3,2.79579,2.79579
11664,2441,25,2,1,1,2,2,2,3,0,0,35.09729,35.09729
11666,1037,22,2,1,2,1,2,2,5,1,0,31.741429999999998,31.741429999999998
11667,3468,40,2,1,2,2,1,0,1,0,0,12.87834,12.87834
11668,343,19,2,1,1,2,2,2,4,0,1,13.65655,13.65655
11669,230,21,1,1,1,2,2,2,4,0,0,13.03885,13.03885
11671,2211,22,1,1,2,1,2,2,4,0,0,24.84084,24.84084
11672,4154,20,1,1,2,2,4,0,6,0,3,21.7863,21.7863
11673,2560,24,2,1,2,2,2,2,3,0,0,42.00014,42.00014
11674,341,19,1,1,1,2,3,0,3,1,0,11.62543,11.62543
11675,366,20,1,0,1,2,1,2,3,1,0,3.82725,3.82725
11676,4039,18,1,1,2,2,2,2,5,1,1,15.172189999999999,15.172189999999999
11677,618,22,2,0,1,2,1,2,5,0,0,28.470370000000003,28.470370000000003
11679,3864,55,2,1,3,1,1,1,1,0,3,6.473039000000001,6.473039000000001
11680,2666,57,1,1,3,1,1,2,1,0,0,40.4327,40.4327
11681,313,35,1,0,2,2,0,1,2,0,1,11.21286,11.21286
11682,2433,20,2,1,2,2,2,2,3,0,0,31.6369,31.6369
11683,4006,21,1,1,1,2,3,2,3,2,3,18.38617,18.38617
11684,3671,20,1,1,1,2,0,0,3,0,1,4.4947089999999985,4.4947089999999985
11685,3842,20,1,1,1,2,1,0,1,0,0,5.730005,5.730005
11686,3810,24,1,1,1,2,2,0,4,0,8,8.172212,8.172212
11687,3637,19,2,0,1,2,2,2,3,1,0,9.396771,9.396771
11688,3635,18,1,1,1,2,2,2,3,0,8,4.8603819999999995,4.8603819999999995
11689,3691,18,1,1,1,2,1,2,5,1,0,6.985564,6.985564
11691,4119,20,2,0,2,2,2,0,4,0,0,44.460359999999994,44.460359999999994
11692,3722,22,1,1,1,2,2,2,3,0,1,11.18366,11.18366
11693,4108,21,2,0,1,2,2,2,4,1,1,21.56961,21.56961
11694,3809,19,2,1,1,2,1,2,3,0,1,8.993708,8.993708
11695,3716,18,1,1,1,2,2,2,3,1,8,8.662004999999999,8.662004999999999
11697,137,20,2,1,2,2,3,2,6,0,1,10.38049,10.38049
11698,3842,20,2,1,1,2,0,1,2,0,1,5.730005,5.730005
11700,3429,20,1,1,2,2,2,0,3,0,3,18.82398,18.82398
11701,172,20,2,0,2,2,1,2,3,0,2,2.9438990000000005,2.9438990000000005
11702,233,29,1,0,2,1,1,2,2,2,0,14.936329999999998,14.936329999999998
11703,595,57,2,1,3,1,2,0,3,0,0,19.28821,19.28821
11704,71,35,2,1,3,2,0,2,2,0,0,1.517579,1.517579
11705,71,32,1,9,3,2,0,2,2,0,0,1.517579,1.517579
11706,68,22,2,0,1,2,1,0,5,0,0,3.3651470000000003,3.3651470000000003
11707,4088,23,2,1,1,2,3,2,3,0,3,12.49356,12.49356
11708,545,22,2,0,1,2,1,0,5,2,1,16.18271,16.18271
11709,4118,22,1,0,2,1,3,2,6,2,7,19.73286,19.73286
11710,285,24,1,1,2,2,2,2,3,0,1,10.036439999999999,10.036439999999999
11712,4018,38,1,1,1,2,1,1,1,1,3,11.82617,11.82617
11713,239,20,2,0,1,2,0,0,5,0,1,13.37359,13.37359
11714,3691,21,1,1,1,2,2,0,4,0,0,6.985564,6.985564
11715,217,24,2,1,1,2,1,2,2,0,2,6.041015000000002,6.041015000000002
11716,297,21,2,0,2,2,2,2,4,0,8,15.11241,15.11241
11718,4143,21,1,1,2,2,4,2,3,1,3,46.46627,46.46627
11719,3606,22,1,1,1,2,1,2,3,0,0,26.959090000000003,26.959090000000003
11720,68,20,2,1,1,2,0,1,2,0,0,0.97324,0.97324
11721,2129,29,2,1,1,2,3,2,3,0,1,22.40387,22.40387
11723,1065,18,2,1,1,2,2,2,3,1,5,39.52625,39.52625
11724,46,31,2,1,1,2,0,2,2,0,10,1.297744,1.297744
11725,50,23,2,1,1,2,1,2,2,0,10,1.5870020000000002,1.5870020000000002
11726,287,41,2,1,3,1,1,1,1,0,0,11.63691,11.63691
11727,1085,27,1,1,3,1,2,2,3,0,0,36.68385,36.68385
11728,3691,22,2,1,2,2,2,2,4,0,1,21.63294,21.63294
11729,3674,20,2,1,2,2,2,2,3,0,3,16.53039,16.53039
11731,80,51,2,1,1,1,1,2,2,0,0,3.3772800000000003,3.3772800000000003
11732,50,21,1,0,3,1,0,0,2,0,0,1.5870020000000002,1.5870020000000002
11733,3615,59,2,1,3,1,1,2,2,0,0,25.65904,25.65904
11734,3640,24,1,1,1,2,2,2,3,0,0,27.42865,27.42865
11735,333,19,1,1,2,2,3,2,4,0,1,15.803540000000002,15.803540000000002
11736,316,37,1,1,3,1,2,2,3,1,0,14.14698,14.14698
11737,329,24,1,0,2,2,1,2,2,0,1,11.27189,11.27189
11738,348,21,1,0,2,2,2,2,3,0,1,14.644079999999999,14.644079999999999
11739,3857,19,2,1,2,2,1,1,4,2,1,14.87641,14.87641
11740,3649,23,2,1,3,1,3,2,4,0,0,18.02177,18.02177
11741,22,61,1,1,1,1,1,0,2,0,0,2.0969599999999997,2.0969599999999997
11751,2099,21,1,1,2,2,3,2,4,1,1,25.76028,25.76028
11754,21,25,1,1,1,2,0,1,2,0,10,2.4156060000000004,2.4156060000000004
11755,3671,27,2,9,3,1,4,2,4,0,0,30.44647,30.44647
11763,2717,22,1,1,1,2,3,2,5,0,4,53.395680000000006,53.395680000000006
11766,21,37,1,0,1,2,1,1,1,3,1,4.1280589999999995,4.1280589999999995
11769,2426,23,2,1,1,2,2,1,4,0,0,23.77027,23.77027
11773,535,19,2,1,2,2,2,1,3,0,1,28.142570000000003,28.142570000000003
11777,158,63,1,1,1,1,3,2,2,0,3,23.954520000000002,23.954520000000002
11780,3812,45,1,1,1,2,2,2,2,2,3,14.945379999999998,14.945379999999998
11781,578,38,1,1,3,1,1,1,1,0,0,26.69445,26.69445
11783,267,20,1,0,2,2,0,2,2,0,1,4.138531,4.138531
11785,544,23,2,9,1,2,1,0,4,0,1,9.517797999999999,9.517797999999999
11788,46,33,2,0,1,2,0,1,2,0,10,1.272137,1.272137
11790,435,29,1,1,1,2,2,2,3,0,1,15.5283,15.5283
11791,202,24,1,1,1,2,1,2,3,0,1,4.270614,4.270614
11792,62,30,2,1,1,2,0,1,1,0,1,2.454365,2.454365
11793,531,34,1,0,1,1,1,2,2,2,0,3.5790589999999995,3.5790589999999995
11797,3429,59,2,1,2,1,3,0,4,0,0,16.243470000000002,16.243470000000002
11799,4017,50,1,1,2,1,2,2,2,3,3,18.94875,18.94875
11802,1189,18,2,1,2,2,2,1,3,0,0,11.09944,11.09944
11803,335,21,1,1,2,2,1,1,3,1,1,37.77095,37.77095
11804,4042,47,1,1,1,2,1,2,2,2,3,21.33888,21.33888
11805,1188,26,1,0,2,1,1,1,2,0,0,10.08745,10.08745
11806,4036,19,2,1,1,2,4,2,4,0,3,3.340237,3.340237
11807,2242,37,1,1,3,1,2,2,2,2,0,92.25976,92.25976
11808,4035,28,1,1,2,2,2,2,2,0,1,31.75246,31.75246
11809,600,32,1,1,1,2,2,0,4,2,0,2.719047,2.719047
11812,4186,33,1,1,1,1,2,2,2,2,0,2.82338,2.82338
11813,584,43,2,1,3,1,2,0,3,1,0,9.729788,9.729788
11817,608,30,2,1,1,2,3,2,4,0,0,10.80135,10.80135
11821,1060,22,2,0,2,2,2,2,4,1,0,15.35084,15.35084
11823,66,28,1,1,3,1,1,2,2,1,0,0.813118,0.813118
11824,63,23,1,1,3,1,0,2,1,0,0,1.975226,1.975226
11825,2357,21,1,0,2,2,1,0,3,0,1,21.50143,21.50143
11826,249,18,1,1,2,2,1,2,2,1,1,9.953348,9.953348
11829,133,35,1,1,1,2,0,0,1,1,1,16.15371,16.15371
11833,431,41,1,1,1,1,1,2,3,2,0,1.842669,1.842669
11842,1188,48,1,1,1,1,1,1,2,4,0,4.5740680000000005,4.5740680000000005
11846,2566,25,1,1,1,2,3,0,4,1,3,35.220729999999996,35.220729999999996
11847,2101,26,1,1,1,2,1,2,2,0,5,28.07924,28.07924
11851,3654,21,1,1,1,2,2,2,4,0,0,23.14621,23.14621
11852,471,30,2,1,1,2,2,2,5,0,10,2.2688650000000004,2.2688650000000004
11853,89,75,1,1,1,1,0,2,1,0,1,4.025515,4.025515
11856,454,24,2,0,1,2,0,2,3,0,1,10.179620000000002,10.179620000000002
11857,173,57,1,1,2,1,2,2,3,0,0,5.220206,5.220206
11859,53,24,1,1,1,2,1,2,1,0,10,0.7773939999999999,0.7773939999999999
11860,127,20,1,0,1,2,1,2,3,0,0,9.125988,9.125988
11862,4083,25,1,1,2,2,4,2,5,0,3,19.99879,19.99879
11865,40,23,1,1,2,2,0,1,2,0,0,1.448129,1.448129
11866,3641,22,1,1,1,2,2,2,2,0,10,23.15719,23.15719
11867,304,35,2,1,1,2,0,1,1,0,0,9.742721000000001,9.742721000000001
11869,219,21,1,1,1,2,2,2,3,0,1,8.825563,8.825563
11870,79,26,1,1,1,2,1,0,2,0,10,3.081283,3.081283
11874,104,30,1,1,2,2,2,2,3,0,2,2.954499,2.954499
11875,590,34,2,1,3,1,2,2,3,0,3,20.81191,20.81191
11877,210,30,2,1,1,2,0,1,3,0,1,4.064237,4.064237
11878,3671,31,2,9,3,1,4,2,4,0,0,24.15672,24.15672
11879,84,32,1,1,2,1,1,2,2,0,1,4.03429,4.03429
11880,375,25,2,1,1,2,0,1,2,0,1,16.189989999999998,16.189989999999998
11882,3456,21,1,1,2,2,2,2,3,0,3,22.815479999999997,22.815479999999997
11885,558,45,1,1,1,1,1,0,1,0,3,2.2249220000000003,2.2249220000000003
11886,3677,19,1,0,1,2,3,1,4,1,10,1.9643150000000003,1.9643150000000003
11887,327,21,1,1,2,2,1,1,4,3,3,14.898219999999998,14.898219999999998
11888,2388,22,1,0,0,2,2,2,3,0,1,26.004330000000003,26.004330000000003
11889,2042,20,2,1,1,2,3,0,4,0,0,22.63826,22.63826
11890,3840,22,1,1,1,2,0,0,2,0,1,2.522449,2.522449
11891,487,42,2,1,1,2,0,2,2,3,0,18.3686,18.3686
11892,3724,20,1,0,2,2,1,0,4,0,1,7.337428999999999,7.337428999999999
11895,3615,23,1,1,2,1,4,2,4,0,3,10.8173,10.8173
11897,347,22,1,0,1,1,3,0,4,0,0,19.56943,19.56943
11898,4064,25,1,1,1,2,2,1,5,0,5,51.95596,51.95596
11900,3719,20,1,0,1,2,3,2,4,1,1,10.457540000000002,10.457540000000002
11901,3674,20,2,1,1,2,2,2,3,0,1,10.241040000000002,10.241040000000002
11903,108,25,2,0,3,1,1,1,3,0,2,5.255307,5.255307
11904,78,25,2,1,3,1,1,2,1,0,3,4.278536,4.278536
11906,189,25,2,1,1,2,4,0,4,0,3,2.363768,2.363768
11907,253,22,2,1,1,2,2,2,3,0,1,11.17675,11.17675
11909,3694,18,1,1,1,2,2,2,2,1,8,9.099312,9.099312
11910,3719,19,2,1,1,2,1,2,3,1,1,10.457540000000002,10.457540000000002
11911,3690,24,1,9,2,1,3,0,4,0,0,24.17975,24.17975
11913,131,18,1,0,1,2,1,2,3,0,8,11.07985,11.07985
11914,53,28,2,1,1,2,0,2,2,0,0,1.802905,1.802905
11915,251,29,1,1,3,1,0,2,2,0,0,8.815197,8.815197
11916,249,24,2,1,1,2,1,2,7,0,1,10.48902,10.48902
11918,41,23,1,1,1,2,0,1,3,0,10,1.84044,1.84044
11919,250,42,2,1,2,2,3,2,1,0,0,9.3684,9.3684
11920,3505,18,2,1,1,2,2,2,7,0,1,12.71263,12.71263
