,Mode,Licence,Family,Cars,Time.Auto,Time.Transit,Time.Active,Cost.Auto,Cost.Transit
3436,Transit,1,Family,2,58.577780000000004,150.84430400000005,424.29255,2.0857349999999997,4.241275
3437,Transit,0,Other,0,13.0839,43.443395,85.07454,0.38429759999999996,2.22
3438,Transit,0,Other,0,23.70735,98.21541,211.76265,0.9784626000000001,1.98
3439,Active,1,Other,0,3.5209309999999996,24.122092,29.256284999999995,0.1318542,2.22
3440,Transit,1,Family,2,30.598309999999998,158.86254,311.86875,1.4496280000000001,7.8207759999999995
3441,Active,0,Other,0,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3442,Transit,1,Family,3,28.58385,114.02533000000001,251.98649999999998,3.3783339999999997,2.48
3443,Transit,1,Family,2,33.71976,71.106659,204.61694999999997,0.9451908000000001,4.44
3444,Active,0,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3445,Transit,1,Family,0,19.9148,40.306127000000004,101.20375499999999,0.5008943,2.22
3446,Active,1,Other,0,5.530063,33.411738,44.366279999999996,0.2033565,2.22
3447,Transit,0,Other,1,32.31276,69.358008,207.1518,1.009576,4.44
3448,Transit,0,Family,2,34.87879,122.16191,333.11025,1.593587,2.48
3449,Active,1,Other,0,2.924953,24.128386,16.985265000000002,0.1054589,2.22
3450,Auto,1,Other,1,11.34923,39.849031,65.27565,0.3026518,2.22
3451,Active,1,Other,0,9.093621,38.736936,54.477795,0.24856799999999998,2.22
3452,Transit,1,Family,2,31.29751,135.634256,324.31725,4.094919,2.48
3453,Transit,1,Family,2,67.80686999999999,148.26882999999995,552.84855,2.656523,10.61833
3454,Active,0,Other,0,2.776623,26.813798,23.593725,0.10633379999999999,2.22
3455,Transit,0,Family,1,31.93192,86.96749,335.89590000000004,1.624023,7.597650999999999
3456,Transit,0,Family,0,21.37518,76.20592099999999,263.87354999999997,1.189491,3.459246
3457,Transit,0,Family,2,25.26455,103.52582,225.0144,1.034704,5.22
3458,Auto,1,Family,2,90.74693,134.581277,755.80335,3.722113,12.36382
3459,Auto,1,Other,5,13.53396,48.425969,81.98245499999999,0.38420970000000004,2.484439
3460,Transit,1,Other,1,21.21702,47.152092,115.8954,0.5337417,2.22
3461,Auto,1,Family,2,41.72162,150.35046999999997,453.32294999999993,6.671924000000001,9.419093
3462,Transit,1,Other,1,44.23914,127.580395,329.50334999999995,1.534756,2.9114150000000003
3463,Transit,1,Other,0,12.03127,33.814446000000004,63.855315,0.336582,2.22
3464,Transit,0,Other,0,4.289724,29.3483,30.6678,0.13821570000000002,2.22
3465,Active,0,Other,0,1.710853,20.776487,15.946485,0.07186870000000001,2.22
3466,Active,1,Other,0,2.141326,19.940688,19.27866,0.08688637,2.22
3467,Active,1,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3468,Transit,1,Family,1,12.58549,56.867036,125.529495,0.6194801999999999,1.98
3469,Active,1,Other,0,2.845125,24.990155,27.043575,0.1315306,2.22
3470,Transit,1,Other,0,30.450940000000003,58.182047,184.32285000000002,0.8617219,2.22
3471,Transit,0,Family,2,51.19962,107.688717,321.70695,1.6271309999999999,4.44
3472,Auto,1,Other,2,14.32114,61.356464,127.816635,0.6253946,1.98
3473,Active,0,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3474,Active,0,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3475,Auto,1,Family,3,66.44991,212.79339,516.1437,5.829321,7.3541479999999995
3476,Transit,1,Family,3,16.69734,75.830556,268.94055,1.274413,2.22
3477,Transit,1,Family,2,51.068529999999996,100.729792,359.68755,1.7572419999999997,4.44
3478,Active,1,Other,0,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3479,Transit,1,Family,2,81.75676999999999,249.5048,922.4205,4.306653,12.15116
3480,Active,1,Other,1,3.235257,24.180734,34.47531,0.1553756,2.22
3481,Active,0,Other,0,2.924953,24.128386,16.985265000000002,0.1054589,2.22
3482,Active,1,Other,0,5.477094,31.562409,49.51233,0.24872750000000002,2.22
3483,Transit,0,Family,1,36.98357,73.25803,230.84145,1.1365040000000002,2.22
3484,Active,1,Other,0,7.396661,47.590354999999995,66.518745,0.3173767,2.22017
3485,Transit,0,Family,1,18.59695,89.885018,207.67245,0.9922648999999999,2.22
3486,Transit,1,Family,1,4.58473,33.84206399999999,49.847955,0.23312199999999997,1.98
3487,Active,1,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3488,Transit,0,Family,2,54.817780000000006,157.73168700000002,419.2524,2.0989299999999997,6.035987
3489,Transit,0,Other,0,21.21702,47.152092,115.8954,0.5337417,2.22
3490,Transit,1,Other,0,32.11626,62.785047,199.4961,0.9301059000000002,2.22
3491,Active,1,Other,0,9.644531,45.354856,60.67656,0.2782196,2.768454
3492,Transit,0,Family,2,6.073236,31.963883000000003,70.59012,0.3181403,2.22
3493,Transit,1,Family,2,40.99736,82.440407,271.4787,1.326036,2.749971
3494,Transit,0,Family,0,21.56203,58.379758,116.34838500000001,0.5449948,3.16356
3495,Active,0,Family,1,19.30037,44.767979,104.03547,0.4802907,2.22
3496,Transit,1,Family,2,36.174859999999995,136.16069000000002,373.07205000000005,3.8527339999999994,2.48
3497,Transit,0,Other,0,5.499556,35.577191,46.45101000000001,0.20934850000000002,2.22
3498,Transit,0,Family,0,29.582459999999998,62.974813,181.27155000000002,0.8479701999999999,2.22
3499,Auto,1,Family,2,23.58511,78.64806300000002,264.73995,1.2722360000000001,6.415633000000001
3500,Active,0,Other,0,11.39402,44.736421,71.05376999999999,0.3432137,2.238412
3501,Transit,1,Family,1,7.3989910000000005,41.349781,91.57557000000001,0.4223455,2.22
3502,Transit,1,Family,1,13.92199,41.453521,83.277195,0.4215924,2.22
3503,Transit,1,Other,1,32.571740000000005,69.622366,212.3673,0.9928945,2.22
3504,Transit,1,Family,2,37.049479999999996,127.96085,337.57919999999996,1.6431759999999997,2.48
3505,Transit,1,Family,3,23.92766,84.64806800000001,139.84294500000001,0.7135123000000001,3.882949
3506,Active,0,Other,1,2.0714900000000003,24.722109,19.031309999999998,0.09542036,2.22
3507,Transit,1,Family,0,8.975986,48.053511,70.44898500000001,0.3366864,2.305401
3508,Transit,0,Family,0,45.5605,101.915254,309.8571,1.535744,2.723626
3509,Transit,1,Family,1,87.8342,125.86029,666.7543499999999,3.698838,12.61143
3510,Active,1,Other,0,6.703013,35.563364,40.687425,0.1944688,2.22
3511,Active,1,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3512,Transit,1,Other,0,9.638221000000001,34.536596,55.197585000000004,0.25476309999999996,2.22
3513,Transit,1,Family,1,24.0665,92.44272,227.5863,1.554036,1.98
3514,Transit,1,Family,1,9.644531,45.354856,60.67656,0.2782196,2.768454
3515,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
3516,Active,0,Other,0,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3517,Transit,0,Other,0,32.41495,68.72937399999999,208.79655000000002,1.0405200000000001,4.44
3518,Transit,1,Family,1,82.29415999999999,132.26653000000002,658.1278500000001,3.247884,12.893419999999999
3519,Auto,1,Family,2,70.24257,105.295426,509.6037,2.6857740000000003,11.22983
3520,Active,1,Family,1,1.3311520000000001,20.977919,13.21644,0.05956474,2.22
3521,Active,0,Other,0,3.2369220000000003,21.681383,26.183565,0.1180058,2.22
3522,Active,1,Family,1,13.92199,41.453521,83.277195,0.4215924,2.22
3523,Transit,1,Family,2,35.36173,84.665019,217.99814999999998,1.0527469999999999,3.6194559999999996
3524,Active,1,Other,0,9.638221000000001,34.536596,55.197585000000004,0.25476309999999996,2.22
3525,Transit,1,Family,3,16.862000000000002,82.03545,174.3645,0.8042961,5.129302
3526,Transit,1,Family,2,17.81608,67.418672,254.5143,1.254953,2.22
3527,Transit,0,Other,1,23.7902,98.9388,204.6681,0.9645706000000001,1.98
3528,Active,1,Other,0,1.049121,16.675728,10.491209999999999,0.04728249,2.22
3529,Transit,0,Family,1,55.99456,133.51003300000002,690.7187999999999,3.273521,11.45754
3530,Active,0,Other,1,0.0,0.0,0.0,0.0,0.0
3531,Active,1,Other,0,2.845125,24.990155,27.043575,0.1315306,2.22
3532,Transit,0,Other,2,7.717772999999999,37.877319,75.9915,0.3424836,1.98
3533,Transit,0,Family,2,35.36173,84.665019,217.99814999999998,1.0527469999999999,3.6194559999999996
3534,Transit,0,Family,2,40.63349,104.205554,253.60425,1.225211,2.224189
3535,Transit,0,Family,1,49.78134,115.17184099999999,320.1726,1.5098770000000001,6.657825999999999
3536,Transit,0,Other,0,14.36563,46.695114000000004,84.88808999999999,0.40357009999999993,2.22
3537,Auto,1,Family,2,3.956346,22.234316,48.82278000000001,0.22003779999999998,2.22
3538,Active,1,Other,0,4.124194,32.019829,36.336405,0.17479879999999998,2.22
3539,Transit,1,Family,0,69.54733,147.990376,533.0697000000001,2.634246,7.2820789999999995
3540,Active,1,Other,1,4.911077,31.749745,33.225285,0.1521652,2.22
3541,Transit,0,Other,0,28.746740000000003,58.22035,160.44959999999998,0.8351439,2.22
3542,Active,0,Other,2,0.0,0.0,0.0,0.0,0.0
3543,Transit,1,Family,1,36.84921,80.49811399999999,243.82365,1.198146,4.44
3544,Active,0,Family,1,3.320328,31.447038,28.74147,0.1391828,2.22
3545,Transit,0,Other,0,10.57137,51.113878,105.77124,0.5081591,1.98
3546,Auto,1,Family,1,21.731370000000002,54.169909,122.763945,0.5751663,2.22
3547,Active,0,Other,0,2.141326,19.940688,19.27866,0.08688637,2.22
3548,Active,0,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3549,Active,0,Family,1,2.924953,24.128386,16.985265000000002,0.1054589,2.22
3550,Transit,1,Other,1,6.898873,36.375234000000006,56.90443500000001,0.2750395,2.22
3551,Transit,0,Other,0,10.911489999999999,42.701539000000004,73.300215,0.3312323,2.22
3552,Transit,1,Family,1,27.403940000000002,194.87996,249.00179999999997,1.41507,5.22
3553,Transit,0,Family,1,30.13079,61.733786,183.4593,0.9215726999999999,4.224642
3554,Active,0,Other,1,3.320328,31.447038,28.74147,0.1391828,2.22
3555,Transit,0,Family,1,69.23696,94.482175,567.42525,2.725119,11.1649
3556,Transit,0,Family,2,32.70525,77.23247599999998,213.8331,0.9978923000000001,2.22
3557,Auto,0,Family,1,28.38883,109.02091999999999,252.28875,1.1954559999999999,1.98
3558,Transit,0,Family,2,38.81868,136.5864,417.369,2.050791,6.3010720000000005
3559,Auto,1,Family,2,8.014766999999999,48.419393,77.87364,0.35402290000000003,1.98
3560,Active,1,Other,0,1.9141869999999999,23.859148,17.990325000000002,0.08108001,2.22
3561,Auto,1,Family,2,75.437,127.307365,529.2588,2.776008,10.32567
3562,Active,1,Other,0,9.093621,38.736936,54.477795,0.24856799999999998,2.22
3563,Transit,0,Family,2,11.417910000000001,64.48275799999999,98.16511499999999,0.4772611,1.98
3564,Transit,0,Family,1,38.616820000000004,99.631286,246.88935,1.305284,4.290376
3565,Transit,1,Other,0,7.961721000000001,35.038115999999995,50.06562,0.22868289999999997,2.22
3566,Transit,0,Family,2,21.25297,48.146440000000005,132.227955,0.6806095,2.22
3567,Transit,1,Other,3,5.913635,33.967256,43.78343999999999,0.19847160000000003,2.22
3568,Transit,1,Other,0,7.855628,33.435869,51.153735,0.23883859999999998,2.22
3569,Transit,0,Other,0,30.450940000000003,58.182047,184.32285000000002,0.8617219,2.22
3570,Transit,0,Other,0,4.289724,29.3483,30.6678,0.13821570000000002,2.22
3571,Active,0,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3572,Transit,1,Family,2,75.81623,97.824736,524.0954999999999,2.824822,10.39589
3573,Active,0,Other,0,4.372437000000001,25.162232,31.4544,0.1449876,2.22
3574,Active,1,Other,0,15.6506,39.913033,81.81193499999999,0.3801321,2.22
3575,Auto,0,Family,1,21.07367,76.94431,194.92004999999997,1.013744,1.98
3576,Transit,0,Other,2,23.22107,81.50922,206.84475,0.9840392,1.98
3577,Transit,0,Other,0,13.89458,45.228945,89.40257999999999,0.4038035,2.22
3578,Active,1,Other,1,10.52242,43.067991000000006,68.26956,0.3636483,2.710023
3579,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
3580,Transit,1,Family,2,14.173110000000001,58.684794,141.44256,0.7152907,4.2
3581,Auto,1,Family,3,74.67645999999999,175.51509,897.5802,13.05429,13.12674
3582,Transit,0,Other,0,11.47538,44.79643400000001,73.8006,0.3326095,2.22
3583,Active,0,Other,0,2.924953,24.128386,16.985265000000002,0.1054589,2.22
3584,Transit,0,Other,1,9.638221000000001,34.536596,55.197585000000004,0.25476309999999996,2.22
3585,Active,1,Other,0,6.421951,29.986675,40.614885,0.1890562,2.22
3586,Transit,0,Family,1,30.38813,57.663367,183.95625,0.8669280999999999,2.22
3587,Transit,0,Other,0,34.20944,106.51093,320.8704,2.115047,5.946344
3588,Transit,1,Other,0,21.21702,47.152092,115.8954,0.5337417,2.22
3589,Active,0,Other,0,1.710853,20.776487,15.946485,0.07186870000000001,2.22
3590,Active,1,Other,0,1.117177,20.195869,11.101709999999999,0.05003393,2.22
3591,Active,1,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3592,Transit,1,Other,0,16.0968,53.408636,91.57806000000001,0.4549253,2.22
3593,Transit,0,Other,0,1.710853,20.776487,15.946485,0.07186870000000001,2.22
3594,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
3595,Transit,0,Other,0,5.409577,28.036396999999997,39.210119999999996,0.19537420000000003,2.22
3596,Transit,1,Family,1,27.26407,60.950132,157.5249,0.7327744,3.211188
3597,Transit,1,Other,1,18.30487,64.38888,223.7364,1.03253,4.44
3598,Transit,1,Other,1,19.43146,50.120877,105.2535,0.48578009999999994,2.22
3599,Transit,0,Family,2,52.80562,153.063493,328.8291,1.5513290000000002,6.218488
3600,Transit,1,Family,1,37.09517,94.72116899999999,231.2286,1.074033,2.439264
3601,Transit,0,Family,2,20.86591,92.31643000000001,185.48775,0.8673082000000001,1.9861330000000001
3602,Auto,0,Family,3,49.13236,183.91421,575.21625,2.889251,9.585594
3603,Active,0,Other,0,2.0714900000000003,24.722109,19.031309999999998,0.09542036,2.22
3604,Transit,1,Family,1,39.77474,152.46784,406.959,2.151329,5.22
3605,Transit,0,Family,2,34.87879,122.16191,333.11025,1.593587,2.48
3606,Transit,0,Family,1,12.43549,52.675036999999996,130.813125,0.5989371,1.98
3607,Transit,1,Family,2,50.342729999999996,81.12939300000001,367.83540000000005,1.825159,9.474029
3608,Auto,1,Family,3,74.17055,108.737631,612.4603500000001,2.9415259999999996,11.38612
3609,Transit,0,Family,2,86.00294,169.58339999999995,608.30745,3.13483,9.396051
3610,Active,1,Other,0,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3611,Transit,0,Family,2,37.2462,91.440813,249.43784999999997,1.220428,4.44
3612,Active,0,Other,0,12.56505,41.092905,74.442345,0.35432659999999994,4.08781
3613,Transit,1,Family,1,20.48878,77.998976,258.5253,1.279495,3.7608019999999995
3614,Active,1,Other,0,5.704483,36.318000000000005,56.28550500000001,0.2553585,2.22
3615,Transit,0,Family,2,38.066590000000005,184.28393,436.02029999999996,4.393619999999999,2.48
3616,Auto,1,Family,2,7.467739999999999,29.520690999999996,68.54239499999998,0.3113022,2.313332
3617,Transit,0,Other,0,15.286620000000001,51.499579,91.90423500000001,0.4300938,2.358784
3618,Transit,1,Family,2,75.16487,112.530072,533.0919,2.826466,10.50142
3619,Transit,0,Family,0,53.246030000000005,140.54190599999998,381.64365000000004,1.905919,6.168054
3620,Transit,0,Other,0,2.523888,24.493026999999998,28.469009999999997,0.1283061,2.22
3621,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
3622,Transit,0,Family,1,4.458424,41.395728999999996,47.800875,0.22267870000000003,1.98
3623,Active,0,Other,1,2.168042,23.855995999999998,19.46616,0.0877314,2.22
3624,Transit,0,Family,2,8.664985,47.055289,111.954645,0.5103505,2.22
3625,Transit,0,Other,0,27.715320000000002,52.073434000000006,166.464,0.8412458,2.22
3626,Active,0,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3627,Transit,0,Other,0,15.759179999999999,42.637287,93.900495,0.43241490000000005,4.439915
3628,Transit,1,Other,0,28.05695,68.035251,157.33530000000002,0.7715430999999999,2.338379
3629,Transit,1,Family,3,88.53589000000001,125.59295,626.6408999999999,3.1808970000000003,11.9309
3630,Transit,1,Family,3,62.625840000000004,168.90482,490.9734,2.421456,6.146504
3631,Transit,1,Family,2,16.55058,71.42394,147.04341,0.6717187,1.98
3632,Transit,0,Family,1,58.9828,95.612422,367.35060000000004,1.743211,9.972425
3633,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
3634,Transit,1,Family,2,56.37116999999999,118.652644,356.76375,1.8503040000000002,4.44
3635,Auto,1,Family,2,57.03098000000001,183.81704,614.0958,7.9574300000000004,9.892159
3636,Transit,0,Other,0,9.644531,45.354856,60.67656,0.2782196,2.768454
3637,Transit,1,Family,1,42.89017,87.885214,289.60904999999997,1.410766,2.43934
3638,Transit,1,Other,0,29.87183,71.677532,191.35844999999998,0.9372933000000001,4.44
3639,Active,1,Other,1,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3640,Transit,1,Family,1,29.964170000000003,73.846985,195.58275,0.9003585,4.44
3641,Active,0,Other,0,2.014925,20.126511999999998,15.20709,0.071525,2.22
3642,Transit,1,Family,1,50.184779999999996,137.367583,349.27590000000004,1.741855,4.420982
3643,Transit,0,Family,1,30.13079,61.733786,183.4593,0.9215726999999999,4.224642
3644,Transit,0,Family,0,7.606971000000001,32.917701,51.41064,0.24329989999999999,2.22
3645,Auto,1,Family,2,6.472022,36.362017,69.71035499999999,0.3141753,2.22
3646,Transit,0,Family,1,39.10985,83.512918,260.15175,1.392635,4.44
3647,Transit,0,Other,0,28.599320000000002,68.38148199999999,169.33079999999998,0.8107489,4.587229
3648,Active,0,Other,0,1.464106,25.325449,14.598600000000001,0.06579395,2.22
3649,Transit,1,Other,1,23.92766,84.64806800000001,139.84294500000001,0.7135123000000001,3.882949
3650,Transit,0,Family,1,36.34063,74.627976,251.31855,1.21335,2.22
3651,Transit,0,Other,0,35.03658,86.366139,222.1536,1.062077,2.22
3652,Transit,1,Family,2,71.46906,277.32484,575.4945,5.620891,7.447419
3653,Transit,1,Family,2,48.61723,150.336063,351.2646,1.7777169999999998,5.5608629999999994
3654,Transit,1,Other,1,112.9167,200.4895,1060.0653,4.972608999999999,13.734210000000001
3655,Transit,1,Family,2,63.395309999999995,160.491967,474.73455000000007,2.395109,7.593773
3656,Active,1,Other,0,3.792585,18.826039,22.924049999999998,0.11826389999999999,2.22
3657,Transit,0,Family,2,30.44864,103.01207,270.61080000000004,1.2714239999999999,3.8392449999999996
3658,Transit,1,Other,0,10.911489999999999,42.701539000000004,73.300215,0.3312323,2.22
3659,Active,1,Other,0,1.710853,20.776487,15.946485,0.07186870000000001,2.22
3660,Transit,1,Family,1,52.30806,115.741767,387.57585,1.8711900000000001,4.2903139999999995
3661,Active,1,Other,0,14.064329999999998,46.565209,78.51631499999999,0.3627292,2.22
3662,Active,1,Other,0,2.0714900000000003,24.722109,19.031309999999998,0.09542036,2.22
3663,Transit,1,Other,1,32.726290000000006,90.05738099999998,229.29135,1.121027,4.220994
3664,Active,0,Other,0,2.014925,20.126511999999998,15.20709,0.071525,2.22
3665,Transit,0,Family,1,13.45041,64.176452,197.5872,0.9424610000000001,2.22
3666,Transit,1,Family,2,38.81868,136.5864,417.369,2.050791,6.3010720000000005
3667,Transit,0,Other,0,51.66085,107.55228999999999,376.22325,1.995888,4.2
3668,Active,1,Other,1,2.924953,24.128386,16.985265000000002,0.1054589,2.22
3669,Transit,0,Other,0,17.27627,40.339529,90.411075,0.41888729999999996,2.22
3670,Active,1,Other,0,9.638221000000001,34.536596,55.197585000000004,0.25476309999999996,2.22
3671,Transit,0,Family,2,6.476771,40.164532,87.33078,0.4061012,1.98
3672,Transit,1,Other,2,103.5162,198.49792,1025.4876,4.8306309999999995,14.061010000000001
3673,Active,1,Other,0,5.704483,36.318000000000005,56.28550500000001,0.2553585,2.22
3674,Transit,0,Family,1,66.44991,212.79339,516.1437,5.829321,7.3541479999999995
3675,Active,1,Other,0,2.141326,19.940688,19.27866,0.08688637,2.22
3676,Active,1,Other,0,1.710853,20.776487,15.946485,0.07186870000000001,2.22
3677,Transit,1,Family,1,9.925545,38.230090999999994,97.861875,0.44353109999999996,1.98
3678,Transit,0,Family,1,49.68177,141.9251,343.59794999999997,1.724055,5.127772
3679,Active,0,Other,0,12.56505,41.092905,74.442345,0.35432659999999994,4.08781
3680,Auto,0,Family,1,76.77046,115.446342,517.1393999999999,2.749028,10.50142
3681,Transit,1,Family,3,67.9165,162.92488,513.40395,2.595406,8.92731
3682,Transit,1,Other,0,7.855628,33.435869,51.153735,0.23883859999999998,2.22
3683,Active,1,Other,1,2.776623,26.813798,23.593725,0.10633379999999999,2.22
